GOName,GOID,DiseaseName,DiseaseID,InferenceChemicalQty,InferenceChemicalNames,InferenceGeneQty,InferenceGeneSymbols
CatSper complex,GO:0036128,Obesity,MESH:D009765,1,bisphenol A,0,
CatSper complex,GO:0036128,"Obesity, Abdominal",MESH:D056128,1,bisphenol A,0,
caveola,GO:0005901,Obesity,MESH:D009765,0,,7,ADRB2|HMOX1|HTR2A|IRS1|KCNMA1|LDLR|PTGS2
caveola,GO:0005901,"Obesity, Morbid",MESH:D009767,0,,1,KCNMA1
CD40 receptor complex,GO:0035631,Obesity,MESH:D009765,0,,2,CD40|TNFRSF1B
C/EBP complex,GO:1990647,Obesity,MESH:D009765,0,,1,CEBPA
cell body,GO:0044297,Obesity,MESH:D009765,0,,3,ENPP1|GLUL|GNB3
cell body fiber,GO:0070852,Obesity,MESH:D009765,0,,1,HTR2A
cell-cell junction,GO:0005911,Obesity,MESH:D009765,2,bisphenol A|bisphenol S,5,AKT1|AQP7|NEGR1|NTRK2|PRKCH
cell-cell junction,GO:0005911,"Obesity, Abdominal",MESH:D056128,3,bisphenol A|bisphenol F|bisphenol S,0,
cell-cell junction,GO:0005911,"Obesity, Hyperphagia, and Developmental Delay",MESH:C563938,0,,1,NTRK2
cell-cell junction,GO:0005911,Pediatric Obesity,MESH:D063766,1,bisphenol S,0,
cell cortex,GO:0005938,Obesity,MESH:D009765,0,,1,AKT1
cell junction,GO:0030054,Obesity,MESH:D009765,0,,1,NAMPT
cell periphery,GO:0071944,Obesity,MESH:D009765,0,,2,ADIPOQ|PLIN1
cell projection,GO:0042995,MORBID OBESITY AND SPERMATOGENIC FAILURE,OMIM:615703,0,,1,CEP19
cell projection,GO:0042995,Obesity,MESH:D009765,0,,5,CNR1|ENPP1|GLUL|HTR2A|TRPV1
cell surface,GO:0009986,Obesity,MESH:D009765,1,deoxynivalenol,24,ACHE|ADIPOQ|APOE|CD163|CD40|CTSS|EFNB1|ENPP1|ENTPD6|HSPA5|HTR2C|ICAM1|ITGAM|LBP|LDLR|LPL|MRC1|NTRK2|SDC3|TF|TFRC|TNF|VLDLR|WNT3A
cell surface,GO:0009986,"Obesity, Hyperphagia, and Developmental Delay",MESH:C563938,0,,1,NTRK2
cell surface,GO:0009986,Pediatric Obesity,MESH:D063766,0,,1,APOA1
cell tip,GO:0051286,Obesity,MESH:D009765,0,,1,TF
cellular_component,GO:0005575,Obesity,MESH:D009765,0,,4,DCXR|FTO|MIR34A|RMST
cellular_component,GO:0005575,Pediatric Obesity,MESH:D063766,0,,1,FTO
centriolar satellite,GO:0034451,Obesity,MESH:D009765,0,,1,FASN
centriole,GO:0005814,MORBID OBESITY AND SPERMATOGENIC FAILURE,OMIM:615703,0,,1,CEP19
centriole,GO:0005814,Obesity,MESH:D009765,0,,1,FASN
centrosome,GO:0005813,MORBID OBESITY AND SPERMATOGENIC FAILURE,OMIM:615703,0,,1,CEP19
centrosome,GO:0005813,Obesity,MESH:D009765,0,,4,HK2|NEIL1|PRKAR1A|PRKAR2B
C-fiber,GO:0044299,Obesity,MESH:D009765,0,,1,CCL2
cholinergic synapse,GO:0098981,Obesity,MESH:D009765,0,,1,SLC22A2
CHOP-ATF3 complex,GO:1990622,Obesity,MESH:D009765,0,,1,DDIT3
CHOP-ATF4 complex,GO:1990617,Obesity,MESH:D009765,0,,1,DDIT3
CHOP-C/EBP complex,GO:0036488,Obesity,MESH:D009765,0,,2,CEBPA|DDIT3
chromaffin granule,GO:0042583,Obesity,MESH:D009765,0,,1,SERPINE1
chromatin,GO:0000785,Abdominal obesity metabolic syndrome,MESH:C535554,0,,1,PPARA
chromatin,GO:0000785,Obesity,MESH:D009765,0,,21,AHR|CEBPA|DDIT3|EP300|ESR1|FOS|FOXO3|HMGB2|HOXB5|NHLH2|NR0B2|NR1I2|NR1I3|PARP1|PPARA|PPARD|PPARG|SERPINE1|SIRT1|SREBF1|ZFHX3
chromatin silencing complex,GO:0005677,Obesity,MESH:D009765,0,,1,SIRT1
chromosome,GO:0005694,ABDOMINAL OBESITY-METABOLIC SYNDROME 3,OMIM:615812,0,,1,DYRK1B
chromosome,GO:0005694,Obesity,MESH:D009765,0,,4,HMGB2|NEIL1|PARP1|ZNF169
chylomicron,GO:0042627,Obesity,MESH:D009765,0,,2,APOE|LPL
chylomicron,GO:0042627,Pediatric Obesity,MESH:D063766,0,,1,APOA5
chylomicron remnant,GO:0034360,Obesity,MESH:D009765,0,,1,APOE
ciliary basal body,GO:0036064,MORBID OBESITY AND SPERMATOGENIC FAILURE,OMIM:615703,0,,1,CEP19
ciliary basal body,GO:0036064,Obesity,MESH:D009765,0,,5,ACLY|ADH1B|ADRB2|AKT1|IRS1
ciliary base,GO:0097546,Obesity,MESH:D009765,0,,3,INPP5E|PRKAR1A|PRKAR2B
ciliary membrane,GO:0060170,Obesity,MESH:D009765,0,,1,ADCY3
ciliary membrane,GO:0060170,"Obesity, Morbid",MESH:D009767,0,,1,ADCY3
ciliary necklace,GO:0097538,Obesity,MESH:D009765,0,,1,ADCY3
ciliary necklace,GO:0097538,"Obesity, Morbid",MESH:D009767,0,,1,ADCY3
cilium,GO:0005929,MORBID OBESITY AND SPERMATOGENIC FAILURE,OMIM:615703,0,,1,CEP19
cilium,GO:0005929,Obesity,MESH:D009765,0,,5,ADCY3|ADH1B|ADRB2|AKT1|INPP5E
cilium,GO:0005929,"Obesity, Morbid",MESH:D009767,0,,1,ADCY3
cilium,GO:0005929,RETINAL DYSTROPHY AND OBESITY,OMIM:616188,0,,1,TUB
clathrin-coated endocytic vesicle membrane,GO:0030669,Obesity,MESH:D009765,0,,5,ADRB2|APOE|LDLR|TF|TFRC
clathrin-coated pit,GO:0005905,Obesity,MESH:D009765,0,,4,LDLR|TF|TFRC|VLDLR
cleavage furrow,GO:0032154,Obesity,MESH:D009765,0,,1,RAB21
collagen-containing extracellular matrix,GO:0062023,Obesity,MESH:D009765,0,,4,ANGPTL4|F2|GH1|SERPINE1
collagen trimer,GO:0005581,Obesity,MESH:D009765,0,,1,ADIPOQ
condensed chromosome,GO:0000793,Obesity,MESH:D009765,0,,1,HMGB2
COP9 signalosome,GO:0008180,Obesity,MESH:D009765,0,,1,HSPA5
COPI-coated Golgi to ER transport vesicle,GO:0030142,Obesity,MESH:D009765,0,,1,GNAS
COPI-coated vesicle,GO:0030137,Obesity,MESH:D009765,0,,1,PACS1
cortical actin cytoskeleton,GO:0030864,Obesity,MESH:D009765,0,,1,RAPGEF3
cortical granule,GO:0060473,Obesity,MESH:D009765,2,Glutathione|Resveratrol,0,
creatine kinase complex,GO:0002185,Obesity,MESH:D009765,1,Taurine,0,
cytoplasm,GO:0005737,MORBID OBESITY AND SPERMATOGENIC FAILURE,OMIM:615703,0,,1,CEP19
cytoplasm,GO:0005737,Obesity,MESH:D009765,0,,78,ACADM|ACLY|ADCY3|AHR|AKAP1|AKR1C3|AKT1|ALDH1L1|APOE|AQP7|CA3|CASP1|CES1|CES1G|CIDEA|CNR1|CRP|CYP26B1|CYP2E1|DDIT3|DPYD|EFNB1|EP300|ESR1|FASN|FGF21|FGGY|FOS|FOXO3|FTL|FTO|GAS7|GCG|GHRL|GLUL|GNAS|GNB3|GNPDA2|GPX1|HADH|HK2|HMGB2|HSPA5|IDO1|INPP5E|IRS1|KITL|LEP|MC4R|ME1|MIR21|MMUT|NAMPT|NEIL1|NQO1|NR0B2|NR1I3|PARP1|PCK1|PCSK1|POMC|PPARG|PRKAR1A|PRKAR2B|PRKCH|PTGS2|PTPN1|RAI1|SAT1|SH2B1|SIRT1|SLC16A7|SOD1|SREBF1|SUCLA2|SUCLG2|TMEM18|ZFHX3
cytoplasm,GO:0005737,"Obesity, Morbid",MESH:D009767,0,,5,ADCY3|BDNF|KSR2|LEP|MC4R
cytoplasm,GO:0005737,Pediatric Obesity,MESH:D063766,0,,1,FTO
cytoplasm,GO:0005737,RETINAL DYSTROPHY AND OBESITY,OMIM:616188,0,,1,TUB
cytoplasmic microtubule,GO:0005881,Obesity,MESH:D009765,0,,1,DCXR
cytoplasmic side of early endosome membrane,GO:0098559,Obesity,MESH:D009765,0,,1,RAB21
cytoplasmic side of endoplasmic reticulum membrane,GO:0098554,Obesity,MESH:D009765,0,,1,PTPN1
cytoplasmic side of plasma membrane,GO:0009898,Obesity,MESH:D009765,0,,1,RAB21
cytoplasmic side of plasma membrane,GO:0009898,RETINAL DYSTROPHY AND OBESITY,OMIM:616188,0,,1,TUB
cytoplasmic vesicle,GO:0031410,Obesity,MESH:D009765,1,Sucrose,9,CPE|HCRT|HTR2A|PCSK1|SOD1|SREBF1|TF|TFRC|VGF
cytoplasmic vesicle,GO:0031410,"Obesity, Morbid",MESH:D009767,0,,1,BDNF
cytoplasmic vesicle,GO:0031410,Pediatric Obesity,MESH:D063766,0,,1,APOA1
cytoplasmic vesicle membrane,GO:0030659,Obesity,MESH:D009765,0,,1,AQP7
cytoskeleton,GO:0005856,MORBID OBESITY AND SPERMATOGENIC FAILURE,OMIM:615703,0,,1,CEP19
cytoskeleton,GO:0005856,Obesity,MESH:D009765,0,,3,FAAH|KITL|NR1I3
cytosol,GO:0005829,MORBID OBESITY AND SPERMATOGENIC FAILURE,OMIM:615703,0,,1,CEP19
cytosol,GO:0005829,Obesity,MESH:D009765,0,,76,ACACB|ACLY|ACP5|ADH1B|AHR|AKAP1|AKR1C3|AKT1|ALDH1L1|APOE|CA3|CASP1|CD163|CES1|CIDEA|CYB5A|CYCS|DCXR|DDIT3|DPYD|EP300|ESR1|ETFDH|FASN|FGF21|FOS|FOXO3|FTL|FTO|GFPT1|GLUL|GNAS|GNB3|GNPDA2|GPX1|HADH|HK2|HMOX1|HOXB5|HSPA5|HTR2A|IDO1|INPP5E|IRS1|LACTB|LEP|ME1|NAMPT|NEIL1|NQO1|NR1I3|NTRK2|OGG1|PACS1|PARP1|PCK1|PEX11A|PFKFB3|PLIN1|PPARG|PPARGC1B|PPM1L|PRKAR1A|PRKAR2B|PRKCH|PTGS2|PTPN1|RAB21|RAI1|SAT1|SH2B1|SIRT1|SLC16A7|SOD1|SREBF1|TBC1D1
cytosol,GO:0005829,"Obesity, Hyperphagia, and Developmental Delay",MESH:C563938,0,,1,NTRK2
cytosol,GO:0005829,"Obesity, Morbid",MESH:D009767,0,,2,KSR2|LEP
cytosol,GO:0005829,Pediatric Obesity,MESH:D063766,0,,3,APOA1|APOA5|FTO
cytosol,GO:0005829,RETINAL DYSTROPHY AND OBESITY,OMIM:616188,0,,1,TUB
cytosolic aryl hydrocarbon receptor complex,GO:0034752,Obesity,MESH:D009765,0,,1,AHR
dendrite,GO:0030425,Obesity,MESH:D009765,0,,18,ACHE|ADRB2|AKT1|APOE|CCL2|CPE|GNAS|GNB3|HTR2A|HTR2C|KCNMA1|NEGR1|NQO1|NTRK2|PCSK1|PRKAR2B|TF|TRPV1
dendrite,GO:0030425,"Obesity, Hyperphagia, and Developmental Delay",MESH:C563938,0,,1,NTRK2
dendrite,GO:0030425,"Obesity, Morbid",MESH:D009767,0,,2,BDNF|KCNMA1
dendrite cytoplasm,GO:0032839,Obesity,MESH:D009765,0,,1,SOD1
dendritic branch,GO:0044307,Obesity,MESH:D009765,1,bisphenol A,0,
dendritic branch,GO:0044307,"Obesity, Abdominal",MESH:D056128,1,bisphenol A,0,
dendritic cell dendrite,GO:0097511,Obesity,MESH:D009765,1,Chlorpyrifos,0,
dendritic knob,GO:0098788,Obesity,MESH:D009765,0,,1,ADCY3
dendritic knob,GO:0098788,"Obesity, Morbid",MESH:D009767,0,,1,ADCY3
dendritic shaft,GO:0043198,Obesity,MESH:D009765,0,,4,HSPA5|HTR2A|NEGR1|PRKAR2B
dendritic spine,GO:0043197,Obesity,MESH:D009765,2,bisphenol A|Dronabinol,4,ADRB2|NEGR1|NTRK2|PRKAR2B
dendritic spine,GO:0043197,"Obesity, Abdominal",MESH:D056128,1,bisphenol A,0,
dendritic spine,GO:0043197,"Obesity, Hyperphagia, and Developmental Delay",MESH:C563938,0,,1,NTRK2
dendritic spine membrane,GO:0032591,Obesity,MESH:D009765,0,,1,TRPV1
dense body,GO:0097433,Obesity,MESH:D009765,0,,1,TF
dense core granule,GO:0031045,Obesity,MESH:D009765,0,,2,CPE|SOD1
discoidal high-density lipoprotein particle,GO:0034365,Obesity,MESH:D009765,0,,1,APOE
discoidal high-density lipoprotein particle,GO:0034365,Pediatric Obesity,MESH:D063766,0,,1,APOA1
early endosome,GO:0005769,Obesity,MESH:D009765,0,,9,ADRB1|ADRB2|APOE|LDLR|NTRK2|PTPN1|RAB21|TF|TFRC
early endosome,GO:0005769,"Obesity, Hyperphagia, and Developmental Delay",MESH:C563938,0,,1,NTRK2
early endosome,GO:0005769,Pediatric Obesity,MESH:D063766,0,,2,APOA1|APOA5
early endosome lumen,GO:0031905,Obesity,MESH:D009765,0,,1,CTSS
early endosome membrane,GO:0031901,Obesity,MESH:D009765,0,,3,NTRK2|RAB21|WNT3A
early endosome membrane,GO:0031901,"Obesity, Hyperphagia, and Developmental Delay",MESH:C563938,0,,1,NTRK2
endocytic vesicle,GO:0030139,Obesity,MESH:D009765,0,,2,CCL2|TF
endocytic vesicle,GO:0030139,Pediatric Obesity,MESH:D063766,0,,1,APOA1
endocytic vesicle lumen,GO:0071682,Obesity,MESH:D009765,0,,1,APOE
endocytic vesicle lumen,GO:0071682,Pediatric Obesity,MESH:D063766,0,,1,APOA1
endocytic vesicle membrane,GO:0030666,Obesity,MESH:D009765,0,,2,CD163|WNT3A
endolysosome lumen,GO:0036021,Obesity,MESH:D009765,0,,1,CTSS
endolysosome membrane,GO:0036020,Obesity,MESH:D009765,0,,1,LDLR
endomembrane system,GO:0012505,Obesity,MESH:D009765,0,,9,LDLR|NPC1|PCSK1|PTPN1|RAB21|RAPGEF3|SLC22A2|SLC22A3|VLDLR
endoplasmic reticulum,GO:0005783,Obesity,MESH:D009765,1,Glutathione,26,ACSL1|ADIPOQ|AKAP1|APOE|BCHE|CES1|CES1G|CYB5A|CYP1B1|CYP26B1|CYP2E1|FOS|GLUL|HCRT|HMOX1|HSD11B1|HSPA5|KCNMA1|NPC1|PCK1|PLIN1|PTGS2|PTPN1|SCD1|SREBF1|STS
endoplasmic reticulum,GO:0005783,"Obesity, Abdominal",MESH:D056128,0,,1,HSD11B1
endoplasmic reticulum,GO:0005783,"Obesity, Morbid",MESH:D009767,0,,1,KCNMA1
endoplasmic reticulum chaperone complex,GO:0034663,Obesity,MESH:D009765,0,,1,HSPA5
endoplasmic reticulum-Golgi intermediate compartment,GO:0005793,Obesity,MESH:D009765,0,,1,HSPA5
endoplasmic reticulum-Golgi intermediate compartment membrane,GO:0033116,Obesity,MESH:D009765,0,,1,INS
endoplasmic reticulum lumen,GO:0005788,Obesity,MESH:D009765,0,,17,ACHE|APOE|BCHE|CES1|CES1G|F2|GCG|GHRL|HSPA5|IL6|INS|PCSK1|PTGS2|STS|TF|VGF|WNT3A
endoplasmic reticulum lumen,GO:0005788,"Obesity, Morbid",MESH:D009767,0,,1,BDNF
endoplasmic reticulum lumen,GO:0005788,Pediatric Obesity,MESH:D063766,0,,2,APOA1|APOA5
endoplasmic reticulum membrane,GO:0005789,Obesity,MESH:D009765,0,,17,ACSL1|CYB5A|CYP1B1|CYP26B1|CYP2E1|FAAH|HMOX1|HSD11B1|HSPA5|KCNMA1|PPM1L|PTGS2|RAB21|SCD1|SREBF1|STS|TF
endoplasmic reticulum membrane,GO:0005789,"Obesity, Abdominal",MESH:D056128,0,,1,HSD11B1
endoplasmic reticulum membrane,GO:0005789,"Obesity, Morbid",MESH:D009767,0,,1,KCNMA1
endosome,GO:0005768,Obesity,MESH:D009765,0,,11,ADRB2|APOE|CD68|GNAS|LDLR|NPC1|NTRK2|RAB21|STS|TF|TFRC
endosome,GO:0005768,"Obesity, Hyperphagia, and Developmental Delay",MESH:C563938,0,,1,NTRK2
endosome,GO:0005768,Pediatric Obesity,MESH:D063766,0,,1,APOA5
endosome lumen,GO:0031904,Obesity,MESH:D009765,0,,3,GH1|INS|PTPN1
endosome membrane,GO:0010008,Obesity,MESH:D009765,0,,6,ADRB2|CD68|LDLR|MRC1|TF|TFRC
eNoSc complex,GO:0061773,Obesity,MESH:D009765,0,,1,SIRT1
ER to Golgi transport vesicle membrane,GO:0012507,Obesity,MESH:D009765,0,,1,SREBF1
ESC/E(Z) complex,GO:0035098,Obesity,MESH:D009765,0,,1,SIRT1
euchromatin,GO:0000791,Obesity,MESH:D009765,0,,4,AFF4|ESR1|PARP1|SIRT1
excitatory synapse,GO:0060076,Obesity,MESH:D009765,0,,1,NTRK2
excitatory synapse,GO:0060076,"Obesity, Hyperphagia, and Developmental Delay",MESH:C563938,0,,1,NTRK2
external side of plasma membrane,GO:0009897,Obesity,MESH:D009765,0,,15,ACHE|CD163|CD40|F2|HTR2C|ICAM1|IL6|ITGAM|KCNMA1|LDLR|LEPR|TFRC|TNF|TNFRSF1B|TRPV1
external side of plasma membrane,GO:0009897,"Obesity, Morbid",MESH:D009767,0,,2,KCNMA1|LEPR
extracellular exosome,GO:0070062,Obesity,MESH:D009765,0,,7,APOE|ICAM1|MIR21|MIR34A|SERPINE1|TFRC|WNT3A
extracellular matrix,GO:0031012,Obesity,MESH:D009765,0,,2,APOE|MMP9
extracellular matrix of synaptic cleft,GO:0098965,Obesity,MESH:D009765,0,,1,MMP9
extracellular region,GO:0005576,Obesity,MESH:D009765,0,,56,ACHE|ACLY|ADIPOQ|AGRP|ANGPTL4|APOE|BCHE|CARTPT|CASP1|CCL2|CD163|CD40|CPB2|CPE|CRP|CTF1|CTSS|ENPP1|ENTPD6|F2|FCGR3B|FGF21|FTL|GCG|GH1|GHRL|GNAS|GPX3|HCRT|HMGB2|HSPA5|IGF2|IGFBP2|IL6|IL7|INS|KITL|LBP|LEP|LEPR|LPL|MMP9|NAMPT|NEGR1|NPC1|PMCH|POMC|PYY|SERPINE1|SOD1|TF|TFRC|TNF|TNFRSF1B|VGF|WNT3A
extracellular region,GO:0005576,"Obesity, Morbid",MESH:D009767,0,,3,BDNF|LEP|LEPR
extracellular region,GO:0005576,Pediatric Obesity,MESH:D063766,0,,3,APOA1|APOA5|CETP
extracellular region,GO:0005576,RETINAL DYSTROPHY AND OBESITY,OMIM:616188,0,,1,TUB
extracellular space,GO:0005615,Obesity,MESH:D009765,0,,55,A|ACHE|ACP5|ADIPOQ|AGRP|ANGPTL4|APOE|BCHE|CARTPT|CCL2|CD163|CD40|CPB2|CPE|CRP|CTF1|CTSS|ENPP1|ENTPD6|F2|FGF21|GCG|GH1|GHRL|GPX3|HMGB2|HMOX1|ICAM1|IGF2|IGFBP2|IL6|IL7|INS|ITGAM|KITL|LBP|LEP|LEPR|LPL|MIR21|MMP9|MTCH2|NAMPT|PCSK1|PMCH|POMC|PYY|SERPINE1|SOD1|TF|TFRC|TNF|VGF|VLDLR|WNT3A
extracellular space,GO:0005615,"Obesity, Morbid",MESH:D009767,0,,3,BDNF|LEP|LEPR
extracellular space,GO:0005615,Pediatric Obesity,MESH:D063766,0,,3,APOA1|APOA5|CETP
extracellular vesicle,GO:1903561,Obesity,MESH:D009765,3,Cadmium|Lead|Vehicle Emissions,1,MIR21
extracellular vesicle,GO:1903561,"Obesity, Abdominal",MESH:D056128,1,Air Pollutants,0,
extracellular vesicle,GO:1903561,Pediatric Obesity,MESH:D063766,1,Cadmium,0,
extrinsic component of external side of plasma membrane,GO:0031232,Obesity,MESH:D009765,0,,1,APOE
extrinsic component of plasma membrane,GO:0019897,Obesity,MESH:D009765,0,,1,F2
ferritin complex,GO:0070288,Obesity,MESH:D009765,1,bisphenol A,1,FTL
ferritin complex,GO:0070288,"Obesity, Abdominal",MESH:D056128,1,bisphenol A,0,
fibrillar center,GO:0001650,Obesity,MESH:D009765,0,,3,AFF4|HOXB5|SIRT1
fibrinogen complex,GO:0005577,Obesity,MESH:D009765,1,Dietary Fats,0,
fibrinogen complex,GO:0005577,"Obesity, Abdominal",MESH:D056128,1,Dietary Fats,0,
ficolin-1-rich granule lumen,GO:1904813,Obesity,MESH:D009765,0,,3,ACLY|CTSS|MMP9
filamentous actin,GO:0031941,Obesity,MESH:D009765,2,bisphenol A|Genistein,0,
filamentous actin,GO:0031941,"Obesity, Abdominal",MESH:D056128,2,Air Pollutants|bisphenol A,0,
filopodium,GO:0030175,Obesity,MESH:D009765,0,,3,CRP|KITL|RAPGEF3
GABA-ergic synapse,GO:0098982,Obesity,MESH:D009765,0,,3,CNR1|NPY5R|TRPV1
glial cell projection,GO:0097386,Obesity,MESH:D009765,0,,1,GLUL
glomerular endothelium fenestra,GO:0036053,Obesity,MESH:D009765,1,Diethylnitrosamine,0,
glutamatergic synapse,GO:0098978,Obesity,MESH:D009765,0,,20,ADRB2|AKT1|APOE|CNR1|EFNB1|FAAH|GHRL|HTR2A|KCNMA1|MMP9|NPY1R|NTRK2|PRKAR1A|PRKAR2B|PTPN1|SLC16A7|TFRC|VGF|VLDLR|WNT3A
glutamatergic synapse,GO:0098978,"Obesity, Hyperphagia, and Developmental Delay",MESH:C563938,0,,1,NTRK2
glutamatergic synapse,GO:0098978,"Obesity, Morbid",MESH:D009767,0,,2,BDNF|KCNMA1
glycogen granule,GO:0042587,Obesity,MESH:D009765,0,,1,FASN
Golgi apparatus,GO:0005794,Obesity,MESH:D009765,0,,16,ACHE|ADCY3|ADRB2|APOE|CPE|ENTPD6|ESR1|FASN|INPP5E|LDLR|NPC1|PACS1|RAB21|SREBF1|STS|VGF
Golgi apparatus,GO:0005794,"Obesity, Morbid",MESH:D009767,0,,1,ADCY3
Golgi apparatus,GO:0005794,Pediatric Obesity,MESH:D063766,0,,1,APOA5
Golgi cisterna membrane,GO:0032580,Obesity,MESH:D009765,0,,2,INPP5E|RAB21
Golgi lumen,GO:0005796,Obesity,MESH:D009765,0,,5,AGRP|F2|INS|SDC3|WNT3A
Golgi membrane,GO:0000139,Obesity,MESH:D009765,0,,9,CYP2E1|ENTPD6|FAAH|INPP5E|INS|NTRK2|PCSK1|RAB21|SREBF1
Golgi membrane,GO:0000139,"Obesity, Hyperphagia, and Developmental Delay",MESH:C563938,0,,1,NTRK2
G protein-coupled serotonin receptor complex,GO:0098666,Obesity,MESH:D009765,0,,2,HTR2A|HTR2C
growth cone,GO:0030426,Obesity,MESH:D009765,0,,5,CNR1|CRP|NTRK2|RAPGEF3|SIRT1
