GOName,GOID,DiseaseName,DiseaseID,InferenceChemicalQty,InferenceChemicalNames,InferenceGeneQty,InferenceGeneSymbols
activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c,GO:0008635,Pulmonary Edema,MESH:D011654,2,Chlorpyrifos|Mechlorethamine,0,
activation of GTPase activity,GO:0090630,Pulmonary Edema,MESH:D011654,1,Arsenic Trioxide,0,
activation of immune response,GO:0002253,Pulmonary Edema,MESH:D011654,1,Paraquat,0,
activation of meiosis,GO:0090427,Pulmonary Edema,MESH:D011654,1,Tretinoin,0,
activation of phospholipase C activity,GO:0007202,Pulmonary Edema,MESH:D011654,1,bisphenol A,0,
activation of protein kinase A activity,GO:0034199,Pulmonary Edema,MESH:D011654,5,bisphenol A|Dexamethasone|Propofol|Quercetin|Resveratrol,0,
activation of protein kinase activity,GO:0032147,Pulmonary Edema,MESH:D011654,4,Aspirin|Ethanol|Lipopolysaccharides|Metformin,0,
activation of protein kinase B activity,GO:0032148,Pulmonary Edema,MESH:D011654,40,"2''-galloylhyperin|Acetylcysteine|allyl sulfide|Antineoplastic Agents|Arsenic Trioxide|Asbestos, Amosite|Asbestos, Amphibole|bisphenol A|Bleomycin|Blood Glucose|Calcitriol|Chlorpyrifos|Curcumin|Dexamethasone|Doxorubicin|Dronabinol|Epinephrine|Ethanol|Fluorouracil|geraniol|hesperetin|Hydrogen Sulfide|lipopolysaccharide, E coli O55-B5|Lipopolysaccharides|Mechlorethamine|Melatonin|Metformin|Metoprolol|Nickel|Nicotine|N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride|Oxygen|Paraquat|Particulate Matter|polyhexamethyleneguanidine|pyrazolanthrone|Quercetin|Resveratrol|Silicon Dioxide|Silver Compounds",0,
activation of protein kinase B activity,GO:0032148,Pulmonary edema of mountaineers,MESH:C535833,1,cobaltous chloride,0,
activation of protein kinase C activity,GO:1990051,Pulmonary Edema,MESH:D011654,4,bisphenol A|geraniol|Mannitol|Quercetin,0,
acute inflammatory response,GO:0002526,Pulmonary Edema,MESH:D011654,7,Arsenic Trioxide|Curcumin|Cyclophosphamide|Dexamethasone|Lipopolysaccharides|Ozone|Silver Compounds,1,NLRP3
acute inflammatory response to antigenic stimulus,GO:0002438,Pulmonary Edema,MESH:D011654,1,Particulate Matter,0,
acute-phase response,GO:0006953,Pulmonary Edema,MESH:D011654,1,geraniol,0,
acylglycerol homeostasis,GO:0055090,Pulmonary Edema,MESH:D011654,1,Paraquat,0,
acylglycerol metabolic process,GO:0006639,Pulmonary Edema,MESH:D011654,4,"3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol|Acetaminophen|bisphenol A|glyceryl 2-arachidonate",0,
adaptive immune response,GO:0002250,Pulmonary Edema,MESH:D011654,0,,1,IL17A
adaptive thermogenesis,GO:1990845,Pulmonary Edema,MESH:D011654,4,Caffeine|Nitroprusside|Phenylpropanolamine|Propranolol,0,
adenine metabolic process,GO:0046083,Pulmonary Edema,MESH:D011654,1,Cadmium,0,
adenohypophysis development,GO:0021984,Pulmonary Edema,MESH:D011654,0,,1,GHRH
adenosine metabolic process,GO:0046085,Pulmonary Edema,MESH:D011654,1,Indomethacin,0,
adenosine to inosine editing,GO:0006382,Pulmonary Edema,MESH:D011654,1,Methotrexate,0,
adenylate cyclase-activating adrenergic receptor signaling pathway,GO:0071880,Pulmonary Edema,MESH:D011654,1,Isoproterenol,0,
adenylate cyclase-activating G protein-coupled receptor signaling pathway,GO:0007189,Pulmonary Edema,MESH:D011654,2,Isoproterenol|Sodium Fluoride,1,GHRH
adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway,GO:0007197,Pulmonary Edema,MESH:D011654,6,"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC|3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol|Chlorpyrifos|Dronabinol|glyceryl 2-arachidonate|Pertussis Toxin",0,
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,GO:0007193,Pulmonary Edema,MESH:D011654,2,Acetylcysteine|alpha-Tocopherol,0,
adenylate cyclase-modulating G protein-coupled receptor signaling pathway,GO:0007188,Pulmonary Edema,MESH:D011654,0,,1,GHRH
adiponectin-activated signaling pathway,GO:0033211,Pulmonary Edema,MESH:D011654,0,,1,ADIPOQ
adipose tissue development,GO:0060612,Pulmonary Edema,MESH:D011654,24,"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC|15-deoxy-delta(12,14)-prostaglandin J2|Arsenic|Berberine|bisphenol A|Cadmium|Calcitriol|Clofibrate|Clozapine|Dexamethasone|Heparin|Indomethacin|Lithium Chloride|Melatonin|Metformin|Methylprednisolone|Nicotine|Particulate Matter|Pioglitazone|Quercetin|Resveratrol|Rosiglitazone|Sildenafil Citrate|Simvastatin",0,
ADP biosynthetic process,GO:0006172,Pulmonary Edema,MESH:D011654,2,Doxorubicin|Metformin,0,
ADP metabolic process,GO:0046031,Pulmonary Edema,MESH:D011654,1,Quercetin,0,
adrenal gland development,GO:0030325,Pulmonary Edema,MESH:D011654,1,bisphenol A,0,
adult behavior,GO:0030534,Pulmonary Edema,MESH:D011654,2,bisphenol A|Cocaine,0,
adult feeding behavior,GO:0008343,Pulmonary Edema,MESH:D011654,6,bisphenol A|Chlorpyrifos|Creatine|Ethanol|Ketamine|Methylprednisolone,0,
adult locomotory behavior,GO:0008344,Pulmonary Edema,MESH:D011654,17,"Acetaminophen|Acetylcysteine|Atropine|bisphenol A|Chlorpyrifos|Cocaine|Doxorubicin|Dronabinol|Ethanol|glyceryl 2-arachidonate|Ketamine|Lidocaine|Nicotine|N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride|Paraquat|Particulate Matter|Soman",0,
adult walking behavior,GO:0007628,Pulmonary Edema,MESH:D011654,2,Ethanol|Melatonin,0,
aerobic electron transport chain,GO:0019646,Pulmonary Edema,MESH:D011654,4,Bupivacaine|Curcumin|geraniol|Methotrexate,0,
aerobic respiration,GO:0009060,Pulmonary Edema,MESH:D011654,21,Acetaminophen|Arsenic|Ascorbic Acid|bisphenol A|Cadmium|Calcitriol|Chlorpyrifos|Curcumin|Doxorubicin|Dronabinol|Hydrogen Sulfide|Lipopolysaccharides|Methamphetamine|Oleic Acid|Oxygen|Paraquat|Particulate Matter|Quercetin|Resveratrol|Rosiglitazone|Vehicle Emissions,1,CAT
aggresome assembly,GO:0070842,Pulmonary Edema,MESH:D011654,1,Paraquat,0,
aggressive behavior,GO:0002118,Pulmonary Edema,MESH:D011654,1,bisphenol A,0,
agmatine biosynthetic process,GO:0097055,Pulmonary Edema,MESH:D011654,1,bisphenol A,0,
alanine biosynthetic process,GO:0006523,Pulmonary Edema,MESH:D011654,1,bisphenol A,0,
alanine metabolic process,GO:0006522,Pulmonary Edema,MESH:D011654,3,Cadmium|Propofol|Sevoflurane,0,
alcohol metabolic process,GO:0006066,Pulmonary Edema,MESH:D011654,1,Melatonin,0,
aldehyde biosynthetic process,GO:0046184,Pulmonary Edema,MESH:D011654,1,Tretinoin,0,
aldosterone biosynthetic process,GO:0032342,Pulmonary Edema,MESH:D011654,4,Isoproterenol|Nicotine|Quercetin|Rutin,0,
aldosterone secretion,GO:0035932,Pulmonary Edema,MESH:D011654,1,Sodium Fluoride,0,
alkaloid metabolic process,GO:0009820,Pulmonary Edema,MESH:D011654,1,Doxorubicin,0,
allantois development,GO:1905069,Pulmonary Edema,MESH:D011654,2,bisphenol A|Caffeine,0,
alpha-amino acid metabolic process,GO:1901605,Pulmonary Edema,MESH:D011654,1,Arsenic,0,
alpha-tubulin acetylation,GO:0071929,Pulmonary Edema,MESH:D011654,4,"Lipopolysaccharides|Methamphetamine|N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride|Resveratrol",0,
alpha-tubulin acetylation,GO:0071929,Pulmonary edema of mountaineers,MESH:C535833,1,cobaltous chloride,0,
"alternative mRNA splicing, via spliceosome",GO:0000380,Pulmonary Edema,MESH:D011654,1,Silicon Dioxide,0,
amide metabolic process,GO:0043603,Pulmonary Edema,MESH:D011654,2,Acetaminophen|Ethanol,0,
amine metabolic process,GO:0009308,Pulmonary Edema,MESH:D011654,3,bisphenol A|Indomethacin|Methotrexate,0,
amino-acid betaine metabolic process,GO:0006577,Pulmonary Edema,MESH:D011654,2,bisphenol A|Ethanol,0,
amino acid biosynthetic process,GO:0008652,Pulmonary Edema,MESH:D011654,7,Acetaminophen|bisphenol A|Cadmium|Chlorpyrifos|Creatine|Ethanol|Ozone,0,
amino acid export across plasma membrane,GO:0032973,Pulmonary Edema,MESH:D011654,1,Dronabinol,0,
amino acid import,GO:0043090,Pulmonary Edema,MESH:D011654,2,Curcumin|Vehicle Emissions,0,
amino acid metabolic process,GO:0006520,Pulmonary Edema,MESH:D011654,15,"Acetylcysteine|bisphenol A|Cadmium|Creatine|Doxorubicin|Ethanol|Indomethacin|lipopolysaccharide, Escherichia coli O111 B4|Melatonin|Methotrexate|Paraquat|Particulate Matter|Resveratrol|Tretinoin|Vehicle Emissions",0,
amino acid transport,GO:0006865,Pulmonary Edema,MESH:D011654,2,"bisphenol A|lipopolysaccharide, E coli O55-B5",0,
ammonium excretion,GO:0140734,Pulmonary Edema,MESH:D011654,1,bisphenol A,0,
ammonium homeostasis,GO:0097272,Pulmonary Edema,MESH:D011654,3,Acetaminophen|bisphenol A|chrysin,0,
AMPA selective glutamate receptor signaling pathway,GO:0098990,Pulmonary Edema,MESH:D011654,1,Atropine,0,
AMP biosynthetic process,GO:0006167,Pulmonary Edema,MESH:D011654,1,"lipopolysaccharide, Escherichia coli O111 B4",0,
AMP catabolic process,GO:0006196,Pulmonary Edema,MESH:D011654,2,Caffeine|naringin,0,
AMP metabolic process,GO:0046033,Pulmonary Edema,MESH:D011654,1,Ethanol,0,
amyloid-beta clearance,GO:0097242,Pulmonary Edema,MESH:D011654,1,ferulic acid,0,
amyloid-beta metabolic process,GO:0050435,Pulmonary Edema,MESH:D011654,2,Particulate Matter|Vehicle Emissions,0,
amyloid fibril formation,GO:1990000,Pulmonary Edema,MESH:D011654,3,Paraquat|Particulate Matter|Vehicle Emissions,0,
anagen,GO:0042640,Pulmonary Edema,MESH:D011654,1,Cyclophosphamide,0,
anatomical structure arrangement,GO:0048532,Pulmonary Edema,MESH:D011654,1,Chlorpyrifos,0,
anatomical structure development,GO:0048856,Pulmonary Edema,MESH:D011654,1,Propofol,0,
anatomical structure morphogenesis,GO:0009653,Pulmonary Edema,MESH:D011654,2,Cytarabine|Tretinoin,0,
anatomical structure regression,GO:0060033,Pulmonary Edema,MESH:D011654,3,bisphenol A|Curcumin|Particulate Matter,0,
androgen biosynthetic process,GO:0006702,Pulmonary Edema,MESH:D011654,4,Acetylcysteine|Ascorbic Acid|bisphenol A|Nicotine,0,
androgen metabolic process,GO:0008209,Pulmonary Edema,MESH:D011654,7,beta-Naphthoflavone|bisphenol A|Dexamethasone|Nifedipine|Quercetin|Tretinoin|Verapamil,0,
androgen receptor signaling pathway,GO:0030521,Pulmonary Edema,MESH:D011654,1,Resveratrol,0,
"androst-4-ene-3,17-dione biosynthetic process",GO:1903449,Pulmonary Edema,MESH:D011654,1,Clozapine,0,
anesthesia-resistant memory,GO:0007615,Pulmonary Edema,MESH:D011654,1,Isoflurane,0,
angioblast cell migration,GO:0035476,Pulmonary Edema,MESH:D011654,1,Ethanol,0,
angiogenesis,GO:0001525,Pulmonary Edema,MESH:D011654,17,Acetaminophen|Arsenic Trioxide|Ascorbic Acid|bisphenol A|Cadmium|Caffeine|Chlorpyrifos|Curcumin|Dexamethasone|Doxorubicin|Ethanol|Metformin|Nicotine|Oxygen|Particulate Matter|Quercetin|Thalidomide,3,HSPA12B|NOS3|TGFA
angiogenesis,GO:0001525,Pulmonary edema of mountaineers,MESH:C535833,1,cobaltous chloride,0,
angiogenesis involved in wound healing,GO:0060055,Pulmonary Edema,MESH:D011654,1,Dexamethasone,0,
animal organ morphogenesis,GO:0009887,Pulmonary Edema,MESH:D011654,0,,1,TNF
anoikis,GO:0043276,Pulmonary Edema,MESH:D011654,5,Acetylcysteine|Nicotine|Nitric Oxide|Nitroprusside|Tretinoin,0,
antennal morphogenesis,GO:0048800,Pulmonary Edema,MESH:D011654,1,Chlorpyrifos,0,
anterior neuropore closure,GO:0021506,Pulmonary Edema,MESH:D011654,1,Ethanol,0,
anterograde axonal transport,GO:0008089,Pulmonary Edema,MESH:D011654,1,Lithium Chloride,0,
antibiotic metabolic process,GO:0016999,Pulmonary Edema,MESH:D011654,1,Vancomycin,0,
antimicrobial humoral response,GO:0019730,Pulmonary Edema,MESH:D011654,1,bisphenol A,0,
antiviral innate immune response,GO:0140374,Pulmonary Edema,MESH:D011654,0,,1,TNF
antral ovarian follicle growth,GO:0001547,Pulmonary Edema,MESH:D011654,5,Acetaminophen|bisphenol A|Curcumin|Doxorubicin|Resveratrol,0,
aortic valve morphogenesis,GO:0003180,Pulmonary Edema,MESH:D011654,0,,1,NOS3
apical dendrite arborization,GO:0150023,Pulmonary Edema,MESH:D011654,3,Cyclophosphamide|Fluorouracil|Methotrexate,0,
apical dendrite morphogenesis,GO:0150021,Pulmonary Edema,MESH:D011654,1,Particulate Matter,0,
apoptosome assembly,GO:0097314,Pulmonary Edema,MESH:D011654,1,Arsenic,0,
apoptotic cell clearance,GO:0043277,Pulmonary Edema,MESH:D011654,5,Aspirin|Dexamethasone|Doxorubicin|Lidocaine|Propranolol,0,
apoptotic chromosome condensation,GO:0030263,Pulmonary Edema,MESH:D011654,40,"Acetaminophen|Acetylcysteine|Arsenic|Arsenic Trioxide|Ascorbic Acid|Berberine|bisphenol A|Blood Glucose|Cadmium|Chlorine|Chlorpyrifos|Curcumin|Cyclophosphamide|Doxorubicin|Epinephrine|Ethanol|ferulic acid|Fluorouracil|glyceryl 2-arachidonate|Glycyrrhizic Acid|hesperetin|Isoproterenol|lanthanum chloride|lipopolysaccharide, Escherichia coli O111 B4|Lipopolysaccharides|Melatonin|Metformin|Methotrexate|Nickel|N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride|Oxygen|Paraquat|Particulate Matter|Propofol|Quercetin|Resveratrol|Sodium Fluoride|Thioctic Acid|Vancomycin|Verapamil",0,
apoptotic DNA fragmentation,GO:0006309,Pulmonary Edema,MESH:D011654,65,Acetaminophen|Acetylcysteine|alpha-Tocopherol|Amitriptyline|Arsenic Trioxide|Ascorbic Acid|Aspirin|Bupivacaine|Cadmium|Caffeine|Calcitriol|chrysin|Clofibrate|Cocaine|Curcumin|Cyclophosphamide|Cytarabine|Dexamethasone|Disulfiram|Doxorubicin|Epinephrine|Ethanol|Fluorouracil|Gemcitabine|Glyburide|Heparin|Imipramine|Indomethacin|Isoproterenol|Ketamine|Lidocaine|Lipopolysaccharides|Lithium Chloride|Mannitol|Mechlorethamine|Melatonin|Methadone|Methylprednisolone|Mitomycin|Morphine|Naloxone|naringin|Nickel|Nicotine|Nifedipine|nilotinib|Nitric Oxide|Nitroprusside|Oxygen|Paraquat|Particulate Matter|Phenylephrine|Propranolol|pyrazolanthrone|Quercetin|Resveratrol|Rosiglitazone|Simvastatin|Smoke|Terbutaline|Thalidomide|Thiourea|Tretinoin|Vehicle Emissions|Verapamil,0,
apoptotic mitochondrial changes,GO:0008637,Pulmonary Edema,MESH:D011654,1,Curcumin,0,
apoptotic nuclear changes,GO:0030262,Pulmonary Edema,MESH:D011654,14,"Acetylcysteine|Arsenic Trioxide|bisphenol A|Chlorpyrifos|Doxorubicin|Ethanol|Hydrogen Sulfide|lipopolysaccharide, E coli O55-B5|Melatonin|Oxygen|Paraquat|pyrazolanthrone|Silicon Dioxide|Thioctic Acid",0,
apoptotic process,GO:0006915,Pulmonary Edema,MESH:D011654,148,"15-deoxy-delta(12,14)-prostaglandin J2|3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol|Acetaminophen|Acetylcysteine|Acrolein|Alloxan|allyl sulfide|alpha-Tocopherol|aluminum phosphide|Amitriptyline|Amphetamine|Arsenic|Arsenic Trioxide|Asbestos, Amosite|Ascorbic Acid|Aspirin|Atropine|Beclomethasone|Berberine|Betamethasone|beta-Naphthoflavone|bisphenol A|Bleomycin|Boron|Bromocriptine|Budesonide|Bupivacaine|Cadmium|Caffeine|Calcitriol|catalase-polyethylene glycol|Chlorpheniramine|Chlorpyrifos|chrysin|Clofibrate|Clopidogrel|Clozapine|Cocaine|Creatine|Curcumin|Cyclophosphamide|Cytarabine|Dantrolene|Dexamethasone|Dexmedetomidine|Diatrizoate|Diatrizoate Meglumine|Digoxin|Dinoprost|Disulfiram|Doxorubicin|Dronabinol|enterotoxin C, staphylococcal|Ephedrine|Epinephrine|eriodictyol|Ethanol|fasudil|ferulic acid|Fluorouracil|Formoterol Fumarate|Furosemide|Gemcitabine|Glyburide|Glycyrrhizic Acid|Heparin|hesperetin|Hydralazine|Hydrogen Sulfide|Imipramine|Indomethacin|Iohexol|Isoflurane|Isoproterenol|Ketamine|lanthanum chloride|Lidocaine|lipopolysaccharide, E coli O55-B5|lipopolysaccharide, Escherichia coli O111 B4|Lipopolysaccharides|Lisinopril|Lithium Chloride|Mannitol|Mechlorethamine|Melatonin|Mepivacaine|Metformin|Methadone|Methamphetamine|Methotrexate|Methylprednisolone|Metoprolol|Mitomycin|Morphine|Mustard Gas|Naloxone|Naproxen|naringin|Nickel|Nicotine|Nifedipine|nilotinib|Nitric Oxide|Nitroglycerin|Nitroprusside|N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride|Oleic Acid|Oxygen|Ozone|pachymic acid|Paraquat|Particulate Matter|Pentazocine|Pertussis Toxin|Phenylephrine|Pioglitazone|polyhexamethyleneguanidine|procyanidin B2|Propofol|Propranolol|protocatechuic acid methyl ester|pyrazolanthrone|Quercetin|Resveratrol|Roflumilast|Rosiglitazone|Rutin|sephadex|Sertraline|Sevoflurane|Sildenafil Citrate|Silicon Dioxide|Simvastatin|Smoke|Sodium Fluoride|T0901317|Terbutaline|Thalidomide|Thioctic Acid|Thiourea|Toxins, Biological|Tretinoin|Vancomycin|Vehicle Emissions|Verapamil|wogonin|zerumbone|zileuton",3,IL17A|NLRP3|PARP1
apoptotic process,GO:0006915,Pulmonary edema of mountaineers,MESH:C535833,2,Acetazolamide|cobaltous chloride,0,
apoptotic signaling pathway,GO:0097190,Pulmonary Edema,MESH:D011654,0,,1,TNF
arachidonic acid metabolic process,GO:0019369,Pulmonary Edema,MESH:D011654,10,"3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol|Acrolein|bisphenol A|Chlorpyrifos|Dronabinol|glyceryl 2-arachidonate|lipopolysaccharide, Escherichia coli O111 B4|Morphine|Resveratrol|Rosiglitazone",0,
arginine biosynthetic process,GO:0006526,Pulmonary Edema,MESH:D011654,1,Arsenic Trioxide,0,
arginine catabolic process,GO:0006527,Pulmonary Edema,MESH:D011654,1,Lipopolysaccharides,1,NOS3
arginine metabolic process,GO:0006525,Pulmonary Edema,MESH:D011654,3,Particulate Matter|Propofol|Resveratrol,0,
arsenite transport,GO:0015700,Pulmonary Edema,MESH:D011654,2,Arsenic|Ethanol,0,
artery development,GO:0060840,Pulmonary Edema,MESH:D011654,1,Nicotine,0,
artery smooth muscle contraction,GO:0014824,Pulmonary Edema,MESH:D011654,4,Nitroprusside|Particulate Matter|Phenylephrine|Resveratrol,0,
artery vasodilation involved in baroreceptor response to increased systemic arterial blood pressure,GO:0001984,Pulmonary Edema,MESH:D011654,1,Particulate Matter,0,
articular cartilage development,GO:0061975,Pulmonary Edema,MESH:D011654,2,Dexamethasone|Ethanol,0,
asparagine biosynthetic process,GO:0006529,Pulmonary Edema,MESH:D011654,1,Acetaminophen,0,
asparagine metabolic process,GO:0006528,Pulmonary Edema,MESH:D011654,1,Particulate Matter,0,
aspartate biosynthetic process,GO:0006532,Pulmonary Edema,MESH:D011654,2,Acetaminophen|Methylprednisolone,0,
aspartate catabolic process,GO:0006533,Pulmonary Edema,MESH:D011654,1,Cyclophosphamide,0,
aspartate metabolic process,GO:0006531,Pulmonary Edema,MESH:D011654,3,Doxorubicin|Ozone|Particulate Matter,0,
associative learning,GO:0008306,Pulmonary Edema,MESH:D011654,7,"3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol|Aspirin|bisphenol A|Dronabinol|Fentanyl|Heroin|Sodium Fluoride",0,
astral microtubule nucleation,GO:0030954,Pulmonary Edema,MESH:D011654,1,bisphenol A,0,
astrocyte activation,GO:0048143,Pulmonary Edema,MESH:D011654,13,Acetylcysteine|bisphenol A|Blood Glucose|Dronabinol|Lipopolysaccharides|Metformin|Methamphetamine|Oxygen|Paraquat|Particulate Matter|Quercetin|Resveratrol|Tretinoin,1,TNF
astrocyte activation involved in immune response,GO:0002265,Pulmonary Edema,MESH:D011654,1,bisphenol A,0,
astrocyte cell migration,GO:0043615,Pulmonary Edema,MESH:D011654,2,Particulate Matter|Quercetin,0,
astrocyte development,GO:0014002,Pulmonary Edema,MESH:D011654,7,"Arsenic|bisphenol A|Cadmium|Chlorpyrifos|Ethanol|lipopolysaccharide, Escherichia coli O111 B4|Quercetin",0,
astrocyte differentiation,GO:0048708,Pulmonary Edema,MESH:D011654,1,Cadmium,0,
astrocyte fate commitment,GO:0060018,Pulmonary Edema,MESH:D011654,1,Chlorpyrifos,0,
ATP biosynthetic process,GO:0006754,Pulmonary Edema,MESH:D011654,36,"Acetaminophen|Acetylcysteine|Arsenic Trioxide|Ascorbic Acid|Berberine|bisphenol A|Cadmium|Caffeine|Clozapine|Curcumin|Doxorubicin|Ethanol|Fluorouracil|Glyburide|Hydrogen Sulfide|Isoproterenol|lipopolysaccharide, E coli O55-B5|Lipopolysaccharides|Melatonin|Metformin|Mitomycin|nilotinib|N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride|Oxygen|Paraquat|Particulate Matter|pyrazolanthrone|Quercetin|Resveratrol|Rosiglitazone|Silicon Dioxide|Simvastatin|Thioctic Acid|Thioridazine|Vehicle Emissions|Verapamil",0,
ATP export,GO:1904669,Pulmonary Edema,MESH:D011654,1,glyceryl 2-arachidonate,0,
ATP generation from ADP,GO:0006757,Pulmonary Edema,MESH:D011654,3,bisphenol A|Creatine|Lipopolysaccharides,0,
