GOName,GOID,DiseaseName,DiseaseID,InferenceChemicalQty,InferenceChemicalNames,InferenceGeneQty,InferenceGeneSymbols
actin filament reorganization,GO:0090527,Obesity,MESH:D009765,1,Particulate Matter,0,
actin filament reorganization,GO:0090527,"Obesity, Abdominal",MESH:D056128,1,Particulate Matter,0,
actin polymerization or depolymerization,GO:0008154,Obesity,MESH:D009765,0,,1,GHRL
action potential,GO:0001508,Obesity,MESH:D009765,3,Nicotine|Particulate Matter|Rimonabant,0,
action potential,GO:0001508,"Obesity, Abdominal",MESH:D056128,1,Particulate Matter,0,
action potential initiation,GO:0099610,Obesity,MESH:D009765,2,Fluoxetine|Valproic Acid,1,SOD1
activated T cell proliferation,GO:0050798,Obesity,MESH:D009765,0,,1,ITGAM
activation-induced cell death of T cells,GO:0006924,Obesity,MESH:D009765,0,,1,AKT1
activation of adenylate cyclase activity,GO:0007190,Obesity,MESH:D009765,3,Dronabinol|Glucose|Manganese,2,ADCY3|GNAS
activation of adenylate cyclase activity,GO:0007190,"Obesity, Morbid",MESH:D009767,0,,1,ADCY3
activation of cysteine-type endopeptidase activity,GO:0097202,Obesity,MESH:D009765,9,"Acetylcysteine|Diethylhexyl Phthalate|Dronabinol|Fatty Acids, Nonesterified|Folic Acid|Glucose|Manganese|Particulate Matter|Resveratrol",0,
activation of cysteine-type endopeptidase activity,GO:0097202,"Obesity, Abdominal",MESH:D056128,1,Particulate Matter,0,
activation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0006919,Obesity,MESH:D009765,9,"2,2',4,4'-tetrabromodiphenyl ether|Acetylcysteine|Cadmium|Chlorpyrifos|Glyphosate|Lead|Manganese|Resveratrol|Sertraline",0,
activation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0006919,Pediatric Obesity,MESH:D063766,1,Cadmium,0,
activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c,GO:0008635,Obesity,MESH:D009765,2,Chlorpyrifos|Manganese,0,
activation of innate immune response,GO:0002218,Obesity,MESH:D009765,1,"Water Pollutants, Chemical",0,
activation of phospholipase C activity,GO:0007202,Obesity,MESH:D009765,1,bisphenol A,0,
activation of phospholipase C activity,GO:0007202,"Obesity, Abdominal",MESH:D056128,1,bisphenol A,0,
activation of protein kinase A activity,GO:0034199,Obesity,MESH:D009765,6,bisphenol A|Diethylhexyl Phthalate|Hydrocortisone|Lead|Quercetin|Resveratrol,0,
activation of protein kinase A activity,GO:0034199,"Obesity, Abdominal",MESH:D056128,2,Androgens|bisphenol A,0,
activation of protein kinase activity,GO:0032147,Obesity,MESH:D009765,1,Metformin,0,
activation of protein kinase B activity,GO:0032148,Obesity,MESH:D009765,32,"2,2',4,4'-tetrabromodiphenyl ether|Acetylcysteine|AM 251|Anticholesteremic Agents|Atrazine|bisphenol A|Chlorpyrifos|Cholesterol|Cholesterol, Dietary|cobaltiprotoporphyrin|Curcumin|Dietary Fats|Diethylnitrosamine|Dronabinol|Environmental Pollutants|Folic Acid|Fructose|Genistein|geraniol|glabridin|Glucose|manganese(III)-tetrakis(4-benzoic acid)porphyrin|Metformin|Nicotine|Orlistat|Particulate Matter|Plant Extracts|Polystyrenes|Quercetin|Resveratrol|Streptozocin|Yohimbine",1,INS
activation of protein kinase B activity,GO:0032148,"Obesity, Abdominal",MESH:D056128,4,bisphenol A|Dietary Fats|Particulate Matter|Vildagliptin,0,
activation of protein kinase C activity,GO:1990051,Obesity,MESH:D009765,7,bisphenol A|geraniol|Glucose|Lead|manganese(III)-tetrakis(4-benzoic acid)porphyrin|puag-haad|Quercetin,1,LEP
activation of protein kinase C activity,GO:1990051,"Obesity, Abdominal",MESH:D056128,1,bisphenol A,0,
activation of protein kinase C activity,GO:1990051,"Obesity, Morbid",MESH:D009767,0,,1,LEP
activation of transmembrane receptor protein tyrosine kinase activity,GO:0007171,Obesity,MESH:D009765,0,,1,ADRB2
acute inflammatory response,GO:0002526,Obesity,MESH:D009765,3,"Cholesterol, Dietary|Curcumin|Dietary Fats",0,
acute inflammatory response,GO:0002526,"Obesity, Abdominal",MESH:D056128,1,Dietary Fats,0,
acute inflammatory response to antigenic stimulus,GO:0002438,Obesity,MESH:D009765,2,Diethylhexyl Phthalate|Particulate Matter,1,ICAM1
acute inflammatory response to antigenic stimulus,GO:0002438,"Obesity, Abdominal",MESH:D056128,1,Particulate Matter,0,
acute-phase response,GO:0006953,Obesity,MESH:D009765,1,geraniol,9,CD163|CEBPA|CRP|F2|IL6|INS|LBP|TF|TFRC
acyl carnitine transmembrane transport,GO:1902616,Obesity,MESH:D009765,0,,1,SLC22A1
acyl-CoA metabolic process,GO:0006637,Obesity,MESH:D009765,1,Dietary Fats,0,
acyl-CoA metabolic process,GO:0006637,"Obesity, Abdominal",MESH:D056128,1,Dietary Fats,0,
acylglycerol homeostasis,GO:0055090,Pediatric Obesity,MESH:D063766,0,,1,APOA5
acylglycerol metabolic process,GO:0006639,Obesity,MESH:D009765,1,bisphenol A,0,
acylglycerol metabolic process,GO:0006639,"Obesity, Abdominal",MESH:D056128,1,bisphenol A,0,
adaptive immune response,GO:0002250,Obesity,MESH:D009765,1,Tetrachlorodibenzodioxin,2,CTSS|RAPGEF3
adaptive immune response,GO:0002250,"Obesity, Abdominal",MESH:D056128,1,Tetrachlorodibenzodioxin,0,
adaptive thermogenesis,GO:1990845,Obesity,MESH:D009765,2,Caffeine|Capsaicin,4,UCP1|UCP2|UCP3|ZBTB7B
adenine metabolic process,GO:0046083,Obesity,MESH:D009765,1,Cadmium,0,
adenine metabolic process,GO:0046083,"Obesity, Abdominal",MESH:D056128,1,bisphenol F,0,
adenine metabolic process,GO:0046083,Pediatric Obesity,MESH:D063766,1,Cadmium,0,
adenosine biosynthetic process,GO:0046086,Obesity,MESH:D009765,2,Diethylhexyl Phthalate|Streptozocin,0,
adenosine catabolic process,GO:0006154,Obesity,MESH:D009765,2,cyhalothrin|Fructose,0,
adenosine metabolic process,GO:0046085,Obesity,MESH:D009765,1,bisphenol S,0,
adenosine metabolic process,GO:0046085,"Obesity, Abdominal",MESH:D056128,2,bisphenol F|bisphenol S,0,
adenosine metabolic process,GO:0046085,Pediatric Obesity,MESH:D063766,1,bisphenol S,0,
adenylate cyclase-activating adrenergic receptor signaling pathway,GO:0071880,Obesity,MESH:D009765,0,,4,ADRB1|ADRB2|ADRB3|GNAS
adenylate cyclase-activating dopamine receptor signaling pathway,GO:0007191,Obesity,MESH:D009765,0,,1,GNAS
adenylate cyclase-activating G protein-coupled receptor signaling pathway,GO:0007189,Obesity,MESH:D009765,1,Glucose,10,ADCY3|ADRB1|ADRB2|ADRB3|CNR1|GCG|GNAS|MC4R|PRKAR1A|RAPGEF3
adenylate cyclase-activating G protein-coupled receptor signaling pathway,GO:0007189,"Obesity, Morbid",MESH:D009767,0,,2,ADCY3|MC4R
adenylate cyclase-activating serotonin receptor signaling pathway,GO:0007192,Obesity,MESH:D009765,0,,1,GNAS
adenylate cyclase-inhibiting adrenergic receptor signaling pathway,GO:0071881,Obesity,MESH:D009765,0,,1,ADRB1
adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway,GO:0007197,Obesity,MESH:D009765,2,Chlorpyrifos|Dronabinol,0,
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,GO:0007193,Obesity,MESH:D009765,2,Acetylcysteine|Glucose,1,NPY1R
adenylate cyclase-modulating G protein-coupled receptor signaling pathway,GO:0007188,Obesity,MESH:D009765,0,,6,ADRB2|ADRB3|CNR1|GCG|GNAS|MC4R
adenylate cyclase-modulating G protein-coupled receptor signaling pathway,GO:0007188,"Obesity, Morbid",MESH:D009767,0,,1,MC4R
adhesion of symbiont to host,GO:0044406,Obesity,MESH:D009765,0,,1,ICAM1
adiponectin-activated signaling pathway,GO:0033211,Obesity,MESH:D009765,0,,2,ACSL1|ADIPOQ
adiponectin secretion,GO:0070162,Obesity,MESH:D009765,1,"Cholesterol, Dietary",0,
adipose tissue development,GO:0060612,ABDOMINAL OBESITY-METABOLIC SYNDROME 3,OMIM:615812,0,,1,DYRK1B
adipose tissue development,GO:0060612,Obesity,MESH:D009765,39,"3,4,3',4'-tetrachlorobiphenyl|AM 251|Aurothioglucose|Berberine|Bezafibrate|bisphenol A|Cadmium|Capsaicin|celastrol|Clozapine|Cyclosporine|DDT|Dietary Carbohydrates|Dietary Fats|Dihydrotestosterone|Folic Acid|Genistein|gingerenone A|Harmine|Hydrocortisone|Mercury|Metformin|mono-benzyl phthalate|mono-isobutyl phthalate|Nicotine|Olanzapine|o,p'-DDT|Particulate Matter|Pesticides|Pioglitazone|Plant Extracts|platycodin D|Quercetin|Resveratrol|Risperidone|Rosiglitazone|Sodium Glutamate|Telmisartan|Trans Fatty Acids",6,ENPP1|FTO|GH1|LEP|MTCH2|PPARD
adipose tissue development,GO:0060612,"Obesity, Abdominal",MESH:D056128,4,Air Pollutants|bisphenol A|Dietary Fats|Particulate Matter,0,
adipose tissue development,GO:0060612,"Obesity, Morbid",MESH:D009767,0,,1,LEP
adipose tissue development,GO:0060612,Pediatric Obesity,MESH:D063766,1,Cadmium,1,FTO
ADP biosynthetic process,GO:0006172,Obesity,MESH:D009765,2,Metformin|Polychlorinated Biphenyls,0,
ADP metabolic process,GO:0046031,Obesity,MESH:D009765,2,Quercetin|tris(chloroethyl)phosphate,0,
adrenal gland development,GO:0030325,Obesity,MESH:D009765,1,bisphenol A,1,CYP1B1
adrenal gland development,GO:0030325,"Obesity, Abdominal",MESH:D056128,1,bisphenol A,0,
adrenal gland development,GO:0030325,Pediatric Obesity,MESH:D063766,0,,1,APOA1
adrenergic receptor signaling pathway,GO:0071875,Obesity,MESH:D009765,0,,1,ADRB2
adult behavior,GO:0030534,Obesity,MESH:D009765,4,Atrazine|bisphenol A|Diethylhexyl Phthalate|Rimonabant,0,
adult behavior,GO:0030534,"Obesity, Abdominal",MESH:D056128,1,bisphenol A,0,
adult feeding behavior,GO:0008343,Obesity,MESH:D009765,13,"3-N-1(spermine)-7, 24-dihydroxy-5-cholestane 24-sulfate|AM 251|Atorvastatin|bisphenol A|Chlorpyrifos|deoxynivalenol|Dietary Carbohydrates|Dietary Fats|Fluoxetine|Fructose|Glyphosate|Rimonabant|tris(chloroethyl)phosphate",5,A|AGRP|CARTPT|GHRL|LEP
adult feeding behavior,GO:0008343,"Obesity, Abdominal",MESH:D056128,2,bisphenol A|Dietary Fats,0,
adult feeding behavior,GO:0008343,"Obesity, Morbid",MESH:D009767,0,,1,LEP
adult locomotory behavior,GO:0008344,Obesity,MESH:D009765,16,Acetylcysteine|AM 251|bisphenol A|Chlorpyrifos|Diethylhexyl Phthalate|Dronabinol|Fluoxetine|Glyphosate|Nicotine|Particulate Matter|Pesticides|Rimonabant|Streptozocin|Taurine|Topiramate|Valproic Acid,1,ENPP1
adult locomotory behavior,GO:0008344,"Obesity, Abdominal",MESH:D056128,3,Air Pollutants|bisphenol A|Particulate Matter,0,
adult walking behavior,GO:0007628,Obesity,MESH:D009765,3,Lead|mono(2-ethyl-5-hydroxyhexyl) phthalate|mono-benzyl phthalate,3,ENPP1|KCNMA1|NPC1
adult walking behavior,GO:0007628,"Obesity, Morbid",MESH:D009767,0,,1,KCNMA1
aerobic electron transport chain,GO:0019646,Obesity,MESH:D009765,9,"2,2',4,4'-tetrabromodiphenyl ether|Curcumin|Cyclosporine|deoxynivalenol|Dichlorodiphenyl Dichloroethylene|geraniol|NAD|Streptozocin|Tetrachlorodibenzodioxin",0,
aerobic electron transport chain,GO:0019646,"Obesity, Abdominal",MESH:D056128,1,Tetrachlorodibenzodioxin,0,
aerobic respiration,GO:0009060,Obesity,MESH:D009765,21,A357300|Ascorbic Acid|Atorvastatin|bisphenol A|Cadmium|Capsaicin|Chlorpyrifos|CKD732|Curcumin|Dietary Fats|Dronabinol|Glucose|Glyphosate|Lead|Particulate Matter|Quercetin|Resveratrol|Rosiglitazone|tris(chloroethyl)phosphate|Valproic Acid|Vehicle Emissions,2,SIRT3|UQCRC2
aerobic respiration,GO:0009060,"Obesity, Abdominal",MESH:D056128,4,Air Pollutants|bisphenol A|Dietary Fats|Particulate Matter,0,
aerobic respiration,GO:0009060,Pediatric Obesity,MESH:D063766,1,Cadmium,0,
aflatoxin metabolic process,GO:0046222,Obesity,MESH:D009765,0,,1,AHR
aggressive behavior,GO:0002118,Obesity,MESH:D009765,5,AM 251|bisphenol A|Glyphosate|Halogenated Diphenyl Ethers|Lead,0,
aggressive behavior,GO:0002118,"Obesity, Abdominal",MESH:D056128,1,bisphenol A,0,
aging,GO:0007568,Obesity,MESH:D009765,1,Diethylhexyl Phthalate,0,
agmatine biosynthetic process,GO:0097055,Obesity,MESH:D009765,1,bisphenol A,0,
agmatine biosynthetic process,GO:0097055,"Obesity, Abdominal",MESH:D056128,1,bisphenol A,0,
alanine biosynthetic process,GO:0006523,Obesity,MESH:D009765,2,bisphenol A|bisphenol S,0,
alanine biosynthetic process,GO:0006523,"Obesity, Abdominal",MESH:D056128,3,bisphenol A|bisphenol F|bisphenol S,0,
alanine biosynthetic process,GO:0006523,Pediatric Obesity,MESH:D063766,1,bisphenol S,0,
alanine metabolic process,GO:0006522,Obesity,MESH:D009765,2,Cadmium|Dichlorodiphenyl Dichloroethylene,0,
alanine metabolic process,GO:0006522,Pediatric Obesity,MESH:D063766,1,Cadmium,0,
aldaric acid metabolic process,GO:0019577,Obesity,MESH:D009765,1,Diethylhexyl Phthalate,0,
aldosterone biosynthetic process,GO:0032342,Obesity,MESH:D009765,2,Nicotine|Quercetin,0,
aldosterone metabolic process,GO:0032341,Obesity,MESH:D009765,1,Dietary Fats,0,
aldosterone metabolic process,GO:0032341,"Obesity, Abdominal",MESH:D056128,1,Dietary Fats,0,
alkaloid metabolic process,GO:0009820,Obesity,MESH:D009765,1,Atrazine,0,
alkaloid metabolic process,GO:0009820,"Obesity, Abdominal",MESH:D056128,1,bisphenol F,0,
allantois development,GO:1905069,Obesity,MESH:D009765,2,bisphenol A|Caffeine,0,
allantois development,GO:1905069,"Obesity, Abdominal",MESH:D056128,1,bisphenol A,0,
alpha-beta T cell activation,GO:0046631,Obesity,MESH:D009765,0,,1,INS
alpha-linolenic acid metabolic process,GO:0036109,Pediatric Obesity,MESH:D063766,1,perfluoroundecanoic acid,0,
alpha-tubulin acetylation,GO:0071929,Obesity,MESH:D009765,3,"4-(4-((5-(4,5-dimethyl-2-nitrophenyl)-2-furanyl)methylene)-4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl)benzoic acid|NAD|Resveratrol",0,
aluminum ion homeostasis,GO:0055079,Obesity,MESH:D009765,1,Environmental Pollutants,0,
amine metabolic process,GO:0009308,Obesity,MESH:D009765,4,3-(indol-3-yl)propionic acid|bisphenol A|deoxynivalenol|Lead,0,
amine metabolic process,GO:0009308,"Obesity, Abdominal",MESH:D056128,2,bisphenol A|bisphenol F,0,
amine transport,GO:0015837,Obesity,MESH:D009765,0,,1,SLC22A2
amino-acid betaine biosynthetic process,GO:0006578,Obesity,MESH:D009765,1,Polychlorinated Biphenyls,0,
amino-acid betaine metabolic process,GO:0006577,Obesity,MESH:D009765,2,bisphenol A|bisphenol S,0,
amino-acid betaine metabolic process,GO:0006577,"Obesity, Abdominal",MESH:D056128,2,bisphenol A|bisphenol S,0,
amino-acid betaine metabolic process,GO:0006577,Pediatric Obesity,MESH:D063766,1,bisphenol S,0,
amino acid biosynthetic process,GO:0008652,Obesity,MESH:D009765,8,bisphenol A|bisphenol S|Cadmium|Chlorpyrifos|Dietary Fats|Folic Acid|p-coumaric acid|Valproic Acid,0,
amino acid biosynthetic process,GO:0008652,"Obesity, Abdominal",MESH:D056128,4,bisphenol A|bisphenol F|bisphenol S|Dietary Fats,0,
amino acid biosynthetic process,GO:0008652,Pediatric Obesity,MESH:D063766,3,bisphenol S|Cadmium|Vitamin B 12,0,
amino acid export across plasma membrane,GO:0032973,Obesity,MESH:D009765,1,Dronabinol,0,
amino acid import,GO:0043090,Obesity,MESH:D009765,2,Curcumin|Vehicle Emissions,0,
amino acid import across plasma membrane,GO:0089718,Obesity,MESH:D009765,0,,1,SLC22A2
amino acid metabolic process,GO:0006520,Obesity,MESH:D009765,16,Acetylcysteine|bisphenol A|bisphenol S|Cadmium|deoxynivalenol|Diethylhexyl Phthalate|Glutathione|Glutathione Disulfide|Glyphosate|Particulate Matter|Polychlorinated Biphenyls|Resveratrol|Streptozocin|Taurine|Tetrachlorodibenzodioxin|Vehicle Emissions,0,
amino acid metabolic process,GO:0006520,"Obesity, Abdominal",MESH:D056128,6,Air Pollutants|bisphenol A|bisphenol F|bisphenol S|Particulate Matter|Tetrachlorodibenzodioxin,0,
amino acid metabolic process,GO:0006520,Pediatric Obesity,MESH:D063766,2,bisphenol S|Cadmium,0,
amino acid transport,GO:0006865,Obesity,MESH:D009765,1,bisphenol A,0,
amino acid transport,GO:0006865,"Obesity, Abdominal",MESH:D056128,1,bisphenol A,0,
amino sugar metabolic process,GO:0006040,Obesity,MESH:D009765,1,Dichlorodiphenyl Dichloroethylene,0,
ammonia assimilation cycle,GO:0019676,Obesity,MESH:D009765,0,,1,GLUL
ammonium excretion,GO:0140734,Obesity,MESH:D009765,1,bisphenol A,0,
ammonium excretion,GO:0140734,"Obesity, Abdominal",MESH:D056128,1,bisphenol A,0,
ammonium homeostasis,GO:0097272,Obesity,MESH:D009765,2,bisphenol A|Tetrachlorodibenzodioxin,0,
ammonium homeostasis,GO:0097272,"Obesity, Abdominal",MESH:D056128,2,bisphenol A|Tetrachlorodibenzodioxin,0,
AMPA glutamate receptor clustering,GO:0097113,Obesity,MESH:D009765,0,,1,APOE
AMPA selective glutamate receptor signaling pathway,GO:0098990,Obesity,MESH:D009765,0,,1,ADRB2
AMP catabolic process,GO:0006196,Obesity,MESH:D009765,2,Caffeine|cyhalothrin,0,
AMP metabolic process,GO:0046033,Obesity,MESH:D009765,2,Dietary Fats|Folic Acid,0,
AMP metabolic process,GO:0046033,"Obesity, Abdominal",MESH:D056128,1,Dietary Fats,0,
amyloid-beta clearance,GO:0097242,Obesity,MESH:D009765,0,,2,ITGAM|LDLR
amyloid-beta clearance by cellular catabolic process,GO:0150094,Obesity,MESH:D009765,0,,1,LDLR
amyloid-beta formation,GO:0034205,Pediatric Obesity,MESH:D063766,0,,1,APOA1
amyloid-beta metabolic process,GO:0050435,Obesity,MESH:D009765,3,"Cholesterol, Dietary|Particulate Matter|Vehicle Emissions",0,
amyloid-beta metabolic process,GO:0050435,"Obesity, Abdominal",MESH:D056128,1,Particulate Matter,0,
amyloid fibril formation,GO:1990000,Obesity,MESH:D009765,2,Particulate Matter|Vehicle Emissions,0,
amyloid fibril formation,GO:1990000,"Obesity, Abdominal",MESH:D056128,1,Particulate Matter,0,
amyloid precursor protein metabolic process,GO:0042982,Obesity,MESH:D009765,0,,2,ACHE|APOE
anagen,GO:0042640,Obesity,MESH:D009765,0,,3,AKT1|PPARD|PTGS2
anatomical structure arrangement,GO:0048532,Obesity,MESH:D009765,1,Chlorpyrifos,0,
anatomical structure development,GO:0048856,Obesity,MESH:D009765,1,Valproic Acid,1,NR1I3
anatomical structure morphogenesis,GO:0009653,Obesity,MESH:D009765,0,,2,HOXB5|PCSK1
anatomical structure regression,GO:0060033,Obesity,MESH:D009765,3,bisphenol A|Curcumin|Particulate Matter,0,
anatomical structure regression,GO:0060033,"Obesity, Abdominal",MESH:D056128,2,bisphenol A|Particulate Matter,0,
androgen biosynthetic process,GO:0006702,Obesity,MESH:D009765,10,Acetylcysteine|Ascorbic Acid|Atorvastatin|Atrazine|bisphenol A|Cholesterol|Dihydrotestosterone|Methoxychlor|mono-benzyl phthalate|Nicotine,0,
androgen biosynthetic process,GO:0006702,"Obesity, Abdominal",MESH:D056128,1,bisphenol A,0,
androgen metabolic process,GO:0008209,Obesity,MESH:D009765,6,bisphenol A|Cyclosporine|Dihydrotestosterone|NAD|Quercetin|vinclozolin,1,ESR1
androgen metabolic process,GO:0008209,"Obesity, Abdominal",MESH:D056128,2,Androgens|bisphenol A,0,
androgen receptor signaling pathway,GO:0030521,Obesity,MESH:D009765,4,"Atrazine|Dihydrotestosterone|Resveratrol|Water Pollutants, Chemical",0,
androgen secretion,GO:0035935,Obesity,MESH:D009765,1,"2,2',4,4'-tetrabromodiphenyl ether",0,
"androst-4-ene-3,17-dione biosynthetic process",GO:1903449,Obesity,MESH:D009765,2,Clozapine|Risperidone,0,
androstenedione secretion,GO:0035941,Obesity,MESH:D009765,4,Diethylhexyl Phthalate|mono-benzyl phthalate|mono-isobutyl phthalate|Sodium Glutamate,0,
angiogenesis,GO:0001525,Obesity,MESH:D009765,16,Ascorbic Acid|bisphenol A|Cadmium|Caffeine|Chlorpyrifos|Curcumin|Diethylnitrosamine|Folic Acid|Glucose|Glyphosate|Metformin|Nicotine|Particulate Matter|platycodin D|Quercetin|Streptozocin,12,ANGPTL4|CCL2|CYP1B1|GLUL|HMOX1|LEP|LEPR|PTGS2|RAPGEF3|SAT1|SERPINE1|SIRT1
angiogenesis,GO:0001525,"Obesity, Abdominal",MESH:D056128,2,bisphenol A|Particulate Matter,0,
angiogenesis,GO:0001525,"Obesity, Morbid",MESH:D009767,0,,2,LEP|LEPR
angiogenesis,GO:0001525,Pediatric Obesity,MESH:D063766,1,Cadmium,0,
angiogenesis involved in wound healing,GO:0060055,Obesity,MESH:D009765,0,,1,GPX1
animal organ development,GO:0048513,Obesity,MESH:D009765,1,vinclozolin,3,CASP1|GH1|WNT3A
animal organ morphogenesis,GO:0009887,Obesity,MESH:D009765,0,,8,CCL2|EP300|FGF21|IGF2|IL7|PRKAR1A|TNF|WNT3A
animal organ regeneration,GO:0031100,Obesity,MESH:D009765,0,,6,CCL2|CEBPA|HMGB2|HTR2C|NR0B2|PPARG
animal organ regeneration,GO:0031100,Pediatric Obesity,MESH:D063766,0,,2,APOA1|APOA5
anoikis,GO:0043276,Obesity,MESH:D009765,2,Acetylcysteine|Nicotine,1,AKT1
antennal morphogenesis,GO:0048800,Obesity,MESH:D009765,2,Chlorpyrifos|Glyphosate,0,
anterior/posterior axis specification,GO:0009948,Obesity,MESH:D009765,0,,1,DDIT3
"anterior/posterior axis specification, embryo",GO:0008595,Obesity,MESH:D009765,1,Glyphosate,0,
anterior/posterior pattern specification,GO:0009952,Obesity,MESH:D009765,0,,2,HOXB5|WNT3A
anterograde axonal transport,GO:0008089,Obesity,MESH:D009765,0,,2,RAB21|SOD1
antibacterial humoral response,GO:0019731,Obesity,MESH:D009765,0,,1,TF
antigen processing and presentation,GO:0019882,Obesity,MESH:D009765,0,,1,CTSS
