GOName,GOID,DiseaseName,DiseaseID,InferenceChemicalQty,InferenceChemicalNames,InferenceGeneQty,InferenceGeneSymbols
antifungal humoral response,GO:0019732,Psoriasis,MESH:D011565,0,,1,IL36RN
antigen processing and presentation,GO:0019882,Psoriasis,MESH:D011565,0,,1,ERAP1
antigen processing and presentation of endogenous peptide antigen via MHC class I,GO:0019885,Parapsoriasis,MESH:D010267,0,,1,HLA-A
antigen processing and presentation of endogenous peptide antigen via MHC class I,GO:0019885,Psoriasis,MESH:D011565,0,,1,ERAP1
antigen processing and presentation of endogenous peptide antigen via MHC class Ib,GO:0002476,Parapsoriasis,MESH:D010267,0,,1,HLA-E
"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-dependent",GO:0002485,Parapsoriasis,MESH:D010267,0,,1,HLA-A
"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",GO:0002486,Parapsoriasis,MESH:D010267,0,,1,HLA-A
"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",GO:0002486,Psoriasis,MESH:D011565,0,,1,HLA-C
antigen processing and presentation of exogenous peptide antigen via MHC class I,GO:0042590,Parapsoriasis,MESH:D010267,0,,1,HLA-A
antigen processing and presentation of exogenous peptide antigen via MHC class Ib,GO:0002477,Parapsoriasis,MESH:D010267,0,,1,HLA-E
antigen processing and presentation of peptide antigen via MHC class I,GO:0002474,Psoriasis,MESH:D011565,0,,1,ERAP1
antimicrobial humoral immune response mediated by antimicrobial peptide,GO:0061844,Psoriasis,MESH:D011565,0,,1,S100A7
antiviral innate immune response,GO:0140374,Psoriasis,MESH:D011565,0,,4,IFIH1|REL|RIGI|TNF
apical dendrite arborization,GO:0150023,Psoriasis,MESH:D011565,1,Methotrexate,0,
apoptotic cell clearance,GO:0043277,Psoriasis,MESH:D011565,1,Phenylbutazone,0,
apoptotic chromosome condensation,GO:0030263,Psoriasis,MESH:D011565,6,Cyclosporine|Isotretinoin|Lithium|Lithium Carbonate|Methotrexate|Tacrolimus,0,
apoptotic DNA fragmentation,GO:0006309,Psoriasis,MESH:D011565,18,Aminolevulinic Acid|Calcitriol|Clobetasol|Colchicine|Cyclosporine|Hydroxyurea|Isotretinoin|Lithium|Minocycline|Prednisolone|Razoxane|Sirolimus|Sulfasalazine|Tacrolimus|Tretinoin|Troglitazone|Uridine|Vitamin A,0,
apoptotic mitochondrial changes,GO:0008637,Psoriasis,MESH:D011565,0,,1,SOD2
apoptotic nuclear changes,GO:0030262,Psoriasis,MESH:D011565,3,Colchicine|Cyclosporine|Tobacco Smoke Pollution,0,
apoptotic process,GO:0006915,Psoriasis,MESH:D011565,45,"5-Methoxypsoralen|Acitretin|Adapalene|Aminolevulinic Acid|azelaic acid|Betamethasone|calcipotriene|Calcitriol|Cholesterol, LDL|Clobetasol|Colchicine|Cyclosporine|Fatty Acids|Ficusin|Fluocinonide|Folic Acid|hispidulin|Hydroxychloroquine|Hydroxyurea|Imiquimod|indirubin|Isotretinoin|Leukotriene B4|Lithium|Methotrexate|Minocycline|Mycophenolic Acid|oxymatrine|pimecrolimus|Prednisolone|Razoxane|ruxolitinib|Sirolimus|Sulfasalazine|Tacrolimus|tamibarotene|tazarotene|Tetracycline|Thioguanine|Tobacco Smoke Pollution|tofacitinib|Tretinoin|Troglitazone|Uridine|Vitamin A",6,CARD14|HCAR2|IL1B|TNFAIP3|TP53|VEGFA
apoptotic process involved in blood vessel morphogenesis,GO:1902262,Psoriasis,MESH:D011565,0,,1,TP53
apoptotic process involved in development,GO:1902742,Psoriasis,MESH:D011565,0,,1,TP53
apoptotic signaling pathway,GO:0097190,Psoriasis,MESH:D011565,0,,2,TNF|TP53
arachidonic acid metabolic process,GO:0019369,Psoriasis,MESH:D011565,1,Leukotriene B4,1,REN
arginine catabolic process,GO:0006527,Psoriasis,MESH:D011565,0,,1,NOS2
artery development,GO:0060840,Psoriasis,MESH:D011565,0,,1,APOE
artery morphogenesis,GO:0048844,Psoriasis,MESH:D011565,0,,2,APOE|VEGFA
artery smooth muscle contraction,GO:0014824,Psoriasis,MESH:D011565,1,Tobacco Smoke Pollution,0,
aspartate metabolic process,GO:0006531,Psoriasis,MESH:D011565,1,Hydroxychloroquine,0,
astrocyte activation,GO:0048143,Psoriasis,MESH:D011565,2,Imiquimod|Tretinoin,2,IL1B|TNF
astrocyte development,GO:0014002,Psoriasis,MESH:D011565,0,,1,S100A7
astrocyte differentiation,GO:0048708,Psoriasis,MESH:D011565,0,,1,STAT3
ATP biosynthetic process,GO:0006754,Psoriasis,MESH:D011565,5,Cyclosporine|Lithium Carbonate|ruxolitinib|Tobacco Smoke Pollution|Troglitazone,0,
ATP metabolic process,GO:0046034,Psoriasis,MESH:D011565,8,Colchicine|Cyclosporine|Hydroxyurea|Methotrexate|Sirolimus|Tretinoin|Troglitazone|Uridine,0,
atrial cardiac muscle cell differentiation,GO:0055011,Psoriasis,MESH:D011565,1,Tretinoin,0,
autocrine signaling,GO:0035425,Psoriasis,MESH:D011565,0,,1,S100A7
autophagic cell death,GO:0048102,Psoriasis,MESH:D011565,1,Sirolimus,0,
autophagosome assembly,GO:0000045,Psoriasis,MESH:D011565,3,Calcitriol|Cyclosporine|Sirolimus,0,
autophagosome-lysosome fusion,GO:0061909,Psoriasis,MESH:D011565,1,Sirolimus,0,
autophagosome organization,GO:1905037,Psoriasis,MESH:D011565,1,Sirolimus,0,
autophagy,GO:0006914,Psoriasis,MESH:D011565,11,Aminolevulinic Acid|calcipotriene|Calcitriol|Cyclosporine|Hydroxychloroquine|Imiquimod|Lithium|Minocycline|Sirolimus|Thioguanine|Tretinoin,2,IL4|TP53
autophagy of mitochondrion,GO:0000422,Psoriasis,MESH:D011565,1,Cyclosporine,0,
axis elongation,GO:0003401,Psoriasis,MESH:D011565,0,,2,STAT3|TP53
axo-dendritic transport,GO:0008088,Psoriasis,MESH:D011565,1,Colchicine,0,
axon guidance,GO:0007411,Psoriasis,MESH:D011565,0,,1,RUNX3
B-1 B cell homeostasis,GO:0001922,Psoriasis,MESH:D011565,0,,1,TNFAIP3
basal dendrite arborization,GO:0150020,Psoriasis,MESH:D011565,1,Methotrexate,0,
"base-excision repair, gap-filling",GO:0006287,Psoriasis,MESH:D011565,0,,1,PCNA
basophil chemotaxis,GO:0002575,Psoriasis,MESH:D011565,0,,1,VEGFA
B cell activation,GO:0042113,Psoriasis,MESH:D011565,0,,1,IL4
B cell activation involved in immune response,GO:0002312,Psoriasis,MESH:D011565,1,naphthalan,0,
B cell affinity maturation,GO:0002344,Psoriasis,MESH:D011565,0,,1,TRAF3IP2
B cell apoptotic process,GO:0001783,Psoriasis,MESH:D011565,0,,1,TRAF3IP2
B cell costimulation,GO:0031296,Psoriasis,MESH:D011565,0,,1,IL4
B cell differentiation,GO:0030183,Psoriasis,MESH:D011565,0,,1,IL4
B cell homeostasis,GO:0001782,Psoriasis,MESH:D011565,0,,1,TRAF3IP2
B cell lineage commitment,GO:0002326,Psoriasis,MESH:D011565,0,,1,TP53
B cell mediated immunity,GO:0019724,Psoriasis,MESH:D011565,0,,1,TRAF3IP2
B cell proliferation,GO:0042100,Psoriasis,MESH:D011565,0,,1,IL4
B cell receptor signaling pathway,GO:0050853,Psoriasis,MESH:D011565,0,,1,NFKBIA
behavior,GO:0007610,Psoriasis,MESH:D011565,2,Sirolimus|Tobacco Smoke Pollution,0,
behavioral fear response,GO:0001662,Psoriasis,MESH:D011565,2,Calcitriol|Folic Acid,0,
behavioral response to cocaine,GO:0048148,Psoriasis,MESH:D011565,1,Tretinoin,0,
behavioral response to pain,GO:0048266,Psoriasis,MESH:D011565,2,Methotrexate|Minocycline,0,
bile acid and bile salt transport,GO:0015721,Psoriasis,MESH:D011565,1,Cyclosporine,0,
bile acid biosynthetic process,GO:0006699,Psoriasis,MESH:D011565,1,Methoxsalen,0,
bile acid metabolic process,GO:0008206,Psoriasis,MESH:D011565,1,Cyclosporine,0,
bile acid secretion,GO:0032782,Psoriasis,MESH:D011565,1,Troglitazone,0,
bilirubin transport,GO:0015723,Psoriasis,MESH:D011565,4,Colchicine|Folic Acid|Methotrexate|Prednisolone,0,
biological_process,GO:0008150,Psoriasis,MESH:D011565,0,,8,CYP2S1|IL23R|LCE3C|LCE3D|RUNX3|SERPINB8|VNN1|ZC3H12C
blastocyst formation,GO:0001825,Psoriasis,MESH:D011565,1,Tretinoin,0,
blood circulation,GO:0008015,Psoriasis,MESH:D011565,1,Tretinoin,0,
blood coagulation,GO:0007596,Psoriasis,MESH:D011565,0,,1,IFNLR1
blood vessel development,GO:0001568,Psoriasis,MESH:D011565,0,,1,VEGFA
blood vessel diameter maintenance,GO:0097746,Psoriasis,MESH:D011565,1,Tobacco Smoke Pollution,0,
blood vessel morphogenesis,GO:0048514,Psoriasis,MESH:D011565,0,,1,VEGFA
blood vessel remodeling,GO:0001974,Psoriasis,MESH:D011565,1,Tobacco Smoke Pollution,2,NOS2|VEGFA
BMP signaling pathway,GO:0030509,Psoriasis,MESH:D011565,0,,1,PPARG
bone development,GO:0060348,Psoriasis,MESH:D011565,1,Prednisolone,0,
bone marrow development,GO:0048539,Psoriasis,MESH:D011565,0,,1,TP53
bone mineralization,GO:0030282,Psoriasis,MESH:D011565,4,Calcitriol|Cyclosporine|Hydroxychloroquine|Prednisolone,0,
bone remodeling,GO:0046849,Psoriasis,MESH:D011565,0,,1,IL6
bone resorption,GO:0045453,Psoriasis,MESH:D011565,1,tofacitinib,0,
bone trabecula formation,GO:0060346,Psoriasis,MESH:D011565,1,Calcitriol,1,VEGFA
bone trabecula morphogenesis,GO:0061430,Psoriasis,MESH:D011565,0,,1,VEGFA
brain development,GO:0007420,Psoriasis,MESH:D011565,2,Folic Acid|Tobacco Smoke Pollution,1,REL
branching involved in blood vessel morphogenesis,GO:0001569,Psoriasis,MESH:D011565,0,,1,VEGFA
branching involved in salivary gland morphogenesis,GO:0060445,Psoriasis,MESH:D011565,0,,1,IL6
bronchiole development,GO:0060435,Psoriasis,MESH:D011565,1,Tretinoin,0,
brown fat cell differentiation,GO:0050873,Psoriasis,MESH:D011565,0,,1,PPARG
bud outgrowth involved in lung branching,GO:0060447,Psoriasis,MESH:D011565,1,Tretinoin,0,
butyrate metabolic process,GO:0019605,Psoriasis,MESH:D011565,1,Tretinoin,0,
C-5 methylation of cytosine,GO:0090116,Psoriasis,MESH:D011565,1,Tobacco Smoke Pollution,0,
calcitriol biosynthetic process from calciol,GO:0036378,Psoriasis,MESH:D011565,1,Calcitriol,0,
calcium export from the mitochondrion,GO:0099093,Psoriasis,MESH:D011565,2,Cyclosporine|Troglitazone,0,
calcium import into the mitochondrion,GO:0036444,Psoriasis,MESH:D011565,1,Lithium,0,
calcium ion homeostasis,GO:0055074,Psoriasis,MESH:D011565,4,Azathioprine|Lithium|Methotrexate|Tobacco Smoke Pollution,0,
calcium-mediated signaling,GO:0019722,Psoriasis,MESH:D011565,5,Calcitriol|Colchicine|Cyclosporine|Leukotriene B4|Sirolimus,1,TNF
camera-type eye morphogenesis,GO:0048593,Psoriasis,MESH:D011565,0,,1,VEGFA
CAMKK-AMPK signaling cascade,GO:0061762,Psoriasis,MESH:D011565,0,,1,CP
canonical Wnt signaling pathway involved in mesenchymal stem cell differentiation,GO:0044338,Psoriasis,MESH:D011565,1,Methotrexate,0,
carboxylic acid metabolic process,GO:0019752,Psoriasis,MESH:D011565,4,Aminolevulinic Acid|azelaic acid|fumaric acid|Methotrexate,0,
cardiac muscle cell apoptotic process,GO:0010659,Psoriasis,MESH:D011565,0,,1,TP53
cardiac muscle cell contraction,GO:0086003,Psoriasis,MESH:D011565,1,Sirolimus,0,
cardiac muscle cell development,GO:0055013,Psoriasis,MESH:D011565,0,,1,VEGFA
cardiac muscle cell differentiation,GO:0055007,Psoriasis,MESH:D011565,2,Hydroxyurea|Tretinoin,0,
cardiac muscle tissue regeneration,GO:0061026,Psoriasis,MESH:D011565,0,,1,STAT3
cardiac septum morphogenesis,GO:0060411,Psoriasis,MESH:D011565,0,,1,TP53
cardiac vascular smooth muscle cell development,GO:0060948,Psoriasis,MESH:D011565,0,,1,VEGFA
cardiolipin metabolic process,GO:0032048,Psoriasis,MESH:D011565,1,Troglitazone,0,
cartilage development,GO:0051216,Psoriasis,MESH:D011565,0,,1,RUNX3
CD40 signaling pathway,GO:0023035,Psoriasis,MESH:D011565,0,,1,TRAF3IP2
"CD4-positive, alpha-beta T cell cytokine production",GO:0035743,Parapsoriasis,MESH:D010267,1,Carbamazepine,0,
"CD8-positive, alpha-beta T cell activation",GO:0036037,Parapsoriasis,MESH:D010267,0,,2,HLA-A|HLA-E
"CD8-positive, alpha-beta T cell activation",GO:0036037,Psoriasis,MESH:D011565,1,tofacitinib,0,
cell activation,GO:0001775,Psoriasis,MESH:D011565,1,Minocycline,0,
cell adhesion,GO:0007155,Psoriasis,MESH:D011565,1,Folic Acid,0,
cell-cell adhesion,GO:0098609,Psoriasis,MESH:D011565,0,,3,IL23R|VEGFA|VNN1
cell-cell signaling,GO:0007267,Psoriasis,MESH:D011565,0,,2,GJB2|IL1B
cell chemotaxis,GO:0060326,Psoriasis,MESH:D011565,7,Calcitriol|Colchicine|Folic Acid|Leukotriene B4|Mycophenolic Acid|oxymatrine|Tretinoin,1,VEGFA
cell communication,GO:0007154,Psoriasis,MESH:D011565,2,Tretinoin|Triglycerides,1,GJB2
cell communication by electrical coupling,GO:0010644,Psoriasis,MESH:D011565,0,,1,GJB2
cell cycle,GO:0007049,Psoriasis,MESH:D011565,22,Acitretin|Aminolevulinic Acid|calcipotriene|Calcitriol|Colchicine|Cyclosporine|Hydroxyurea|Isotretinoin|Lithium|Methotrexate|Methoxsalen|Mycophenolic Acid|Prednisolone|Razoxane|Sirolimus|Tacrolimus|tamibarotene|tazarotene|Tobacco Smoke Pollution|Tretinoin|Troglitazone|Vitamin A,0,
cell death,GO:0008219,Parapsoriasis,MESH:D010267,1,Carbamazepine,0,
cell death,GO:0008219,Psoriasis,MESH:D011565,23,Aminolevulinic Acid|Azathioprine|Calcitriol|Colchicine|Cyclosporine|Dapsone|Dimethyl Fumarate|Ficusin|Folic Acid|Hydroxyurea|Lithium|Mefloquine|Methotrexate|Minocycline|Mycophenolic Acid|Razoxane|Sirolimus|Tacrolimus|Tetracycline|Tobacco Smoke Pollution|Tretinoin|Troglitazone|Vitamin A,0,
cell differentiation,GO:0030154,Psoriasis,MESH:D011565,14,"1 alpha,24-dihydroxyvitamin D3|Anthralin|calcipotriene|Calcitriol|Colchicine|Hydroxyurea|Lithium|Razoxane|Sirolimus|Tacrolimus|tazarotene|Tobacco Smoke Pollution|Tretinoin|Vitamin A",6,IL6|PPARG|RNF114|STAT3|TYK2|VEGFA
cell division,GO:0051301,Psoriasis,MESH:D011565,0,,1,PTTG1
cell fate commitment,GO:0045165,Psoriasis,MESH:D011565,0,,1,PPARG
cell growth,GO:0016049,Parapsoriasis,MESH:D010267,1,Carbamazepine,0,
cell growth,GO:0016049,Psoriasis,MESH:D011565,10,Azathioprine|Cyclosporine|Dimethyl Fumarate|Folic Acid|Methotrexate|ruxolitinib|Sirolimus|Tobacco Smoke Pollution|Tretinoin|Troglitazone,0,
cell maturation,GO:0048469,Psoriasis,MESH:D011565,0,,4,PPARG|REN|RUNX3|VEGFA
cell migration,GO:0016477,Parapsoriasis,MESH:D010267,1,Carbamazepine,0,
cell migration,GO:0016477,Psoriasis,MESH:D011565,7,Folic Acid|Imiquimod|Leukotriene B4|ruxolitinib|Sirolimus|Tobacco Smoke Pollution|Tretinoin,3,IL12B|TNFAIP3|VEGFA
cell migration involved in gastrulation,GO:0042074,Psoriasis,MESH:D011565,0,,1,STAT3
cell migration involved in sprouting angiogenesis,GO:0002042,Psoriasis,MESH:D011565,0,,1,VEGFA
cell population proliferation,GO:0008283,Psoriasis,MESH:D011565,39,Acitretin|Adrenal Cortex Hormones|Aminolevulinic Acid|benoxaprofen|calcipotriene|Calcitriol|Clobetasol|Coal Tar|Colchicine|Cyclosporine|Folic Acid|hispidulin|Hydroxychloroquine|Hydroxyurea|Imiquimod|indirubin|Isotretinoin|Leukotriene B4|Lithium|Methotrexate|Minocycline|Mycophenolic Acid|oxymatrine|Phenylbutazone|pimecrolimus|Prednisolone|Qingdai compound|R 115866|Razoxane|ruxolitinib|Sirolimus|Sulfasalazine|Tacrolimus|Tetracycline|Tobacco Smoke Pollution|tofacitinib|Tretinoin|Troglitazone|Vitamin A,9,CARM1|CSF2|IL12B|MKI67|PPARG|STAT3|TP53|TYK2|VEGFA
cell redox homeostasis,GO:0045454,Psoriasis,MESH:D011565,10,Calcitriol|Folic Acid|Free Radicals|Lithium Carbonate|Methotrexate|Prednisolone|Sulfasalazine|Tobacco Smoke Pollution|Tretinoin|Vitamin A,2,IL6|NOS2
cell surface receptor signaling pathway,GO:0007166,Psoriasis,MESH:D011565,0,,2,IL12B|TGFA
cellular aldehyde metabolic process,GO:0006081,Psoriasis,MESH:D011565,1,Tretinoin,0,
cellular calcium ion homeostasis,GO:0006874,Psoriasis,MESH:D011565,9,Azathioprine|Colchicine|Cyclosporine|Folic Acid|Hydroxyurea|Leukotriene B4|Methotrexate|oxymatrine|Troglitazone,1,APOE
cellular component organization,GO:0016043,Psoriasis,MESH:D011565,2,Sirolimus|Tretinoin,0,
cellular copper ion homeostasis,GO:0006878,Psoriasis,MESH:D011565,0,,1,CP
cellular detoxification of hydrogen peroxide,GO:0061692,Psoriasis,MESH:D011565,0,,1,CAT
cellular extravasation,GO:0045123,Psoriasis,MESH:D011565,0,,1,TNF
cellular iron ion homeostasis,GO:0006879,Psoriasis,MESH:D011565,0,,1,CP
cellular ketone metabolic process,GO:0042180,Psoriasis,MESH:D011565,1,Hydroxychloroquine,0,
cellular lipid catabolic process,GO:0044242,Psoriasis,MESH:D011565,2,Methotrexate|Vitamin A,0,
cellular lipid metabolic process,GO:0044255,Psoriasis,MESH:D011565,3,Tretinoin|Triglycerides|Troglitazone,0,
cellular metabolic process,GO:0044237,Psoriasis,MESH:D011565,23,Azathioprine|Calcitriol|Colchicine|Cyclosporine|Ficusin|Folic Acid|fumaric acid|Hydroxychloroquine|Hydroxyurea|Imiquimod|Leukotriene B4|Lithium|Methotrexate|Methoxsalen|Minocycline|Mycophenolic Acid|oxymatrine|Sirolimus|Tacrolimus|Tobacco Smoke Pollution|tofacitinib|Tretinoin|Troglitazone,0,
cellular oxidant detoxification,GO:0098869,Psoriasis,MESH:D011565,2,Free Radicals|Sulfasalazine,3,APOE|CAT|CP
cellular oxygen homeostasis,GO:0032364,Psoriasis,MESH:D011565,0,,1,SOD2
cellular respiration,GO:0045333,Psoriasis,MESH:D011565,6,Cyclosporine|Folic Acid|Minocycline|Sirolimus|Tretinoin|Uridine,0,
cellular response to actinomycin D,GO:0072717,Psoriasis,MESH:D011565,0,,1,TP53
cellular response to amino acid starvation,GO:0034198,Psoriasis,MESH:D011565,0,,1,REL
cellular response to amino acid stimulus,GO:0071230,Psoriasis,MESH:D011565,0,,1,TNF
cellular response to amyloid-beta,GO:1904646,Psoriasis,MESH:D011565,1,Sirolimus,1,TNF
cellular response to antibiotic,GO:0071236,Psoriasis,MESH:D011565,0,,1,IL1B
cellular response to biotic stimulus,GO:0071216,Psoriasis,MESH:D011565,0,,1,NFKBIA
cellular response to bisphenol A,GO:1903926,Psoriasis,MESH:D011565,1,Calcitriol,0,
cellular response to calcium ion,GO:0071277,Psoriasis,MESH:D011565,0,,1,CRP
cellular response to chemical stimulus,GO:0070887,Psoriasis,MESH:D011565,4,Folic Acid|Isotretinoin|R 115866|Tretinoin,0,
cellular response to cholesterol,GO:0071397,Psoriasis,MESH:D011565,0,,1,APOE
cellular response to cold,GO:0070417,Psoriasis,MESH:D011565,0,,1,NFKBIA
cellular response to cytokine stimulus,GO:0071345,Psoriasis,MESH:D011565,0,,6,IL13|IL6|NFKBIA|NOS2|STAT3|TRAF3IP2
cellular response to dexamethasone stimulus,GO:0071549,Psoriasis,MESH:D011565,0,,3,GJB2|IL6|VEGFA
cellular response to DNA damage stimulus,GO:0006974,Psoriasis,MESH:D011565,9,Azathioprine|Colchicine|Cyclosporine|Folic Acid|Hydroxyurea|Methotrexate|Sirolimus|Tobacco Smoke Pollution|Uridine,3,PCNA|REL|TP53
cellular response to estradiol stimulus,GO:0071392,Psoriasis,MESH:D011565,0,,1,IL6
cellular response to estrogen stimulus,GO:0071391,Psoriasis,MESH:D011565,0,,1,VEGFA
cellular response to ethanol,GO:0071361,Psoriasis,MESH:D011565,0,,2,APOE|SOD2
cellular response to exogenous dsRNA,GO:0071360,Psoriasis,MESH:D011565,0,,2,IFIH1|RIGI
cellular response to fatty acid,GO:0071398,Psoriasis,MESH:D011565,0,,1,IL1B
cellular response to fibroblast growth factor stimulus,GO:0044344,Psoriasis,MESH:D011565,0,,1,VEGFA
cellular response to fluid shear stress,GO:0071498,Psoriasis,MESH:D011565,1,Sirolimus,0,
cellular response to gamma radiation,GO:0071480,Psoriasis,MESH:D011565,1,Tretinoin,1,TP53
cellular response to glucagon stimulus,GO:0071377,Psoriasis,MESH:D011565,0,,1,GJB2
cellular response to glucose starvation,GO:0042149,Psoriasis,MESH:D011565,0,,1,TP53
cellular response to glucose stimulus,GO:0071333,Psoriasis,MESH:D011565,0,,1,IL1B
cellular response to granulocyte macrophage colony-stimulating factor stimulus,GO:0097011,Psoriasis,MESH:D011565,0,,1,CSF2
cellular response to growth factor stimulus,GO:0071363,Psoriasis,MESH:D011565,0,,2,APOE|CAT
cellular response to heat,GO:0034605,Psoriasis,MESH:D011565,0,,2,MKI67|TP53
cellular response to hepatocyte growth factor stimulus,GO:0035729,Psoriasis,MESH:D011565,0,,1,IL6
cellular response to high light intensity,GO:0071486,Psoriasis,MESH:D011565,4,Colchicine|Dapsone|Minocycline|Tetracycline,0,
cellular response to hormone stimulus,GO:0032870,Psoriasis,MESH:D011565,0,,1,STAT3
cellular response to hydrogen peroxide,GO:0070301,Psoriasis,MESH:D011565,0,,3,IL6|PCNA|TNFAIP3
cellular response to hyperoxia,GO:0071455,Psoriasis,MESH:D011565,0,,1,PPARG
cellular response to hypoxia,GO:0071456,Psoriasis,MESH:D011565,0,,3,PPARG|TP53|VEGFA
cellular response to insulin stimulus,GO:0032869,Psoriasis,MESH:D011565,0,,1,PPARG
cellular response to interleukin-1,GO:0071347,Psoriasis,MESH:D011565,0,,3,APOE|IL6|NOS2
cellular response to interleukin-17,GO:0097398,Psoriasis,MESH:D011565,0,,4,IL1B|IL6|STAT3|TRAF3IP2
cellular response to interleukin-6,GO:0071354,Psoriasis,MESH:D011565,0,,1,CRP
cellular response to ionizing radiation,GO:0071479,Psoriasis,MESH:D011565,0,,2,TNF|TP53
cellular response to leptin stimulus,GO:0044320,Psoriasis,MESH:D011565,0,,1,STAT3
cellular response to light stimulus,GO:0071482,Psoriasis,MESH:D011565,1,Methoxsalen,0,
cellular response to lipid,GO:0071396,Psoriasis,MESH:D011565,0,,1,IL1B
cellular response to lipopolysaccharide,GO:0071222,Psoriasis,MESH:D011565,0,,10,CSF2|IL12B|IL13|IL1B|IL36RN|IL6|NOS2|TNF|TNFAIP3|TNIP1
