GOName,GOID,DiseaseName,DiseaseID,InferenceChemicalQty,InferenceChemicalNames,InferenceGeneQty,InferenceGeneSymbols
defense response to protozoan,GO:0042832,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
defense response to virus,GO:0051607,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
"DNA damage response, signal transduction by p53 class mediator",GO:0030330,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,MIF
drinking behavior,GO:0042756,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,MIF
embryonic morphogenesis,GO:0048598,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,MIF
endocrine pancreas development,GO:0031018,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
epithelial cell proliferation involved in salivary gland morphogenesis,GO:0060664,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
gene expression,GO:0010467,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
germinal center B cell differentiation,GO:0002314,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
glucagon secretion,GO:0070091,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
glucose homeostasis,GO:0042593,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
hair follicle development,GO:0001942,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,MIF
hematopoietic stem cell differentiation,GO:0060218,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
hepatic immune response,GO:0002384,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
hepatocyte proliferation,GO:0072574,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
humoral immune response,GO:0006959,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
immune response,GO:0006955,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
inflammatory response,GO:0006954,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,2,IL6|MIF
inflammatory response to wounding,GO:0090594,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
innate immune response,GO:0045087,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,MIF
inner ear development,GO:0048839,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,MIF
interleukin-6-mediated signaling pathway,GO:0070102,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
liver regeneration,GO:0097421,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
lymphocyte costimulation,GO:0031294,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
macrophage differentiation,GO:0030225,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
maintenance of blood-brain barrier,GO:0035633,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,0,,1,IL6
