GOName,GOID,DiseaseName,DiseaseID,InferenceChemicalQty,InferenceChemicalNames,InferenceGeneQty,InferenceGeneSymbols
acetyl-CoA biosynthetic process,GO:0006085,Hepatitis,MESH:D006505,2,Acetaminophen|cobaltiprotoporphyrin,0,
acetyl-CoA biosynthetic process,GO:0006085,"Hepatitis, Alcoholic",MESH:D006519,1,cobaltiprotoporphyrin,0,
acrosome assembly,GO:0001675,Hepatitis,MESH:D006505,1,Paroxetine,0,
acrosome reaction,GO:0007340,Hepatitis,MESH:D006505,1,cypermethrin,0,
acrosome reaction,GO:0007340,"Hepatitis, Chronic",MESH:D006521,1,Chlorpromazine,0,
actin cytoskeleton organization,GO:0030036,Hepatitis,MESH:D006505,2,Acetylcysteine|perfluorooctane sulfonic acid,0,
actin cytoskeleton organization,GO:0030036,"Hepatitis, Autoimmune",MESH:D019693,0,,1,CXCL1
actin cytoskeleton organization,GO:0030036,"Hepatitis, Chronic",MESH:D006521,0,,1,MET
actin filament bundle assembly,GO:0051017,Hepatitis,MESH:D006505,1,Trichloroethylene,0,
actin filament bundle assembly,GO:0051017,"Hepatitis, Autoimmune",MESH:D019693,1,Trichloroethylene,0,
actin filament capping,GO:0051693,Hepatitis,MESH:D006505,1,Isoniazid,0,
actin filament organization,GO:0007015,Hepatitis,MESH:D006505,2,Melatonin|Oxygen,1,TF
actin filament organization,GO:0007015,"Hepatitis, Autoimmune",MESH:D019693,1,Melatonin,0,
actin filament organization,GO:0007015,Hepatitis C,MESH:D006526,0,,1,TLR8
actin filament polymerization,GO:0030041,Hepatitis,MESH:D006505,3,Ethanol|Lipopolysaccharides|Resveratrol,0,
actin filament polymerization,GO:0030041,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,0,
actin filament polymerization,GO:0030041,Hepatitis C,MESH:D006526,1,Resveratrol,0,
action potential,GO:0001508,Hepatitis,MESH:D006505,3,Minocycline|nefazodone|Nifedipine,0,
action potential,GO:0001508,"Hepatitis, Autoimmune",MESH:D019693,1,Minocycline,0,
action potential,GO:0001508,"Hepatitis, Chronic",MESH:D006521,1,Minocycline,0,
action potential initiation,GO:0099610,Hepatitis,MESH:D006505,6,Carbamazepine|Chloroquine|Flecainide|Fluoxetine|Riluzole|Valproic Acid,0,
action potential initiation,GO:0099610,"Hepatitis, Chronic",MESH:D006521,0,,1,SOD1
activated T cell proliferation,GO:0050798,"Hepatitis, Autoimmune",MESH:D019693,0,,2,IL2|IL4
activation of adenylate cyclase activity,GO:0007190,Hepatitis C,MESH:D006526,1,Morphine,0,
activation of cysteine-type endopeptidase activity,GO:0097202,Hepatitis,MESH:D006505,5,Acetylcysteine|cypermethrin|Dantrolene|Oxygen|Resveratrol,0,
activation of cysteine-type endopeptidase activity,GO:0097202,"Hepatitis, Autoimmune",MESH:D019693,1,Indomethacin,0,
activation of cysteine-type endopeptidase activity,GO:0097202,Hepatitis B,MESH:D006509,1,Indomethacin,0,
activation of cysteine-type endopeptidase activity,GO:0097202,Hepatitis C,MESH:D006526,1,Resveratrol,0,
activation of cysteine-type endopeptidase activity,GO:0097202,"Hepatitis C, Chronic",MESH:D019698,1,Indomethacin,0,
activation of cysteine-type endopeptidase activity,GO:0097202,"Hepatitis, Chronic",MESH:D006521,1,Dantrolene,0,
activation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0006919,Hepatitis,MESH:D006505,9,Acetylcysteine|Chloroquine|Docetaxel|Imatinib Mesylate|Methamphetamine|Nevirapine|perfluorooctane sulfonic acid|Resveratrol|trovafloxacin,0,
activation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0006919,"Hepatitis, Autoimmune",MESH:D019693,2,Imatinib Mesylate|Indomethacin,0,
activation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0006919,Hepatitis B,MESH:D006509,1,Indomethacin,0,
activation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0006919,Hepatitis C,MESH:D006526,1,Resveratrol,0,
activation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0006919,"Hepatitis C, Chronic",MESH:D019698,1,Indomethacin,0,
activation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0006919,"Hepatitis, Chronic",MESH:D006521,1,Diclofenac,0,
activation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0006919,"Hepatitis, Viral, Human",MESH:D006525,1,allyl sulfide,0,
activation of immune response,GO:0002253,Hepatitis,MESH:D006505,5,Ethambutol|Isoniazid|perfluorooctanoic acid|Pyrazinamide|Rifampin,0,
activation of innate immune response,GO:0002218,Hepatitis,MESH:D006505,1,Methimazole,0,
activation of Janus kinase activity,GO:0042976,"Hepatitis, Autoimmune",MESH:D019693,0,,1,IL4
activation of phospholipase D activity,GO:0031584,"Hepatitis, Alcoholic",MESH:D006519,0,,1,CCL5
activation of phospholipase D activity,GO:0031584,"Hepatitis, Autoimmune",MESH:D019693,0,,1,CCL5
activation of protein kinase A activity,GO:0034199,Hepatitis,MESH:D006505,3,Resveratrol|Terbinafine|Ursodeoxycholic Acid,0,
activation of protein kinase A activity,GO:0034199,"Hepatitis, Autoimmune",MESH:D019693,1,Terbinafine,0,
activation of protein kinase A activity,GO:0034199,Hepatitis C,MESH:D006526,1,Resveratrol,0,
activation of protein kinase A activity,GO:0034199,"Hepatitis C, Chronic",MESH:D019698,1,Ursodeoxycholic Acid,0,
activation of protein kinase A activity,GO:0034199,"Hepatitis, Chronic",MESH:D006521,1,Ursodeoxycholic Acid,0,
activation of protein kinase activity,GO:0032147,Hepatitis,MESH:D006505,4,Aspirin|Ethanol|Lipopolysaccharides|Metformin,0,
activation of protein kinase activity,GO:0032147,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,0,
activation of protein kinase activity,GO:0032147,"Hepatitis, Animal",MESH:D006520,1,"5-(3-methoxy-5-(4-methoxystyryl)phenoxy)-2,2-dimethylpentanoic acid",0,
activation of protein kinase activity,GO:0032147,"Hepatitis, Chronic",MESH:D006521,1,Aspirin,0,
activation of protein kinase B activity,GO:0032148,Hepatitis,MESH:D006505,28,"5-Methoxypsoralen|Acetylcysteine|Carbon Tetrachloride|Choline|cobaltiprotoporphyrin|Copper|Dietary Fats|Diethylnitrosamine|Drugs, Chinese Herbal|Erlotinib Hydrochloride|Ethanol|Etoposide|Famotidine|Lipopolysaccharides|manganese(III)-tetrakis(4-benzoic acid)porphyrin|Melatonin|Metformin|Methionine|Metoprolol|Orlistat|Oxygen|Phenobarbital|Resveratrol|Sorafenib|Sulfasalazine|Sulpiride|Thioacetamide|Warfarin",1,INS
activation of protein kinase B activity,GO:0032148,"Hepatitis, Alcoholic",MESH:D006519,2,cobaltiprotoporphyrin|Ethanol,0,
activation of protein kinase B activity,GO:0032148,"Hepatitis, Animal",MESH:D006520,4,Choline|Copper|Dietary Fats|Methionine,0,
activation of protein kinase B activity,GO:0032148,"Hepatitis, Autoimmune",MESH:D019693,1,Melatonin,0,
activation of protein kinase B activity,GO:0032148,"Hepatitis B, Chronic",MESH:D019694,1,Everolimus,0,
activation of protein kinase B activity,GO:0032148,Hepatitis C,MESH:D006526,1,Resveratrol,0,
activation of protein kinase B activity,GO:0032148,"Hepatitis, Chronic",MESH:D006521,1,Copper,0,
activation of protein kinase B activity,GO:0032148,"Hepatitis, Viral, Human",MESH:D006525,1,allyl sulfide,0,
activation of protein kinase C activity,GO:1990051,Hepatitis,MESH:D006505,4,manganese(III)-tetrakis(4-benzoic acid)porphyrin|Mannitol|Thioacetamide|Vinblastine,0,
activation of protein kinase C activity,GO:1990051,"Hepatitis, Autoimmune",MESH:D019693,1,Mercuric Chloride,1,LEP
activin receptor signaling pathway,GO:0032924,"Hepatitis, Chronic",MESH:D006521,0,,1,SMAD2
acute inflammatory response,GO:0002526,Hepatitis,MESH:D006505,2,Dietary Fats|Lipopolysaccharides,0,
acute inflammatory response,GO:0002526,"Hepatitis, Animal",MESH:D006520,1,Dietary Fats,0,
acute inflammatory response,GO:0002526,Hepatitis B,MESH:D006509,1,Cyclophosphamide,1,HP
acute inflammatory response,GO:0002526,"Hepatitis B, Chronic",MESH:D019694,0,,1,HP
acute inflammatory response,GO:0002526,"Hepatitis C, Chronic",MESH:D019698,0,,1,HP
acute inflammatory response,GO:0002526,"Hepatitis, Chronic",MESH:D006521,1,Cyclophosphamide,0,
acute inflammatory response to antigenic stimulus,GO:0002438,Hepatitis C,MESH:D006526,0,,1,OPRM1
acute-phase response,GO:0006953,Hepatitis,MESH:D006505,0,,2,INS|TF
acute-phase response,GO:0006953,"Hepatitis, Animal",MESH:D006520,0,,1,LCN2
acute-phase response,GO:0006953,"Hepatitis, Autoimmune",MESH:D019693,0,,2,IL22|IL6
acute-phase response,GO:0006953,Hepatitis B,MESH:D006509,0,,1,HP
acute-phase response,GO:0006953,"Hepatitis B, Chronic",MESH:D019694,0,,1,HP
acute-phase response,GO:0006953,Hepatitis C,MESH:D006526,0,,1,HFE
acute-phase response,GO:0006953,"Hepatitis C, Chronic",MESH:D019698,0,,1,HP
acute-phase response,GO:0006953,"Hepatitis, Chronic",MESH:D006521,0,,1,STAT3
acyl-CoA metabolic process,GO:0006637,Hepatitis,MESH:D006505,1,Dietary Fats,0,
acyl-CoA metabolic process,GO:0006637,"Hepatitis, Animal",MESH:D006520,1,Dietary Fats,0,
acylglycerol homeostasis,GO:0055090,Hepatitis,MESH:D006505,1,cypermethrin,0,
acylglycerol metabolic process,GO:0006639,Hepatitis,MESH:D006505,1,Acetaminophen,0,
adaptive immune response,GO:0002250,Hepatitis,MESH:D006505,2,Chloroquine|perfluorooctanoic acid,1,IFNG
adaptive immune response,GO:0002250,"Hepatitis, Autoimmune",MESH:D019693,0,,2,IFNG|IL2
adaptive immune response,GO:0002250,Hepatitis B,MESH:D006509,0,,4,IFNA1|IFNA2|IFNB1|IFNG
adaptive immune response,GO:0002250,"Hepatitis B, Chronic",MESH:D019694,0,,4,HLA-C|HLA-DPA1|HLA-DPB1|IFNA2
adaptive immune response,GO:0002250,Hepatitis C,MESH:D006526,0,,4,CD209|CD81|IFNA2|IFNG
adaptive immune response,GO:0002250,"Hepatitis C, Chronic",MESH:D019698,0,,2,IFNA|IFNA2
adaptive immune response,GO:0002250,"Hepatitis, Chronic",MESH:D006521,0,,1,IFNA2
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,GO:0002460,"Hepatitis, Autoimmune",MESH:D019693,0,,1,TGFB1
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,GO:0002460,"Hepatitis, Chronic",MESH:D006521,0,,1,TGFB1
adaptive thermogenesis,GO:1990845,Hepatitis,MESH:D006505,2,Caffeine|Cimetidine,0,
adenine metabolic process,GO:0046083,Hepatitis,MESH:D006505,1,perfluorooctanoic acid,0,
adenosine metabolic process,GO:0046085,Hepatitis,MESH:D006505,2,Amiodarone|perfluorooctanoic acid,0,
adenosine metabolic process,GO:0046085,"Hepatitis, Autoimmune",MESH:D019693,1,Indomethacin,0,
adenosine metabolic process,GO:0046085,Hepatitis B,MESH:D006509,1,Indomethacin,0,
adenosine metabolic process,GO:0046085,"Hepatitis C, Chronic",MESH:D019698,1,Indomethacin,0,
adenylate cyclase-activating dopamine receptor signaling pathway,GO:0007191,Hepatitis C,MESH:D006526,0,,1,OPRM1
adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway,GO:0007197,Hepatitis C,MESH:D006526,0,,1,OPRM1
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,GO:0007193,Hepatitis,MESH:D006505,1,Acetylcysteine,0,
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,GO:0007193,Hepatitis C,MESH:D006526,0,,1,OPRM1
adenylate cyclase-inhibiting opioid receptor signaling pathway,GO:0031635,Hepatitis C,MESH:D006526,0,,1,OPRM1
adhesion of symbiont to host,GO:0044406,Hepatitis C,MESH:D006526,0,,1,SCARB1
adiponectin secretion,GO:0070162,Hepatitis,MESH:D006505,1,perfluorooctane sulfonic acid,0,
adiponectin secretion,GO:0070162,"Hepatitis, Autoimmune",MESH:D019693,1,Plant Preparations,0,
adipose tissue development,GO:0060612,Hepatitis,MESH:D006505,19,Amiodarone|Cimetidine|DDT|Dietary Fats|efavirenz|Melatonin|Metformin|Methylprednisolone|Niacin|Olanzapine|perfluorooctane sulfonic acid|perfluorooctanoic acid|Resveratrol|Risperidone|Ritonavir|Rosiglitazone|Troglitazone|Zidovudine|Zymosan,0,
adipose tissue development,GO:0060612,"Hepatitis, Animal",MESH:D006520,1,Dietary Fats,0,
adipose tissue development,GO:0060612,"Hepatitis, Autoimmune",MESH:D019693,5,celastrol|Indomethacin|Melatonin|Methylprednisolone|Troglitazone,1,LEP
adipose tissue development,GO:0060612,Hepatitis B,MESH:D006509,4,Heparin|Indomethacin|Ritonavir|Zidovudine,0,
adipose tissue development,GO:0060612,"Hepatitis B, Chronic",MESH:D019694,1,Cyclosporine,0,
adipose tissue development,GO:0060612,Hepatitis C,MESH:D006526,5,Cyclosporine|Nelfinavir|platycodin D|Resveratrol|Zidovudine,0,
adipose tissue development,GO:0060612,"Hepatitis C, Chronic",MESH:D019698,2,Bezafibrate|Indomethacin,0,
ADP biosynthetic process,GO:0006172,Hepatitis,MESH:D006505,1,Metformin,0,
ADP metabolic process,GO:0046031,Hepatitis,MESH:D006505,3,Clomipramine|perfluorooctanoic acid|Trichloroethylene,0,
ADP metabolic process,GO:0046031,"Hepatitis, Autoimmune",MESH:D019693,1,Trichloroethylene,0,
adrenal gland development,GO:0030325,"Hepatitis, Chronic",MESH:D006521,0,,1,SMAD2
adult behavior,GO:0030534,Hepatitis,MESH:D006505,1,cypermethrin,0,
adult behavior,GO:0030534,"Hepatitis, Chronic",MESH:D006521,0,,1,MET
adult feeding behavior,GO:0008343,Hepatitis,MESH:D006505,7,Atorvastatin|cypermethrin|Dietary Fats|Ethanol|Fluoxetine|Methylprednisolone|Thyroxine,0,
adult feeding behavior,GO:0008343,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,0,
adult feeding behavior,GO:0008343,"Hepatitis, Animal",MESH:D006520,2,deoxynivalenol|Dietary Fats,0,
adult feeding behavior,GO:0008343,"Hepatitis, Autoimmune",MESH:D019693,2,Atorvastatin|Methylprednisolone,1,LEP
adult locomotory behavior,GO:0008344,Hepatitis,MESH:D006505,7,Acetaminophen|Acetylcysteine|Edaravone|Ethanol|Fluoxetine|Paroxetine|Valproic Acid,0,
adult locomotory behavior,GO:0008344,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,0,
adult walking behavior,GO:0007628,Hepatitis,MESH:D006505,5,Aluminum Chloride|Copper|Ethanol|Melatonin|Zinc Sulfate,0,
adult walking behavior,GO:0007628,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,0,
adult walking behavior,GO:0007628,"Hepatitis, Animal",MESH:D006520,1,Copper,0,
adult walking behavior,GO:0007628,"Hepatitis, Autoimmune",MESH:D019693,1,Melatonin,0,
adult walking behavior,GO:0007628,"Hepatitis, Chronic",MESH:D006521,1,Copper,0,
aerobic electron transport chain,GO:0019646,Hepatitis,MESH:D006505,2,Dichlorodiphenyl Dichloroethylene|Troglitazone,0,
aerobic electron transport chain,GO:0019646,"Hepatitis, Animal",MESH:D006520,1,deoxynivalenol,0,
aerobic electron transport chain,GO:0019646,"Hepatitis, Autoimmune",MESH:D019693,1,Troglitazone,0,
aerobic electron transport chain,GO:0019646,"Hepatitis B, Chronic",MESH:D019694,1,Cyclosporine,0,
aerobic electron transport chain,GO:0019646,Hepatitis C,MESH:D006526,1,Cyclosporine,0,
aerobic electron transport chain,GO:0019646,"Hepatitis, Chronic",MESH:D006521,1,Diclofenac,0,
aerobic respiration,GO:0009060,Hepatitis,MESH:D006505,12,Acetaminophen|Amiodarone|Atorvastatin|Dietary Fats|Lipopolysaccharides|Methamphetamine|Oxygen|perfluorooctane sulfonic acid|Propylthiouracil|Resveratrol|Rosiglitazone|Valproic Acid,1,CAT
aerobic respiration,GO:0009060,"Hepatitis, Animal",MESH:D006520,2,Dietary Fats|Oleic Acid,0,
aerobic respiration,GO:0009060,"Hepatitis, Autoimmune",MESH:D019693,1,Atorvastatin,0,
aerobic respiration,GO:0009060,Hepatitis C,MESH:D006526,1,Resveratrol,0,
aerobic respiration,GO:0009060,"Hepatitis, Chronic",MESH:D006521,1,Propylthiouracil,1,CAT
aflatoxin metabolic process,GO:0046222,Hepatitis C,MESH:D006526,0,,2,CYP3A4|SCARB1
aggresome assembly,GO:0070842,"Hepatitis, Animal",MESH:D006520,0,,1,UBD
aggressive behavior,GO:0002118,Hepatitis,MESH:D006505,2,perfluorooctane sulfonic acid|Propylthiouracil,0,
aggressive behavior,GO:0002118,"Hepatitis, Chronic",MESH:D006521,1,Propylthiouracil,0,
alanine biosynthetic process,GO:0006523,Hepatitis,MESH:D006505,1,Carbon Tetrachloride,0,
alanine metabolic process,GO:0006522,Hepatitis,MESH:D006505,1,Dichlorodiphenyl Dichloroethylene,0,
alcohol metabolic process,GO:0006066,Hepatitis,MESH:D006505,1,Melatonin,0,
alcohol metabolic process,GO:0006066,"Hepatitis, Autoimmune",MESH:D019693,1,Melatonin,0,
aldosterone metabolic process,GO:0032341,Hepatitis,MESH:D006505,1,Dietary Fats,0,
aldosterone metabolic process,GO:0032341,"Hepatitis, Animal",MESH:D006520,1,Dietary Fats,0,
alkaloid catabolic process,GO:0009822,Hepatitis C,MESH:D006526,0,,1,CYP3A4
allantois development,GO:1905069,Hepatitis,MESH:D006505,2,Caffeine|Stavudine,0,
alpha-beta T cell activation,GO:0046631,Hepatitis,MESH:D006505,0,,1,INS
alpha-linolenic acid metabolic process,GO:0036109,Hepatitis,MESH:D006505,1,perfluorooctanoic acid,0,
alpha-tubulin acetylation,GO:0071929,Hepatitis,MESH:D006505,4,Lipopolysaccharides|Methamphetamine|Niacin|Resveratrol,0,
alpha-tubulin acetylation,GO:0071929,"Hepatitis B, Chronic",MESH:D019694,1,Colchicine,0,
alpha-tubulin acetylation,GO:0071929,Hepatitis C,MESH:D006526,1,Resveratrol,0,
amide metabolic process,GO:0043603,Hepatitis,MESH:D006505,2,Acetaminophen|Ethanol,0,
amide metabolic process,GO:0043603,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,0,
amine metabolic process,GO:0009308,Hepatitis,MESH:D006505,1,Choline,0,
amine metabolic process,GO:0009308,Hepatitis A,MESH:D006506,1,Ribavirin,0,
amine metabolic process,GO:0009308,"Hepatitis, Animal",MESH:D006520,2,Choline|deoxynivalenol,0,
amine metabolic process,GO:0009308,"Hepatitis, Autoimmune",MESH:D019693,1,Indomethacin,0,
amine metabolic process,GO:0009308,Hepatitis B,MESH:D006509,1,Indomethacin,0,
amine metabolic process,GO:0009308,"Hepatitis B, Chronic",MESH:D019694,1,Ribavirin,0,
amine metabolic process,GO:0009308,Hepatitis C,MESH:D006526,1,Ribavirin,0,
amine metabolic process,GO:0009308,"Hepatitis C, Chronic",MESH:D019698,2,Indomethacin|Ribavirin,0,
amine metabolic process,GO:0009308,"Hepatitis, Chronic",MESH:D006521,1,Ribavirin,0,
amino-acid betaine biosynthetic process,GO:0006578,Hepatitis,MESH:D006505,1,perfluorooctanoic acid,0,
amino-acid betaine metabolic process,GO:0006577,Hepatitis,MESH:D006505,2,Amiodarone|Ethanol,0,
amino-acid betaine metabolic process,GO:0006577,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,0,
amino acid biosynthetic process,GO:0008652,Hepatitis,MESH:D006505,8,Acetaminophen|Dietary Fats|Ethanol|Methionine|perfluorooctane sulfonic acid|perfluorooctanoic acid|Pyrazinamide|Valproic Acid,0,
amino acid biosynthetic process,GO:0008652,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,0,
amino acid biosynthetic process,GO:0008652,"Hepatitis, Animal",MESH:D006520,2,Dietary Fats|Methionine,0,
amino acid metabolic process,GO:0006520,Hepatitis,MESH:D006505,9,Acetylcysteine|Amiodarone|Benzene|Ethanol|Melatonin|Methionine|Propylthiouracil|Resveratrol|Vinblastine,0,
amino acid metabolic process,GO:0006520,Hepatitis A,MESH:D006506,1,Ribavirin,0,
amino acid metabolic process,GO:0006520,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,0,
amino acid metabolic process,GO:0006520,"Hepatitis, Animal",MESH:D006520,2,deoxynivalenol|Methionine,0,
amino acid metabolic process,GO:0006520,"Hepatitis, Autoimmune",MESH:D019693,2,Indomethacin|Melatonin,0,
amino acid metabolic process,GO:0006520,Hepatitis B,MESH:D006509,1,Indomethacin,0,
amino acid metabolic process,GO:0006520,"Hepatitis B, Chronic",MESH:D019694,1,Ribavirin,0,
amino acid metabolic process,GO:0006520,Hepatitis C,MESH:D006526,2,Resveratrol|Ribavirin,0,
amino acid metabolic process,GO:0006520,"Hepatitis C, Chronic",MESH:D019698,2,Indomethacin|Ribavirin,0,
amino acid metabolic process,GO:0006520,"Hepatitis, Chronic",MESH:D006521,2,Propylthiouracil|Ribavirin,0,
amino acid transport,GO:0006865,Hepatitis,MESH:D006505,1,Choline,0,
amino acid transport,GO:0006865,"Hepatitis, Animal",MESH:D006520,1,Choline,0,
amino sugar metabolic process,GO:0006040,Hepatitis,MESH:D006505,1,Dichlorodiphenyl Dichloroethylene,0,
ammonium homeostasis,GO:0097272,Hepatitis,MESH:D006505,2,Acetaminophen|Thioacetamide,0,
AMP catabolic process,GO:0006196,Hepatitis,MESH:D006505,1,Caffeine,0,
AMP metabolic process,GO:0046033,Hepatitis,MESH:D006505,5,Clomipramine|Dietary Fats|Ethanol|perfluorooctanoic acid|Thioacetamide,0,
AMP metabolic process,GO:0046033,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,0,
AMP metabolic process,GO:0046033,"Hepatitis, Animal",MESH:D006520,1,Dietary Fats,0,
amyloid-beta metabolic process,GO:0050435,Hepatitis,MESH:D006505,1,Rosuvastatin Calcium,0,
amyloid fibril formation,GO:1990000,Hepatitis,MESH:D006505,1,Aluminum Chloride,0,
anagen,GO:0042640,Hepatitis B,MESH:D006509,1,Cyclophosphamide,0,
anagen,GO:0042640,"Hepatitis, Chronic",MESH:D006521,1,Cyclophosphamide,0,
anatomical structure development,GO:0048856,Hepatitis,MESH:D006505,2,perfluorooctane sulfonic acid|Valproic Acid,1,SPARC
anatomical structure morphogenesis,GO:0009653,Hepatitis,MESH:D006505,1,Cytarabine,1,F2R
anatomical structure morphogenesis,GO:0009653,"Hepatitis, Chronic",MESH:D006521,0,,1,SMAD2
androgen biosynthetic process,GO:0006702,Hepatitis,MESH:D006505,5,Acetylcysteine|Atorvastatin|Finasteride|perfluorooctanoic acid|Rosuvastatin Calcium,0,
androgen biosynthetic process,GO:0006702,"Hepatitis, Autoimmune",MESH:D019693,1,Atorvastatin,0,
androgen biosynthetic process,GO:0006702,Hepatitis C,MESH:D006526,0,,1,SCARB1
androgen metabolic process,GO:0008209,Hepatitis,MESH:D006505,6,Clarithromycin|Goserelin|Nifedipine|Phenytoin|Rifampin|Troleandomycin,0,
androgen metabolic process,GO:0008209,"Hepatitis B, Chronic",MESH:D019694,1,Cyclosporine,0,
androgen metabolic process,GO:0008209,Hepatitis C,MESH:D006526,1,Cyclosporine,1,CYP3A4
androgen metabolic process,GO:0008209,"Hepatitis, Chronic",MESH:D006521,1,Phenytoin,0,
androgen receptor signaling pathway,GO:0030521,Hepatitis,MESH:D006505,2,Flutamide|Resveratrol,0,
androgen receptor signaling pathway,GO:0030521,"Hepatitis, Animal",MESH:D006520,1,Flutamide,0,
androgen receptor signaling pathway,GO:0030521,Hepatitis C,MESH:D006526,1,Resveratrol,0,
"androst-4-ene-3,17-dione biosynthetic process",GO:1903449,Hepatitis,MESH:D006505,1,Risperidone,0,
"androst-4-ene-3,17-dione biosynthetic process",GO:1903449,"Hepatitis, Chronic",MESH:D006521,1,Chlorpromazine,0,
angioblast cell migration,GO:0035476,Hepatitis,MESH:D006505,1,Ethanol,0,
angioblast cell migration,GO:0035476,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,0,
angiogenesis,GO:0001525,Hepatitis,MESH:D006505,17,Acetaminophen|Aluminum Chloride|Amiodarone|Caffeine|Carbon Tetrachloride|Chloroquine|Copper|cypermethrin|Diethylnitrosamine|Edaravone|Ethanol|Metformin|Oxygen|Quinacrine|Sorafenib|Thalidomide|Ticlopidine,1,HMOX1
angiogenesis,GO:0001525,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,1,CXCL8
angiogenesis,GO:0001525,"Hepatitis, Animal",MESH:D006520,1,Copper,0,
angiogenesis,GO:0001525,"Hepatitis, Autoimmune",MESH:D019693,0,,3,CCL2|IL18|LEP
angiogenesis,GO:0001525,"Hepatitis B, Chronic",MESH:D019694,0,,1,CCN2
