ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DirectEvidence,InferenceGeneSymbol,InferenceScore,OmimIDs,PubMedIDs
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,"Epilepsy, Temporal Lobe",MESH:D004833,,VEGFA,7.40,,17533168
1-(1-methanesulfonylpiperidin-4-yl)-3-(4-trifluoromethoxyphenyl)urea,C561619,,Epilepsy,MESH:D004827,,AKT1,6.78,,20064661
1-(1-methanesulfonylpiperidin-4-yl)-3-(4-trifluoromethoxyphenyl)urea,C561619,,Epilepsy,MESH:D004827,,ERN1,6.78,,19558813
11-nor-delta(9)-tetrahydrocannabinol-9-carboxylic acid,C016780,64280-14-4,Epilepsy,MESH:D004827,,AKT1,3.55,,20064661
11-nor-delta(9)-tetrahydrocannabinol-9-carboxylic acid,C016780,64280-14-4,Epilepsy,MESH:D004827,,GRIN2A,3.55,,20890276|23933818
11-nor-delta(9)-tetrahydrocannabinol-9-carboxylic acid,C016780,64280-14-4,"Epilepsy, Absence",MESH:D004832,,CACNA1A,6.56,,17196942
11-nor-delta(9)-tetrahydrocannabinol-9-carboxylic acid,C016780,64280-14-4,"Epilepsy, Absence",MESH:D004832,,CACNA1H,6.56,611942,
11-nor-delta(9)-tetrahydrocannabinol-9-carboxylic acid,C016780,64280-14-4,"EPILEPSY, FOCAL, WITH SPEECH DISORDER AND WITH OR WITHOUT IMPAIRED INTELLECTUAL DEVELOPMENT",OMIM:245570,,GRIN2A,5.60,245570,
11-nor-delta(9)-tetrahydrocannabinol-9-carboxylic acid,C016780,64280-14-4,"Epilepsy, Rolandic",MESH:D019305,,GRIN2A,4.80,,23933819
11-nor-delta(9)-tetrahydrocannabinol-9-carboxylic acid,C016780,64280-14-4,"Epilepsy, Temporal Lobe",MESH:D004833,,GRM4,4.13,,15694259
1-((1-O-octadecyl-2-O-methylglycero)phospho)-3-deoxy-myo-inositol,C435044,,Epilepsy,MESH:D004827,,AKT1,3.30,,20064661
1-(1- pentyl-1H-indol-3-yl)-2-(2-methoxyphenyl)ethanone,C569194,,"Epilepsy, Temporal Lobe",MESH:D004833,,CNR1,6.09,,20498848
1-(1-pentyl-1H-indol-3-yl)-2-o-tolylethanone,C586414,,"Epilepsy, Temporal Lobe",MESH:D004833,,CNR1,5.75,,20498848
1-(2-(1-adamantyl)ethyl)-1-pentyl-3-(3-(4-pyridyl)propyl)urea,C530925,,"Epilepsy, Temporal Lobe",MESH:D004833,,TRPV1,5.14,,20144892
1-(2-((1-ethoxycarbonyloxyethoxycarbonylmethyl)carbamoyl)-3-phenylpropyldisulfanylmethyl)-3-methylsulfanylpropylamine,C534222,,Epilepsy,MESH:D004827,,POMC,4.53,,20708863
1-(2-((1-ethoxycarbonyloxyethoxycarbonylmethyl)carbamoyl)-3-phenylpropyldisulfanylmethyl)-3-methylsulfanylpropylamine,C534222,,"Epilepsy, Tonic-Clonic",MESH:D004830,,POMC,4.73,,4371370
"(1-(2,2-diphenyl-(1,3)dioxolan-4-yl)-ethyl)-dimethyl-amine",C425227,,Epilepsy,MESH:D004827,,CHRM1,10.61,,18333967
"(1-(2,2-diphenyl-(1,3)dioxolan-4-yl)-ethyl)-dimethyl-amine",C425227,,Epilepsy,MESH:D004827,,CHRM2,10.61,,18333967
"1-(2-(3,4-dichlorophenyl)ethyl)-4-methylpiperazine",C093337,,Epilepsy,MESH:D004827,,ERN1,3.79,,19558813
1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,C063159,130495-35-1,Epilepsy,MESH:D004827,,BDNF,6.54,,15282290
1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,C063159,130495-35-1,Epilepsy,MESH:D004827,,GRM1,6.54,,19853022
1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,C063159,130495-35-1,"Epilepsy, Idiopathic Generalized",MESH:C562694,,CASR,6.09,612899,
1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,C063159,130495-35-1,"Epilepsy, Temporal Lobe",MESH:D004833,,GRM1,4.92,,15694259
1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,C063159,130495-35-1,"Epilepsy, Tonic-Clonic",MESH:D004830,,BDNF,3.62,,16023256
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Epilepsy,MESH:D004827,,TGFB1,2.80,,29483653
"1-(2,3-dichlorobenzoyl)-5-methoxy-2-methyl-(2-(mopholin-4-yl)ethyl)-1H-indole",C463040,,"Epilepsy, Temporal Lobe",MESH:D004833,,CNR1,5.29,,20498848
"1,2,3-trichloropropane",C009536,96-18-4,"Epilepsy, Tonic-Clonic",MESH:D004830,,BCHE,3.63,,15121994
"1,24,25-trihydroxyvitamin D3",C013721,50648-94-7,"Epilepsy, Temporal Lobe",MESH:D004833,,VDR,5.86,,18534255
"1,2,4,5-tetrachlorobenzene",C018673,95-94-3,Epilepsy,MESH:D004827,,FOS,3.90,,15973680
"1,24-dihydroxyvitamin D2",C063087,124043-51-2,"Epilepsy, Temporal Lobe",MESH:D004833,,VDR,5.40,,18534255
"1,2,4-triazole",C045575,288-88-0,"Epilepsy, Temporal Lobe",MESH:D004833,,VEGFA,4.56,,17533168
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Amish Infantile Epilepsy Syndrome,MESH:C563799,,ST3GAL5,5.00,609056,
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Epilepsy,MESH:D004827,,CHD2,3.30,,23708187|29942082
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Epilepsy,MESH:D004827,,WDR45,3.30,,29942082
"1,2,5,6-dibenzanthracene",C026486,53-70-3,"Epilepsy, Idiopathic Generalized",MESH:C562694,,CLCN2,4.52,607628,
"1,2,5,6-dibenzanthracene",C026486,53-70-3,"Epilepsy, Temporal Lobe",MESH:D004833,,P2RX7,3.26,,12121326|19084381
"1,2,5,6-dibenzanthracene",C026486,53-70-3,"Epilepsy, Tonic-Clonic",MESH:D004830,,CYP2D6,2.86,,16835697
"1,2,5,6-dibenzanthracene",C026486,53-70-3,"Epilepsy, Tonic-Clonic",MESH:D004830,,NES,2.86,,16137769
"1,2,5,6-dibenzanthracene",C026486,53-70-3,"Generalized Epilepsy With Febrile Seizures Plus, Type 1",MESH:C565809,,SCN1B,5.17,604233,
"1,2,5,6-tetrabromocyclooctane",C540596,,Epilepsy,MESH:D004827,,FLNA,3.76,,11914408
"1,2,5,6-tetrabromocyclooctane",C540596,,Epilepsy,MESH:D004827,,FOSB,3.76,,16391389
"1,25-dihydroxy-16-ene-vitamin D3",C087630,124409-58-1,"Epilepsy, Temporal Lobe",MESH:D004833,,VDR,5.40,,18534255
"1,25-dihydroxy-26,27-dimethylcholecalciferol",C046127,97473-92-2,"Epilepsy, Temporal Lobe",MESH:D004833,,VDR,5.40,,18534255
"1,25-dihydroxyergocalciferol",C003564,55248-15-2,"Epilepsy, Temporal Lobe",MESH:D004833,,VDR,5.40,,18534255
"1,25-dihydroxyvitamin D",C097949,66772-14-3,"Epilepsy, Temporal Lobe",MESH:D004833,,VDR,4.37,,18534255
"1,25(OH)2-16-ene-23-yne-26,27-hexafluoro-19-nor-D3",C408047,,"Epilepsy, Temporal Lobe",MESH:D004833,,VDR,5.31,,18534255
"(1,2-bis(1,2-benzisoselenazolone-3(2H)-ketone))ethane",C478160,,Epilepsy,MESH:D004827,,FOS,6.96,,15973680
"(1,2-bis(1,2-benzisoselenazolone-3(2H)-ketone))ethane",C478160,,Epilepsy,MESH:D004827,,TXNRD1,6.96,,19499324
"1,2-bis(2,4,6-tribromophenoxy)ethane",C081014,,Epilepsy,MESH:D004827,,FLNA,4.21,,11914408
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Epilepsy,MESH:D004827,,AKT1,5.04,,20064661
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Epilepsy,MESH:D004827,,FOS,5.04,,15973680
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Epilepsy,MESH:D004827,,AKT1,14.47,,20064661
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Epilepsy,MESH:D004827,,ALB,14.47,,15356194|17121744
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Epilepsy,MESH:D004827,,BDNF,14.47,,15282290
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Epilepsy,MESH:D004827,,FOS,14.47,,15973680
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Epilepsy,MESH:D004827,,GFAP,14.47,,21177194
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Epilepsy,MESH:D004827,,SCN2A,14.47,,16464983|23708187|29942082
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Epilepsy,MESH:D004827,,VDAC1,14.47,,17893921
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,"Epilepsy, Benign Neonatal, 3",MESH:C564274,,SCN2A,6.01,607745,
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,"Epilepsy, Complex Partial",MESH:D017029,,SCN3A,4.67,,18242854
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,"Epilepsy, Generalized",MESH:D004829,,CHRNA7,4.29,,19136953
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,"Epilepsy, Temporal Lobe",MESH:D004833,,KDR,9.38,,17533168
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,"Epilepsy, Temporal Lobe",MESH:D004833,,TRPV1,9.38,,20144892
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,"Epilepsy, Temporal Lobe",MESH:D004833,,VEGFA,9.38,,17533168
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,"Epilepsy, Tonic-Clonic",MESH:D004830,,BDNF,4.38,,16023256
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,"Epilepsy, Tonic-Clonic",MESH:D004830,,NGF,4.38,,16023256
"1,2-bis-N-cytisinylethane",C482518,,"Epilepsy, Frontal Lobe",MESH:D017034,,CHRNB2,7.06,,14996991
"1,2-bis-N-cytisinylethane",C482518,,"Epilepsy, Nocturnal Frontal Lobe, Type 3",MESH:C565334,,CHRNB2,7.75,605375,
"1-(2-chlorobenzyl)-5'-phenyl-3'H-spiro(indoline-3,2'-(1,3,4)thiadiazol)-2-one",C569107,,"Epilepsy, Tonic-Clonic",MESH:D004830,,NTF3,4.00,,16023256
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Epilepsy,MESH:D004827,,TGFB1,3.81,,29483653
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Epilepsy,MESH:D004827,,TXNRD1,3.81,,19499324
1-(2-cyclohexylethyl)-3-(2-methoxyphenylacetyl)indole,C000596114,,"Epilepsy, Temporal Lobe",MESH:D004833,,CNR1,5.75,,20498848
"1,2-dibromo-2,4-dicyanobutane",C039411,35691-65-7,Epilepsy,MESH:D004827,,TXNRD1,3.75,,19499324
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Epilepsy,MESH:D004827,,GPX1,3.35,,19499324
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Epilepsy,MESH:D004827,,RAB39B,3.35,,20159109
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,"Epilepsy, Temporal Lobe",MESH:D004833,,VEGFA,2.81,,17533168
"1,2-diethyl-3-hydroxypyridin-4-one",C068543,115900-75-9,"Epilepsy, Temporal Lobe",MESH:D004833,,VEGFA,4.63,,17533168
"1',2'-dihydrorotenone",C044985,6659-45-6,Epilepsy,MESH:D004827,,AKT1,3.37,,20064661
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Epilepsy,MESH:D004827,,TGFB1,2.68,,29483653
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,ADRA2A,6.45,,17341653
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,AKT1,6.45,,20064661
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,ALB,6.45,,15356194|17121744
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,ALG13,6.45,,29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,ANKRD11,6.45,,29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,AUTS2,6.45,,20502679
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,BDNF,6.45,,15282290
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,CERT1,6.45,,29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,CHD2,6.45,,23708187|29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,DDX3X,6.45,,29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,DNM1,6.45,,29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,DYRK1A,6.45,,29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,ERN1,6.45,,19558813
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,FLNA,6.45,,11914408
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,FOLR1,6.45,,19732866
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,FOS,6.45,,15973680
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,FOSB,6.45,,16391389
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,GABRB2,6.45,,29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,GNAO1,6.45,,29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,GPX1,6.45,,19499324
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,HNRNPU,6.45,,29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,ILK,6.45,,20064661
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,KCNAB2,6.45,,11580756
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,L2HGDH,6.45,,15385440
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,MEF2C,6.45,,20412115|29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,P2RX2,6.45,,12941474
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,P2RX4,6.45,,12941474
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,PCDH19,6.45,,18469813
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,POLG,6.45,,18716558
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,POMC,6.45,,20708863
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,PURA,6.45,,29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,SCN2A,6.45,,16464983|23708187|29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,SLC12A2,6.45,,18550034
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,SLC12A5,6.45,,12000122|18550034
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,SLC1A1,6.45,,12151515
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,SMC1A,6.45,,29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,SNAP25,6.45,,29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,SPARCL1,6.45,,18488994
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,STAMBP,6.45,,23542699
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,TGFB1,6.45,,29483653
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,TSC1,6.45,,12112044|21062901
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,TXNRD1,6.45,,19499324
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,UBE3A,6.45,,15878204
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,VDAC1,6.45,,17893921
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,VDAC2,6.45,,17893921
"1,2-Dimethylhydrazine",D019813,540-73-8,Epilepsy,MESH:D004827,,WDR45,6.45,,29942082
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Absence",MESH:D004832,,CACNA1A,3.18,,17196942
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Absence",MESH:D004832,,CACNA1H,3.18,611942,
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Absence",MESH:D004832,,JRK,3.18,,11463517
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Benign Neonatal, 3",MESH:C564274,,SCN2A,3.92,607745,
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Familial Adult Myoclonic, 3",MESH:C567098,,MARCHF6,4.00,613608,
"1,2-Dimethylhydrazine",D019813,540-73-8,"EPILEPSY, FAMILIAL TEMPORAL LOBE, 1",OMIM:600512,,MICAL1,3.51,600512,
"1,2-Dimethylhydrazine",D019813,540-73-8,"EPILEPSY, FAMILIAL TEMPORAL LOBE, 8",OMIM:616461,,GAL,3.72,616461,
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Female-Restricted, with Mental Retardation",MESH:C564715,,PCDH19,4.08,300088,
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Generalized",MESH:D004829,,JRK,4.04,,11463517
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Idiopathic Generalized",MESH:C562694,,CASR,5.03,612899,
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Idiopathic Generalized",MESH:C562694,,CLCN2,5.03,607628,
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Idiopathic Generalized",MESH:C562694,,SLC12A5,5.03,616685,
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Myoclonic, Benign Adult Familial, Type 2",MESH:C564313,,STARD7,4.17,607876,
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Partial, with Variable Foci",MESH:C565785,,DEPDC5,7.00,604364,23542697|23542701
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Partial, with Variable Foci",MESH:C565785,,NPRL2,7.00,617116,
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Partial, with Variable Foci",MESH:C565785,,NPRL3,7.00,617118,
"1,2-Dimethylhydrazine",D019813,540-73-8,"EPILEPSY, PROGRESSIVE MYOCLONIC, 3, WITH OR WITHOUT INTRACELLULAR INCLUSIONS",OMIM:611726,,KCTD7,4.40,611726,
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Temporal Lobe",MESH:D004833,,CNR1,4.70,,20498848
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Temporal Lobe",MESH:D004833,,KCNC4,4.70,,20971086
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Temporal Lobe",MESH:D004833,,KDR,4.70,,17533168
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Temporal Lobe",MESH:D004833,,P2RX4,4.70,,19084381
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Temporal Lobe",MESH:D004833,,P2RX7,4.70,,12121326|19084381
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Temporal Lobe",MESH:D004833,,SLC12A2,4.70,,19674083
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Temporal Lobe",MESH:D004833,,SLC12A5,4.70,,19674083
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Temporal Lobe",MESH:D004833,,SLC1A1,4.70,,11906504
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Temporal Lobe",MESH:D004833,,SLIT2,4.70,,20153733
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Temporal Lobe",MESH:D004833,,TRPV1,4.70,,20144892
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Temporal Lobe",MESH:D004833,,VDR,4.70,,18534255
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Temporal Lobe",MESH:D004833,,VEGFA,4.70,,17533168
"1,2-Dimethylhydrazine",D019813,540-73-8,"Epilepsy, Tonic-Clonic",MESH:D004830,,BDNF,11.35,,16023256
