ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DirectEvidence,InferenceGeneSymbol,InferenceScore,OmimIDs,PubMedIDs
"(1E,4E)-1,5-bis(2-methoxyphenyl)penta-1,4-dien-3-one",C571782,,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,6.46,617145,
"1H,1H,10H,10H-perfluorodecane-1,10-diol",C546883,,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,3.66,617145,
"1H,1H,10H,10H-perfluorodecane-1,10-diol",C546883,,Sick Building Syndrome,MESH:D018877,,PNPLA6,4.37,,23418070
"1H,1H,10H,10H-perfluorodecane-1,10-diol",C546883,,Spinal Muscular Atrophies of Childhood,MESH:D014897,,SMN1,4.13,253300|253400|253550,17924536
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,Alternating hemiplegia of childhood,MESH:C536589,,ATP1A2,3.95,104290,
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,"DYSTONIA, CHILDHOOD-ONSET, WITH OPTIC ATROPHY AND BASAL GANGLIA ABNORMALITIES",OMIM:617282,,MECR,4.49,617282,
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,"Hypercalciuria, childhood idiopathic",MESH:C536082,,KL,3.97,,20394945
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,"Hypophosphatasia, Childhood",MESH:C562440,,ALPL,3.86,241510,
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,3.59,617145,
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,Sick Building Syndrome,MESH:D018877,,PNPLA6,4.30,,23418070
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,Spinal Muscular Atrophies of Childhood,MESH:D014897,,DYNC1H1,3.78,158600,
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,"STRIATONIGRAL DEGENERATION, CHILDHOOD-ONSET",OMIM:617054,,VAC14,4.57,617054,
"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",D015632,28289-54-5,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,4.61,617145,
1-Methyl-4-phenylpyridinium,D015655,48134-75-4,"HYPERPHENYLALANINEMIA, MILD, NON-BH4-DEFICIENT",OMIM:617384,,DNAJC12,4.59,617384,
1-Methyl-4-phenylpyridinium,D015655,48134-75-4,"Hypophosphatasia, Childhood",MESH:C562440,,ALPL,4.05,241510,
1-Methyl-4-phenylpyridinium,D015655,48134-75-4,"MONONEUROPATHY OF THE MEDIAN NERVE, MILD",OMIM:613353,,SH3TC2,4.79,613353,
1-Methyl-4-phenylpyridinium,D015655,48134-75-4,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,3.78,617145,
1-Methyl-4-phenylpyridinium,D015655,48134-75-4,Osteoarthritis with Mild Chondrodysplasia,MESH:C565740,,COL2A1,4.18,604864,
1-Methyl-4-phenylpyridinium,D015655,48134-75-4,Spinal Muscular Atrophies of Childhood,MESH:D014897,,DYNC1H1,3.96,158600,
1-Naphthylisothiocyanate,D015058,551-06-4,Alternating hemiplegia of childhood,MESH:C536589,,ATP1A2,4.27,104290,
1-Naphthylisothiocyanate,D015058,551-06-4,"Hypophosphatasia, Childhood",MESH:C562440,,ALPL,4.19,241510,
1-Naphthylisothiocyanate,D015058,551-06-4,"Myopathy, Reducing Body, X-Linked, Childhood-Onset",MESH:C567468,,FHL1,4.57,300718,
1-palmitoyl-2-lysophosphatidylcholine,C089215,,Osteoarthritis with Mild Chondrodysplasia,MESH:C565740,,COL2A1,7.30,604864,
1-(saligenin cyclic phospho)-9-biotinyldiaminononane,C088489,158040-84-7,Sick Building Syndrome,MESH:D018877,,PNPLA6,8.42,,23418070
1-UFT protocol,C031903,,"Myopathy, Reducing Body, X-Linked, Childhood-Onset",MESH:C567468,,FHL1,6.40,300718,
"2-(1H-indazol-4-yl)-6-(4-methanesulfonylpiperazin-1-ylmethyl)-4-morpholin-4-ylthieno(3,2-d)pyrimidine",C532162,,"HYPERPHENYLALANINEMIA, MILD, NON-BH4-DEFICIENT",OMIM:617384,,DNAJC12,5.35,617384,
"2,2',3',4,4',5-hexachlorobiphenyl",C029790,35065-28-2,Alternating hemiplegia of childhood,MESH:C536589,,ATP1A2,8.01,104290,
"2,2',3',4,4',5-hexachlorobiphenyl",C029790,35065-28-2,Alternating hemiplegia of childhood,MESH:C536589,,ATP1A3,8.01,614820,22842232|24631656
"2,2',3',4,4',5-hexachlorobiphenyl",C029790,35065-28-2,"CHOREA, CHILDHOOD-ONSET, WITH PSYCHOMOTOR RETARDATION",OMIM:616939,,GPR88,4.91,616939,
"2,2',3',4,4',5-hexachlorobiphenyl",C029790,35065-28-2,"MONONEUROPATHY OF THE MEDIAN NERVE, MILD",OMIM:613353,,SH3TC2,4.88,613353,
"2,2',3',4,4',5-hexachlorobiphenyl",C029790,35065-28-2,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,3.87,617145,
"2,2',4,4',5-brominated diphenyl ether",C477694,,Alternating hemiplegia of childhood,MESH:C536589,,ATP1A2,4.14,104290,
"2,2',4,4',5-brominated diphenyl ether",C477694,,"Myopathy, Reducing Body, X-Linked, Childhood-Onset",MESH:C567468,,FHL1,4.44,300718,
"2,2',4,4',5-brominated diphenyl ether",C477694,,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,3.78,617145,
"2,2',4,4'-tetrabromodiphenyl ether",C511295,,"Arthropathy, progressive pseudorheumatoid, of childhood",MESH:C535387,,CCN6,5.12,208230,
"2,2',4,4'-tetrabromodiphenyl ether",C511295,,"Child Development Disorders, Pervasive",MESH:D002659,,MECP2,3.29,,22231481
"2,2',4,4'-tetrabromodiphenyl ether",C511295,,"Hypophosphatasia, Childhood",MESH:C562440,,ALPL,3.75,241510,
"2,2',4,4'-tetrabromodiphenyl ether",C511295,,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,3.48,617145,
"2,2',4,4'-tetrabromodiphenyl ether",C511295,,Osteoarthritis with Mild Chondrodysplasia,MESH:C565740,,COL2A1,3.88,604864,
"2,2',4,4'-tetrabromodiphenyl ether",C511295,,Spinal Muscular Atrophies of Childhood,MESH:D014897,,SMN1,3.96,253300|253400|253550,17924536
"2,2',4,4'-tetrabromodiphenyl ether",C511295,,"STRIATONIGRAL DEGENERATION, CHILDHOOD-ONSET",OMIM:617054,,VAC14,4.46,617054,
"2,2,5,7,8-pentamethyl-1-hydroxychroman",C029141,950-99-2,"Hypophosphatasia, Childhood",MESH:C562440,,ALPL,5.13,241510,
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,"Hypophosphatasia, Childhood",MESH:C562440,,ALPL,4.88,241510,
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,4.61,617145,
"2-(2-chloro-4-iodophenylamino)-N-cyclopropylmethoxy-3,4-difluorobenzamide",C120227,,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,5.68,617145,
2-(2-cresyl)-4H-1-3-2-benzodioxaphosphorin-2-oxide,C000516,1222-87-3,Sick Building Syndrome,MESH:D018877,,PNPLA6,7.17,,23418070
"2',3,3',4',5-pentachloro-4-hydroxybiphenyl",C111118,,"Arthropathy, progressive pseudorheumatoid, of childhood",MESH:C535387,,CCN6,5.44,208230,
"2',3,3',4',5-pentachloro-4-hydroxybiphenyl",C111118,,"CHOREA, CHILDHOOD-ONSET, WITH PSYCHOMOTOR RETARDATION",OMIM:616939,,GPR88,4.84,616939,
"2',3,3',4',5-pentachloro-4-hydroxybiphenyl",C111118,,"Myopathy, Reducing Body, X-Linked, Childhood-Onset",MESH:C567468,,FHL1,4.46,300718,
"2',3,3',4',5-pentachloro-4-hydroxybiphenyl",C111118,,Osteoarthritis with Mild Chondrodysplasia,MESH:C565740,,COL2A1,4.20,604864,
"2',3,3',4',5-pentachloro-4-hydroxybiphenyl",C111118,,Spinal Muscular Atrophies of Childhood,MESH:D014897,,SMN1,4.25,253300|253400|253550,17924536
"2,3',4,4',5-pentachlorobiphenyl",C070055,,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,4.10,617145,
"2,3,5-(triglutathion-S-yl)hydroquinone",C078765,119212-33-8,Spinal Muscular Atrophies of Childhood,MESH:D014897,,DYNC1H1,4.87,158600,
"2,3,7,8-tetrachlorodibenzofuran",C014211,51207-31-9,Alternating hemiplegia of childhood,MESH:C536589,,ATP1A2,7.88,104290,
"2,3,7,8-tetrachlorodibenzofuran",C014211,51207-31-9,Alternating hemiplegia of childhood,MESH:C536589,,ATP1A3,7.88,614820,22842232|24631656
"2,3,7,8-tetrachlorodibenzofuran",C014211,51207-31-9,"Myopathy, Reducing Body, X-Linked, Childhood-Onset",MESH:C567468,,FHL1,4.49,300718,
"2,3,7,8-tetrachlorodibenzofuran",C014211,51207-31-9,Osteoarthritis with Mild Chondrodysplasia,MESH:C565740,,COL2A1,4.24,604864,
"2,3,7,8-tetrachlorodibenzofuran",C014211,51207-31-9,"STRIATONIGRAL DEGENERATION, CHILDHOOD-ONSET",OMIM:617054,,VAC14,4.82,617054,
"2,3-bis(3'-hydroxybenzyl)butyrolactone",C029497,76543-15-2,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,4.26,617145,
2-(4-((4-(6-methoxy-3-pyridinyl)-5-(4-(trifluoromethoxy)phenyl)-2-thiazolyl)methoxy)-2-methylphenoxy)acetic acid,C573693,,Alternating hemiplegia of childhood,MESH:C536589,,ATP1A2,6.05,104290,
"2-(4-(4-chlorophenyl)piperazin-1-ylmethyl)pyrazolo(1,5-a)-pyridine",C477900,,"Child Development Disorders, Pervasive",MESH:D002659,,DRD4,6.97,,20731709
"2,4,4'-trichlorobiphenyl",C081766,7012-37-5,"CHOREA, CHILDHOOD-ONSET, WITH PSYCHOMOTOR RETARDATION",OMIM:616939,,GPR88,5.05,616939,
"2,4,4'-trichlorobiphenyl",C081766,7012-37-5,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,4.01,617145,
"2,4,5,2',4',5'-hexachlorobiphenyl",C014024,35065-27-1,"CHOREA, CHILDHOOD-ONSET, WITH PSYCHOMOTOR RETARDATION",OMIM:616939,,GPR88,4.85,616939,
"2,4,5,2',4',5'-hexachlorobiphenyl",C014024,35065-27-1,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,3.81,617145,
"2,4,5,2',5'-pentachlorobiphenyl",C009828,37680-73-2,"CHOREA, CHILDHOOD-ONSET, WITH PSYCHOMOTOR RETARDATION",OMIM:616939,,GPR88,5.04,616939,
"2,4,6-tribromophenol",C004554,118-79-6,"Myopathy, Reducing Body, X-Linked, Childhood-Onset",MESH:C567468,,FHL1,4.97,300718,
"2,4,6-tribromophenol",C004554,118-79-6,Osteoarthritis with Mild Chondrodysplasia,MESH:C565740,,COL2A1,4.71,604864,
"2,4-Dichlorophenoxyacetic Acid",D015084,94-75-7,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,4.79,617145,
"2',4'-dihydroxy-6'-methoxy-3',5'-dimethylchalcone",C501649,,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,6.02,617145,
"2,4-Dinitrophenol",D019297,51-28-5,Spinal Muscular Atrophies of Childhood,MESH:D014897,,SMN1,6.32,253300|253400|253550,17924536
"2,4-dinitrotoluene",C016403,121-14-2,Spinal Muscular Atrophies of Childhood,MESH:D014897,,DYNC1H1,6.85,158600,
"2,4-dinitrotoluene",C016403,121-14-2,Spinal Muscular Atrophies of Childhood,MESH:D014897,,SMN1,6.85,253300|253400|253550,17924536
2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,154447-36-6,"Hypophosphatasia, Childhood",MESH:C562440,,ALPL,4.83,241510,
2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,154447-36-6,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,4.56,617145,
2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,154447-36-6,Spinal Muscular Atrophies of Childhood,MESH:D014897,,DYNC1H1,4.72,158600,
2-(4-nitrophenyl)-4-(4-fluorophenyl)-5-(4-pyridinyl)-1H-imidazole,C408604,,"Hypophosphatasia, Childhood",MESH:C562440,,ALPL,6.25,241510,
"2,5,2',5'-tetrachlorobiphenyl",C009407,35693-99-3,"CHOREA, CHILDHOOD-ONSET, WITH PSYCHOMOTOR RETARDATION",OMIM:616939,,GPR88,4.88,616939,
"2,5,2',5'-tetrachlorobiphenyl",C009407,35693-99-3,"Hypophosphatasia, Childhood",MESH:C562440,,ALPL,4.11,241510,
"2,5,2',5'-tetrachlorobiphenyl",C009407,35693-99-3,"MONONEUROPATHY OF THE MEDIAN NERVE, MILD",OMIM:613353,,SH3TC2,4.85,613353,
"2,5,2',5'-tetrachlorobiphenyl",C009407,35693-99-3,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,3.84,617145,
25-hydroxycholesterol,C007997,2140-46-7,"Myopathy, Reducing Body, X-Linked, Childhood-Onset",MESH:C567468,,FHL1,6.33,300718,
"26,26,26,27,27,27-hexafluoro-1,25-dihydroxyvitamin D3",C040488,83805-11-2,"Hypophosphatasia, Childhood",MESH:C562440,,ALPL,7.08,241510,
"2-((6-chloro-1,1,2,2,3,3,4,4,5,5,6,6-dodecafluorohexyl)oxy)-1,1,2,2-tetrafluoroethanesulfonic acid",C588014,,Osteoarthritis with Mild Chondrodysplasia,MESH:C565740,,COL2A1,6.54,604864,
"2,6-dinitrotoluene",C023514,606-20-2,"HYPERPHENYLALANINEMIA, MILD, NON-BH4-DEFICIENT",OMIM:617384,,DNAJC12,4.58,617384,
"2,6-dinitrotoluene",C023514,606-20-2,Spinal Muscular Atrophies of Childhood,MESH:D014897,,DYNC1H1,6.86,158600,
"2,6-dinitrotoluene",C023514,606-20-2,Spinal Muscular Atrophies of Childhood,MESH:D014897,,SMN1,6.86,253300|253400|253550,17924536
"2,6-dinitrotoluene",C023514,606-20-2,"STRIATONIGRAL DEGENERATION, CHILDHOOD-ONSET",OMIM:617054,,VAC14,4.75,617054,
"2,7-dihydroxynaphthalene",C107946,582-17-2,Alternating hemiplegia of childhood,MESH:C536589,,ATP1A2,6.43,104290,
28-O-acetylbetulin-3-ylglucopyranoside,C000599179,,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,6.46,617145,
2-Acetylaminofluorene,D015073,53-96-3,"Hypophosphatasia, Childhood",MESH:C562440,,ALPL,4.90,241510,
"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",C049584,105650-23-5,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,4.42,617145,
"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",C049584,105650-23-5,Osteoarthritis with Mild Chondrodysplasia,MESH:C565740,,COL2A1,4.82,604864,
"2-amino-4,6-dinitrotoluene",C035208,35572-78-2,Osteoarthritis with Mild Chondrodysplasia,MESH:C565740,,COL2A1,5.95,604864,
2-bromopalmitate,C022776,18263-25-7,"STRIATONIGRAL DEGENERATION, CHILDHOOD-ONSET",OMIM:617054,,VAC14,5.77,617054,
2-butenal,C012796,4170-30-3,"Child Development Disorders, Pervasive",MESH:D002659,,MRTFB,4.83,,20442744
2-chloro-5-nitrobenzanilide,C457499,,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,5.17,617145,
2-chloro-5-nitrobenzanilide,C457499,,Osteoarthritis with Mild Chondrodysplasia,MESH:C565740,,COL2A1,5.57,604864,
2-chloroethyl ethyl sulfide,C031278,693-07-2,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,5.21,617145,
2-chloromethylpyridine,C091423,4377-33-7,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,6.38,617145,
2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide,C511621,,"Hypophosphatasia, Childhood",MESH:C562440,,ALPL,4.66,241510,
2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide,C511621,,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,4.40,617145,
2-methyl-4-isothiazolin-3-one,C011506,2682-20-4,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,4.29,617145,
2-morpholin-4-yl-6-thianthren-1-yl-pyran-4-one,C495818,,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,5.88,617145,
"2-octyl-4H-1,3,2-benzodioxaphosphorin-2-oxide",C092561,,Sick Building Syndrome,MESH:D018877,,PNPLA6,7.44,,23418070
2-palmitoylglycerol,C114956,,Spinal Muscular Atrophies of Childhood,MESH:D014897,,DYNC1H1,4.16,158600,
2-tert-butylhydroquinone,C018855,1948-33-0,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,4.99,617145,
"3-(2,4-dichloro-5-methoxyphenyl)-2-sulfanyl-4(3H)-quinazolinone",C549041,,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,5.68,617145,
"3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,"NEURODEGENERATION WITH ATAXIA, DYSTONIA, AND GAZE PALSY, CHILDHOOD-ONSET",OMIM:617145,,SQSTM1,5.31,617145,
"3,3'-diindolylmethane",C016392,1968-05-4,Alternating hemiplegia of childhood,MESH:C536589,,ATP1A2,5.43,104290,
"3,4,3',4'-tetrachlorobiphenyl",C028451,,"HYPERPHENYLALANINEMIA, MILD, NON-BH4-DEFICIENT",OMIM:617384,,DNAJC12,5.38,617384,
"3-((4-(4-chlorophenyl)piperazin-1-yl)methyl)-1H-pyrrolo(2,3-b)pyridine",C099630,,"Child Development Disorders, Pervasive",MESH:D002659,,DRD4,6.27,,20731709
"3,4,5,3',4'-pentachlorobiphenyl",C023035,57465-28-8,"CHOREA, CHILDHOOD-ONSET, WITH PSYCHOMOTOR RETARDATION",OMIM:616939,,GPR88,4.81,616939,
"3,4,5,3',4'-pentachlorobiphenyl",C023035,57465-28-8,Diffuse Cerebral Sclerosis of Schilder,MESH:D002549,,POLG,4.63,,17923349|18716558|20138553
"3,4,5,3',4'-pentachlorobiphenyl",C023035,57465-28-8,"Hypercalciuria, childhood idiopathic",MESH:C536082,,KL,4.15,,20394945
"3,4,5,3',4'-pentachlorobiphenyl",C023035,57465-28-8,"Hypophosphatasia, Childhood",MESH:C562440,,ALPL,4.04,241510,
"3,4,5,3',4'-pentachlorobiphenyl",C023035,57465-28-8,Sick Building Syndrome,MESH:D018877,,PNPLA6,4.49,,23418070
