ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DirectEvidence,InferenceGeneSymbol,InferenceScore,OmimIDs,PubMedIDs
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Asthma,MESH:D001249,,TNF,12.83,600807,12356572|14681301|16456144|17450233|20049212
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,"Asthma, Occupational",MESH:D059366,,TGFB1,8.53,,25721048
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,"Asthma, Occupational",MESH:D059366,,TNF,8.53,,25721048
"1,2,3-trichloropropane",C009536,96-18-4,Asthma,MESH:D001249,,MMP9,5.13,,11742282|15131573
"1,2,3-trichloropropane",C009536,96-18-4,Asthma,MESH:D001249,,TNF,5.13,600807,12356572|14681301|16456144|17450233|20049212
"1,2,3-trichloropropane",C009536,96-18-4,"Asthma, Occupational",MESH:D059366,,TNF,3.70,,25721048
"1,2,4,5-tetrabromobenzene",C110818,636-28-2,Asthma,MESH:D001249,,CAT,4.45,,18048809
"1,2,4,5-tetrachlorobenzene",C018673,95-94-3,Asthma,MESH:D001249,,CYP2E1,3.90,,28807506
"1,24-dihydroxyvitamin D2",C063087,124043-51-2,Asthma,MESH:D001249,,TNF,3.41,600807,12356572|14681301|16456144|17450233|20049212
"1,24-dihydroxyvitamin D2",C063087,124043-51-2,"Asthma, Occupational",MESH:D059366,,TNF,4.70,,25721048
"1,2,4-triazole",C045575,288-88-0,Asthma,MESH:D001249,,VEGFA,3.63,,11907124|15201500|19263519
"1,2,4-trichlorobenzene",C009947,120-82-1,Asthma,MESH:D001249,,CYP2E1,11.13,,28807506
"1,2,4-trichlorobenzene",C009947,120-82-1,Asthma,MESH:D001249,,HMOX1,11.13,,18048809
"1,2,4-trichlorobenzene",C009947,120-82-1,Asthma,MESH:D001249,,NQO1,11.13,,20049212
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Asthma,MESH:D001249,,CYP2E1,2.19,,28807506
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Asthma,MESH:D001249,,GSTM1,2.19,,16870661|18988661
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Asthma,MESH:D001249,,GSTP1,2.19,,11994713|16870661|18988661|24117884|29411558
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Asthma,MESH:D001249,,HNMT,2.19,600807,17651147
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Asthma,MESH:D001249,,NQO1,2.19,,20049212
"1,2,5,6-dibenzanthracene",C026486,53-70-3,"Asthma, Aspirin-Induced",MESH:D055963,,LTC4S,5.39,,10970818|20485159|9393345|9466979
"1,2,5,6-dibenzanthracene",C026486,53-70-3,"Asthma, Aspirin-Induced",MESH:D055963,,TBXA2R,5.39,,16502481|20485159
"1,2,5,6-dibenzanthracene",C026486,53-70-3,"Asthma, Occupational",MESH:D059366,,CDH17,3.73,,25918132
"(1,2,5,6-tetrahydropyridin-4-yl)methylphosphinic acid",C101879,,Asthma,MESH:D001249,,PARP1,3.88,,18261157
"1,2,5,8-tetrahydroxy anthraquinone",C543211,,Asthma,MESH:D001249,,BCL2,6.12,,18357729
"1,2,5,8-tetrahydroxy anthraquinone",C543211,,Asthma,MESH:D001249,,PARP1,6.12,,18261157
"1,25-dihydroxyergocalciferol",C003564,55248-15-2,Asthma,MESH:D001249,,CD14,4.40,,17607003
"1,25-dihydroxyvitamin D",C097949,66772-14-3,Asthma,MESH:D001249,,CCL5,7.93,,8534483
"1,25-dihydroxyvitamin D",C097949,66772-14-3,Asthma,MESH:D001249,,IL10,7.93,,29317916
"1,25-dihydroxyvitamin D",C097949,66772-14-3,Asthma,MESH:D001249,,IL6,7.93,,29902480
12-acetoxyhawtriwaic acid lactone,C513234,,Asthma,MESH:D001249,,TNF,3.18,600807,12356572|14681301|16456144|17450233|20049212
12-acetoxyhawtriwaic acid lactone,C513234,,"Asthma, Occupational",MESH:D059366,,TNF,4.46,,25721048
"1,2-benzisothiazoline-3-one",C015699,2634-33-5,Asthma,MESH:D001249,,NQO1,3.57,,20049212
"(1,2-bis(1,2-benzisoselenazolone-3(2H)-ketone))ethane",C478160,,Asthma,MESH:D001249,,BCL2,2.97,,18357729
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Asthma,MESH:D001249,,HMOX1,16.65,,18048809
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Asthma,MESH:D001249,,IL1B,16.65,,9176529
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Asthma,MESH:D001249,,IL4,16.65,,18357729
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Asthma,MESH:D001249,,MMP9,16.65,,11742282|15131573
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Asthma,MESH:D001249,,PARP1,16.65,,18261157
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Asthma,MESH:D001249,,TNF,16.65,600807,12356572|14681301|16456144|17450233|20049212
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,"Asthma, Aspirin-Induced",MESH:D055963,,PTGS2,3.87,,16502481|20485159
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,"Asthma, Occupational",MESH:D059366,,PTGS2,8.60,,25721048
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,"Asthma, Occupational",MESH:D059366,,TNF,8.60,,25721048
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Asthma,MESH:D001249,,BCL2,33.58,,18357729
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Asthma,MESH:D001249,,BGLAP,33.58,,8429434
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Asthma,MESH:D001249,,CCL2,33.58,,19373627
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Asthma,MESH:D001249,,EDN1,33.58,,16981460
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Asthma,MESH:D001249,,HMOX1,33.58,,18048809
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Asthma,MESH:D001249,,IL1B,33.58,,9176529
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Asthma,MESH:D001249,,IL4,33.58,,18357729
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Asthma,MESH:D001249,,IL6,33.58,,29902480
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Asthma,MESH:D001249,,MMP1,33.58,,24469321
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Asthma,MESH:D001249,,MMP9,33.58,,11742282|15131573
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Asthma,MESH:D001249,,NOS2,33.58,,19800904
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Asthma,MESH:D001249,,PARP1,33.58,,18261157
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Asthma,MESH:D001249,,TNF,33.58,600807,12356572|14681301|16456144|17450233|20049212
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Asthma,MESH:D001249,,VEGFA,33.58,,11907124|15201500|19263519
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,"Asthma, Aspirin-Induced",MESH:D055963,,PTGS2,3.33,,16502481|20485159
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,"Asthma, Occupational",MESH:D059366,,PLA2G4A,15.90,,27504716
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,"Asthma, Occupational",MESH:D059366,,PRKCA,15.90,,27504716
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,"Asthma, Occupational",MESH:D059366,,PTGS2,15.90,,25721048
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,"Asthma, Occupational",MESH:D059366,,TNF,15.90,,25721048
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,Asthma,MESH:D001249,,IL1B,10.19,,9176529
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,Asthma,MESH:D001249,,IL6,10.19,,29902480
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,Asthma,MESH:D001249,,TNF,10.19,600807,12356572|14681301|16456144|17450233|20049212
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,"Asthma, Aspirin-Induced",MESH:D055963,,PTGS2,4.44,,16502481|20485159
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,"Asthma, Occupational",MESH:D059366,,PTGS2,10.51,,25721048
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,"Asthma, Occupational",MESH:D059366,,TNF,10.51,,25721048
"1-(2-chlorobenzyl)-5'-phenyl-3'H-spiro(indoline-3,2'-(1,3,4)thiadiazol)-2-one",C569107,,Asthma,MESH:D001249,,MMP1,13.93,,24469321
"1-(2-chlorobenzyl)-5'-phenyl-3'H-spiro(indoline-3,2'-(1,3,4)thiadiazol)-2-one",C569107,,Asthma,MESH:D001249,,MMP10,13.93,,16926187
"1-(2-chlorobenzyl)-5'-phenyl-3'H-spiro(indoline-3,2'-(1,3,4)thiadiazol)-2-one",C569107,,Asthma,MESH:D001249,,MMP9,13.93,,11742282|15131573
"1-(2-chlorobenzyl)-5'-phenyl-3'H-spiro(indoline-3,2'-(1,3,4)thiadiazol)-2-one",C569107,,Asthma,MESH:D001249,,PARP1,13.93,,18261157
"1-(2-chlorobenzyl)-5'-phenyl-3'H-spiro(indoline-3,2'-(1,3,4)thiadiazol)-2-one",C569107,,Asthma,MESH:D001249,,TNIP1,13.93,,24453940
