ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DirectEvidence,InferenceGeneSymbol,InferenceScore,OmimIDs,PubMedIDs
"1,1,1-trichloro-2-(4-hydroxyphenyl)-2-(4-methoxyphenyl)ethane",C495657,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CAT,24.25,,29718361
"1,1,1-trichloro-2-(4-hydroxyphenyl)-2-(4-methoxyphenyl)ethane",C495657,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP17A1,24.25,,15706422
"1,1,1-trichloro-2-(4-hydroxyphenyl)-2-(4-methoxyphenyl)ethane",C495657,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP1A2,24.25,,27565560
"1,1,1-trichloro-2-(4-hydroxyphenyl)-2-(4-methoxyphenyl)ethane",C495657,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP2E1,24.25,,26428356
"1,1,1-trichloro-2-(4-hydroxyphenyl)-2-(4-methoxyphenyl)ethane",C495657,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,ESR1,24.25,,34274649
"1,1,1-trichloroethane",C024566,71-55-6,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP2E1,2.87,,26428356
"1,12-benzoperylene",C006718,191-24-2,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,3.77,,29416063
"1,12-benzoperylene",C006718,191-24-2,Non-alcoholic Fatty Liver Disease,MESH:D065626,,PTEN,3.77,,26023714
"1,12-benzoperylene",C006718,191-24-2,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TNF,3.77,,32613381
"11-(2-pyrrolidin-1-ylethoxy)-14,19-dioxa-5,7,26-triazatetracyclo(19.3.1.1(2,6).1(8,12))heptacosa-1(25),2(26),3,5,8,10,12(27),16,21,23-decaene",C561234,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,JAK2,4.23,,28100771
"1,1,2-trichloroethane",C024567,79-00-5,Non-alcoholic Fatty Liver Disease,MESH:D065626,,GPT,4.11,,35654975
1-(1-acetyl-piperidine-4-yl)-3-adamantan-1-yl-urea,C557705,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CAT,3.34,,29718361
"1,1-bis(3'-indolyl)-1-(4-chlorophenyl)methane",C534880,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL1A,4.08,,21664615
"1,1-bis(3'-indolyl)-1-(4-hydroxyphenyl)methane",C552530,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TGFB1,6.29,,21664615|32613381
"1,1-bis(3'-indolyl)-1-(4-hydroxyphenyl)methane",C552530,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,XBP1,6.29,,24097666
"1,1-bis(3'-indolyl)-1-(4-trifluoromethylphenyl)methane",C492909,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,PPARG,7.57,,35654975
"1,1-bis(3'-indolyl)-1-(4-trifluoromethylphenyl)methane",C492909,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TNF,7.57,,32613381
"1,1-bis(3'-indolyl)-1-(p-anisyl)methane",C545255,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL1A,4.50,,21664615
"1,1-bis(4-hydroxyphenyl)-2,2-dichloroethylene",C000705689,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CAT,14.61,,29718361
"1,1-bis(4-hydroxyphenyl)-2,2-dichloroethylene",C000705689,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP17A1,14.61,,15706422
"1,1-bis(4-hydroxyphenyl)-2,2-dichloroethylene",C000705689,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,ESR1,14.61,,34274649
"1,1-bis(4-hydroxyphenyl)-2,2-dichloroethylene",C000705689,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,SCARB1,14.61,,23127599
11-dehydro-thromboxane B2,C049235,67910-12-7,Non-alcoholic Fatty Liver Disease,MESH:D065626,,LDLR,4.56,,20938947|23127599|23285030
11-deoxyprostaglandin E1,C034008,37786-00-8,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TNF,3.67,,32613381
"1,1-dichloro-1-fluoroethane",C068320,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP2E1,4.25,,26428356
"1,1-dichloroethane",C501196,75-34-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP2E1,4.25,,26428356
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,F2,20.52,,22841818
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IKBKG,20.52,,21115542
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL1B,20.52,,32613381
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL4,20.52,,21664615
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,PRKACA,20.52,,29341352
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TGFB1,20.52,,21664615|32613381
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TNF,20.52,,32613381
"1,1-diphenyl-2-picrylhydrazyl",C004931,1898-66-4,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CAT,14.41,,29718361
"1,1-diphenyl-2-picrylhydrazyl",C004931,1898-66-4,Non-alcoholic Fatty Liver Disease,MESH:D065626,,GPT,14.41,,35654975
"1,1-diphenyl-2-picrylhydrazyl",C004931,1898-66-4,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL1B,14.41,,32613381
"11-fluoro-7-(14,14,15,15-pentafluoro-6-methyl-10-thia-6-azapentadecyl)estra-1,3-5(10)-triene-3,17-diol",C541120,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,8.10,,29416063
"11-fluoro-7-(14,14,15,15-pentafluoro-6-methyl-10-thia-6-azapentadecyl)estra-1,3-5(10)-triene-3,17-diol",C541120,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,NQO1,8.10,,29289645
1-(1H-indol-3-yl)-3-(3H-indol-3-ylidene)propan-2-one,C547593,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,4.51,,29416063
11-hydroxyandrostenedione,C003582,564-32-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP17A1,4.38,,15706422
11-ketotestosterone,C003600,53187-98-7,Non-alcoholic Fatty Liver Disease,MESH:D065626,,ESR1,3.78,,34274649
1-(1-methanesulfonylpiperidin-4-yl)-3-(4-trifluoromethoxyphenyl)urea,C561619,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP2E1,10.85,,26428356
1-(1-methanesulfonylpiperidin-4-yl)-3-(4-trifluoromethoxyphenyl)urea,C561619,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,INS,10.85,,32613381
1-(1-methanesulfonylpiperidin-4-yl)-3-(4-trifluoromethoxyphenyl)urea,C561619,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,XBP1,10.85,,24097666
11-methylbenzanthracene,C034041,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,4.16,,29416063
11-nor-delta(9)-tetrahydrocannabinol-9-carboxylic acid,C016780,64280-14-4,Non-alcoholic Fatty Liver Disease,MESH:D065626,,FGF21,5.06,,26797127|29289645
11-nor-delta(9)-tetrahydrocannabinol-9-carboxylic acid,C016780,64280-14-4,Non-alcoholic Fatty Liver Disease,MESH:D065626,,LAMA1,5.06,,21664615
11-nor-delta(9)-tetrahydrocannabinol-9-carboxylic acid,C016780,64280-14-4,Non-alcoholic Fatty Liver Disease,MESH:D065626,,PRKACA,5.06,,29341352
1-((1-O-octadecyl-2-O-methylglycero)phospho)-3-deoxy-myo-inositol,C435044,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL1B,11.64,,32613381
1-((1-O-octadecyl-2-O-methylglycero)phospho)-3-deoxy-myo-inositol,C435044,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,MMP1,11.64,,21664615
1-((1-O-octadecyl-2-O-methylglycero)phospho)-3-deoxy-myo-inositol,C435044,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,SIRT1,11.64,,26026874
1-(1-propynyl)pyrene,C402363,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,4.31,,29416063
1-(2-(1-adamantyl)ethyl)-1-pentyl-3-(3-(4-pyridyl)propyl)urea,C530925,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL1B,8.00,,32613381
1-(2-(1-adamantyl)ethyl)-1-pentyl-3-(3-(4-pyridyl)propyl)urea,C530925,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TNF,8.00,,32613381
"1,2,3,4,6,7,8-heptachlorodibenzodioxin",C046839,35822-46-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,3.82,,29416063
"1,2,3,4,6,7,8-heptachlorodibenzofuran",C473650,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,3.82,,29416063
"1,2,3,4,6,7-hexachlorinated naphthalene",C412791,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,8.81,,29416063
"1,2,3,4,6,7-hexachlorinated naphthalene",C412791,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP1A2,8.81,,27565560
"1,2,3,4,7,8-hexachlorodibenzodioxin",C078219,39227-28-6,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,3.89,,29416063
"1,2,3,4,7,8-hexachlorodibenzofuran",C051412,70648-26-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,3.77,,29416063
"1-(2-(3,4-dichlorophenyl)ethyl)-4-methylpiperazine",C093337,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CSF2,15.16,,21664615
"1-(2-(3,4-dichlorophenyl)ethyl)-4-methylpiperazine",C093337,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL1B,15.16,,32613381
"1-(2-(3,4-dichlorophenyl)ethyl)-4-methylpiperazine",C093337,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TNF,15.16,,32613381
"1-(2-(3,4-dichlorophenyl)ethyl)-4-methylpiperazine",C093337,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,XBP1,15.16,,24097666
1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,C063159,130495-35-1,Non-alcoholic Fatty Liver Disease,MESH:D065626,,INS,6.40,,32613381
1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,C063159,130495-35-1,Non-alcoholic Fatty Liver Disease,MESH:D065626,,LEP,6.40,,24211274|36105184
"1,2,3,4-tetrahydroisoquinoline",C014843,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,3.89,,29416063
"1,2,3,5,6,7-hexachloronaphthalene",C575652,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,8.30,,29416063
"1,2,3,5,6,7-hexachloronaphthalene",C575652,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP1A2,8.30,,27565560
"1,2,3,5-tetrachlorobenzene",C030387,634-90-2,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP2E1,4.59,,26428356
"1,2,3,6,7,8-hexachlorodibenzodioxin",C046838,57653-85-7,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,3.82,,29416063
"1,2,3,7,8-pentachlorodibenzofuran",C057584,57117-41-6,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,8.81,,29416063
"1,2,3,7,8-pentachlorodibenzofuran",C057584,57117-41-6,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP1A2,8.81,,27565560
"1,2,3,7,8-pentachlorodibenzo-p-dioxin",C051452,40321-76-4,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,7.36,,29416063
"1,2,3,7,8-pentachlorodibenzo-p-dioxin",C051452,40321-76-4,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP1A2,7.36,,27565560
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL1B,10.89,,32613381
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TGFB1,10.89,,21664615|32613381
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TNF,10.89,,32613381
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TNFRSF1B,10.89,,20353583
"1-(2,3-dichlorobenzoyl)-5-methoxy-2-methyl-(2-(mopholin-4-yl)ethyl)-1H-indole",C463040,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,XBP1,4.42,,24097666
"1,2,3-trichloropropane",C009536,96-18-4,Non-alcoholic Fatty Liver Disease,MESH:D065626,,NFE2L2,5.57,,25294219
"1,2,3-trichloropropane",C009536,96-18-4,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TNF,5.57,,32613381
"1,2,4,5-tetrabromobenzene",C110818,636-28-2,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CAT,4.60,,29718361
"1,2,4,5-tetrachlorobenzene",C018673,95-94-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP1A2,8.84,,27565560
"1,2,4,5-tetrachlorobenzene",C018673,95-94-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP2E1,8.84,,26428356
"1,24-dihydroxyvitamin D2",C063087,124043-51-2,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TNF,3.56,,32613381
"1,2,4-triazole",C045575,288-88-0,Non-alcoholic Fatty Liver Disease,MESH:D065626,,GPT,3.88,,35654975
"1,2,4-trichlorobenzene",C009947,120-82-1,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP1A2,12.02,,27565560
"1,2,4-trichlorobenzene",C009947,120-82-1,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP2E1,12.02,,26428356
"1,2,4-trichlorobenzene",C009947,120-82-1,Non-alcoholic Fatty Liver Disease,MESH:D065626,,NQO1,12.02,,29289645
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,ABCB4,14.87,,20040336
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,14.87,,29416063
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP1A2,14.87,,27565560
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP2E1,14.87,,26428356
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,GSTA1,14.87,,23643483
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,GSTM1,14.87,,23643483
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,GSTP1,14.87,,23643483
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,LAMA1,14.87,,21664615
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,NQO1,14.87,,29289645
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,NR5A2,14.87,,29515023
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,PDK4,14.87,,29289645
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,PPARD,14.87,,16574099|29289645
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TRIB1,14.87,,35654975
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,XBP1,14.87,,24097666
"1,2,5,6-tetrabromocyclooctane",C540596,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,ABCB4,6.32,,20040336
"1,2,5,6-tetrabromocyclooctane",C540596,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHCY,6.32,,29127188
"1,2,5,6-tetrabromocyclooctane",C540596,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,ATP5F1B,6.32,,25666834
"1,2,5,6-tetrabromocyclooctane",C540596,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,ESR1,6.32,,34274649
"1,25-dihydroxyergocalciferol",C003564,55248-15-2,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CD14,4.56,,20353583
"1-(2,6-dimethylphenoxy)-2-(3,4-dimethoxyphenylethylamino)propane",C057485,113346-50-2,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CYP1A2,4.27,,27565560
"1,2,7,8-tetrachlorodibenzofuran",C078328,58802-20-3,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,4.85,,29416063
"1,2,7,8-tetrachlorodibenzo-p-dioxin",C445379,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,4.31,,29416063
12-acetoxyhawtriwaic acid lactone,C513234,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TNF,3.33,,32613381
"1,2-benzisothiazoline-3-one",C015699,2634-33-5,Non-alcoholic Fatty Liver Disease,MESH:D065626,,ESR1,8.08,,34274649
"1,2-benzisothiazoline-3-one",C015699,2634-33-5,Non-alcoholic Fatty Liver Disease,MESH:D065626,,NQO1,8.08,,29289645
"1,2-bis(2,4,6-tribromophenoxy)ethane",C081014,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,SERPINA1,4.23,,35654975
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL1A,22.49,,21664615
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL1B,22.49,,32613381
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL4,22.49,,21664615
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Non-alcoholic Fatty Liver Disease,MESH:D065626,,NFE2L2,22.49,,25294219
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Non-alcoholic Fatty Liver Disease,MESH:D065626,,NLRP3,22.49,,34274649
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Non-alcoholic Fatty Liver Disease,MESH:D065626,,PRKACA,22.49,,29341352
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TNF,22.49,,32613381
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,CSF2,34.34,,21664615
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,FAS,34.34,,23127599
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL1A,34.34,,21664615
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL1B,34.34,,32613381
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL4,34.34,,21664615
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,LEP,34.34,,24211274|36105184
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,MMP1,34.34,,21664615
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,MTTP,34.34,,35654975
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,NFE2L2,34.34,,25294219
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,PRKCA,34.34,,29341352
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,SIRT1,34.34,,26026874
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TNF,34.34,,32613381
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,XBP1,34.34,,24097666
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IL1B,6.73,,32613381
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TNF,6.73,,32613381
"1-(2-chlorobenzyl)-5'-phenyl-3'H-spiro(indoline-3,2'-(1,3,4)thiadiazol)-2-one",C569107,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,IKBKG,5.89,,21115542
"1-(2-chlorobenzyl)-5'-phenyl-3'H-spiro(indoline-3,2'-(1,3,4)thiadiazol)-2-one",C569107,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,MMP1,5.89,,21664615
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,ABCC2,18.69,,29341352
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,NFE2L2,18.69,,25294219
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,NQO1,18.69,,29289645
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,NR5A2,18.69,,29515023
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,PPARA,18.69,,23603006
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TGFB1,18.69,,21664615|32613381
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TNF,18.69,,32613381
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,TRIB3,18.69,,29289645
"1,2-cyclohexanediamine",C030435,,Non-alcoholic Fatty Liver Disease,MESH:D065626,,AHR,4.85,,29416063
12-deoxyphorbolphenylacetate-20-acetate,C029705,54662-30-5,Non-alcoholic Fatty Liver Disease,MESH:D065626,,PRKCA,9.52,,29341352
12-deoxyphorbolphenylacetate-20-acetate,C029705,54662-30-5,Non-alcoholic Fatty Liver Disease,MESH:D065626,,PRKCD,9.52,,29341352
"1,2-diamino-4-nitrobenzene",C012277,99-56-9,Non-alcoholic Fatty Liver Disease,MESH:D065626,,ALDH1A1,11.18,,29718361
