ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DirectEvidence,InferenceGeneSymbol,InferenceScore,OmimIDs,PubMedIDs
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,9.63,607948,
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,9.63,607948,
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,3.68,,16352737|18940815
"1,2-Dimethylhydrazine",D019813,540-73-8,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,12.83,607948,
"1,2-Dimethylhydrazine",D019813,540-73-8,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CISH,12.83,607948,
"1,2-Dimethylhydrazine",D019813,540-73-8,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,12.83,607948,
"1,2-Dimethylhydrazine",D019813,540-73-8,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNGR1,12.83,607948,
"1,2-Dimethylhydrazine",D019813,540-73-8,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,SLC11A1,12.83,607948,
"1,2-Dimethylhydrazine",D019813,540-73-8,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,SP110,12.83,607948,
"1,2-Dimethylhydrazine",D019813,540-73-8,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,TIRAP,12.83,607948,
"1,2-Dimethylhydrazine",D019813,540-73-8,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,TLR2,12.83,607948,
"1,2-Dimethylhydrazine",D019813,540-73-8,Paratuberculosis,MESH:D010283,,AOC3,4.37,,22633222
"1,2-Dimethylhydrazine",D019813,540-73-8,Paratuberculosis,MESH:D010283,,C3,4.37,,22633222
"1,2-Dimethylhydrazine",D019813,540-73-8,Paratuberculosis,MESH:D010283,,GSN,4.37,,22633222
"1,2-Dimethylhydrazine",D019813,540-73-8,Tuberculosis,MESH:D014376,,CORO1A,3.05,,16040207
"1,2-Dimethylhydrazine",D019813,540-73-8,Tuberculosis,MESH:D014376,,SLC11A1,3.05,,16597321
"1,2-Dimethylhydrazine",D019813,540-73-8,Tuberculosis,MESH:D014376,,TIRAP,3.05,,17322885
"1,2-Dimethylhydrazine",D019813,540-73-8,"Tuberculosis, Pulmonary",MESH:D014397,,ASAP1,2.35,,25774636
"1,2-Dimethylhydrazine",D019813,540-73-8,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,2.35,,16352737|18940815
"1,2-Dimethylhydrazine",D019813,540-73-8,"Tuberculosis, Pulmonary",MESH:D014397,,MMP7,2.35,,24890593
"1,2-dioleoyloxy-3-(trimethylammonium)propane",C070046,113669-21-9,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,4.16,607948,
"1,2-dioleoyloxy-3-(trimethylammonium)propane",C070046,113669-21-9,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,3.69,,16352737|18940815
"1,2-dithiol-3-thione",C049325,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,6.05,607948,
"1,2-dithiol-3-thione",C049325,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNGR1,6.05,607948,
"1,2-dithiol-3-thione",C049325,,Paratuberculosis,MESH:D010283,,TF,3.86,,22633222
"1,2-dithiol-3-thione",C049325,,Tuberculosis,MESH:D014376,,CORO1A,3.39,,16040207
"1,2-dithiol-3-thione",C049325,,"Tuberculosis, Bovine",MESH:D014380,,IL4,4.34,,17387165
"1,2-dithiol-3-thione",C049325,,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,2.59,,16352737|18940815
"13,14-dihydro-15-ketoprostaglandin D2",C034832,59894-07-4,"Tuberculosis, Bovine",MESH:D014380,,IL4,6.83,,17387165
"1-(3',5'-dihydroxyphenoxy)-7-(2'',4'',6''-trihydroxyphenoxy)-2,4,9-trihydroxydibenzo-1,4,-dioxin",C540360,,"Tuberculosis, Pulmonary",MESH:D014397,,MMP3,5.64,,24890593
"1,3-butadiene",C031763,106-99-0,Paratuberculosis,MESH:D010283,,F2,3.71,,22633222
"1,3-butadiene",C031763,106-99-0,Tuberculosis,MESH:D014376,,CORO1A,3.32,,16040207
"1,3-dimethylthiourea",C038983,61805-96-7,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,4.20,607948,
"1,3-dimethylthiourea",C038983,61805-96-7,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,8.47,,16352737|18940815
"1,3-dimethylthiourea",C038983,61805-96-7,"Tuberculosis, Pulmonary",MESH:D014397,,MMP7,8.47,,24890593
"13-hydroperoxy-9,11-octadecadienoic acid",C038649,23017-93-8,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,5.42,607948,
"13-hydroperoxy-9,11-octadecadienoic acid",C038649,23017-93-8,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,4.94,,16352737|18940815
13-hydroxy-10-oxo-11-octadecenoic acid,C082486,28979-44-4,"Tuberculosis, Pulmonary",MESH:D014397,,MMP3,5.89,,24890593
1-3-methylbutyryl-N4-6-aminohexanoyl-piperazine,C518710,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,5.28,607948,
1-3-methylbutyryl-N4-6-aminohexanoyl-piperazine,C518710,,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,4.80,,16352737|18940815
"1-(4-(6-bromobenzo(1,3)dioxol-5-yl)-3a,4,5,9b-tetrahydro-3H-cyclopenta(c)quinolin-8-yl)ethanone",C517943,,"Tuberculosis, Bovine",MESH:D014380,,IL4,5.25,,17387165
"1,4-bis(2-(3,5-dichloropyridyloxy))benzene",C028474,76150-91-9,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,7.12,607948,
"1,4-bis(2-(3,5-dichloropyridyloxy))benzene",C028474,76150-91-9,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CISH,7.12,607948,
"1,4-bis(2-(3,5-dichloropyridyloxy))benzene",C028474,76150-91-9,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,TLR2,7.12,607948,
"1,4-bis(2-(3,5-dichloropyridyloxy))benzene",C028474,76150-91-9,Paratuberculosis,MESH:D010283,,C3,3.44,,22633222
"1,4-bis(2-(3,5-dichloropyridyloxy))benzene",C028474,76150-91-9,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,2.36,,16352737|18940815
"14-deoxy-11,12-didehydroandrographolide",C495626,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,3.69,607948,
"14-deoxy-11,12-didehydroandrographolide",C495626,,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,3.23,,16352737|18940815
14-hydroxydocosahexaenoic acid,C059528,86360-66-9,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,5.42,607948,
14-hydroxydocosahexaenoic acid,C059528,86360-66-9,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,4.94,,16352737|18940815
"1,4-naphthoquinone",C035342,130-15-4,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,4.37,607948,
"1,4-naphthoquinone",C035342,130-15-4,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,3.90,,16352737|18940815
15-acetyldeoxynivalenol,C046760,88337-96-6,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,9.42,607948,
15-acetyldeoxynivalenol,C046760,88337-96-6,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IRGM,9.42,607948,
15-acetyldeoxynivalenol,C046760,88337-96-6,"Tuberculosis, Bovine",MESH:D014380,,IL4,5.35,,17387165
15-acetyldeoxynivalenol,C046760,88337-96-6,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,3.49,,16352737|18940815
"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,14.43,607948,
"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,14.43,607948,
"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,TLR2,14.43,607948,
"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,"Tuberculosis, Bovine",MESH:D014380,,IL4,5.29,,17387165
"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,3.43,,16352737|18940815
15-deoxyprostaglandin J2,C477819,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,9.74,607948,
15-deoxyprostaglandin J2,C477819,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,9.74,607948,
15-deoxyprostaglandin J2,C477819,,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,3.71,,16352737|18940815
"15-Hydroxy-11 alpha,9 alpha-(epoxymethano)prosta-5,13-dienoic Acid",D019796,76898-47-0,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,4.50,607948,
"15-Hydroxy-11 alpha,9 alpha-(epoxymethano)prosta-5,13-dienoic Acid",D019796,76898-47-0,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,4.03,,16352737|18940815
"1-(6-((3-methoxyestra-1,3,5(10)-trien-17-yl)amino)hexyl)-1H-pyrrole-2,5-dione",C060229,112648-68-7,Paratuberculosis,MESH:D010283,,F2,5.04,,22633222
"1,6-hexamethylene diisocyanate",C015262,822-06-0,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,9.92,607948,
"1,6-hexamethylene diisocyanate",C015262,822-06-0,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,TLR2,9.92,607948,
"1,6-hexamethylene diisocyanate",C015262,822-06-0,"Tuberculosis, Bovine",MESH:D014380,,IL4,5.57,,17387165
"17-ethynyl-5-androstene-3, 7, 17-triol",C524733,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,4.60,607948,
"17-ethynyl-5-androstene-3, 7, 17-triol",C524733,,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,4.13,,16352737|18940815
"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",C062894,90780-52-2,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,11.86,607948,
"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",C062894,90780-52-2,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,11.86,607948,
"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",C062894,90780-52-2,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,4.35,,16352737|18940815
18(R)-hydroxyeicosapentaenoic acid,C561691,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,5.51,607948,
18(R)-hydroxyeicosapentaenoic acid,C561691,,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,5.04,,16352737|18940815
"1 alpha,24-dihydroxyvitamin D3",C023850,60965-80-2,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,5.27,607948,
1-aminomethylphosphonic acid,C036423,1066-51-9,Paratuberculosis,MESH:D010283,,C1R,16.38,,22633222
1-aminomethylphosphonic acid,C036423,1066-51-9,Paratuberculosis,MESH:D010283,,F2,16.38,,22633222
1-aminomethylphosphonic acid,C036423,1066-51-9,Paratuberculosis,MESH:D010283,,TF,16.38,,22633222
"1-(beta-naphthylmethyl)-6,7-dihydroxy-1,2,3,4-tetra-hydroisoquinoline",C495109,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,5.48,607948,
1-carboxyheptylimidazole,C031572,68887-68-3,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,5.62,607948,
1-carboxyheptylimidazole,C031572,68887-68-3,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,5.15,,16352737|18940815
1-chloro-4-(trifluoromethyl)benzene,C476938,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,6.37,607948,
((1-ethylpyrrolidin-2-yl) methyl)-4-hydroxy-7-methoxy-quinoline-3-carboxamide,C559381,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,5.27,607948,
"1H-(1,2,4)oxadiazolo(4,3-a)quinoxalin-1-one",C095284,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,4.53,607948,
"1H,1H,10H,10H-perfluorodecane-1,10-diol",C546883,,Paratuberculosis,MESH:D010283,,F2,3.26,,22633222
1-hexadecyl-2-acetyl-glycero-3-phosphocholine,C037145,,"Tuberculosis, Bovine",MESH:D014380,,IL4,6.57,,17387165
1-hydroxyalantolactone,C000599362,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,4.71,607948,
1-hydroxyalantolactone,C000599362,,"Tuberculosis, Bovine",MESH:D014380,,IL4,6.11,,17387165
1-hydroxyalantolactone,C000599362,,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,4.23,,16352737|18940815
1-hydroxypyrene,C033146,5315-79-7,Paratuberculosis,MESH:D010283,,C3,5.04,,22633222
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,3.58,607948,
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,3.58,607948,
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,Paratuberculosis,MESH:D010283,,AOC3,13.77,,22633222
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,Paratuberculosis,MESH:D010283,,C1R,13.77,,22633222
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,Paratuberculosis,MESH:D010283,,F2,13.77,,22633222
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,Paratuberculosis,MESH:D010283,,GSN,13.77,,22633222
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,Paratuberculosis,MESH:D010283,,TF,13.77,,22633222
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,Tuberculosis,MESH:D014376,,HP,3.17,,16597321
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,"Tuberculosis, Bovine",MESH:D014380,,IL4,3.61,,17387165
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,2.78,,16352737|18940815
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,"Tuberculosis, Pulmonary",MESH:D014397,,MMP3,2.78,,24890593
"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",D015632,28289-54-5,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,7.09,607948,
"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",D015632,28289-54-5,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,TIRAP,7.09,607948,
"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",D015632,28289-54-5,Paratuberculosis,MESH:D010283,,C1R,4.50,,22633222
"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",D015632,28289-54-5,Tuberculosis,MESH:D014376,,TIRAP,3.86,,17322885
"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",D015632,28289-54-5,"Tuberculosis, Bovine",MESH:D014380,,IL4,4.63,,17387165
"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",D015632,28289-54-5,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,5.42,,16352737|18940815
"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",D015632,28289-54-5,"Tuberculosis, Pulmonary",MESH:D014397,,MMP7,5.42,,24890593
1-Methyl-4-phenylpyridinium,D015655,48134-75-4,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,2.59,607948,
1-Methyl-4-phenylpyridinium,D015655,48134-75-4,Paratuberculosis,MESH:D010283,,C3,3.32,,22633222
1-Methyl-4-phenylpyridinium,D015655,48134-75-4,"Tuberculosis, Bovine",MESH:D014380,,IL4,3.80,,17387165
1-methylanthracene,C051246,610-48-0,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,3.08,607948,
1-methylanthracene,C051246,610-48-0,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,4.75,,16352737|18940815
1-methylanthracene,C051246,610-48-0,"Tuberculosis, Pulmonary",MESH:D014397,,MMP3,4.75,,24890593
1-naphthaleneacetic acid,C034182,86-87-3,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,5.48,607948,
"1-naphthylethyl-6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline",C471009,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,5.57,607948,
1-Naphthylisothiocyanate,D015058,551-06-4,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,7.02,607948,
1-Naphthylisothiocyanate,D015058,551-06-4,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,7.02,607948,
1-Naphthylisothiocyanate,D015058,551-06-4,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNGR1,7.02,607948,
1-Naphthylisothiocyanate,D015058,551-06-4,"Mycobacterium tuberculosis, susceptibility to infection by",MESH:C536092,,TNFSF8,4.12,,30202016
1-Naphthylisothiocyanate,D015058,551-06-4,Paratuberculosis,MESH:D010283,,C3,5.75,,22633222
1-Naphthylisothiocyanate,D015058,551-06-4,Paratuberculosis,MESH:D010283,,F2,5.75,,22633222
1-Naphthylisothiocyanate,D015058,551-06-4,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,4.57,,16352737|18940815
1-Naphthylisothiocyanate,D015058,551-06-4,"Tuberculosis, Pulmonary",MESH:D014397,,MMP3,4.57,,24890593
1-Naphthylisothiocyanate,D015058,551-06-4,"Tuberculosis, Pulmonary",MESH:D014397,,MMP7,4.57,,24890593
1-oleoyl-2-acetoyl-sn-glycerol,C520323,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,5.33,607948,
1-palmitoyl-2-arachidonyl-3-phosphorylcholine,C468114,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,TLR2,5.81,607948,
1-phenyl-2-(1-pyrrolidinyl)-1-pentanone,C000592273,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,5.28,607948,
1-phenyl-2-(1-pyrrolidinyl)-1-pentanone,C000592273,,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,4.80,,16352737|18940815
1-trifluoromethoxyphenyl-3-(1-propionylpiperidine-4-yl)urea,C581572,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,4.37,607948,
1-trifluoromethoxyphenyl-3-(1-propionylpiperidine-4-yl)urea,C581572,,"Tuberculosis, Pulmonary",MESH:D014397,,MMP3,9.16,,24890593
1-trifluoromethoxyphenyl-3-(1-propionylpiperidine-4-yl)urea,C581572,,"Tuberculosis, Pulmonary",MESH:D014397,,MMP8,9.16,,24890593
"2-(1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydro-7H-purin-7-yl)-N-(4-isopropylphenyl)acetamide",C552888,,"Tuberculosis, Bovine",MESH:D014380,,IL4,6.01,,17387165
2-(1'H-indole-3'-carbonyl)thiazole-4-carboxylic acid methyl ester,C548651,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,9.14,607948,
2-(1'H-indole-3'-carbonyl)thiazole-4-carboxylic acid methyl ester,C548651,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNG,9.14,607948,
2-(1'H-indole-3'-carbonyl)thiazole-4-carboxylic acid methyl ester,C548651,,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,IFNGR1,9.14,607948,
2-(1'H-indole-3'-carbonyl)thiazole-4-carboxylic acid methyl ester,C548651,,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,2.58,,16352737|18940815
"2,2,2-trichloroethanol",C005849,115-20-8,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,TLR2,5.52,607948,
"2,2',3',4,4',5-hexachlorobiphenyl",C029790,35065-28-2,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CCL2,6.93,607948,
"2,2',3',4,4',5-hexachlorobiphenyl",C029790,35065-28-2,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,CISH,6.93,607948,
"2,2',3',4,4',5-hexachlorobiphenyl",C029790,35065-28-2,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO",OMIM:607948,,SP110,6.93,607948,
"2,2',3',4,4',5-hexachlorobiphenyl",C029790,35065-28-2,Paratuberculosis,MESH:D010283,,C3,8.49,,22633222
"2,2',3',4,4',5-hexachlorobiphenyl",C029790,35065-28-2,Paratuberculosis,MESH:D010283,,F2,8.49,,22633222
"2,2',3',4,4',5-hexachlorobiphenyl",C029790,35065-28-2,Paratuberculosis,MESH:D010283,,GSN,8.49,,22633222
