ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DirectEvidence,InferenceGeneSymbol,InferenceScore,OmimIDs,PubMedIDs
"1,12-benzoperylene",C006718,191-24-2,Heat Stroke,MESH:D018883,,TNF,8.12,,16878031|24039931
"1,12-benzoperylene",C006718,191-24-2,Stroke,MESH:D020521,,IL6,2.71,,18319729
"1,12-benzoperylene",C006718,191-24-2,Stroke,MESH:D020521,,TNF,2.71,,10950380
1-(1-acetyl-piperidine-4-yl)-3-adamantan-1-yl-urea,C557705,,Heat Stroke,MESH:D018883,,IL6,10.30,,24039931
1-(1-acetyl-piperidine-4-yl)-3-adamantan-1-yl-urea,C557705,,Heat Stroke,MESH:D018883,,JUN,10.30,,24039931
1-(1-acetyl-piperidine-4-yl)-3-adamantan-1-yl-urea,C557705,,Stroke,MESH:D020521,,IL6,12.10,,18319729
1-(1-acetyl-piperidine-4-yl)-3-adamantan-1-yl-urea,C557705,,Stroke,MESH:D020521,,PTGS2,12.10,,20083630
1-(1-acetyl-piperidine-4-yl)-3-adamantan-1-yl-urea,C557705,,Stroke,MESH:D020521,,SOD1,12.10,,10698074
"1,1-bis(3'-indolyl)-1-(4-chlorophenyl)methane",C534880,,Heat Stroke,MESH:D018883,,IL1A,4.98,,24039931
"1,1-bis(3'-indolyl)-1-(4-hydroxyphenyl)methane",C552530,,Stroke,MESH:D020521,,ITGB3,6.51,,9445356
"1,1-bis(3'-indolyl)-1-(4-hydroxyphenyl)methane",C552530,,Stroke,MESH:D020521,,TGFB1,6.51,,12374626
"1,1-bis(3'-indolyl)-1-(4-trifluoromethylphenyl)methane",C492909,,Heat Stroke,MESH:D018883,,RELA,10.46,,24039931
"1,1-bis(3'-indolyl)-1-(4-trifluoromethylphenyl)methane",C492909,,Heat Stroke,MESH:D018883,,TNF,10.46,,16878031|24039931
"1,1-bis(3'-indolyl)-1-(4-trifluoromethylphenyl)methane",C492909,,Stroke,MESH:D020521,,NOS2,7.63,,20083630
"1,1-bis(3'-indolyl)-1-(4-trifluoromethylphenyl)methane",C492909,,Stroke,MESH:D020521,,TNF,7.63,,10950380
"1,1-bis(3'-indolyl)-1-(p-anisyl)methane",C545255,,Heat Stroke,MESH:D018883,,IL1A,5.40,,24039931
"1,1-bis(4-hydroxyphenyl)-2,2-dichloroethylene",C000705689,,Stroke,MESH:D020521,,SOD1,3.33,,10698074
11-dehydrocorticosterone,C003552,72-23-1,Heat Stroke,MESH:D018883,,IL6,4.68,,24039931
11-dehydrocorticosterone,C003552,72-23-1,Stroke,MESH:D020521,,IL6,3.81,,18319729
11-dehydro-thromboxane B2,C049235,67910-12-7,Stroke,MESH:D020521,marker/mechanism,,,,11684346
"11-deoxy-16-phenoxy-17,18,19,20-tetranorprostaglandin E1",C032405,80558-61-8,Ischemic Stroke,MESH:D000083242,,NOS3,5.62,601367,
11-deoxyprostaglandin E1,C034008,37786-00-8,Heat Stroke,MESH:D018883,,TNF,4.57,,16878031|24039931
11-deoxyprostaglandin E1,C034008,37786-00-8,Ischemic Stroke,MESH:D000083242,,NOS3,5.27,601367,
11-deoxyprostaglandin E1,C034008,37786-00-8,Stroke,MESH:D020521,,PTGS2,9.40,,20083630
11-deoxyprostaglandin E1,C034008,37786-00-8,Stroke,MESH:D020521,,TNF,9.40,,10950380
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Heat Stroke,MESH:D018883,,IL10,22.36,,24039931
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Heat Stroke,MESH:D018883,,IL1B,22.36,,24039931
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Heat Stroke,MESH:D018883,,IL6,22.36,,24039931
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Heat Stroke,MESH:D018883,,RELA,22.36,,24039931
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Heat Stroke,MESH:D018883,,TNF,22.36,,16878031|24039931
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Ischemic Stroke,MESH:D000083242,,F2,4.19,601367,
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Stroke,MESH:D020521,,F2,20.93,,15534175
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Stroke,MESH:D020521,,IL1B,20.93,,10950380
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Stroke,MESH:D020521,,IL6,20.93,,18319729
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Stroke,MESH:D020521,,NOS2,20.93,,20083630
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Stroke,MESH:D020521,,PTGS2,20.93,,20083630
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Stroke,MESH:D020521,,TGFB1,20.93,,12374626
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Stroke,MESH:D020521,,TNF,20.93,,10950380
"1,1-diphenyl-2-picrylhydrazyl",C004931,1898-66-4,Heat Stroke,MESH:D018883,,IL1B,11.51,,24039931
"1,1-diphenyl-2-picrylhydrazyl",C004931,1898-66-4,Heat Stroke,MESH:D018883,,IL6,11.51,,24039931
"1,1-diphenyl-2-picrylhydrazyl",C004931,1898-66-4,Stroke,MESH:D020521,,IL1B,8.65,,10950380
"1,1-diphenyl-2-picrylhydrazyl",C004931,1898-66-4,Stroke,MESH:D020521,,IL6,8.65,,18319729
"11-hydroxy-5,8,12,14-eicosatetraenoic acid",C027356,73151-66-3,Stroke,MESH:D020521,,PTGS2,4.31,,20083630
1-(1-naphthyl)piperazine,C048241,57536-86-4,Stroke,MESH:D020521,,PTGS2,4.31,,20083630
11-nor-delta(9)-tetrahydrocannabinol-9-carboxylic acid,C016780,64280-14-4,Heat Stroke,MESH:D018883,,JUN,3.19,,24039931
11-nor-delta(9)-tetrahydrocannabinol-9-carboxylic acid,C016780,64280-14-4,Stroke,MESH:D020521,,ITGA2B,3.41,,9445356
1-((1-O-octadecyl-2-O-methylglycero)phospho)-3-deoxy-myo-inositol,C435044,,Heat Stroke,MESH:D018883,,IL1B,9.98,,24039931
1-((1-O-octadecyl-2-O-methylglycero)phospho)-3-deoxy-myo-inositol,C435044,,Heat Stroke,MESH:D018883,,RELA,9.98,,24039931
1-((1-O-octadecyl-2-O-methylglycero)phospho)-3-deoxy-myo-inositol,C435044,,Stroke,MESH:D020521,,IL1B,7.13,,10950380
1-((1-O-octadecyl-2-O-methylglycero)phospho)-3-deoxy-myo-inositol,C435044,,Stroke,MESH:D020521,,PTGS2,7.13,,20083630
1-(2-(1-adamantyl)ethyl)-1-pentyl-3-(3-(4-pyridyl)propyl)urea,C530925,,Heat Stroke,MESH:D018883,,IL10,18.52,,24039931
1-(2-(1-adamantyl)ethyl)-1-pentyl-3-(3-(4-pyridyl)propyl)urea,C530925,,Heat Stroke,MESH:D018883,,IL1B,18.52,,24039931
1-(2-(1-adamantyl)ethyl)-1-pentyl-3-(3-(4-pyridyl)propyl)urea,C530925,,Heat Stroke,MESH:D018883,,TNF,18.52,,16878031|24039931
1-(2-(1-adamantyl)ethyl)-1-pentyl-3-(3-(4-pyridyl)propyl)urea,C530925,,Stroke,MESH:D020521,,IL1B,8.10,,10950380
1-(2-(1-adamantyl)ethyl)-1-pentyl-3-(3-(4-pyridyl)propyl)urea,C530925,,Stroke,MESH:D020521,,TNF,8.10,,10950380
"1-(2-(3,4-dichlorophenyl)ethyl)-4-methylpiperazine",C093337,,Heat Stroke,MESH:D018883,,IL1B,22.23,,24039931
"1-(2-(3,4-dichlorophenyl)ethyl)-4-methylpiperazine",C093337,,Heat Stroke,MESH:D018883,,IL6,22.23,,24039931
"1-(2-(3,4-dichlorophenyl)ethyl)-4-methylpiperazine",C093337,,Heat Stroke,MESH:D018883,,RELA,22.23,,24039931
"1-(2-(3,4-dichlorophenyl)ethyl)-4-methylpiperazine",C093337,,Heat Stroke,MESH:D018883,,TNF,22.23,,16878031|24039931
"1-(2-(3,4-dichlorophenyl)ethyl)-4-methylpiperazine",C093337,,Stroke,MESH:D020521,,IL1B,15.32,,10950380
"1-(2-(3,4-dichlorophenyl)ethyl)-4-methylpiperazine",C093337,,Stroke,MESH:D020521,,IL6,15.32,,18319729
"1-(2-(3,4-dichlorophenyl)ethyl)-4-methylpiperazine",C093337,,Stroke,MESH:D020521,,NOS2,15.32,,20083630
"1-(2-(3,4-dichlorophenyl)ethyl)-4-methylpiperazine",C093337,,Stroke,MESH:D020521,,TNF,15.32,,10950380
1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,C063159,130495-35-1,Ischemic Stroke,MESH:D000083242,,NOS3,4.29,601367,
1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,C063159,130495-35-1,Stroke,MESH:D020521,,PTGS2,3.00,,20083630
"1,2,3,4-tetrahydroisoquinoline",C014843,,Heat Stroke,MESH:D018883,,IL6,4.40,,24039931
"1,2,3,4-tetrahydroisoquinoline",C014843,,Stroke,MESH:D020521,,IL6,3.54,,18319729
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Heat Stroke,MESH:D018883,,IL10,17.92,,24039931
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Heat Stroke,MESH:D018883,,IL1B,17.92,,24039931
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Heat Stroke,MESH:D018883,,NFKB1,17.92,,24039931
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Heat Stroke,MESH:D018883,,TNF,17.92,,16878031|24039931
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Stroke,MESH:D020521,,IL1B,7.80,,10950380
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Stroke,MESH:D020521,,TGFB1,7.80,,12374626
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Stroke,MESH:D020521,,TNF,7.80,,10950380
"1,2,3-trichloropropane",C009536,96-18-4,Heat Stroke,MESH:D018883,,TNF,3.47,,16878031|24039931
"1,2,3-trichloropropane",C009536,96-18-4,Stroke,MESH:D020521,,TNF,2.63,,10950380
"1,24,25-trihydroxyvitamin D3",C013721,50648-94-7,Ischemic Stroke,MESH:D000083242,,VDR,5.99,,25498546
"1,2,4,5-tetrachlorobenzene",C018673,95-94-3,Heat Stroke,MESH:D018883,,FOS,4.83,,24039931
"1,24-dihydroxyvitamin D2",C063087,124043-51-2,Heat Stroke,MESH:D018883,,TNF,4.46,,16878031|24039931
"1,24-dihydroxyvitamin D2",C063087,124043-51-2,Ischemic Stroke,MESH:D000083242,,VDR,5.53,,25498546
"1,24-dihydroxyvitamin D2",C063087,124043-51-2,Stroke,MESH:D020521,,TNF,3.59,,10950380
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Heat Stroke,MESH:D018883,,ALPL,2.95,,16878031
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Ischemic Stroke,MESH:D000083242,,NOS3,2.75,601367,
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Stroke,MESH:D020521,,FGA,2.56,,29531354
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Stroke,MESH:D020521,,FOXF2,2.56,,29531354
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Stroke,MESH:D020521,,MTHFR,2.56,,15534175|16681562|19646848
"1,25-dihydroxy-16-ene-vitamin D3",C087630,124409-58-1,Ischemic Stroke,MESH:D000083242,,VDR,5.53,,25498546
"1,25-dihydroxy-26,27-dimethylcholecalciferol",C046127,97473-92-2,Ischemic Stroke,MESH:D000083242,,VDR,5.53,,25498546
"1,25-dihydroxyergocalciferol",C003564,55248-15-2,Ischemic Stroke,MESH:D000083242,,VDR,5.53,,25498546
"1,25-dihydroxyvitamin D",C097949,66772-14-3,Heat Stroke,MESH:D018883,,ALPL,13.83,,16878031
"1,25-dihydroxyvitamin D",C097949,66772-14-3,Heat Stroke,MESH:D018883,,IL10,13.83,,24039931
"1,25-dihydroxyvitamin D",C097949,66772-14-3,Heat Stroke,MESH:D018883,,IL6,13.83,,24039931
"1,25-dihydroxyvitamin D",C097949,66772-14-3,Ischemic Stroke,MESH:D000083242,,VDR,4.50,,25498546
"1,25-dihydroxyvitamin D",C097949,66772-14-3,Stroke,MESH:D020521,,IL6,2.71,,18319729
"1,25(OH)2-16-ene-23-yne-26,27-hexafluoro-19-nor-D3",C408047,,Ischemic Stroke,MESH:D000083242,,VDR,5.44,,25498546
12-acetoxyhawtriwaic acid lactone,C513234,,Heat Stroke,MESH:D018883,,TNF,4.23,,16878031|24039931
12-acetoxyhawtriwaic acid lactone,C513234,,Stroke,MESH:D020521,,TNF,3.36,,10950380
"(1,2-bis(1,2-benzisoselenazolone-3(2H)-ketone))ethane",C478160,,Heat Stroke,MESH:D018883,,FOS,9.88,,24039931
"(1,2-bis(1,2-benzisoselenazolone-3(2H)-ketone))ethane",C478160,,Heat Stroke,MESH:D018883,,JUN,9.88,,24039931
"(1,2-bis(1,2-benzisoselenazolone-3(2H)-ketone))ethane",C478160,,Stroke,MESH:D020521,,CDK6,3.96,,29531354
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Heat Stroke,MESH:D018883,,FOS,18.21,,24039931
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Heat Stroke,MESH:D018883,,IL1A,18.21,,24039931
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Heat Stroke,MESH:D018883,,IL1B,18.21,,24039931
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Heat Stroke,MESH:D018883,,TNF,18.21,,16878031|24039931
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Ischemic Stroke,MESH:D000083242,,NOS3,3.98,601367,
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Stroke,MESH:D020521,,IL1B,7.98,,10950380
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Stroke,MESH:D020521,,PTGS2,7.98,,20083630
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Stroke,MESH:D020521,,TNF,7.98,,10950380
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Heat Stroke,MESH:D018883,,FOS,27.63,,24039931
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Heat Stroke,MESH:D018883,,IL1A,27.63,,24039931
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Heat Stroke,MESH:D018883,,IL1B,27.63,,24039931
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Heat Stroke,MESH:D018883,,IL6,27.63,,24039931
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Heat Stroke,MESH:D018883,,JUN,27.63,,24039931
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Heat Stroke,MESH:D018883,,RELA,27.63,,24039931
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Heat Stroke,MESH:D018883,,TNF,27.63,,16878031|24039931
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Ischemic Stroke,MESH:D000083242,,NOS3,3.46,601367,
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Stroke,MESH:D020521,,ALB,15.26,,14514741|16174931|16809570|17270091
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Stroke,MESH:D020521,,EDN1,15.26,,20083630
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Stroke,MESH:D020521,,IL1B,15.26,,10950380
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Stroke,MESH:D020521,,IL6,15.26,,18319729
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Stroke,MESH:D020521,,NOS2,15.26,,20083630
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Stroke,MESH:D020521,,PTGS2,15.26,,20083630
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Stroke,MESH:D020521,,TNF,15.26,,10950380
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,Heat Stroke,MESH:D018883,,IL1B,16.14,,24039931
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,Heat Stroke,MESH:D018883,,IL6,16.14,,24039931
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,Heat Stroke,MESH:D018883,,TNF,16.14,,16878031|24039931
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,Stroke,MESH:D020521,,IL1B,16.00,,10950380
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,Stroke,MESH:D020521,,IL6,16.00,,18319729
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,Stroke,MESH:D020521,,PTGS2,16.00,,20083630
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,Stroke,MESH:D020521,,TNF,16.00,,10950380
"1-(2-chlorobenzyl)-5'-phenyl-3'H-spiro(indoline-3,2'-(1,3,4)thiadiazol)-2-one",C569107,,Heat Stroke,MESH:D018883,,RELA,3.62,,24039931
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Heat Stroke,MESH:D018883,,IL6,6.18,,24039931
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Heat Stroke,MESH:D018883,,TNF,6.18,,16878031|24039931
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Stroke,MESH:D020521,,CDK6,13.04,,29531354
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Stroke,MESH:D020521,,IL6,13.04,,18319729
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Stroke,MESH:D020521,,NOS2,13.04,,20083630
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Stroke,MESH:D020521,,PLA2G7,13.04,,21356620
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Stroke,MESH:D020521,,TGFB1,13.04,,12374626
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Stroke,MESH:D020521,,TNF,13.04,,10950380
12-dehydrogingerdione,C587370,,Heat Stroke,MESH:D018883,,IL6,4.83,,24039931
12-dehydrogingerdione,C587370,,Stroke,MESH:D020521,,IL6,17.33,,18319729
12-dehydrogingerdione,C587370,,Stroke,MESH:D020521,,NOS2,17.33,,20083630
12-dehydrogingerdione,C587370,,Stroke,MESH:D020521,,PTGS2,17.33,,20083630
"1,2-dibromo-2,4-dicyanobutane",C039411,35691-65-7,Heat Stroke,MESH:D018883,,IL1B,3.98,,24039931
"1,2-dibromo-2,4-dicyanobutane",C039411,35691-65-7,Stroke,MESH:D020521,,IL1B,3.12,,10950380
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Heat Stroke,MESH:D018883,,IL1B,11.27,,24039931
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Heat Stroke,MESH:D018883,,IL6,11.27,,24039931
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Heat Stroke,MESH:D018883,,RELA,11.27,,24039931
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Heat Stroke,MESH:D018883,,TNF,11.27,,16878031|24039931
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Stroke,MESH:D020521,,ABO,10.83,,29531354
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Stroke,MESH:D020521,,IL1B,10.83,,10950380
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Stroke,MESH:D020521,,IL6,10.83,,18319729
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Stroke,MESH:D020521,,KCNK3,10.83,,29531354
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Stroke,MESH:D020521,,PTGS2,10.83,,20083630
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Stroke,MESH:D020521,,SOD1,10.83,,10698074
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Stroke,MESH:D020521,,TNF,10.83,,10950380
"1',2'-dihydrorotenone",C044985,6659-45-6,Stroke,MESH:D020521,,CDK6,4.12,,29531354
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Heat Stroke,MESH:D018883,,IL1B,27.34,,24039931
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Heat Stroke,MESH:D018883,,IL6,27.34,,24039931
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Heat Stroke,MESH:D018883,,JUN,27.34,,24039931
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Heat Stroke,MESH:D018883,,NFKB1,27.34,,24039931
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Heat Stroke,MESH:D018883,,RELA,27.34,,24039931
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Heat Stroke,MESH:D018883,,TNF,27.34,,16878031|24039931
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Ischemic Stroke,MESH:D000083242,,NOS3,3.81,601367,
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Stroke,MESH:D020521,,EDN1,20.35,,20083630
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Stroke,MESH:D020521,,IL1B,20.35,,10950380
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Stroke,MESH:D020521,,IL6,20.35,,18319729
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Stroke,MESH:D020521,,NOS2,20.35,,20083630
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Stroke,MESH:D020521,,SOD1,20.35,,10698074
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Stroke,MESH:D020521,,TGFB1,20.35,,12374626
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Stroke,MESH:D020521,,TNF,20.35,,10950380
"1,2-dimethyl-4-nitrobenzene",C063609,99-51-4,Ischemic Stroke,MESH:D000083242,,ALOX5AP,4.95,601367,
"1,2-dimethyl-4-nitrobenzene",C063609,99-51-4,Stroke,MESH:D020521,,NOS2,3.09,,20083630
"1,2-Dimethylhydrazine",D019813,540-73-8,Heat Stroke,MESH:D018883,,FOS,4.51,,24039931
"1,2-Dimethylhydrazine",D019813,540-73-8,Heat Stroke,MESH:D018883,,IL10,4.51,,24039931
"1,2-Dimethylhydrazine",D019813,540-73-8,Heat Stroke,MESH:D018883,,IL1B,4.51,,24039931
"1,2-Dimethylhydrazine",D019813,540-73-8,Heat Stroke,MESH:D018883,,IL6,4.51,,24039931
