ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DirectEvidence,InferenceGeneSymbol,InferenceScore,OmimIDs,PubMedIDs
"10-methyl-3-(6-methylpyridin-3-yl)-9,10,11,12-tetrahydro-8H-(1,4)diazepino(5',6'-4,5)thieno(3,2-f)quinolin-8-one",C549914,,Alzheimer Disease,MESH:D000544,,IL1B,9.15,,18675847
"10-methyl-3-(6-methylpyridin-3-yl)-9,10,11,12-tetrahydro-8H-(1,4)diazepino(5',6'-4,5)thieno(3,2-f)quinolin-8-one",C549914,,Alzheimer Disease,MESH:D000544,,TNF,9.15,,17192785
10-nitro-oleic acid,C521487,,Alzheimer Disease,MESH:D000544,,HMOX1,9.39,,11144356
10-nitro-oleic acid,C521487,,Alzheimer Disease,MESH:D000544,,PLAU,9.39,104300,
10-nitro-oleic acid,C521487,,Alzheimer Disease,MESH:D000544,,TNF,9.39,,17192785
10-(octyloxy)decyl-2-(trimethylammonium)ethyl phosphate,C552819,,Alzheimer Disease,MESH:D000544,,CASP3,2.93,,18077176
10-propargyl-10-deazaaminopterin,C418863,,Alzheimer Disease,MESH:D000544,,CASP3,3.66,,18077176
"10'(Z),13'(E),15'(E)-heptadecatrienylhydroquinone",C471674,,Alzheimer Disease,MESH:D000544,,CASP3,2.99,,18077176
"1,10-phenanthroline",C025205,66-71-7,Alzheimer Disease,MESH:D000544,,ACE,22.51,,10643899|14872014|17192785|30820047|9916793
"1,10-phenanthroline",C025205,66-71-7,Alzheimer Disease,MESH:D000544,,APP,22.51,104300,12192006|12572668|12746438|12852432|1497677|15590663|15591071|15993441|16204253|16266835|16325427|16492752|16651627|1671712|1678058|16969627|17239395|17430250|18583042|19286555|19818510|20111991|20157255|20640797|21157020|21209907|21980910|22507317|23827522|25352456|25714973|27117003|27567873|28448946|29420472|30320580
"1,10-phenanthroline",C025205,66-71-7,Alzheimer Disease,MESH:D000544,,BDNF,22.51,,17344400
"1,10-phenanthroline",C025205,66-71-7,Alzheimer Disease,MESH:D000544,,ENO1,22.51,,19374891
"1,10-phenanthroline",C025205,66-71-7,Alzheimer Disease,MESH:D000544,,HMOX1,22.51,,11144356
"1,10-phenanthroline",C025205,66-71-7,Alzheimer Disease,MESH:D000544,,PLAU,22.51,104300,
"1,10-phenanthroline",C025205,66-71-7,Alzheimer Disease,MESH:D000544,,SOD2,22.51,,19374891
"1,10-phenanthroline",C025205,66-71-7,Alzheimer Disease,MESH:D000544,,VEGFA,22.51,,15732116
"1,1,1,2,2-pentafluoro-7-phenylheptan-3-one",C533806,,Alzheimer Disease,MESH:D000544,,APP,5.00,104300,12192006|12572668|12746438|12852432|1497677|15590663|15591071|15993441|16204253|16266835|16325427|16492752|16651627|1671712|1678058|16969627|17239395|17430250|18583042|19286555|19818510|20111991|20157255|20640797|21157020|21209907|21980910|22507317|23827522|25352456|25714973|27117003|27567873|28448946|29420472|30320580
"11,12-epoxy-5,8,14-eicosatrienoic acid",C046783,,Alzheimer Disease,MESH:D000544,,CASP3,3.05,,18077176
"1,1,1-trichloro-2-(4-hydroxyphenyl)-2-(4-methoxyphenyl)ethane",C495657,,Alzheimer Disease,MESH:D000544,,CYP2D6,6.65,,7574463
"1,1,1-trichloro-2-(4-hydroxyphenyl)-2-(4-methoxyphenyl)ethane",C495657,,Alzheimer Disease,MESH:D000544,,ESR1,6.65,,17192785
"1,1,1-trichloroethane",C024566,71-55-6,Alzheimer Disease,MESH:D000544,,HMOX1,2.54,,11144356
"1,12-benzoperylene",C006718,191-24-2,Alzheimer Disease,MESH:D000544,,HMOX1,3.70,,11144356
"1,12-benzoperylene",C006718,191-24-2,Alzheimer Disease,MESH:D000544,,TNF,3.70,,17192785
"1,12-benzoperylene",C006718,191-24-2,Alzheimer Disease,MESH:D000544,,TREM2,3.70,,24663666|28714976
"11-(2-pyrrolidin-1-ylethoxy)-14,19-dioxa-5,7,26-triazatetracyclo(19.3.1.1(2,6).1(8,12))heptacosa-1(25),2(26),3,5,8,10,12(27),16,21,23-decaene",C561234,,Alzheimer Disease,MESH:D000544,,GSK3B,3.93,,17409235|22944069
1-(1-(4-fluorophenyl)ethyl)-3-((3-methoxy-4-(4-methyl-1H-imidazol-1-yl)phenyl)methylene)-2-piperidinone,C555019,,Alzheimer Disease,MESH:D000544,,DHCR24,5.11,,23042211
"1,1,4-tris(acetyloxy)-2-nonene",C449673,,Alzheimer Disease,MESH:D000544,,CASP3,3.66,,18077176
1-(1-acetyl-piperidine-4-yl)-3-adamantan-1-yl-urea,C557705,,Alzheimer Disease,MESH:D000544,,CASP3,3.09,,18077176
"1,1-bis(3'-indolyl)-1-(4-hydroxyphenyl)methane",C552530,,Alzheimer Disease,MESH:D000544,,BCL2,5.80,,18077176
"1,1-bis(3'-indolyl)-1-(4-hydroxyphenyl)methane",C552530,,Alzheimer Disease,MESH:D000544,,CASP3,5.80,,18077176
"1,1-bis(3'-indolyl)-1-(4-trifluoromethylphenyl)methane",C492909,,Alzheimer Disease,MESH:D000544,,BAX,12.25,,18077176
"1,1-bis(3'-indolyl)-1-(4-trifluoromethylphenyl)methane",C492909,,Alzheimer Disease,MESH:D000544,,PPARG,12.25,,15993441|16407166|30328325
"1,1-bis(3'-indolyl)-1-(4-trifluoromethylphenyl)methane",C492909,,Alzheimer Disease,MESH:D000544,,TNF,12.25,,17192785
"1,1-bis(4-hydroxyphenyl)-2,2-dichloroethylene",C000705689,,Alzheimer Disease,MESH:D000544,,ESR1,3.24,,17192785
11-dehydro-thromboxane B2,C049235,67910-12-7,Alzheimer Disease,MESH:D000544,,APOE,4.52,,19734902|20819998|24162737|24473795|27023435|29107063|30319691|30320580|8346443
11-dehydro-thromboxane B2,C049235,67910-12-7,"Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia",MESH:C564330,,APOE,6.91,607822,
11-dehydro-thromboxane B2,C049235,67910-12-7,Alzheimer disease type 2,MESH:C536595,,APOE,6.91,104310,
11-dehydro-thromboxane B2,C049235,67910-12-7,Alzheimer disease type 4,MESH:C536596,,APOE,6.91,606889,
"11-deoxy-16-phenoxy-17,18,19,20-tetranorprostaglandin E1",C032405,80558-61-8,Alzheimer Disease,MESH:D000544,,NOS3,4.67,104300,10514107|16813604
11-deoxyprostaglandin E1,C034008,37786-00-8,Alzheimer Disease,MESH:D000544,,NOS3,9.36,104300,10514107|16813604
11-deoxyprostaglandin E1,C034008,37786-00-8,Alzheimer Disease,MESH:D000544,,TNF,9.36,,17192785
"1,1-diethyl-2-hydroxy-2-nitrosohydrazine",C084012,86831-65-4,Alzheimer Disease,MESH:D000544,,APOE,4.12,,19734902|20819998|24162737|24473795|27023435|29107063|30319691|30320580|8346443
"1,1-diethyl-2-hydroxy-2-nitrosohydrazine",C084012,86831-65-4,"Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia",MESH:C564330,,APOE,6.50,607822,
"1,1-diethyl-2-hydroxy-2-nitrosohydrazine",C084012,86831-65-4,Alzheimer disease type 2,MESH:C536595,,APOE,6.50,104310,
"1,1-diethyl-2-hydroxy-2-nitrosohydrazine",C084012,86831-65-4,Alzheimer disease type 4,MESH:C536596,,APOE,6.50,606889,
1-(1-dimethylaminomethyl-5-methoxybenzocyclobutan-1-yl)cyclohexanol,C432168,,Alzheimer Disease,MESH:D000544,,ARC,5.58,,18503570
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Alzheimer Disease,MESH:D000544,,BCL2,20.10,,18077176
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Alzheimer Disease,MESH:D000544,,F2,20.10,,8333868
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Alzheimer Disease,MESH:D000544,,HMOX1,20.10,,11144356
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Alzheimer Disease,MESH:D000544,,IL1B,20.10,,18675847
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Alzheimer Disease,MESH:D000544,,MPO,20.10,104300,15023809
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Alzheimer Disease,MESH:D000544,,TNF,20.10,,17192785
"1,1-dimethylbutyl-1-deoxy-Delta(9)-THC",C432747,,Alzheimer Disease,MESH:D000544,,VEGFA,20.10,,15732116
"1,1-diphenyl-2-picrylhydrazyl",C004931,1898-66-4,Alzheimer Disease,MESH:D000544,,IL1B,3.57,,18675847
11-keto-boswellic acid,C447943,,Alzheimer Disease,MESH:D000544,,CASP3,3.09,,18077176
11-ketotestosterone,C003600,53187-98-7,Alzheimer Disease,MESH:D000544,,ESR1,3.75,,17192785
1-(1-methanesulfonylpiperidin-4-yl)-3-(4-trifluoromethoxyphenyl)urea,C561619,,Alzheimer Disease,MESH:D000544,,CASP3,19.61,,18077176
1-(1-methanesulfonylpiperidin-4-yl)-3-(4-trifluoromethoxyphenyl)urea,C561619,,Alzheimer Disease,MESH:D000544,,EIF2S1,19.61,,17406652
1-(1-methanesulfonylpiperidin-4-yl)-3-(4-trifluoromethoxyphenyl)urea,C561619,,Alzheimer Disease,MESH:D000544,,HMOX1,19.61,,11144356
1-(1-methanesulfonylpiperidin-4-yl)-3-(4-trifluoromethoxyphenyl)urea,C561619,,Alzheimer Disease,MESH:D000544,,INS,19.61,,15750215|9443474
1-(1-methanesulfonylpiperidin-4-yl)-3-(4-trifluoromethoxyphenyl)urea,C561619,,Alzheimer Disease,MESH:D000544,,INSR,19.61,,24055495
11-nor-delta(9)-tetrahydrocannabinol-9-carboxylic acid,C016780,64280-14-4,Alzheimer Disease,MESH:D000544,,CCDC6,3.50,,33589840
1-((1-O-octadecyl-2-O-methylglycero)phospho)-3-deoxy-myo-inositol,C435044,,Alzheimer Disease,MESH:D000544,,CASP3,11.28,,18077176
1-((1-O-octadecyl-2-O-methylglycero)phospho)-3-deoxy-myo-inositol,C435044,,Alzheimer Disease,MESH:D000544,,HMOX1,11.28,,11144356
1-((1-O-octadecyl-2-O-methylglycero)phospho)-3-deoxy-myo-inositol,C435044,,Alzheimer Disease,MESH:D000544,,IL1B,11.28,,18675847
1-(2-(1-adamantyl)ethyl)-1-pentyl-3-(3-(4-pyridyl)propyl)urea,C530925,,Alzheimer Disease,MESH:D000544,,IL1B,7.91,,18675847
1-(2-(1-adamantyl)ethyl)-1-pentyl-3-(3-(4-pyridyl)propyl)urea,C530925,,Alzheimer Disease,MESH:D000544,,TNF,7.91,,17192785
1-(2-(2-thienyl)-2-adamantyl) morpholine,C508955,,Alzheimer Disease,MESH:D000544,,ACHE,4.54,,22944069|23047022
"1,2,3,4,7,8-hexachlorodibenzodioxin",C078219,39227-28-6,Alzheimer Disease,MESH:D000544,,IGF1,4.08,,15750215
"1-(2-(3,4-dichlorophenyl)ethyl)-4-methylpiperazine",C093337,,Alzheimer Disease,MESH:D000544,,IL1B,6.37,,18675847
"1-(2-(3,4-dichlorophenyl)ethyl)-4-methylpiperazine",C093337,,Alzheimer Disease,MESH:D000544,,TNF,6.37,,17192785
1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,C063159,130495-35-1,Alzheimer Disease,MESH:D000544,,BDNF,17.62,,17344400
1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,C063159,130495-35-1,Alzheimer Disease,MESH:D000544,,CASP3,17.62,,18077176
1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,C063159,130495-35-1,Alzheimer Disease,MESH:D000544,,INS,17.62,,15750215|9443474
1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,C063159,130495-35-1,Alzheimer Disease,MESH:D000544,,LEP,17.62,,20157255
1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,C063159,130495-35-1,Alzheimer Disease,MESH:D000544,,NOS3,17.62,104300,10514107|16813604
"1,2,3,4-tetrahydroisoquinoline",C014843,,Alzheimer Disease,MESH:D000544,,MAOB,4.44,,21075085|7816197
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Alzheimer Disease,MESH:D000544,,BAX,7.46,,18077176
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Alzheimer Disease,MESH:D000544,,IL1B,7.46,,18675847
12-(3-adamantan-1-ylureido)dodecanoic acid,C504897,,Alzheimer Disease,MESH:D000544,,TNF,7.46,,17192785
"1,2,3-trichloropropane",C009536,96-18-4,Alzheimer Disease,MESH:D000544,,BCHE,5.66,,23022600
"1,2,3-trichloropropane",C009536,96-18-4,Alzheimer Disease,MESH:D000544,,TNF,5.66,,17192785
"1,2,4,5-benzenetetraamine",C539551,,Alzheimer Disease,MESH:D000544,,CASP3,3.21,,18077176
"1,24-dihydroxyvitamin D2",C063087,124043-51-2,Alzheimer Disease,MESH:D000544,,TNF,3.53,,17192785
"1,2,4-triazole",C045575,288-88-0,Alzheimer Disease,MESH:D000544,,ACHE,8.23,,22944069|23047022
"1,2,4-triazole",C045575,288-88-0,Alzheimer Disease,MESH:D000544,,VEGFA,8.23,,15732116
"1,2,4-trichlorobenzene",C009947,120-82-1,Alzheimer Disease,MESH:D000544,,HMOX1,3.34,,11144356
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Alzheimer Disease,MESH:D000544,,A2M,9.33,,15023809|9697696|9811940
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Alzheimer Disease,MESH:D000544,,ABI3,9.33,,28714976
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Alzheimer Disease,MESH:D000544,,BAX,9.33,,18077176
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Alzheimer Disease,MESH:D000544,,CASP3,9.33,,18077176
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Alzheimer Disease,MESH:D000544,,CYP2D6,9.33,,7574463
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Alzheimer Disease,MESH:D000544,,IGF1,9.33,,15750215
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Alzheimer Disease,MESH:D000544,,IGF1R,9.33,,15750215
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Alzheimer Disease,MESH:D000544,,IGF2,9.33,,15750215
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Alzheimer Disease,MESH:D000544,,MAPT,9.33,,12852432|14517953|15750215|20157255|21715663|25352456|27117003
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Alzheimer Disease,MESH:D000544,,MTHFR,9.33,,17192785
"1,2,5,6-dibenzanthracene",C026486,53-70-3,Alzheimer Disease,MESH:D000544,,NOS3,9.33,104300,10514107|16813604
"1,2,5,6-tetrabromocyclooctane",C540596,,Alzheimer Disease,MESH:D000544,,ESR1,3.68,,17192785
"1,2,5,6-tetrabromocyclooctane",C540596,,Alzheimer Disease,MESH:D000544,,GAPDHS,3.68,,17192785
"(1,2,5,6-tetrahydropyridin-4-yl)methylphosphinic acid",C101879,,Alzheimer Disease,MESH:D000544,,CASP3,3.66,,18077176
"1,2,5,8-tetrahydroxy anthraquinone",C543211,,Alzheimer Disease,MESH:D000544,,BCL2,6.40,,18077176
"1,2,5,8-tetrahydroxy anthraquinone",C543211,,Alzheimer Disease,MESH:D000544,,CASP3,6.40,,18077176
"1,25-dihydroxyvitamin D",C097949,66772-14-3,Alzheimer Disease,MESH:D000544,,BAX,2.75,,18077176
12-acetoxyhawtriwaic acid lactone,C513234,,Alzheimer Disease,MESH:D000544,,MPO,8.08,104300,15023809
12-acetoxyhawtriwaic acid lactone,C513234,,Alzheimer Disease,MESH:D000544,,TNF,8.08,,17192785
"1,2-benzisothiazoline-3-one",C015699,2634-33-5,Alzheimer Disease,MESH:D000544,,ESR1,3.69,,17192785
"(1,2-bis(1,2-benzisoselenazolone-3(2H)-ketone))ethane",C478160,,Alzheimer Disease,MESH:D000544,,BAX,10.75,,18077176
"(1,2-bis(1,2-benzisoselenazolone-3(2H)-ketone))ethane",C478160,,Alzheimer Disease,MESH:D000544,,BCL2,10.75,,18077176
"(1,2-bis(1,2-benzisoselenazolone-3(2H)-ketone))ethane",C478160,,Alzheimer Disease,MESH:D000544,,CASP3,10.75,,18077176
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Alzheimer Disease,MESH:D000544,,CASP3,18.14,,18077176
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Alzheimer Disease,MESH:D000544,,GSK3B,18.14,,17409235|22944069
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Alzheimer Disease,MESH:D000544,,HMOX1,18.14,,11144356
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Alzheimer Disease,MESH:D000544,,IL1B,18.14,,18675847
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Alzheimer Disease,MESH:D000544,,NOS3,18.14,104300,10514107|16813604
"1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",C025603,85233-19-8,Alzheimer Disease,MESH:D000544,,TNF,18.14,,17192785
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Alzheimer Disease,MESH:D000544,,BAX,33.56,,18077176
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Alzheimer Disease,MESH:D000544,,BCL2,33.56,,18077176
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Alzheimer Disease,MESH:D000544,,BDNF,33.56,,17344400
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Alzheimer Disease,MESH:D000544,,CASP3,33.56,,18077176
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Alzheimer Disease,MESH:D000544,,CHRNA7,33.56,,18071042
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Alzheimer Disease,MESH:D000544,,HMOX1,33.56,,11144356
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Alzheimer Disease,MESH:D000544,,IL1B,33.56,,18675847
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Alzheimer Disease,MESH:D000544,,LEP,33.56,,20157255
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Alzheimer Disease,MESH:D000544,,NOS3,33.56,104300,10514107|16813604
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Alzheimer Disease,MESH:D000544,,PTK2B,33.56,,33589840
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Alzheimer Disease,MESH:D000544,,SLC2A4,33.56,,24055495
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Alzheimer Disease,MESH:D000544,,TNF,33.56,,17192785
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",C070379,139890-68-9,Alzheimer Disease,MESH:D000544,,VEGFA,33.56,,15732116
"1,2-bis(isothiazol-5-yl)disulfane",C579148,,Alzheimer Disease,MESH:D000544,,CASP3,3.39,,18077176
"1,2-bis-N-cytisinylethane",C482518,,Alzheimer Disease,MESH:D000544,,CHRNB2,5.02,,17192785
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,Alzheimer Disease,MESH:D000544,,IL1B,6.64,,18675847
1-(2-bromophenyl)-3-(7-cyano-3H-benzotriazol-4-yl)urea,C549500,,Alzheimer Disease,MESH:D000544,,TNF,6.64,,17192785
"1-(2-chlorobenzyl)-5'-phenyl-3'H-spiro(indoline-3,2'-(1,3,4)thiadiazol)-2-one",C569107,,Alzheimer Disease,MESH:D000544,,CASP3,2.50,,18077176
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Alzheimer Disease,MESH:D000544,,CASP3,5.11,,18077176
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Alzheimer Disease,MESH:D000544,,HMOX1,5.11,,11144356
"1-(2-cyano-3,12-dioxooleana-1,9-dien-28-oyl) imidazole",C472829,,Alzheimer Disease,MESH:D000544,,TNF,5.11,,17192785
12-deoxyphorbolphenylacetate-20-acetate,C029705,54662-30-5,Alzheimer Disease,MESH:D000544,,SOD2,3.99,,19374891
"1,2-diacetylbenzene",C048792,704-00-7,Alzheimer Disease,MESH:D000544,,GSK3B,6.56,,17409235|22944069
"1,2-diacetylbenzene",C048792,704-00-7,Alzheimer Disease,MESH:D000544,,MAPT,6.56,,12852432|14517953|15750215|20157255|21715663|25352456|27117003
"1,2-diacylglycerol",C011439,,Alzheimer Disease,MESH:D000544,,IGF1,4.50,,15750215
"1,2-diamino-4-nitrobenzene",C012277,99-56-9,Alzheimer Disease,MESH:D000544,,BAX,2.62,,18077176
"1,2-diaminobenzene",C034193,95-54-5,Alzheimer Disease,MESH:D000544,,MPO,4.14,104300,15023809
"1,2-dibromo-2,4-dicyanobutane",C039411,35691-65-7,Alzheimer Disease,MESH:D000544,,HMOX1,6.74,,11144356
"1,2-dibromo-2,4-dicyanobutane",C039411,35691-65-7,Alzheimer Disease,MESH:D000544,,IL1B,6.74,,18675847
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Alzheimer Disease,MESH:D000544,,BAX,17.02,,18077176
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Alzheimer Disease,MESH:D000544,,BCL2,17.02,,18077176
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Alzheimer Disease,MESH:D000544,,CASP3,17.02,,18077176
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Alzheimer Disease,MESH:D000544,,ESR1,17.02,,17192785
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Alzheimer Disease,MESH:D000544,,GSK3B,17.02,,17409235|22944069
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Alzheimer Disease,MESH:D000544,,IGF1,17.02,,15750215
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Alzheimer Disease,MESH:D000544,,IL1B,17.02,,18675847
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Alzheimer Disease,MESH:D000544,,SOD2,17.02,,19374891
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Alzheimer Disease,MESH:D000544,,TNF,17.02,,17192785
"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane",C517232,,Alzheimer Disease,MESH:D000544,,VEGFA,17.02,,15732116
"1,2-diethyl-3-hydroxypyridin-4-one",C068543,115900-75-9,Alzheimer Disease,MESH:D000544,,VEGFA,3.82,,15732116
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Alzheimer Disease,MESH:D000544,,BAX,27.04,,18077176
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Alzheimer Disease,MESH:D000544,,BCL2,27.04,,18077176
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Alzheimer Disease,MESH:D000544,,CASP3,27.04,,18077176
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Alzheimer Disease,MESH:D000544,,HMOX1,27.04,,11144356
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Alzheimer Disease,MESH:D000544,,IGF1,27.04,,15750215
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Alzheimer Disease,MESH:D000544,,IL1B,27.04,,18675847
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Alzheimer Disease,MESH:D000544,,NOS3,27.04,104300,10514107|16813604
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Alzheimer Disease,MESH:D000544,,SOD2,27.04,,19374891
"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt",D014013,149-45-1,Alzheimer Disease,MESH:D000544,,TNF,27.04,,17192785
"1,2-dihydroxynaphthalene",C050642,574-00-5,Alzheimer Disease,MESH:D000544,,HMOX1,3.52,,11144356
"1,2-Dimethylhydrazine",D019813,540-73-8,Alzheimer Disease,MESH:D000544,,ABCA7,22.86,,21460840|25807283
"1,2-Dimethylhydrazine",D019813,540-73-8,Alzheimer Disease,MESH:D000544,,ACE,22.86,,10643899|14872014|17192785|30820047|9916793
"1,2-Dimethylhydrazine",D019813,540-73-8,Alzheimer Disease,MESH:D000544,,ACHE,22.86,,22944069|23047022
"1,2-Dimethylhydrazine",D019813,540-73-8,Alzheimer Disease,MESH:D000544,,ADAM10,22.86,,30820047
"1,2-Dimethylhydrazine",D019813,540-73-8,Alzheimer Disease,MESH:D000544,,ADAMTS1,22.86,,30820047
"1,2-Dimethylhydrazine",D019813,540-73-8,Alzheimer Disease,MESH:D000544,,APH1B,22.86,,33589840
