ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DirectEvidence,InferenceGeneSymbol,InferenceScore,OmimIDs,PubMedIDs
"1,3-dimethylthiourea",C038983,61805-96-7,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.71,604302,
1-3-methylbutyryl-N4-6-aminohexanoyl-piperazine,C518710,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.79,604302,
"1,4-bis(2-(3,5-dichloropyridyloxy))benzene",C028474,76150-91-9,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.06,604302,
"14-deoxy-11,12-didehydroandrographolide",C495626,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.20,604302,
1-(4-ethoxyphenyl)-3-(4-nitrophenyl)-prop-2-en-1-one,C583916,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,6.28,604302,
14-hydroxydocosahexaenoic acid,C059528,86360-66-9,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.94,604302,
1-(4-hydroxyiminomethylpyridinium)-4-(4-carbamoylpyridinium)butane,C488676,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.94,604302,
15-acetyldeoxynivalenol,C046760,88337-96-6,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.47,604302,
"15-deoxy-delta(12,14)-prostaglandin J2",C097240,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.40,604302,
"15-Hydroxy-11 alpha,9 alpha-(epoxymethano)prosta-5,13-dienoic Acid",D019796,76898-47-0,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.01,604302,
"15-keto-5,8,11,13-eicosatetraenoic acid",C054992,81416-72-0,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.86,604302,
"1-(6-((3-methoxyestra-1,3,5(10)-trien-17-yl)amino)hexyl)-1H-pyrrole-2,5-dione",C060229,112648-68-7,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.67,604302,
"17,20-((1-methoxyethylidene)bis(oxy))-3-oxo-19-norpregna-4,20-diene-21-carboxylic acid methyl ester",C562327,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.68,604302,
17 alpha-Hydroxyprogesterone Caproate,D000077713,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.87,604302,
17-(dimethylaminoethylamino)-17-demethoxygeldanamycin,C448659,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.90,604302,
"1,7-dimethylxanthine",C021183,611-59-6,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.42,604302,
"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",C062894,90780-52-2,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.34,604302,
17-hydroxyjolkinolide B,C057916,116360-82-8,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.68,604302,
"18alpha,20beta-hydroxy-11-oxo-norolean-12-en-3beta-yl-2-O-beta-D-glucopyranurosyl-alpha-D-glucopyranosiduronate magnesium tetrahydrate",C521270,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.39,604302,
18alpha-glycyrrhetinic acid,C119129,1449-05-4,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.75,604302,
18(R)-hydroxyeicosapentaenoic acid,C561691,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,6.03,604302,
1-bromopropane,C118559,106-94-5,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.64,604302,
"1-dodecylsulfonyl-5N,6O-oxomethylidenenojirimycin",C000626913,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.59,604302,
1-hydroxy-2-naphthoic acid,C050175,86-48-6,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.55,604302,
1-hydroxyalantolactone,C000599362,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.22,604302,
1-Methyl-3-isobutylxanthine,D015056,28822-58-4,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,2.74,604302,
"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",D015632,28289-54-5,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.75,604302,
1-Methyl-4-phenylpyridinium,D015655,48134-75-4,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,2.92,604302,
1-methylanthracene,C051246,610-48-0,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.56,604302,
1-Naphthylisothiocyanate,D015058,551-06-4,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.06,604302,
1-nitropyrene,C032668,5522-43-0,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.01,604302,
1-phenyl-2-(1-pyrrolidinyl)-1-pentanone,C000592273,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.79,604302,
1-(quinoxalin-6-ylcarbonyl)piperidine,C097396,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.48,604302,
"20,21-epoxyresibufogenin-3-formate",C466795,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,6.28,604302,
"2-(1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydro-7H-purin-7-yl)-N-(4-isopropylphenyl)acetamide",C552888,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.12,604302,
"2-(1-carboxy-2-(3-(3,5-dichlorobenzyl)-3H-imidazol-4-yl)ethylamino)-4-methylpentanoic acid",C486469,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.31,604302,
"2-(1H-indazol-4-yl)-6-(4-methanesulfonylpiperazin-1-ylmethyl)-4-morpholin-4-ylthieno(3,2-d)pyrimidine",C532162,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.67,604302,
2-(1'H-indole-3'-carbonyl)thiazole-4-carboxylic acid methyl ester,C548651,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.45,604302,
"2,2,2-trichloroethanol",C005849,115-20-8,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.45,604302,
"2,2',4,4',5-brominated diphenyl ether",C477694,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,7.14,604302,
"2,2',4,4',5-brominated diphenyl ether",C477694,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,MIF,7.14,604302,
"2,2',4,4'-tetrabromodiphenyl ether",C511295,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,2.64,604302,
"2-(2,5-difluorophenyl)-5-(2-(methylsulfonyl)-2,6-dihydropyrrolo(3,4-c)pyrazol-5(4H)-yl)tetrahydro-2H-pyran-3-amine",C587539,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.63,604302,
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C093973,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.74,604302,
2-(2-aminoethyl)pyridine,C006183,2706-56-1,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.79,604302,
"2-(2-chloro-4-iodophenylamino)-N-cyclopropylmethoxy-3,4-difluorobenzamide",C120227,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.81,604302,
"2,2'-Dipyridyl",D015082,366-18-7,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.45,604302,
"2,3',4,4',5-pentachlorobiphenyl",C070055,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.24,604302,
"2,3,5-trichloro-6-phenyl-(1,4)benzoquinone",C587734,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.98,604302,
"2,3,5-trimethyl-6-(12-hydroxy-5,10-dodecadiynyl)-1,4-benzoquinone",C036837,80809-81-0,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.42,604302,
"2,3,7,8-tetrachlorodibenzofuran",C014211,51207-31-9,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,7.31,604302,
"2,3,7,8-tetrachlorodibenzofuran",C014211,51207-31-9,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,MIF,7.31,604302,
"2-(3-benzoyl)-4-hydroxy-1,1-dioxo-2H-1,2-benzothiazine-2-yl-1-phenylethanone",C558395,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.42,604302,
23-epi-26-deoxyactein,C457248,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,6.14,604302,
"2,4,5,2',4',5'-hexachlorobiphenyl",C014024,35065-27-1,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,2.95,604302,
"2,4,5,2',5'-pentachlorobiphenyl",C009828,37680-73-2,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.14,604302,
2-(4-amino-3-methylphenyl)-5-fluorobenzothiazole,C425784,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.31,604302,
"2,4-Dichlorophenoxyacetic Acid",D015084,94-75-7,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.92,604302,
"2',4'-dihydroxy-6'-methoxy-3',5'-dimethylchalcone",C501649,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.15,604302,
"2,4-dinitrobenzenesulfonic acid",C001073,89-02-1,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.80,604302,
2-(4-isobutylphenyl)propionic acid 4-(diethoxyphosphoryloxy)butyl ester,C559491,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,6.03,604302,
2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,154447-36-6,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.70,604302,
"2,4-thiazolidinedione",C089946,2295-31-0,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.45,604302,
"2,5-dimethylcelecoxib",C506698,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.59,604302,
25-hydroxycholesterol,C007997,2140-46-7,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.80,604302,
"2-(7-(3,4-dimethoxyphenyl)imidazo(1,2-c)pyrimidin-5-ylamino)nicotinamide",C477642,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.24,604302,
"2,7-dioxo-2,7-dihydro-3H-naphtho(1,2,3-de)quinoline-1-carboxylate",C000592751,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.94,604302,
27-hydroxycholesterol,C076996,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.54,604302,
2-Acetylaminofluorene,D015073,53-96-3,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.76,604302,
"2-amino-14,16-dimethyloctadecan-3-ol",C507616,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,MIF,5.36,604302,
"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",C049584,105650-23-5,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,9.21,604302,
"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",C049584,105650-23-5,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,MIF,9.21,604302,
"2-amino-3-methylimidazo(4,5-f)quinoline",C029216,76180-96-6,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.61,604302,
2-((aminocarbonyl)amino)-5-(4-fluorophenyl)-3-thiophenecarboxamide,C499326,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.63,604302,
2-aminoethoxydiphenyl borate,C109986,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.66,604302,
2-aminoethyl diphenylborinate,C538758,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.99,604302,
2-Aminopurine,D015075,452-06-2,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.06,604302,
2-anisidine,C003898,90-04-0,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.51,604302,
2-bromopalmitate,C022776,18263-25-7,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,MIF,4.90,604302,
2-butenal,C012796,4170-30-3,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.13,604302,
2-chloro-4'-methoxychalcone,C570406,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.73,604302,
2-chloro-5-nitrobenzanilide,C457499,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.30,604302,
2-chloroethyl ethyl sulfide,C031278,693-07-2,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.34,604302,
2-chloro-N-(4-chlorobiphenyl-2-yl)nicotinamide,C550088,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,MIF,4.86,604302,
"2-cyano-3,12-dioxooleana-1,9(11)-dien-28-oic acid ethyl amide",C518860,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.13,604302,
2-cyano-N-((ethylamino)carbonyl)-2-(methoxyimino)acetamide,C025644,57966-95-7,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.07,604302,
2-ethylhexyldiphenylphosphate,C018535,1241-94-7,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.50,604302,
2''-galloylhyperin,C087939,53209-27-1,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.36,604302,
2'-hydroxychalcone,C013031,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.94,604302,
2'-hydroxyflavanone,C520534,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.22,604302,
"2-methoxy-N-(3-methyl-2-oxo-1,2,3,4-tetrahydroquinazolin-6-yl)benzenesulfonamide",C577942,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.10,604302,
2-methoxyoestrone-3-O-sulphamate,C405442,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,6.28,604302,
2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide,C511621,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.53,604302,
2-methyl-4-isothiazolin-3-one,C011506,2682-20-4,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.42,604302,
2-methyl-4-nitroaniline,C000730765,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.73,604302,
2-methyl-5-HT,C045918,78263-90-8,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.94,604302,
2-naphthoylethyltrimethylammonium,C055734,31059-54-8,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.39,604302,
2-palmitoylglycerol,C114956,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.13,604302,
2-phenylphenol,C004369,90-43-7,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.07,604302,
2-Propanol,D019840,67-63-0,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.73,604302,
"2-tert-butyl-9-fluoro-3,6-dihydro-7H-benz(h)imidazo(4,5-f)isoquinoline-7-one",C524063,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.19,604302,
2-tert-butylhydroquinone,C018855,1948-33-0,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.12,604302,
"3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol",C054649,83003-12-7,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.52,604302,
3-(2-hydroxy-4-(2-methylnonan-2-yl)phenyl)cyclohexan-1-ol,C572491,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.96,604302,
"3,3',4,5'-tetrahydroxystilbene",C041525,4339-71-3,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.44,604302,
"3-(3-chloro-4-hydroxyphenylamino)-4-(4-nitrophenyl)-1H-pyrrole-2,5-dione",C417520,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.34,604302,
"3,3'-diindolylmethane",C016392,1968-05-4,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.22,604302,
"3,3'-iminodipropionitrile",C008110,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.88,604302,
3-(3-pyridinyl)-1-(4-pyridinyl)-2-propen-1-one,C527590,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.63,604302,
"3,4,3',4'-tetrachlorobiphenyl",C028451,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.71,604302,
3-(4-(4-((1-(2-chlorophenyl)ethoxy)carbonyl amino)-3-methyl-5-isoxazolyl) benzylsulfanyl) propanoic acid,C477898,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.48,604302,
"3,4,5,3',4'-pentachlorobiphenyl",C023035,57465-28-8,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,2.92,604302,
"3,4-dihydroxybenzohydroxamic acid",C035419,69839-83-4,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.07,604302,
"3',4'-dihydroxyflavone",C028288,4143-64-0,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.59,604302,
"3,4-dihydroxyphenylethanol",C005975,10597-60-1,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.81,604302,
"3',4'-dimethoxy-alpha-naphthoflavone",C557505,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.51,604302,
"3',4'-dimethoxyflavone",C509288,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.13,604302,
"3-(4-dimethylamino-naphthalen-1-ylmethylene)-1,3-dihydro-indol-2-one",C441602,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.17,604302,
"3,4-di-O-caffeoylquinic acid",C478100,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.29,604302,
"3-(4-hydroxyphenyl)-4,5-dihydro-5-isoxazoleacetic acid methyl ester",C462499,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,MIF,6.66,604302,
3-(4-methylphenylsulfonyl)-2-propenenitrile,C434003,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,11.57,604302,
3-(4-methylphenylsulfonyl)-2-propenenitrile,C434003,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,MIF,11.57,604302,
"3-(5-(2,3-dichlorophenyl)-1H-tetrazol-1-yl)methylpyridine",C523668,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.15,604302,
"3,5-dibromo-4-(3,4-dimethoxyphenyl)-1H-pyrrole-2-carboxylic acid ethyl ester",C521391,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.86,604302,
"3,5-dicaffeoylquinic acid",C100434,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.36,604302,
"3,5-diethoxycarbonyl-1,4-dihydrocollidine",C530773,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.71,604302,
3-((6-(2-methoxyphenyl)pyrimidin-4-yl)amino)phenyl)methane sulfonamide,C000590771,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,3.45,604302,
"3,7,11,15-tetramethyl-2,4,6,10,14-hexadecapentaenoic acid",C034534,81485-25-8,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.29,604302,
"3,9-bis((ethylthio)methyl)-K-252a",C106592,156177-65-0,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.48,604302,
3-acetyldeoxynivalenol,C043247,50722-38-8,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.76,604302,
3-benzyl-5-((2-nitrophenoxy)methyl)dihydrofuran-2(3H)-one,C553471,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,6.28,604302,
"3-hydro-2,2,5,6-tetramethylpyrazine",C000598211,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.59,604302,
3-Hydroxybutyric Acid,D020155,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.01,604302,
3-(indol-3-yl)propionic acid,C095446,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.99,604302,
3-methyladenine,C025946,5142-23-4,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.20,604302,
3-methylquercetin,C047368,480-19-3,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.78,604302,
3-nitrobenzanthrone,C117220,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.35,604302,
3-nitrofluoranthene,C033643,892-21-7,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.10,604302,
3-nitropropionic acid,C015392,504-88-1,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.65,604302,
3'-O-(4-benzoyl)benzoyladenosine 5'-triphosphate,C033901,81790-82-1,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.39,604302,
"3-oxo-29-noroleana-1,9(11),12-trien-2,20-dicarbonitrile",C581004,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.22,604302,
"(3R)-((2,3-dihydro-5-methyl-3-((4-morpholinyl)methyl)pyrrolo-(1,2,3-de)-1,4-benzoxazin-6-yl)(1-naphthalenyl))methanone",C070417,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,4.32,604302,
"3'(R)-O-beta-D-glucopyranosyl-3',4'-dihydroxanthyletin",C498946,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,6.83,604302,
"4-(2-methylthiophenyl)-N-(1,2,3,4-tetrahydronaphthalen-1-yl)-1-piperazinehexanamide",C495230,,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,6.03,604302,
4-(3-Butoxy-4-methoxybenzyl)-2-imidazolidinone,D012368,29925-17-5,"Rheumatoid Arthritis, Systemic Juvenile",MESH:C565798,,IL6,5.73,604302,
