GOName,GOID,DiseaseName,DiseaseID,InferenceChemicalQty,InferenceChemicalNames,InferenceGeneQty,InferenceGeneSymbols
AMP-activated protein kinase activity,GO:0004679,Ischemic Stroke,MESH:D000083242,2,Bleomycin|Cisplatin,0,
AMP-activated protein kinase activity,GO:0004679,Stroke,MESH:D020521,9,Caffeine|Ethanol|Folic Acid|Metformin|Niacinamide|Nicotine|Resveratrol|Simvastatin|Soot,1,PRKAA2
amylase activity,GO:0016160,Stroke,MESH:D020521,5,"Cadmium|Dexamethasone|Ethanol|Heparin, Low-Molecular-Weight|Metformin",0,
amyloid-beta binding,GO:0001540,Stroke,MESH:D020521,0,,1,APOA1
ankyrin repeat binding,GO:0071532,Heat Stroke,MESH:D018883,0,,1,RELA
antigen binding,GO:0003823,Stroke,MESH:D020521,0,,2,ABO|TGFB1
antioxidant activity,GO:0016209,Heat Stroke,MESH:D018883,1,Glycerol,0,
antioxidant activity,GO:0016209,Hemorrhagic Stroke,MESH:D000083302,1,Particulate Matter,0,
antioxidant activity,GO:0016209,Ischemic Stroke,MESH:D000083242,1,Particulate Matter,0,
antioxidant activity,GO:0016209,Stroke,MESH:D020521,6,Ascorbic Acid|Atorvastatin|Glycerol|Particulate Matter|Pentoxifylline|Pravastatin,2,ALB|SOD1
antiporter activity,GO:0015297,Stroke,MESH:D020521,0,,1,UCP2
apolipoprotein A-I receptor binding,GO:0034191,Stroke,MESH:D020521,0,,1,APOA1
apolipoprotein binding,GO:0034185,Ischemic Stroke,MESH:D000083242,0,,1,LPA
apolipoprotein binding,GO:0034185,Stroke,MESH:D020521,0,,1,LPA
apolipoprotein receptor binding,GO:0034190,Stroke,MESH:D020521,0,,1,APOA1
arachidonate 5-lipoxygenase activity,GO:0004051,Ischemic Stroke,MESH:D000083242,0,,1,ALOX5AP
arachidonic acid binding,GO:0050544,Ischemic Stroke,MESH:D000083242,0,,1,ALOX5AP
arginase activity,GO:0004053,Stroke,MESH:D020521,2,Caffeine|Edaravone,0,
arginine binding,GO:0034618,Ischemic Stroke,MESH:D000083242,0,,1,NOS3
arginine binding,GO:0034618,Stroke,MESH:D020521,0,,1,NOS2
aryl sulfotransferase activity,GO:0004062,Stroke,MESH:D020521,1,Acetaminophen,0,
aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process,GO:1902944,Stroke,MESH:D020521,1,Nicotine,0,
ATPase binding,GO:0051117,Stroke,MESH:D020521,0,,1,ANK2
ATP binding,GO:0005524,Ischemic Stroke,MESH:D000083242,0,,1,PRKCH
ATP binding,GO:0005524,Stroke,MESH:D020521,0,,3,ANK2|CDK6|PRKAA2
ATP-dependent activity,GO:0140657,Stroke,MESH:D020521,3,Arsenic|Caffeine|Verapamil,0,
ATP hydrolysis activity,GO:0016887,Heat Stroke,MESH:D018883,0,,1,ALPL
ATP hydrolysis activity,GO:0016887,Hemorrhagic Stroke,MESH:D000083302,1,Particulate Matter,0,
ATP hydrolysis activity,GO:0016887,Ischemic Stroke,MESH:D000083242,1,Particulate Matter,0,
ATP hydrolysis activity,GO:0016887,Stroke,MESH:D020521,9,Acetaminophen|Arsenic|Cadmium|Losartan|Metformin|Particulate Matter|Resveratrol|Soot|Verapamil,0,
A-type (transient outward) potassium channel activity,GO:0005250,Heat Stroke,MESH:D018883,1,Serotonin,0,
A-type (transient outward) potassium channel activity,GO:0005250,Stroke,MESH:D020521,1,Serotonin,0,
beta-catenin binding,GO:0008013,Heat Stroke,MESH:D018883,0,,1,JUN
beta-catenin binding,GO:0008013,Ischemic Stroke,MESH:D000083242,0,,1,NOS3
beta-catenin binding,GO:0008013,Stroke,MESH:D020521,0,,1,NOS2
beta-galactosidase activity,GO:0004565,Hemorrhagic Stroke,MESH:D000083302,2,Air Pollutants|Particulate Matter,0,
beta-galactosidase activity,GO:0004565,Ischemic Stroke,MESH:D000083242,2,Air Pollutants|Particulate Matter,0,
beta-galactosidase activity,GO:0004565,Stroke,MESH:D020521,4,Air Pollutants|Losartan|Particulate Matter|Resveratrol,0,
bradykinin receptor binding,GO:0031711,Stroke,MESH:D020521,0,,1,ACE
butyrate-CoA ligase activity,GO:0047760,Stroke,MESH:D020521,1,Diclofenac,0,
cadherin binding,GO:0045296,Ischemic Stroke,MESH:D000083242,0,,1,NOS3
cadherin binding,GO:0045296,Stroke,MESH:D020521,0,,1,NOS2
cadmium ion binding,GO:0046870,Ischemic Stroke,MESH:D000083242,0,,1,NOS3
calcitriol binding,GO:1902098,Ischemic Stroke,MESH:D000083242,0,,1,VDR
calcium activated cation channel activity,GO:0005227,Stroke,MESH:D020521,1,Nimodipine,0,
calcium channel activity,GO:0005262,Stroke,MESH:D020521,3,Calcium|Raloxifene Hydrochloride|Tamoxifen,0,
calcium-dependent ATPase activity,GO:0030899,Hemorrhagic Stroke,MESH:D000083302,1,Aspirin,0,
calcium-dependent ATPase activity,GO:0030899,Ischemic Stroke,MESH:D000083242,2,Aspirin|Cisplatin,0,
calcium-dependent ATPase activity,GO:0030899,Stroke,MESH:D020521,3,Aspirin|Atorvastatin|Cadmium,0,
calcium-dependent cysteine-type endopeptidase activity,GO:0004198,Heat Stroke,MESH:D018883,1,Excitatory Amino Acid Agonists,0,
calcium-dependent cysteine-type endopeptidase activity,GO:0004198,Ischemic Stroke,MESH:D000083242,1,Cisplatin,0,
calcium-dependent cysteine-type endopeptidase activity,GO:0004198,Stroke,MESH:D020521,2,Acetaminophen|Arsenic,0,
calcium-dependent protein kinase C activity,GO:0004698,Ischemic Stroke,MESH:D000083242,0,,1,PRKCH
calcium-independent phospholipase A2 activity,GO:0047499,Stroke,MESH:D020521,0,,1,PLA2G7
calcium-independent protein kinase C activity,GO:0004699,Ischemic Stroke,MESH:D000083242,0,,1,PRKCH
calcium ion binding,GO:0005509,Heat Stroke,MESH:D018883,0,,1,ALPL
calcium ion binding,GO:0005509,Ischemic Stroke,MESH:D000083242,0,,2,F2|PLAU
calcium ion binding,GO:0005509,Stroke,MESH:D020521,0,,3,F2|MMP12|PLAU
"calmodulin-activated 3',5'-cyclic-GMP phosphodiesterase activity",GO:0048101,Stroke,MESH:D020521,0,,1,PDE3A
calmodulin binding,GO:0005516,Ischemic Stroke,MESH:D000083242,0,,1,NOS3
calmodulin binding,GO:0005516,Stroke,MESH:D020521,0,,2,ACE|NOS2
calmodulin-dependent protein kinase activity,GO:0004683,Stroke,MESH:D020521,1,Ascorbic Acid,0,
calmodulin-dependent protein phosphatase activity,GO:0033192,Stroke,MESH:D020521,1,Verapamil,0,
cAMP-dependent protein kinase activity,GO:0004691,Heat Stroke,MESH:D018883,1,"N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride",0,
cAMP-dependent protein kinase activity,GO:0004691,Ischemic Stroke,MESH:D000083242,1,Cisplatin,0,
cAMP-dependent protein kinase regulator activity,GO:0008603,Stroke,MESH:D020521,0,,1,NOS2
cAMP response element binding,GO:0035497,Heat Stroke,MESH:D018883,0,,1,JUN
carbonate dehydratase activity,GO:0004089,Stroke,MESH:D020521,4,Acetazolamide|Caffeine|Dexamethasone|Edaravone,0,
carboxypeptidase activity,GO:0004180,Stroke,MESH:D020521,0,,1,ACE
carnitine O-palmitoyltransferase activity,GO:0004095,Stroke,MESH:D020521,1,Resveratrol,0,
catalase activity,GO:0004096,Stroke,MESH:D020521,1,Carvedilol,0,
C-C chemokine binding,GO:0019957,Stroke,MESH:D020521,0,,1,CXCR3
C-C chemokine receptor activity,GO:0016493,Stroke,MESH:D020521,0,,1,CXCR3
CD40 receptor binding,GO:0005174,Heat Stroke,MESH:D018883,0,,1,TNF
CD40 receptor binding,GO:0005174,Stroke,MESH:D020521,0,,1,TNF
cell adhesion molecule binding,GO:0050839,Stroke,MESH:D020521,0,,2,FGA|ITGB3
cGMP-inhibited cyclic-nucleotide phosphodiesterase activity,GO:0004119,Stroke,MESH:D020521,0,,1,PDE3A
cGMP-stimulated cyclic-nucleotide phosphodiesterase activity,GO:0004118,Stroke,MESH:D020521,0,,1,PDE3A
channel activity,GO:0015267,Stroke,MESH:D020521,2,Cadmium|Calcium,0,
chaperone binding,GO:0051087,Stroke,MESH:D020521,0,,2,ALB|SOD1
chemokine binding,GO:0019956,Stroke,MESH:D020521,0,,1,CXCR3
chemokine receptor activity,GO:0004950,Stroke,MESH:D020521,0,,1,CXCR3
chemorepellent activity,GO:0045499,Stroke,MESH:D020521,0,,1,APOA1
chloride channel activity,GO:0005254,Stroke,MESH:D020521,1,Calcium,0,
chloride ion binding,GO:0031404,Stroke,MESH:D020521,0,,1,ACE
chloride transmembrane transporter activity,GO:0015108,Stroke,MESH:D020521,0,,1,UCP2
cholesterol binding,GO:0015485,Stroke,MESH:D020521,0,,1,APOA1
cholesterol transfer activity,GO:0120020,Stroke,MESH:D020521,0,,1,APOA1
cholinesterase activity,GO:0004104,Stroke,MESH:D020521,0,,1,ACE
chromatin binding,GO:0003682,Heat Stroke,MESH:D018883,0,,4,FOS|JUN|NFKB1|RELA
chromatin binding,GO:0003682,Ischemic Stroke,MESH:D000083242,1,Cisplatin,1,F5
chromatin binding,GO:0003682,Stroke,MESH:D020521,0,,5,ABO|F5|NKX2-5|PITX2|PRKAA2
chromatin DNA binding,GO:0031490,Heat Stroke,MESH:D018883,0,,1,RELA
chromatin DNA binding,GO:0031490,Stroke,MESH:D020521,0,,2,PITX2|SMOX
ciliary neurotrophic factor binding,GO:0070119,Heat Stroke,MESH:D018883,0,,1,IL6RA
ciliary neurotrophic factor receptor activity,GO:0004897,Heat Stroke,MESH:D018883,0,,1,IL6RA
collagen binding,GO:0005518,Stroke,MESH:D020521,0,,2,ITGAV|MMP12
collagen binding involved in cell-matrix adhesion,GO:0098639,Stroke,MESH:D020521,3,Atorvastatin|Pravastatin|Resveratrol,0,
copper ion binding,GO:0005507,Heat Stroke,MESH:D018883,0,,1,IL1A
copper ion binding,GO:0005507,Ischemic Stroke,MESH:D000083242,0,,1,F5
copper ion binding,GO:0005507,Stroke,MESH:D020521,0,,3,ALB|F5|SOD1
coreceptor activity,GO:0015026,Stroke,MESH:D020521,0,,2,ITGAV|ITGB3
core promoter sequence-specific DNA binding,GO:0001046,Stroke,MESH:D020521,0,,1,MMP12
co-SMAD binding,GO:0070410,Stroke,MESH:D020521,0,,1,SMOX
creatine kinase activity,GO:0004111,Heat Stroke,MESH:D018883,1,Glycerol,0,
creatine kinase activity,GO:0004111,Stroke,MESH:D020521,10,Arsenic|Ascorbic Acid|Atorvastatin|Cadmium|Carvedilol|Dexamethasone|Glycerol|Metformin|Resveratrol|Simvastatin,0,
C-X3-C chemokine binding,GO:0019960,Stroke,MESH:D020521,0,,2,ITGAV|ITGB3
C-X-C chemokine binding,GO:0019958,Stroke,MESH:D020521,0,,1,CXCR3
C-X-C chemokine receptor activity,GO:0016494,Stroke,MESH:D020521,0,,1,CXCR3
cyclic-nucleotide phosphodiesterase activity,GO:0004112,Stroke,MESH:D020521,0,,1,PDE3A
cyclin binding,GO:0030332,Stroke,MESH:D020521,0,,1,CDK6
cyclin-dependent protein serine/threonine kinase activity,GO:0004693,Stroke,MESH:D020521,0,,1,CDK6
cysteine-type endopeptidase activity,GO:0004197,Heat Stroke,MESH:D018883,2,"Dopamine|N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride",0,
cysteine-type endopeptidase activity,GO:0004197,Hemorrhagic Stroke,MESH:D000083302,1,Particulate Matter,0,
cysteine-type endopeptidase activity,GO:0004197,Ischemic Stroke,MESH:D000083242,1,Particulate Matter,0,
cysteine-type endopeptidase activity,GO:0004197,Stroke,MESH:D020521,6,Acrolein|Arsenic|Cadmium|Ethanol|Particulate Matter|Raloxifene Hydrochloride,0,
cysteine-type endopeptidase activity involved in apoptotic process,GO:0097153,Stroke,MESH:D020521,1,Folic Acid,0,
cytidine deaminase activity,GO:0004126,Stroke,MESH:D020521,1,Arsenic,0,
cytochrome-c oxidase activity,GO:0004129,Heat Stroke,MESH:D018883,1,"N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride",0,
cytochrome-c oxidase activity,GO:0004129,Hemorrhagic Stroke,MESH:D000083302,3,Air Pollutants|Aspirin|Particulate Matter,0,
cytochrome-c oxidase activity,GO:0004129,Ischemic Stroke,MESH:D000083242,5,Air Pollutants|Aspirin|Cisplatin|Ozone|Particulate Matter,0,
cytochrome-c oxidase activity,GO:0004129,Stroke,MESH:D020521,11,Acetaminophen|Acrolein|Air Pollutants|Aspirin|Cadmium|Carvedilol|Ethanol|Ozone|Particulate Matter|Resveratrol|Soot,0,
cytokine activity,GO:0005125,Heat Stroke,MESH:D018883,0,,5,IL10|IL1A|IL1B|IL6|TNF
cytokine activity,GO:0005125,Stroke,MESH:D020521,0,,7,EDN1|IL1B|IL1RN|IL6|TGFB1|TNF|WNT2B
cytokine receptor activity,GO:0004896,Heat Stroke,MESH:D018883,0,,1,IL6RA
cytoskeletal anchor activity,GO:0008093,Stroke,MESH:D020521,0,,1,ANK2
D-alanine:2-oxoglutarate aminotransferase activity,GO:0047810,Stroke,MESH:D020521,1,Ethanol,0,
death receptor agonist activity,GO:0038177,Heat Stroke,MESH:D018883,0,,1,TNF
death receptor agonist activity,GO:0038177,Stroke,MESH:D020521,0,,1,TNF
deubiquitinase activator activity,GO:0035800,Stroke,MESH:D020521,0,,1,TGFB1
D-glutamyltransferase activity,GO:0047823,Hemorrhagic Stroke,MESH:D000083302,2,Air Pollutants|Particulate Matter,0,
D-glutamyltransferase activity,GO:0047823,Ischemic Stroke,MESH:D000083242,2,Air Pollutants|Particulate Matter,0,
D-glutamyltransferase activity,GO:0047823,Stroke,MESH:D020521,3,Air Pollutants|Folic Acid|Particulate Matter,0,
dimethylargininase activity,GO:0016403,Stroke,MESH:D020521,1,Folic Acid,0,
dioxygenase activity,GO:0051213,Stroke,MESH:D020521,0,,1,PTGS2
DNA binding,GO:0003677,Heat Stroke,MESH:D018883,0,,7,FOS|JUN|NFKB1|NFKB2|REL|RELA|RELB
DNA binding,GO:0003677,Ischemic Stroke,MESH:D000083242,0,,2,VDR|ZFHX3
DNA binding,GO:0003677,Stroke,MESH:D020521,0,,8,ALB|CASZ1|FOXF2|IRF1|NKX2-5|PITX2|TBX3|ZFHX3
DNA-binding transcription activator activity,GO:0001216,Stroke,MESH:D020521,0,,1,NKX2-5
"DNA-binding transcription activator activity, RNA polymerase II-specific",GO:0001228,Heat Stroke,MESH:D018883,0,,6,FOS|JUN|NFKB1|NFKB2|REL|RELA
"DNA-binding transcription activator activity, RNA polymerase II-specific",GO:0001228,Stroke,MESH:D020521,0,,6,CASZ1|FOXF2|IRF1|NKX2-5|PITX2|TBX3
DNA-binding transcription factor activity,GO:0003700,Heat Stroke,MESH:D018883,0,,7,FOS|JUN|NFKB1|NFKB2|REL|RELA|RELB
DNA-binding transcription factor activity,GO:0003700,Ischemic Stroke,MESH:D000083242,1,Ozone,2,VDR|ZFHX3
DNA-binding transcription factor activity,GO:0003700,Stroke,MESH:D020521,3,Bortezomib|Cadmium|Ozone,6,FOXF2|IRF1|NKX2-5|PITX2|TBX3|ZFHX3
"DNA-binding transcription factor activity, RNA polymerase II-specific",GO:0000981,Heat Stroke,MESH:D018883,0,,7,FOS|JUN|NFKB1|NFKB2|REL|RELA|RELB
"DNA-binding transcription factor activity, RNA polymerase II-specific",GO:0000981,Ischemic Stroke,MESH:D000083242,0,,3,F2|VDR|ZFHX3
"DNA-binding transcription factor activity, RNA polymerase II-specific",GO:0000981,Stroke,MESH:D020521,0,,9,CASZ1|F2|FOXF2|IRF1|NKX2-5|PITX2|SMOX|TBX3|ZFHX3
DNA-binding transcription factor binding,GO:0140297,Heat Stroke,MESH:D018883,0,,1,RELA
DNA-binding transcription factor binding,GO:0140297,Stroke,MESH:D020521,0,,2,HDAC9|PITX2
"DNA-binding transcription repressor activity, RNA polymerase II-specific",GO:0001227,Heat Stroke,MESH:D018883,0,,3,JUN|NFKB1|RELA
"DNA-binding transcription repressor activity, RNA polymerase II-specific",GO:0001227,Ischemic Stroke,MESH:D000083242,0,,1,ZFHX3
"DNA-binding transcription repressor activity, RNA polymerase II-specific",GO:0001227,Stroke,MESH:D020521,0,,3,PITX2|TBX3|ZFHX3
DNA-dependent protein kinase activity,GO:0004677,Stroke,MESH:D020521,0,,1,PRKAA2
DNA-directed DNA polymerase activity,GO:0003887,Stroke,MESH:D020521,1,Metformin,0,
DNA-methyltransferase activity,GO:0009008,Stroke,MESH:D020521,1,Folic Acid,0,
DNA topoisomerase binding,GO:0044547,Ischemic Stroke,MESH:D000083242,1,Etoposide,0,
"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity",GO:0003918,Ischemic Stroke,MESH:D000083242,1,Etoposide,0,
"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity",GO:0003918,Stroke,MESH:D020521,1,Ascorbic Acid,0,
double-stranded DNA binding,GO:0003690,Heat Stroke,MESH:D018883,0,,4,FOS|JUN|NFKB1|RELA
endopeptidase activity,GO:0004175,Hemorrhagic Stroke,MESH:D000083302,1,Particulate Matter,0,
endopeptidase activity,GO:0004175,Ischemic Stroke,MESH:D000083242,1,Particulate Matter,3,F2|LPA|PLAT
endopeptidase activity,GO:0004175,Stroke,MESH:D020521,2,Bortezomib|Particulate Matter,5,ACE|F2|LPA|MMP12|PLAT
endopeptidase inhibitor activity,GO:0004866,Ischemic Stroke,MESH:D000083242,0,,1,LPA
endopeptidase inhibitor activity,GO:0004866,Stroke,MESH:D020521,0,,1,LPA
endothelin A receptor binding,GO:0031707,Stroke,MESH:D020521,0,,1,EDN1
endothelin B receptor binding,GO:0031708,Stroke,MESH:D020521,0,,1,EDN1
endothelin receptor activity,GO:0004962,Stroke,MESH:D020521,0,,1,EDNRA
enterobactin binding,GO:1903981,Stroke,MESH:D020521,0,,1,ALB
enzyme activator activity,GO:0008047,Ischemic Stroke,MESH:D000083242,0,,1,ALOX5AP
enzyme binding,GO:0019899,Heat Stroke,MESH:D018883,0,,3,IL6RA|JUN|RELA
enzyme binding,GO:0019899,Ischemic Stroke,MESH:D000083242,0,,3,ALOX5AP|PRKCH|ZFHX3
enzyme binding,GO:0019899,Stroke,MESH:D020521,0,,8,ALB|ANK2|APOA1|ITGB3|PTGS2|SOD1|TGFB1|ZFHX3
estrogen binding,GO:0099130,Stroke,MESH:D020521,0,,1,PDE3A
eukaryotic translation initiation factor 2alpha kinase activity,GO:0004694,Stroke,MESH:D020521,0,,1,PRKAA2
exogenous protein binding,GO:0140272,Stroke,MESH:D020521,0,,1,ALB
exopeptidase activity,GO:0008238,Stroke,MESH:D020521,0,,1,ACE
extracellularly glutamate-gated chloride channel activity,GO:0008068,Heat Stroke,MESH:D018883,1,Excitatory Amino Acid Agonists,0,
extracellular matrix binding,GO:0050840,Stroke,MESH:D020521,0,,3,ITGA2B|ITGAV|ITGB3
extracellular matrix protein binding,GO:1990430,Stroke,MESH:D020521,0,,1,ITGAV
extracellular matrix structural constituent,GO:0005201,Stroke,MESH:D020521,0,,1,FGA
FAD binding,GO:0071949,Stroke,MESH:D020521,0,,1,MTHFR
fatty acid binding,GO:0005504,Stroke,MESH:D020521,0,,1,ALB
FBXO family protein binding,GO:0098770,Stroke,MESH:D020521,0,,1,CDK6
ferroxidase activity,GO:0004322,Stroke,MESH:D020521,1,Ethanol,0,
fibrinogen binding,GO:0070051,Stroke,MESH:D020521,0,,2,ITGA2B|ITGB3
fibroblast growth factor binding,GO:0017134,Stroke,MESH:D020521,0,,2,ITGAV|ITGB3
fibronectin binding,GO:0001968,Ischemic Stroke,MESH:D000083242,0,,1,LPA
fibronectin binding,GO:0001968,Stroke,MESH:D020521,0,,3,ITGAV|ITGB3|LPA
flavin adenine dinucleotide binding,GO:0050660,Ischemic Stroke,MESH:D000083242,0,,1,NOS3
flavin adenine dinucleotide binding,GO:0050660,Stroke,MESH:D020521,0,,2,MTHFR|NOS2
FMN binding,GO:0010181,Ischemic Stroke,MESH:D000083242,0,,1,NOS3
FMN binding,GO:0010181,Stroke,MESH:D020521,0,,1,NOS2
frizzled binding,GO:0005109,Stroke,MESH:D020521,0,,1,WNT2B
"fructose 1,6-bisphosphate 1-phosphatase activity",GO:0042132,Ischemic Stroke,MESH:D000083242,1,Cisplatin,0,
fucosylgalactoside 3-alpha-galactosyltransferase activity,GO:0004381,Stroke,MESH:D020521,0,,1,ABO
gap junction channel activity,GO:0005243,Hemorrhagic Stroke,MESH:D000083302,2,Air Pollutants|Particulate Matter,0,
gap junction channel activity,GO:0005243,Ischemic Stroke,MESH:D000083242,2,Air Pollutants|Particulate Matter,0,
gap junction channel activity,GO:0005243,Stroke,MESH:D020521,3,Air Pollutants|Particulate Matter|Resveratrol,0,
GDP binding,GO:0019003,Stroke,MESH:D020521,0,,1,UCP2
general transcription initiation factor binding,GO:0140296,Heat Stroke,MESH:D018883,0,,2,JUN|RELA
general transcription initiation factor binding,GO:0140296,Stroke,MESH:D020521,0,,1,FOXF2
globoside alpha-N-acetylgalactosaminyltransferase activity,GO:0047277,Stroke,MESH:D020521,0,,1,ABO
glucose-6-phosphatase activity,GO:0004346,Ischemic Stroke,MESH:D000083242,1,Cisplatin,0,
glucose-6-phosphatase activity,GO:0004346,Stroke,MESH:D020521,3,Ascorbic Acid|Metformin|Vitamin E,0,
glutamate binding,GO:0016595,Stroke,MESH:D020521,1,Ethanol,0,
glutamate-cysteine ligase activity,GO:0004357,Stroke,MESH:D020521,1,Cadmium,0,
glutathione hydrolase activity,GO:0036374,Stroke,MESH:D020521,1,Arsenic,0,
glutathione peroxidase activity,GO:0004602,Heat Stroke,MESH:D018883,2,Glycerol|Serotonin,0,
glutathione peroxidase activity,GO:0004602,Hemorrhagic Stroke,MESH:D000083302,2,Air Pollutants|Particulate Matter,0,
glutathione peroxidase activity,GO:0004602,Ischemic Stroke,MESH:D000083242,7,Air Pollutants|Bleomycin|Cisplatin|Methamphetamine|Ozone|Particulate Matter|Sulfur Dioxide,1,ALOX5AP
glutathione peroxidase activity,GO:0004602,Stroke,MESH:D020521,31,Acetaminophen|Acrolein|Air Pollutants|Arsenic|Ascorbic Acid|Atorvastatin|Cadmium|Caffeine|Calcium|Dexamethasone|Diclofenac|Edaravone|Ethanol|Folic Acid|Glycerol|Losartan|Metformin|Methamphetamine|Methotrexate|Niacinamide|Nicotine|Ozone|Particulate Matter|Resveratrol|Riboflavin|Serotonin|Simvastatin|Soot|Sulfur Dioxide|Vitamin B 6|Vitamin E,0,
glutathione transferase activity,GO:0004364,Heat Stroke,MESH:D018883,1,Dopamine,0,
glutathione transferase activity,GO:0004364,Hemorrhagic Stroke,MESH:D000083302,1,Particulate Matter,0,
glutathione transferase activity,GO:0004364,Ischemic Stroke,MESH:D000083242,4,Bleomycin|Cisplatin|Ozone|Particulate Matter,1,ALOX5AP
glutathione transferase activity,GO:0004364,Stroke,MESH:D020521,21,Acetaminophen|Arsenic|Ascorbic Acid|Cadmium|Caffeine|Calcium|Carvedilol|Dexamethasone|Edaravone|Ethanol|Folic Acid|Metformin|Methotrexate|Niacinamide|Nicotine|Ozone|Particulate Matter|Perindopril|Resveratrol|Vitamin B 12|Vitamin E,0,
glycerol-3-phosphate O-acyltransferase activity,GO:0004366,Stroke,MESH:D020521,1,Resveratrol,0,
glycogen phosphorylase activity,GO:0008184,Stroke,MESH:D020521,1,Metformin,0,
glycoprotein-fucosylgalactoside alpha-N-acetylgalactosaminyltransferase activity,GO:0004380,Stroke,MESH:D020521,0,,1,ABO
glycosyltransferase activity,GO:0016757,Stroke,MESH:D020521,0,,1,ABO
G-protein alpha-subunit binding,GO:0001965,Stroke,MESH:D020521,0,,1,RGS7
G-protein beta-subunit binding,GO:0031681,Stroke,MESH:D020521,0,,1,RGS7
