GOName,GOID,DiseaseName,DiseaseID,InferenceChemicalQty,InferenceChemicalNames,InferenceGeneQty,InferenceGeneSymbols
AMP-activated protein kinase activity,GO:0004679,Alzheimer Disease,MESH:D000544,9,5-Methoxypsoralen|Berberine|Folic Acid|Glucose|Hydrogen Peroxide|Nicotine|Resveratrol|Streptozocin|Tadalafil,1,GSK3B
AMP deaminase activity,GO:0003876,Alzheimer Disease,MESH:D000544,1,cupric chloride,0,
amylase activity,GO:0016160,Alzheimer Disease,MESH:D000544,3,"Cadmium|Heparin, Low-Molecular-Weight|Streptozocin",0,
amylin binding,GO:0097645,Alzheimer Disease,MESH:D000544,0,,1,APP
amyloid-beta binding,GO:0001540,Alzheimer Disease,MESH:D000544,0,,13,ACHE|APOE|BACE1|BCHE|CHRNA7|CLU|CST3|IDE|INSR|PGRMC1|PICALM|PRNP|TREM2
amyloid-beta binding,GO:0001540,"Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia",MESH:C564330,0,,1,APOE
amyloid-beta binding,GO:0001540,Alzheimer disease type 2,MESH:C536595,0,,1,APOE
amyloid-beta binding,GO:0001540,Alzheimer disease type 4,MESH:C536596,0,,1,APOE
"anandamide 11,12 epoxidase activity",GO:0062188,Alzheimer Disease,MESH:D000544,0,,1,CYP2D6
"anandamide 14,15 epoxidase activity",GO:0062189,Alzheimer Disease,MESH:D000544,0,,1,CYP2D6
"anandamide 8,9 epoxidase activity",GO:0062187,Alzheimer Disease,MESH:D000544,0,,1,CYP2D6
angiostatin binding,GO:0043532,Alzheimer Disease,MESH:D000544,0,,1,ATP5F1A
antioxidant activity,GO:0016209,Alzheimer Disease,MESH:D000544,5,Cannabidiol|Colchicine|Curcumin|Melatonin|Particulate Matter,2,APOE|SOD2
antioxidant activity,GO:0016209,"Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia",MESH:C564330,0,,1,APOE
antioxidant activity,GO:0016209,Alzheimer disease type 2,MESH:C536595,0,,1,APOE
antioxidant activity,GO:0016209,Alzheimer disease type 4,MESH:C536596,0,,1,APOE
antiporter activity,GO:0015297,Alzheimer Disease,MESH:D000544,0,,1,SLC30A4
apolipoprotein A-I binding,GO:0034186,Alzheimer Disease,MESH:D000544,0,,1,TREM2
apolipoprotein A-I receptor activity,GO:0034188,Alzheimer Disease,MESH:D000544,0,,1,ABCA7
apolipoprotein A-I receptor activity,GO:0034188,Alzheimer Disease 9,MESH:C563834,0,,1,ABCA7
apolipoprotein binding,GO:0034185,Alzheimer Disease,MESH:D000544,0,,3,APP|MAPT|TREM2
arachidonic acid binding,GO:0050544,Alzheimer Disease,MESH:D000544,0,,1,PPARG
arachidonic acid omega-hydroxylase activity,GO:0052869,Alzheimer Disease,MESH:D000544,0,,1,HMOX1
arginase activity,GO:0004053,Alzheimer Disease,MESH:D000544,3,Haloperidol|Streptozocin|Zinc,0,
arginine binding,GO:0034618,Alzheimer Disease,MESH:D000544,0,,1,NOS3
arylesterase activity,GO:0004064,Alzheimer Disease,MESH:D000544,1,Copper Sulfate,0,
"aspartic endopeptidase activity, intramembrane cleaving",GO:0042500,Alzheimer Disease,MESH:D000544,0,,3,NCSTN|PSEN1|PSEN2
"aspartic endopeptidase activity, intramembrane cleaving",GO:0042500,"Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia",MESH:C564330,0,,1,PSEN1
"aspartic endopeptidase activity, intramembrane cleaving",GO:0042500,Alzheimer disease type 4,MESH:C536596,0,,1,PSEN2
aspartic-type endopeptidase activity,GO:0004190,Alzheimer Disease,MESH:D000544,0,,5,ARC|BACE1|CASP3|PSEN1|PSEN2
aspartic-type endopeptidase activity,GO:0004190,"Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia",MESH:C564330,0,,1,PSEN1
aspartic-type endopeptidase activity,GO:0004190,Alzheimer disease type 4,MESH:C536596,0,,1,PSEN2
aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process,GO:1902944,Alzheimer Disease,MESH:D000544,1,Nicotine,0,
aspartic-type endopeptidase inhibitor activity,GO:0019828,Alzheimer Disease,MESH:D000544,0,,2,BIN1|PRNP
ATP-activated inward rectifier potassium channel activity,GO:0015272,Alzheimer Disease,MESH:D000544,1,Zinc,0,
ATPase binding,GO:0051117,Alzheimer Disease,MESH:D000544,0,,4,CHRNA7|ESR1|NCSTN|PSEN1
ATPase binding,GO:0051117,"Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia",MESH:C564330,0,,1,PSEN1
ATPase-coupled monoatomic cation transmembrane transporter activity,GO:0019829,Alzheimer Disease,MESH:D000544,0,,1,ATP7
ATP binding,GO:0005524,Alzheimer Disease,MESH:D000544,0,,11,ABCA7|ATP5F1A|ATP7|CTR1B|EPHA1|GSK3B|IDE|IGF1R|INSR|NECTIN2|PTK2B
ATP binding,GO:0005524,Alzheimer Disease 9,MESH:C563834,0,,1,ABCA7
ATP-dependent activity,GO:0140657,Alzheimer Disease,MESH:D000544,5,Galactose|Haloperidol|Iron|Sodium Fluoride|Streptozocin,0,
ATP-dependent protein binding,GO:0043008,Alzheimer Disease,MESH:D000544,0,,1,PRNP
ATP hydrolysis activity,GO:0016887,Alzheimer Disease,MESH:D000544,8,Cadmium|Deferoxamine|Glucose|Hydrogen Peroxide|Particulate Matter|Plant Extracts|Resveratrol|Streptozocin,4,ABCA7|ATP5F1A|ATP7|IDE
ATP hydrolysis activity,GO:0016887,Alzheimer Disease 9,MESH:C563834,0,,1,ABCA7
A-type (transient outward) potassium channel activity,GO:0005250,Alzheimer Disease,MESH:D000544,1,Serotonin,0,
BAT3 complex binding,GO:1904288,Alzheimer Disease,MESH:D000544,0,,1,AMFR
beta-2-microglobulin binding,GO:0030881,Alzheimer Disease,MESH:D000544,0,,1,HFE
beta-aspartyl-peptidase activity,GO:0008798,Alzheimer Disease,MESH:D000544,0,,1,BACE1
beta-catenin binding,GO:0008013,Alzheimer Disease,MESH:D000544,0,,6,CD2AP|ESR1|GSK3B|NOS3|PSEN1|TREM2
beta-catenin binding,GO:0008013,"Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia",MESH:C564330,0,,1,PSEN1
beta-endorphin binding,GO:0031626,Alzheimer Disease,MESH:D000544,0,,1,IDE
beta-galactosidase activity,GO:0004565,Alzheimer Disease,MESH:D000544,7,Air Pollutants|Aluminum Chloride|Cannabidiol|Dronabinol|Galactose|Particulate Matter|Resveratrol,0,
BH3 domain binding,GO:0051434,Alzheimer Disease,MESH:D000544,0,,2,BAX|BCL2
BH domain binding,GO:0051400,Alzheimer Disease,MESH:D000544,0,,2,BAX|BCL2
boss receptor activity,GO:0008288,Alzheimer Disease,MESH:D000544,0,,3,EPHA1|IGF1R|INSR
bradykinin receptor binding,GO:0031711,Alzheimer Disease,MESH:D000544,0,,1,ACE
brain-derived neurotrophic factor binding,GO:0048403,Alzheimer Disease,MESH:D000544,0,,1,A2M
brain-derived neurotrophic factor receptor activity,GO:0060175,Alzheimer Disease,MESH:D000544,0,,3,EPHA1|IGF1R|INSR
cadherin binding,GO:0045296,Alzheimer Disease,MESH:D000544,0,,4,CD2AP|NOS3|PCDH11X|PSEN1
cadherin binding,GO:0045296,"Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia",MESH:C564330,0,,1,PSEN1
cadmium ion binding,GO:0046870,Alzheimer Disease,MESH:D000544,0,,1,NOS3
calcium channel activity,GO:0005262,Alzheimer Disease,MESH:D000544,4,Cannabidiol|Dronabinol|Raloxifene Hydrochloride|Zinc,2,CHRNA7|PSEN1
calcium channel activity,GO:0005262,"Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia",MESH:C564330,0,,1,PSEN1
calcium channel inhibitor activity,GO:0019855,Alzheimer Disease,MESH:D000544,0,,1,CALM1
calcium channel regulator activity,GO:0005246,Alzheimer Disease,MESH:D000544,0,,2,CALM1|NPY
calcium-dependent ATPase activity,GO:0030899,Alzheimer Disease,MESH:D000544,2,Berberine|Cadmium,0,
calcium-dependent cysteine-type endopeptidase activity,GO:0004198,Alzheimer Disease,MESH:D000544,1,Glucose,0,
calcium-dependent protein binding,GO:0048306,Alzheimer Disease,MESH:D000544,0,,2,A2M|CALM1
calcium ion binding,GO:0005509,Alzheimer Disease,MESH:D000544,0,,9,ARC|BCHE|CALM1|F2|NCSTN|PCDH11X|PLAU|TPP1|VSNL1
calmodulin binding,GO:0005516,Alzheimer Disease,MESH:D000544,0,,3,ACE|ESR1|NOS3
calmodulin-dependent protein kinase activity,GO:0004683,Alzheimer Disease,MESH:D000544,0,,1,PTK2B
cAMP-dependent protein kinase activity,GO:0004691,Alzheimer Disease,MESH:D000544,1,Glucose,0,
carbohydrate binding,GO:0030246,Alzheimer Disease,MESH:D000544,0,,1,CD33
carbonate dehydratase activity,GO:0004089,Alzheimer Disease,MESH:D000544,2,Copper|Streptozocin,0,
carboxylic ester hydrolase activity,GO:0052689,Alzheimer Disease,MESH:D000544,0,,2,ACHE|BCHE
carboxypeptidase activity,GO:0004180,Alzheimer Disease,MESH:D000544,0,,1,ACE
cargo receptor activity,GO:0038024,Alzheimer Disease,MESH:D000544,0,,1,INSR
carnitine O-palmitoyltransferase activity,GO:0004095,Alzheimer Disease,MESH:D000544,3,Copper|Copper Sulfate|Resveratrol,0,
catalase activity,GO:0004096,Alzheimer Disease,MESH:D000544,1,Copper Sulfate,0,
catalytic activity,GO:0003824,Alzheimer Disease,MESH:D000544,0,,3,BCHE|INPP5D|WWOX
CD40 receptor binding,GO:0005174,Alzheimer Disease,MESH:D000544,0,,1,TNF
cell adhesion molecule binding,GO:0050839,Alzheimer Disease,MESH:D000544,0,,1,NECTIN2
channel activity,GO:0015267,Alzheimer Disease,MESH:D000544,4,Cadmium|Copper|Glucose|Zinc,2,BAX|BCL2
channel inhibitor activity,GO:0016248,Alzheimer Disease,MESH:D000544,0,,1,BCL2
chaperone binding,GO:0051087,Alzheimer Disease,MESH:D000544,0,,7,AMFR|APP|BAX|BIN1|CLU|MAPT|PRNP
chemoattractant activity,GO:0042056,Alzheimer Disease,MESH:D000544,0,,2,APP|VEGFA
chloride channel regulator activity,GO:0017081,Alzheimer Disease,MESH:D000544,0,,1,CHRNA7
chloride ion binding,GO:0031404,Alzheimer Disease,MESH:D000544,0,,1,ACE
cholesterol 24-hydroxylase activity,GO:0033781,Alzheimer Disease,MESH:D000544,0,,1,CYP46A1
cholesterol transfer activity,GO:0120020,Alzheimer Disease,MESH:D000544,0,,1,APOE
cholesterol transfer activity,GO:0120020,"Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia",MESH:C564330,0,,1,APOE
cholesterol transfer activity,GO:0120020,Alzheimer disease type 2,MESH:C536595,0,,1,APOE
cholesterol transfer activity,GO:0120020,Alzheimer disease type 4,MESH:C536596,0,,1,APOE
choline binding,GO:0033265,Alzheimer Disease,MESH:D000544,0,,2,ACHE|BCHE
cholinesterase activity,GO:0004104,Alzheimer Disease,MESH:D000544,3,Ginkgo biloba extract|Physostigmine|Tacrine,3,ACE|ACHE|BCHE
cholinesterase activity,GO:0004104,Alzheimer disease type 2,MESH:C536595,1,Manganese,0,
chromatin binding,GO:0003682,Alzheimer Disease,MESH:D000544,0,,5,APP|ESR1|MPO|PPARG|TFAM
citrate synthase activity,GO:0036440,Alzheimer Disease,MESH:D000544,3,Galactose|Glucose|Streptozocin,0,
clathrin binding,GO:0030276,Alzheimer Disease,MESH:D000544,0,,3,BIN1|CD2AP|PICALM
clathrin heavy chain binding,GO:0032050,Alzheimer Disease,MESH:D000544,0,,1,PICALM
collagen binding,GO:0005518,Alzheimer Disease,MESH:D000544,0,,1,ACHE
collagen binding involved in cell-matrix adhesion,GO:0098639,Alzheimer Disease,MESH:D000544,1,Resveratrol,0,
complement component C3b binding,GO:0001851,Alzheimer Disease,MESH:D000544,0,,1,CR1
complement component C3b receptor activity,GO:0004877,Alzheimer Disease,MESH:D000544,0,,1,CR1
complement component C4b binding,GO:0001855,Alzheimer Disease,MESH:D000544,0,,1,CR1
complement component C4b receptor activity,GO:0001861,Alzheimer Disease,MESH:D000544,0,,1,CR1
copper ion binding,GO:0005507,Alzheimer Disease,MESH:D000544,0,,2,ATP7|PRNP
copper ion transmembrane transporter activity,GO:0005375,Alzheimer Disease,MESH:D000544,0,,3,ATP7|CTR1B|CTR1C
coreceptor activity,GO:0015026,Alzheimer Disease,MESH:D000544,0,,1,NECTIN2
co-receptor binding,GO:0039706,Alzheimer Disease,MESH:D000544,0,,1,HFE
corticotropin-releasing hormone activity,GO:0017045,Alzheimer Disease,MESH:D000544,0,,1,CRH
corticotropin-releasing hormone receptor 1 binding,GO:0051430,Alzheimer Disease,MESH:D000544,0,,1,CRH
corticotropin-releasing hormone receptor 2 binding,GO:0051431,Alzheimer Disease,MESH:D000544,0,,1,CRH
creatine kinase activity,GO:0004111,Alzheimer Disease,MESH:D000544,6,"Cadmium|Cholesterol, Dietary|Copper Sulfate|Ellagic Acid|Resveratrol|Streptozocin",0,
cupric ion binding,GO:1903135,Alzheimer Disease,MESH:D000544,0,,1,PRNP
cuprous ion binding,GO:1903136,Alzheimer Disease,MESH:D000544,0,,1,PRNP
cyclin-dependent protein serine/threonine kinase inhibitor activity,GO:0004861,Alzheimer Disease,MESH:D000544,0,,1,CASP3
cysteine-type endopeptidase activity,GO:0004197,Alzheimer Disease,MESH:D000544,10,"Acrolein|Cadmium|Cannabidiol|Celecoxib|Dronabinol|Glucose|Hydrogen Peroxide|Nanotubes, Carbon|Particulate Matter|Raloxifene Hydrochloride",1,CASP3
cysteine-type endopeptidase activity involved in apoptotic process,GO:0097153,Alzheimer Disease,MESH:D000544,4,Cannabidiol|Folic Acid|Glucose|Homocysteine,0,
cysteine-type endopeptidase inhibitor activity,GO:0004869,Alzheimer Disease,MESH:D000544,0,,1,CST3
cysteine-type peptidase activity,GO:0008234,Alzheimer Disease,MESH:D000544,1,Dichlorodiphenyl Dichloroethylene,1,CASP3
"cytochrome-b5 reductase activity, acting on NADH",GO:0090524,Alzheimer Disease,MESH:D000544,1,cupric chloride,0,
cytochrome-c oxidase activity,GO:0004129,Alzheimer Disease,MESH:D000544,22,2-butenal|Acrolein|Air Pollutants|Berberine|Cadmium|Cannabidiol|Celecoxib|Copper|Copper Sulfate|Curcumin|Deferoxamine|Dronabinol|Ellagic Acid|Glucose|Hydrogen Peroxide|Iron|Nitrites|Ozone|Particulate Matter|Resveratrol|Streptozocin|Zinc,0,
cytokine activity,GO:0005125,Alzheimer Disease,MESH:D000544,0,,4,IL1B|LEP|TNF|VEGFA
cytoskeletal anchor activity,GO:0008093,Alzheimer Disease,MESH:D000544,0,,1,NCK2
D-alanine:2-oxoglutarate aminotransferase activity,GO:0047810,Alzheimer Disease,MESH:D000544,1,Curcumin,0,
death receptor agonist activity,GO:0038177,Alzheimer Disease,MESH:D000544,0,,1,TNF
death receptor binding,GO:0005123,Alzheimer Disease,MESH:D000544,0,,1,CASP3
delta24(24-1) sterol reductase activity,GO:0000246,Alzheimer Disease,MESH:D000544,0,,1,DHCR24
delta24-sterol reductase activity,GO:0050614,Alzheimer Disease,MESH:D000544,0,,1,DHCR24
D-glucose transmembrane transporter activity,GO:0055056,Alzheimer Disease,MESH:D000544,0,,1,SLC2A4
D-glutamyltransferase activity,GO:0047823,Alzheimer Disease,MESH:D000544,6,Air Pollutants|Folic Acid|Hydrogen Peroxide|Particulate Matter|Streptozocin|Zinc,0,
dimethylargininase activity,GO:0016403,Alzheimer Disease,MESH:D000544,2,Folic Acid|Homocysteine,0,
D-lactate dehydrogenase activity,GO:0008720,Alzheimer Disease,MESH:D000544,1,cupric chloride,0,
DNA binding,GO:0003677,Alzheimer Disease,MESH:D000544,0,,9,ABCA7|APP|ESR1|INPP5D|LEP|MAPT|PPARG|SOD2|TFAM
DNA binding,GO:0003677,Alzheimer Disease 9,MESH:C563834,0,,1,ABCA7
"DNA binding, bending",GO:0008301,Alzheimer Disease,MESH:D000544,0,,1,TFAM
DNA binding domain binding,GO:0050692,Alzheimer Disease,MESH:D000544,0,,1,PPARG
"DNA-binding transcription activator activity, RNA polymerase II-specific",GO:0001228,Alzheimer Disease,MESH:D000544,0,,2,ESR1|PPARG
DNA-binding transcription factor activity,GO:0003700,Alzheimer Disease,MESH:D000544,2,Cadmium|Ozone,2,ESR1|PPARG
"DNA-binding transcription factor activity, RNA polymerase II-specific",GO:0000981,Alzheimer Disease,MESH:D000544,0,,3,ESR1|F2|PPARG
DNA-binding transcription factor binding,GO:0140297,Alzheimer Disease,MESH:D000544,0,,3,BCL2|BIN1|PPARG
"DNA-binding transcription repressor activity, RNA polymerase II-specific",GO:0001227,Alzheimer Disease,MESH:D000544,0,,2,ENO1|PPARG
DNA-dependent protein kinase activity,GO:0004677,Alzheimer Disease,MESH:D000544,0,,1,GSK3B
DNA-directed DNA polymerase activity,GO:0003887,Alzheimer Disease,MESH:D000544,1,Hydrogen Peroxide,0,
DNA-methyltransferase activity,GO:0009008,Alzheimer Disease,MESH:D000544,4,Curcumin|Folic Acid|Hydrogen Peroxide|Plant Extracts,0,
double-stranded DNA binding,GO:0003690,Alzheimer Disease,MESH:D000544,0,,2,MAPT|PPARG
dynactin binding,GO:0034452,Alzheimer Disease,MESH:D000544,0,,2,GSK3B|MAPT
dynein complex binding,GO:0070840,Alzheimer Disease,MESH:D000544,0,,1,GSK3B
E-box binding,GO:0070888,Alzheimer Disease,MESH:D000544,0,,1,PPARG
electron transfer activity,GO:0009055,Alzheimer Disease,MESH:D000544,1,2-butenal,2,ADAM10|MAOB
electron transfer activity,GO:0009055,ALZHEIMER DISEASE 18,OMIM:615590,0,,1,ADAM10
endopeptidase activator activity,GO:0061133,Alzheimer Disease,MESH:D000544,0,,2,APH1B|NCSTN
endopeptidase activity,GO:0004175,Alzheimer Disease,MESH:D000544,2,Particulate Matter|Streptozocin,10,ACE|ADAM10|BACE1|CASP3|F2|IDE|NCSTN|PSEN1|PSEN2|TPP1
endopeptidase activity,GO:0004175,ALZHEIMER DISEASE 18,OMIM:615590,0,,1,ADAM10
endopeptidase activity,GO:0004175,"Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia",MESH:C564330,0,,1,PSEN1
endopeptidase activity,GO:0004175,Alzheimer disease type 4,MESH:C536596,0,,1,PSEN2
endopeptidase inhibitor activity,GO:0004866,Alzheimer Disease,MESH:D000544,0,,2,A2M|CST3
enzyme binding,GO:0019899,Alzheimer Disease,MESH:D000544,0,,17,A2M|APOE|APP|BACE1|BCHE|DHCR24|ENO1|ESR1|HMOX1|IGF2R|MAPT|PPARG|PTK2B|SOD2|TF|TSPAN14|WWOX
enzyme binding,GO:0019899,"Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia",MESH:C564330,0,,1,APOE
enzyme binding,GO:0019899,Alzheimer disease type 2,MESH:C536595,0,,1,APOE
enzyme binding,GO:0019899,Alzheimer disease type 4,MESH:C536596,0,,1,APOE
enzyme regulator activity,GO:0030234,Alzheimer Disease,MESH:D000544,0,,1,CALM1
ephrin receptor activity,GO:0005003,Alzheimer Disease,MESH:D000544,0,,1,EPHA1
ephrin receptor binding,GO:0046875,Alzheimer Disease,MESH:D000544,0,,1,APP
epidermal growth factor receptor activity,GO:0005006,Alzheimer Disease,MESH:D000544,0,,3,EPHA1|IGF1R|INSR
estradiol 17-beta-dehydrogenase activity,GO:0004303,Alzheimer Disease,MESH:D000544,2,Curcumin|Indomethacin,0,
estradiol binding,GO:1903924,Alzheimer Disease,MESH:D000544,0,,1,ESR1
estrogen binding,GO:0099130,Alzheimer Disease,MESH:D000544,0,,1,ESR1
estrogen response element binding,GO:0034056,Alzheimer Disease,MESH:D000544,0,,1,ESR1
eukaryotic translation initiation factor 2alpha kinase activity,GO:0004694,Alzheimer Disease,MESH:D000544,0,,1,GSK3B
exopeptidase activity,GO:0008238,Alzheimer Disease,MESH:D000544,0,,1,ACE
extracellular ligand-gated monoatomic ion channel activity,GO:0005230,Alzheimer Disease,MESH:D000544,0,,2,CHRNA7|CHRNB2
extracellularly glutamate-gated chloride channel activity,GO:0008068,Alzheimer Disease,MESH:D000544,1,Ibotenic Acid,0,
extracellular matrix binding,GO:0050840,Alzheimer Disease,MESH:D000544,0,,1,VEGFA
extracellular matrix structural constituent,GO:0005201,Alzheimer Disease,MESH:D000544,0,,1,RELN
FAD binding,GO:0071949,Alzheimer Disease,MESH:D000544,0,,2,DHCR24|MTHFR
fatty acid binding,GO:0005504,Alzheimer Disease,MESH:D000544,0,,1,APOC1
ferric iron binding,GO:0008199,Alzheimer Disease,MESH:D000544,0,,1,TF
ferrous iron binding,GO:0008198,Alzheimer Disease,MESH:D000544,0,,1,TF
fibroblast growth factor receptor activity,GO:0005007,Alzheimer Disease,MESH:D000544,0,,3,EPHA1|IGF1R|INSR
fibronectin binding,GO:0001968,Alzheimer Disease,MESH:D000544,0,,2,EPHA1|VEGFA
flavin adenine dinucleotide binding,GO:0050660,Alzheimer Disease,MESH:D000544,0,,4,DHCR24|MAOB|MTHFR|NOS3
floppase activity,GO:0140328,Alzheimer Disease,MESH:D000544,0,,1,ABCA7
floppase activity,GO:0140328,Alzheimer Disease 9,MESH:C563834,0,,1,ABCA7
FMN binding,GO:0010181,Alzheimer Disease,MESH:D000544,0,,1,NOS3
frizzled binding,GO:0005109,Alzheimer Disease,MESH:D000544,0,,1,APP
"fructose 1,6-bisphosphate 1-phosphatase activity",GO:0042132,Alzheimer Disease,MESH:D000544,1,Streptozocin,0,
gap junction channel activity,GO:0005243,Alzheimer Disease,MESH:D000544,3,Air Pollutants|Particulate Matter|Resveratrol,0,
Gi/o-coupled serotonin receptor activity,GO:0001586,Alzheimer Disease,MESH:D000544,1,Dronabinol,0,
glucokinase activity,GO:0004340,Alzheimer Disease,MESH:D000544,3,Plant Extracts|Streptozocin|Tadalafil,0,
glucose-6-phosphatase activity,GO:0004346,Alzheimer Disease,MESH:D000544,3,Plant Extracts|Streptozocin|Tadalafil,0,
glucose-6-phosphate dehydrogenase activity,GO:0004345,Alzheimer Disease,MESH:D000544,2,Plant Extracts|Streptozocin,0,
glucose uniporter activity,GO:0015304,Alzheimer Disease,MESH:D000544,0,,1,SLC2A4
glucuronosyltransferase activity,GO:0015020,Alzheimer Disease,MESH:D000544,1,Plant Preparations,0,
glutamate-cysteine ligase activity,GO:0004357,Alzheimer Disease,MESH:D000544,1,Cadmium,0,
