GOName,GOID,DiseaseName,DiseaseID,InferenceChemicalQty,InferenceChemicalNames,InferenceGeneQty,InferenceGeneSymbols
actin filament binding,GO:0051015,"Hepatitis, Chronic",MESH:D006521,0,,1,MET
actin monomer binding,GO:0003785,Hepatitis C,MESH:D006526,0,,1,TLR8
adenosine deaminase activity,GO:0004000,Hepatitis,MESH:D006505,2,efavirenz|Lamivudine,0,
adenosine deaminase activity,GO:0004000,Hepatitis B,MESH:D006509,2,Lamivudine|Tenofovir,0,
adenosine deaminase activity,GO:0004000,"Hepatitis B, Chronic",MESH:D019694,2,Lamivudine|Tenofovir,0,
adenosine deaminase activity,GO:0004000,Hepatitis C,MESH:D006526,1,Lamivudine,0,
adenosine kinase activity,GO:0004001,Hepatitis,MESH:D006505,1,Oxygen,0,
adenylate kinase activity,GO:0004017,Hepatitis,MESH:D006505,1,cypermethrin,0,
ADP phosphatase activity,GO:0043262,Hepatitis,MESH:D006505,1,Caffeine,0,
aldehyde dehydrogenase (NAD+) activity,GO:0004029,Hepatitis,MESH:D006505,1,Disulfiram,0,
aldehyde dehydrogenase [NAD(P)+] activity,GO:0004030,Hepatitis,MESH:D006505,1,Ethanol,0,
aldehyde dehydrogenase [NAD(P)+] activity,GO:0004030,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,0,
alditol:NADP+ 1-oxidoreductase activity,GO:0004032,Hepatitis,MESH:D006505,3,Metformin|Valproic Acid|Vancomycin,0,
alkaline phosphatase activity,GO:0004035,Hepatitis,MESH:D006505,37,1-Naphthylisothiocyanate|Acetaminophen|Acetylcysteine|Aluminum Chloride|Amphotericin B|Ampicillin|Carbon Tetrachloride|Chloroquine|cypermethrin|Dietary Fats|Diethylnitrosamine|Edaravone|Ethanol|Finasteride|Galactosamine|Glyburide|Imatinib Mesylate|Isoniazid|Lipopolysaccharides|Metformin|Methimazole|Methionine|Niacin|Paroxetine|Phenobarbital|Prednisolone|Resveratrol|Rosiglitazone|Sorafenib|Sulfasalazine|Thioacetamide|Ursodeoxycholic Acid|Valproic Acid|Vancomycin|Warfarin|Zidovudine|Zinc Sulfate,0,
alkaline phosphatase activity,GO:0004035,Hepatitis A,MESH:D006506,1,Glycyrrhizic Acid,0,
alkaline phosphatase activity,GO:0004035,"Hepatitis, Alcoholic",MESH:D006519,2,Ethanol|Prednisolone,0,
alkaline phosphatase activity,GO:0004035,"Hepatitis, Animal",MESH:D006520,3,deoxynivalenol|Dietary Fats|Methionine,0,
alkaline phosphatase activity,GO:0004035,"Hepatitis, Autoimmune",MESH:D019693,3,Imatinib Mesylate|Mercuric Chloride|Prednisolone,0,
alkaline phosphatase activity,GO:0004035,Hepatitis B,MESH:D006509,3,baicalin|Cyclophosphamide|Zidovudine,0,
alkaline phosphatase activity,GO:0004035,"Hepatitis B, Chronic",MESH:D019694,3,Colchicine|Cyclosporine|Prednisolone,0,
alkaline phosphatase activity,GO:0004035,Hepatitis C,MESH:D006526,4,Cyclosporine|Resveratrol|Vitamin E|Zidovudine,0,
alkaline phosphatase activity,GO:0004035,"Hepatitis C, Chronic",MESH:D019698,3,Prednisolone|Ursodeoxycholic Acid|Vitamin A,0,
alkaline phosphatase activity,GO:0004035,"Hepatitis, Chronic",MESH:D006521,4,Cyclophosphamide|Diclofenac|Prednisolone|Ursodeoxycholic Acid,0,
alkane 1-monooxygenase activity,GO:0018685,Hepatitis,MESH:D006505,1,Phenobarbital,0,
alkane 1-monooxygenase activity,GO:0018685,"Hepatitis, Animal",MESH:D006520,0,,1,CYP4A14
alkylglycerophosphoethanolamine phosphodiesterase activity,GO:0047391,Hepatitis,MESH:D006505,0,,1,ENPP2
alpha-amylase activity,GO:0004556,Hepatitis,MESH:D006505,1,Resveratrol,0,
alpha-amylase activity,GO:0004556,Hepatitis C,MESH:D006526,1,Resveratrol,0,
alpha-mannosidase activity,GO:0004559,"Hepatitis, Autoimmune",MESH:D019693,1,Plant Preparations,0,
aminoacylase activity,GO:0004046,Hepatitis,MESH:D006505,0,,1,CAT
aminoacylase activity,GO:0004046,"Hepatitis, Chronic",MESH:D006521,0,,1,CAT
aminopeptidase activity,GO:0004177,Hepatitis,MESH:D006505,1,Dichlorodiphenyl Dichloroethylene,0,
AMP-activated protein kinase activity,GO:0004679,Hepatitis,MESH:D006505,10,5-Methoxypsoralen|Caffeine|Dietary Fats|Ethanol|Fenofibrate|Imatinib Mesylate|Lipopolysaccharides|Metformin|Oxygen|Resveratrol,0,
AMP-activated protein kinase activity,GO:0004679,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,0,
AMP-activated protein kinase activity,GO:0004679,"Hepatitis, Animal",MESH:D006520,2,"5-(3-methoxy-5-(4-methoxystyryl)phenoxy)-2,2-dimethylpentanoic acid|Dietary Fats",0,
AMP-activated protein kinase activity,GO:0004679,"Hepatitis, Autoimmune",MESH:D019693,2,celastrol|Imatinib Mesylate,0,
AMP-activated protein kinase activity,GO:0004679,Hepatitis C,MESH:D006526,1,Resveratrol,0,
AMP-activated protein kinase activity,GO:0004679,"Hepatitis, Chronic",MESH:D006521,1,Fenofibrate,0,
amylase activity,GO:0016160,Hepatitis,MESH:D006505,3,Ethanol|Lipopolysaccharides|Metformin,0,
amylase activity,GO:0016160,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,0,
amyloid-beta binding,GO:0001540,Hepatitis C,MESH:D006526,0,,1,SCARB1
"anandamide 11,12 epoxidase activity",GO:0062188,Hepatitis C,MESH:D006526,0,,1,CYP3A4
"anandamide 14,15 epoxidase activity",GO:0062189,Hepatitis C,MESH:D006526,0,,1,CYP3A4
"anandamide 8,9 epoxidase activity",GO:0062187,Hepatitis C,MESH:D006526,0,,1,CYP3A4
antigen binding,GO:0003823,"Hepatitis, Autoimmune",MESH:D019693,0,,1,TGFB1
antigen binding,GO:0003823,"Hepatitis, Chronic",MESH:D006521,0,,1,TGFB1
antioxidant activity,GO:0016209,Hepatitis,MESH:D006505,6,Atorvastatin|Carbon Tetrachloride|Dietary Fats|Melatonin|perfluorooctane sulfonic acid|Sulfasalazine,2,ALB|CAT
antioxidant activity,GO:0016209,"Hepatitis, Animal",MESH:D006520,1,Dietary Fats,0,
antioxidant activity,GO:0016209,"Hepatitis, Autoimmune",MESH:D019693,2,Atorvastatin|Melatonin,0,
antioxidant activity,GO:0016209,Hepatitis B,MESH:D006509,2,alisol B 23-acetate|Cyclophosphamide,1,HP
antioxidant activity,GO:0016209,"Hepatitis B, Chronic",MESH:D019694,1,Colchicine,1,HP
antioxidant activity,GO:0016209,Hepatitis C,MESH:D006526,1,platycodin D,0,
antioxidant activity,GO:0016209,"Hepatitis C, Chronic",MESH:D019698,0,,1,HP
antioxidant activity,GO:0016209,"Hepatitis, Chronic",MESH:D006521,1,Cyclophosphamide,2,CAT|SOD1
apolipoprotein A-I binding,GO:0034186,Hepatitis C,MESH:D006526,0,,1,SCARB1
apolipoprotein binding,GO:0034185,Hepatitis C,MESH:D006526,0,,2,LPL|SCARB1
arachidonic acid binding,GO:0050544,"Hepatitis, Animal",MESH:D006520,0,,1,CYP4A14
arachidonic acid epoxygenase activity,GO:0008392,"Hepatitis, Animal",MESH:D006520,0,,1,CYP4A14
arachidonic acid epoxygenase activity,GO:0008392,Hepatitis B,MESH:D006509,0,,1,CYP2A6
arachidonic acid epoxygenase activity,GO:0008392,Hepatitis C,MESH:D006526,0,,1,CYP2A6
arachidonic acid monooxygenase activity,GO:0008391,"Hepatitis, Animal",MESH:D006520,0,,1,CYP4A14
arachidonic acid omega-hydroxylase activity,GO:0052869,Hepatitis,MESH:D006505,0,,1,HMOX1
arginase activity,GO:0004053,Hepatitis,MESH:D006505,5,Caffeine|Edaravone|Oxygen|Valproic Acid|Zinc Sulfate,0,
argininosuccinate lyase activity,GO:0004056,Hepatitis,MESH:D006505,1,Zidovudine,0,
argininosuccinate lyase activity,GO:0004056,Hepatitis B,MESH:D006509,1,Zidovudine,0,
argininosuccinate lyase activity,GO:0004056,Hepatitis C,MESH:D006526,1,Zidovudine,0,
aromatase activity,GO:0070330,Hepatitis,MESH:D006505,2,Erlotinib Hydrochloride|trovafloxacin,0,
aromatase activity,GO:0070330,Hepatitis C,MESH:D006526,0,,1,CYP2B1
aryldialkylphosphatase activity,GO:0004063,Hepatitis,MESH:D006505,1,Valproic Acid,0,
arylesterase activity,GO:0004064,Hepatitis,MESH:D006505,3,Acetylcysteine|cypermethrin|Galactosamine,0,
arylsulfatase activity,GO:0004065,"Hepatitis, Alcoholic",MESH:D006519,0,,1,STS
aryl sulfotransferase activity,GO:0004062,Hepatitis,MESH:D006505,1,Acetaminophen,0,
aryl sulfotransferase activity,GO:0004062,"Hepatitis, Alcoholic",MESH:D006519,0,,1,SULT1E1
aspartic-type endopeptidase activity,GO:0004190,"Hepatitis, Chronic",MESH:D006521,0,,1,CASP3
ATP-activated inward rectifier potassium channel activity,GO:0015272,Hepatitis,MESH:D006505,1,Glyburide,0,
ATPase binding,GO:0051117,"Hepatitis, Autoimmune",MESH:D019693,0,,1,ALDOB
ATPase binding,GO:0051117,"Hepatitis, Chronic",MESH:D006521,0,,1,ATOX1
ATPase-coupled intramembrane lipid transporter activity,GO:0140326,"Hepatitis, Chronic",MESH:D006521,1,Chlorpromazine,0,
ATPase-coupled monoatomic cation transmembrane transporter activity,GO:0019829,Hepatitis,MESH:D006505,0,,1,ATP7B
ATPase-coupled monoatomic cation transmembrane transporter activity,GO:0019829,"Hepatitis, Chronic",MESH:D006521,0,,1,ATP7A
ATP binding,GO:0005524,Hepatitis,MESH:D006505,0,,2,ATP7B|PARP1
ATP binding,GO:0005524,"Hepatitis, Alcoholic",MESH:D006519,0,,1,STS
ATP binding,GO:0005524,Hepatitis B,MESH:D006509,0,,1,IFNB1
ATP binding,GO:0005524,"Hepatitis B, Chronic",MESH:D019694,0,,1,UBE2L3
ATP binding,GO:0005524,Hepatitis C,MESH:D006526,0,,1,RIGI
ATP binding,GO:0005524,"Hepatitis, Chronic",MESH:D006521,0,,4,ACTA2|ATP7A|MET|MKI67
ATP-dependent activity,GO:0140657,Hepatitis,MESH:D006505,4,Caffeine|Clomipramine|cypermethrin|Oxygen,0,
ATP-dependent activity,GO:0140657,"Hepatitis, Viral, Human",MESH:D006525,1,Iron,0,
ATP-dependent peptidase activity,GO:0004176,Hepatitis,MESH:D006505,0,,1,PARP1
ATP-dependent protein folding chaperone,GO:0140662,"Hepatitis, Alcoholic",MESH:D006519,0,,1,STS
ATP hydrolysis activity,GO:0016887,Hepatitis,MESH:D006505,13,Acetaminophen|Acetylcysteine|Chloroquine|Cimetidine|cypermethrin|Dietary Fats|Diethylnitrosamine|Fenofibrate|Lipopolysaccharides|Metformin|Omeprazole|Resveratrol|zinc protoporphyrin,2,ATP7B|PARP1
ATP hydrolysis activity,GO:0016887,"Hepatitis, Alcoholic",MESH:D006519,0,,1,STS
ATP hydrolysis activity,GO:0016887,"Hepatitis, Animal",MESH:D006520,1,Dietary Fats,0,
ATP hydrolysis activity,GO:0016887,"Hepatitis, Autoimmune",MESH:D019693,1,Mercuric Chloride,0,
ATP hydrolysis activity,GO:0016887,Hepatitis C,MESH:D006526,1,Resveratrol,1,RIGI
ATP hydrolysis activity,GO:0016887,"Hepatitis, Chronic",MESH:D006521,1,Fenofibrate,1,ATP7A
beta-2-microglobulin binding,GO:0030881,Hepatitis C,MESH:D006526,0,,1,HFE
beta-catenin binding,GO:0008013,"Hepatitis, Chronic",MESH:D006521,0,,1,MET
beta-endorphin receptor activity,GO:0004979,Hepatitis C,MESH:D006526,0,,1,OPRM1
beta-galactosidase activity,GO:0004565,Hepatitis,MESH:D006505,3,Acetylcysteine|Aluminum Chloride|Resveratrol,0,
beta-galactosidase activity,GO:0004565,Hepatitis C,MESH:D006526,1,Resveratrol,0,
beta-N-acetylhexosaminidase activity,GO:0004563,"Hepatitis B, Chronic",MESH:D019694,1,Cyclosporine,0,
beta-N-acetylhexosaminidase activity,GO:0004563,Hepatitis C,MESH:D006526,1,Cyclosporine,0,
beta-tubulin binding,GO:0048487,Hepatitis,MESH:D006505,1,perfluorooctanoic acid,0,
bile acid:sodium symporter activity,GO:0008508,Hepatitis B,MESH:D006509,0,,1,SLC10A1
bile acid transmembrane transporter activity,GO:0015125,Hepatitis B,MESH:D006509,1,alisol B 23-acetate,1,SLC10A1
boss receptor activity,GO:0008288,"Hepatitis, Chronic",MESH:D006521,0,,1,MET
brain-derived neurotrophic factor receptor activity,GO:0060175,"Hepatitis, Chronic",MESH:D006521,0,,1,MET
butyrate-CoA ligase activity,GO:0047760,"Hepatitis, Chronic",MESH:D006521,1,Diclofenac,0,
caffeine oxidase activity,GO:0034875,Hepatitis C,MESH:D006526,0,,1,CYP3A4
calcium activated cation channel activity,GO:0005227,Hepatitis,MESH:D006505,1,Clotrimazole,0,
calcium-dependent ATPase activity,GO:0030899,Hepatitis,MESH:D006505,6,Acetylcysteine|Aspirin|Atorvastatin|Dietary Fats|Glyburide|Propylthiouracil,0,
calcium-dependent ATPase activity,GO:0030899,"Hepatitis, Animal",MESH:D006520,1,Dietary Fats,0,
calcium-dependent ATPase activity,GO:0030899,"Hepatitis, Autoimmune",MESH:D019693,1,Atorvastatin,0,
calcium-dependent ATPase activity,GO:0030899,"Hepatitis, Chronic",MESH:D006521,3,Aspirin|Chlorpromazine|Propylthiouracil,0,
calcium-dependent cysteine-type endopeptidase activity,GO:0004198,Hepatitis,MESH:D006505,3,Acetaminophen|glimepiride|Glyburide,0,
calcium-dependent phospholipase A2 activity,GO:0047498,"Hepatitis C, Chronic",MESH:D019698,1,Vitamin A,0,
calcium-dependent protein serine/threonine phosphatase activity,GO:0004723,Hepatitis C,MESH:D006526,1,Tacrolimus,0,
calcium ion binding,GO:0005509,Hepatitis,MESH:D006505,0,,2,ENPP2|SPARC
calcium ion binding,GO:0005509,"Hepatitis, Autoimmune",MESH:D019693,0,,1,C1S
calcium ion binding,GO:0005509,Hepatitis B,MESH:D006509,0,,1,LOXL2
calcium ion binding,GO:0005509,Hepatitis C,MESH:D006526,0,,2,LOXL2|LPL
cAMP-dependent protein kinase activity,GO:0004691,Hepatitis,MESH:D006505,1,Propylthiouracil,0,
cAMP-dependent protein kinase activity,GO:0004691,"Hepatitis, Chronic",MESH:D006521,1,Propylthiouracil,0,
carbohydrate binding,GO:0030246,"Hepatitis, Autoimmune",MESH:D019693,0,,1,IL2
carbohydrate binding,GO:0030246,Hepatitis C,MESH:D006526,0,,1,CD209
carbonate dehydratase activity,GO:0004089,Hepatitis,MESH:D006505,6,Caffeine|Copper|Edaravone|Galactosamine|Valproic Acid|Vancomycin,0,
carbonate dehydratase activity,GO:0004089,"Hepatitis, Animal",MESH:D006520,1,Copper,0,
carbonate dehydratase activity,GO:0004089,"Hepatitis, Chronic",MESH:D006521,1,Copper,0,
carboxylic ester hydrolase activity,GO:0052689,Hepatitis,MESH:D006505,1,Dietary Fats,0,
carboxylic ester hydrolase activity,GO:0052689,"Hepatitis, Animal",MESH:D006520,2,Dietary Fats|Oleic Acid,0,
carboxylic ester hydrolase activity,GO:0052689,Hepatitis C,MESH:D006526,0,,1,LPL
carnitine O-octanoyltransferase activity,GO:0008458,Hepatitis,MESH:D006505,1,Dietary Fats,0,
carnitine O-octanoyltransferase activity,GO:0008458,"Hepatitis, Animal",MESH:D006520,1,Dietary Fats,0,
carnitine O-palmitoyltransferase activity,GO:0004095,Hepatitis,MESH:D006505,3,Copper|Dietary Fats|Resveratrol,0,
carnitine O-palmitoyltransferase activity,GO:0004095,"Hepatitis, Animal",MESH:D006520,2,Copper|Dietary Fats,0,
carnitine O-palmitoyltransferase activity,GO:0004095,Hepatitis C,MESH:D006526,1,Resveratrol,0,
carnitine O-palmitoyltransferase activity,GO:0004095,"Hepatitis, Chronic",MESH:D006521,1,Copper,0,
catalase activity,GO:0004096,Hepatitis,MESH:D006505,1,cypermethrin,1,CAT
catalase activity,GO:0004096,"Hepatitis, Chronic",MESH:D006521,0,,1,CAT
catalytic activity,GO:0003824,Hepatitis,MESH:D006505,0,,1,PARP1
catalytic activity,GO:0003824,"Hepatitis, Chronic",MESH:D006521,0,,1,COMMD1
C-C chemokine binding,GO:0019957,Hepatitis C,MESH:D006526,0,,1,CCR5
C-C chemokine receptor activity,GO:0016493,Hepatitis C,MESH:D006526,0,,1,CCR5
CCR1 chemokine receptor binding,GO:0031726,"Hepatitis, Alcoholic",MESH:D006519,0,,1,CCL5
CCR1 chemokine receptor binding,GO:0031726,"Hepatitis, Autoimmune",MESH:D019693,0,,1,CCL5
CCR2 chemokine receptor binding,GO:0031727,"Hepatitis, Autoimmune",MESH:D019693,0,,1,CCL2
CCR4 chemokine receptor binding,GO:0031729,"Hepatitis, Alcoholic",MESH:D006519,0,,1,CCL5
CCR4 chemokine receptor binding,GO:0031729,"Hepatitis, Autoimmune",MESH:D019693,0,,1,CCL5
CCR5 chemokine receptor binding,GO:0031730,"Hepatitis, Alcoholic",MESH:D006519,0,,1,CCL5
CCR5 chemokine receptor binding,GO:0031730,"Hepatitis, Autoimmune",MESH:D019693,0,,1,CCL5
CCR5 chemokine receptor binding,GO:0031730,"Hepatitis, Chronic",MESH:D006521,0,,1,STAT3
CCR chemokine receptor binding,GO:0048020,"Hepatitis, Alcoholic",MESH:D006519,0,,1,CCL5
CCR chemokine receptor binding,GO:0048020,"Hepatitis, Autoimmune",MESH:D019693,0,,2,CCL2|CCL5
CD40 receptor binding,GO:0005174,Hepatitis,MESH:D006505,0,,1,TNF
CD40 receptor binding,GO:0005174,"Hepatitis, Alcoholic",MESH:D006519,0,,1,TNF
channel activity,GO:0015267,Hepatitis,MESH:D006505,1,Copper,0,
channel activity,GO:0015267,"Hepatitis, Animal",MESH:D006520,1,Copper,0,
channel activity,GO:0015267,"Hepatitis, Chronic",MESH:D006521,1,Copper,0,
chaperone binding,GO:0051087,Hepatitis,MESH:D006505,0,,1,ALB
chaperone binding,GO:0051087,"Hepatitis, Chronic",MESH:D006521,0,,3,ATP7A|CP|SOD1
chemoattractant activity,GO:0042056,"Hepatitis, Alcoholic",MESH:D006519,0,,1,CCL5
chemoattractant activity,GO:0042056,"Hepatitis, Autoimmune",MESH:D019693,0,,2,CCL2|CCL5
chemoattractant activity,GO:0042056,"Hepatitis, Chronic",MESH:D006521,0,,1,HGF
chemokine activity,GO:0008009,"Hepatitis, Alcoholic",MESH:D006519,0,,2,CCL5|CXCL8
chemokine activity,GO:0008009,"Hepatitis, Autoimmune",MESH:D019693,0,,3,CCL2|CCL5|CXCL1
chemokine (C-C motif) ligand 5 binding,GO:0071791,Hepatitis C,MESH:D006526,0,,1,CCR5
chemokine receptor activity,GO:0004950,Hepatitis C,MESH:D006526,0,,1,CCR5
chemokine receptor antagonist activity,GO:0046817,"Hepatitis, Alcoholic",MESH:D006519,0,,1,CCL5
chemokine receptor antagonist activity,GO:0046817,"Hepatitis, Autoimmune",MESH:D019693,0,,1,CCL5
chemokine receptor binding,GO:0042379,"Hepatitis, Alcoholic",MESH:D006519,0,,1,CCL5
chemokine receptor binding,GO:0042379,"Hepatitis, Autoimmune",MESH:D019693,0,,1,CCL5
chloramphenicol O-acetyltransferase activity,GO:0008811,Hepatitis B,MESH:D006509,0,,1,IFNB1
cholesterol binding,GO:0015485,Hepatitis C,MESH:D006526,1,platycodin D,1,CD81
cholinesterase activity,GO:0004104,Hepatitis,MESH:D006505,3,Diazinon|Dietary Fats|Monocrotophos,0,
cholinesterase activity,GO:0004104,"Hepatitis, Animal",MESH:D006520,1,Dietary Fats,0,
chromatin binding,GO:0003682,Hepatitis,MESH:D006505,0,,1,PARP1
chromatin binding,GO:0003682,"Hepatitis, Chronic",MESH:D006521,0,,1,SMAD2
chromatin DNA binding,GO:0031490,"Hepatitis, Chronic",MESH:D006521,0,,1,STAT3
cis-regulatory region sequence-specific DNA binding,GO:0000987,"Hepatitis, Chronic",MESH:D006521,0,,1,SMAD2
collagen binding,GO:0005518,Hepatitis,MESH:D006505,0,,1,SPARC
collagen binding,GO:0005518,Hepatitis B,MESH:D006509,0,,1,LOX
collagen binding,GO:0005518,Hepatitis C,MESH:D006526,0,,1,LOX
collagen binding involved in cell-matrix adhesion,GO:0098639,Hepatitis,MESH:D006505,2,Atorvastatin|Resveratrol,0,
collagen binding involved in cell-matrix adhesion,GO:0098639,"Hepatitis, Autoimmune",MESH:D019693,1,Atorvastatin,0,
collagen binding involved in cell-matrix adhesion,GO:0098639,Hepatitis C,MESH:D006526,1,Resveratrol,0,
copper chaperone activity,GO:0016531,"Hepatitis, Chronic",MESH:D006521,0,,2,ATOX1|COX17
copper-dependent protein binding,GO:0032767,"Hepatitis, Chronic",MESH:D006521,0,,2,ATOX1|ATP7A
copper ion binding,GO:0005507,Hepatitis,MESH:D006505,0,,2,ALB|ATP7B
copper ion binding,GO:0005507,Hepatitis B,MESH:D006509,0,,2,LOX|LOXL2
copper ion binding,GO:0005507,Hepatitis C,MESH:D006526,0,,2,LOX|LOXL2
copper ion binding,GO:0005507,"Hepatitis, Chronic",MESH:D006521,0,,7,ATOX1|ATP7A|CCS|COMMD1|COX17|CP|SOD1
copper ion transmembrane transporter activity,GO:0005375,Hepatitis,MESH:D006505,0,,1,ATP7B
copper ion transmembrane transporter activity,GO:0005375,"Hepatitis, Chronic",MESH:D006521,0,,1,ATP7A
coreceptor activity,GO:0015026,Hepatitis B,MESH:D006509,0,,1,IL10RB
coreceptor activity,GO:0015026,Hepatitis C,MESH:D006526,0,,1,CCR5
co-receptor binding,GO:0039706,Hepatitis C,MESH:D006526,0,,1,HFE
co-SMAD binding,GO:0070410,"Hepatitis, Chronic",MESH:D006521,0,,1,SMAD2
coumarin 7-hydroxylase activity,GO:0008389,Hepatitis B,MESH:D006509,0,,1,CYP2A6
coumarin 7-hydroxylase activity,GO:0008389,Hepatitis C,MESH:D006526,0,,1,CYP2A6
creatine kinase activity,GO:0004111,Hepatitis,MESH:D006505,11,Atorvastatin|Chitosan|cobaltiprotoporphyrin|Dietary Fats|Lipopolysaccharides|Metformin|Norfloxacin|Ofloxacin|Oxygen|Resveratrol|Rosuvastatin Calcium,0,
creatine kinase activity,GO:0004111,"Hepatitis, Alcoholic",MESH:D006519,1,cobaltiprotoporphyrin,0,
creatine kinase activity,GO:0004111,"Hepatitis, Animal",MESH:D006520,1,Dietary Fats,0,
creatine kinase activity,GO:0004111,"Hepatitis, Autoimmune",MESH:D019693,1,Atorvastatin,0,
creatine kinase activity,GO:0004111,Hepatitis B,MESH:D006509,1,baicalin,0,
creatine kinase activity,GO:0004111,Hepatitis C,MESH:D006526,1,Resveratrol,0,
cuprous ion binding,GO:1903136,"Hepatitis, Chronic",MESH:D006521,0,,3,ATOX1|ATP7A|COX17
CXCR chemokine receptor binding,GO:0045236,"Hepatitis, Alcoholic",MESH:D006519,0,,1,CXCL8
CXCR chemokine receptor binding,GO:0045236,"Hepatitis, Autoimmune",MESH:D019693,0,,1,CXCL1
cyclin-dependent protein serine/threonine kinase inhibitor activity,GO:0004861,"Hepatitis, Chronic",MESH:D006521,0,,1,CASP3
cysteine-S-conjugate beta-lyase activity,GO:0047804,Hepatitis,MESH:D006505,1,Trichloroethylene,0,
cysteine-S-conjugate beta-lyase activity,GO:0047804,"Hepatitis, Autoimmune",MESH:D019693,1,Trichloroethylene,0,
cysteine-type endopeptidase activity,GO:0004197,Hepatitis,MESH:D006505,11,Acetylcysteine|Amiodarone|Benzene|cypermethrin|Docetaxel|Ethanol|Galactosamine|Lipopolysaccharides|Oxygen|Perhexiline|perhexiline maleate,0,
cysteine-type endopeptidase activity,GO:0004197,"Hepatitis, Alcoholic",MESH:D006519,1,Ethanol,0,
cysteine-type endopeptidase activity,GO:0004197,"Hepatitis, Autoimmune",MESH:D019693,1,Mercuric Chloride,0,
