GOName,GOID,DiseaseName,DiseaseID,InferenceChemicalQty,InferenceChemicalNames,InferenceGeneQty,InferenceGeneSymbols
3-beta-hydroxy-delta5-steroid dehydrogenase activity,GO:0003854,Liver Cirrhosis,MESH:D008103,1,sodium arsenite,0,
3-beta-hydroxy-delta5-steroid dehydrogenase activity,GO:0003854,"Liver Cirrhosis, Experimental",MESH:D008106,2,Curcumin|Indomethacin,2,HAO2|SDR42E1
3beta-hydroxysteroid dehydrogenase activity,GO:0102727,Liver Cirrhosis,MESH:D008103,4,chromium hexavalent ion|sodium arsenite|Taurine|Tetrachlorodibenzodioxin,0,
3beta-hydroxysteroid dehydrogenase activity,GO:0102727,"Liver Cirrhosis, Biliary",MESH:D008105,1,Chlorpromazine,0,
3beta-hydroxysteroid dehydrogenase activity,GO:0102727,"Liver Cirrhosis, Experimental",MESH:D008106,3,Colforsin|Taurine|Tetrachlorodibenzodioxin,0,
3-chloroallyl aldehyde dehydrogenase activity,GO:0004028,"Liver Cirrhosis, Experimental",MESH:D008106,0,,2,ALDH1A1|ALDH1A7
3-deoxyglucosone dehydrogenase activity,GO:0106373,"Liver Cirrhosis, Experimental",MESH:D008106,0,,2,ALDH1A1|ALDH1A7
3-hydroxybutyrate dehydrogenase activity,GO:0003858,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,BDH1
3-oxo-5-alpha-steroid 4-dehydrogenase activity,GO:0003865,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,SRD5A1
3'-phosphoadenosine 5'-phosphosulfate binding,GO:0050656,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,SULT2A1
3-phosphoinositide-dependent protein kinase activity,GO:0004676,Liver Cirrhosis,MESH:D008103,0,,2,ATM|TRPM7
3-phosphoinositide-dependent protein kinase activity,GO:0004676,"Liver Cirrhosis, Experimental",MESH:D008106,0,,6,BCR|ERN1|LIMK2|NEK6|SGK2|STK10
"3-sulfino-L-alanine: proton, glutamate antiporter activity",GO:0000514,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,SLC25A13
4-alpha-glucanotransferase activity,GO:0004134,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,AGL
4-aminobutyrate:2-oxoglutarate transaminase activity,GO:0034386,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ABAT
4-nitrophenol 2-monooxygenase activity,GO:0018601,"Liver Cirrhosis, Alcoholic",MESH:D008104,0,,1,CYP2E1
"5alpha-androstane-3beta,17beta-diol dehydrogenase activity",GO:0047024,"Liver Cirrhosis, Experimental",MESH:D008106,0,,3,AKR1C1|AKR1C3|HSD17B6
5'-deoxynucleotidase activity,GO:0002953,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,NT5E
5-hydroxy-L-tryptophan decarboxylase activity,GO:0036467,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,DDC
5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] hydrolase activity,GO:0140933,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,NUDT16
5'-nucleotidase activity,GO:0008253,Liver Cirrhosis,MESH:D008103,11,bisphenol A|Cadmium Chloride|Fructose|geraniol|Metformin|NG-Nitroarginine Methyl Ester|Silymarin|sodium arsenite|Streptozocin|Thioacetamide|thymoquinone,0,
5'-nucleotidase activity,GO:0008253,"Liver Cirrhosis, Biliary",MESH:D008105,1,Fructose,0,
5'-nucleotidase activity,GO:0008253,"Liver Cirrhosis, Experimental",MESH:D008106,3,bisphenol A|Silymarin|Thioacetamide,1,NT5E
6-phosphofructokinase activity,GO:0003872,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,PFKP
7-dehydrocholesterol reductase activity,GO:0047598,Liver Cirrhosis,MESH:D008103,0,,1,DHCR7
7SK snRNA binding,GO:0097322,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,HEXIM1
ABC-type glutathione S-conjugate transporter activity,GO:0015431,"Liver Cirrhosis, Biliary",MESH:D008105,0,,1,ABCC2
ABC-type glutathione S-conjugate transporter activity,GO:0015431,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ABCC2
ABC-type oligopeptide transporter activity,GO:0015421,Liver Cirrhosis,MESH:D008103,0,,1,ABCB4
ABC-type oligopeptide transporter activity,GO:0015421,"Liver Cirrhosis, Biliary",MESH:D008105,0,,1,ABCB4
ABC-type oligopeptide transporter activity,GO:0015421,"Liver Cirrhosis, Experimental",MESH:D008106,0,,2,ABCB1|TAP2
ABC-type peptide antigen transporter activity,GO:0015433,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,TAP2
ABC-type peptide transporter activity,GO:0015440,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,TAP2
ABC-type protein transporter activity,GO:0015462,Liver Cirrhosis,MESH:D008103,0,,1,ABCB4
ABC-type protein transporter activity,GO:0015462,"Liver Cirrhosis, Biliary",MESH:D008105,0,,1,ABCB4
ABC-type sterol transporter activity,GO:0034041,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ABCG1
ABC-type transporter activity,GO:0140359,Liver Cirrhosis,MESH:D008103,1,Dietary Fats,1,ABCB4
ABC-type transporter activity,GO:0140359,"Liver Cirrhosis, Biliary",MESH:D008105,0,,3,ABCB4|ABCC2|ABCG2
ABC-type transporter activity,GO:0140359,"Liver Cirrhosis, Experimental",MESH:D008106,0,,9,ABCA8A|ABCB1|ABCC2|ABCC5|ABCG1|ABCG5|ABCG8|RAB32|TAP2
ABC-type xenobiotic transporter activity,GO:0008559,Liver Cirrhosis,MESH:D008103,2,Chlorpyrifos|Verapamil,0,
ABC-type xenobiotic transporter activity,GO:0008559,"Liver Cirrhosis, Biliary",MESH:D008105,0,,2,ABCC2|ABCG2
ABC-type xenobiotic transporter activity,GO:0008559,"Liver Cirrhosis, Experimental",MESH:D008106,0,,5,ABCA8A|ABCB1|ABCB1A|ABCC2|ABCC5
acetate-CoA ligase activity,GO:0003987,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ACSL1
acetylalkylglycerol acetylhydrolase activity,GO:0047378,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,AADAC
acetylation-dependent protein binding,GO:0140033,Copper-Overload Cirrhosis,MESH:C566858,0,,1,STAT3
acetylcholine binding,GO:0042166,Liver Cirrhosis,MESH:D008103,0,,1,CHRM3
acetylcholine binding,GO:0042166,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ACHE
acetylcholine-gated monoatomic cation-selective channel activity,GO:0022848,Liver Cirrhosis,MESH:D008103,1,Nicotine,0,
acetylcholine receptor activator activity,GO:0030549,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,APP
acetylcholine receptor binding,GO:0033130,"Liver Cirrhosis, Experimental",MESH:D008106,0,,2,APP|JAK2
acetylcholinesterase activity,GO:0003990,Liver Cirrhosis,MESH:D008103,12,Aluminum Chloride|Ascorbic Acid|bisphenol A|Chlorpyrifos|Coconut Oil|epigallocatechin gallate|Melatonin|Particulate Matter|Plant Extracts|Quercetin|Scopolamine|vinpocetine,0,
acetylcholinesterase activity,GO:0003990,"Liver Cirrhosis, Experimental",MESH:D008106,8,"bisphenol A|epigallocatechin gallate|Melatonin|Metals, Heavy|Plant Extracts|Quercetin|Tretinoin|vinpocetine",2,ACHE|CES3
acetyl-CoA C-acetyltransferase activity,GO:0003985,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ACAT1
acetyl-CoA C-acyltransferase activity,GO:0003988,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ACAT1
acetyl-CoA carboxylase activity,GO:0003989,Liver Cirrhosis,MESH:D008103,7,"5-(3-methoxy-5-(4-methoxystyryl)phenoxy)-2,2-dimethylpentanoic acid|bisphenol A|Dietary Fats|ferulic acid|Lithocholic Acid|Niclosamide|Resveratrol",0,
acetyl-CoA carboxylase activity,GO:0003989,"Liver Cirrhosis, Experimental",MESH:D008106,4,Betaine|bisphenol A|ferulic acid|Resveratrol,0,
[acetyl-CoA carboxylase] kinase activity,GO:0050405,Liver Cirrhosis,MESH:D008103,1,Ethanol,0,
[acetyl-CoA carboxylase] kinase activity,GO:0050405,"Liver Cirrhosis, Alcoholic",MESH:D008104,1,Ethanol,0,
[acetyl-CoA carboxylase] kinase activity,GO:0050405,"Liver Cirrhosis, Experimental",MESH:D008106,2,Ethanol|Lipopolysaccharides,0,
acetyl-CoA hydrolase activity,GO:0003986,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ACOT9
acetylgalactosaminyltransferase activity,GO:0008376,"Liver Cirrhosis, Experimental",MESH:D008106,0,,2,CHSY1|CSGALNACT1
acetylglucosaminyltransferase activity,GO:0008375,"Liver Cirrhosis, Experimental",MESH:D008106,0,,2,EXTL1|MGAT5
acetylpyruvate hydrolase activity,GO:0018773,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,FAHD1
acetyltransferase activator activity,GO:0010698,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,NUPR1
acidic amino acid transmembrane transporter activity,GO:0015172,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,SLC25A13
acid phosphatase activity,GO:0003993,Liver Cirrhosis,MESH:D008103,17,Arsenic|Ascorbic Acid|bisphenol A|Cadmium Chloride|Chlorpyrifos|chromium hexavalent ion|Folic Acid|Gallic Acid|Hesperidin|Iron|Plant Extracts|Quercetin|Resveratrol|sodium arsenite|Streptozocin|Tetrachlorodibenzodioxin|thymoquinone,0,
acid phosphatase activity,GO:0003993,"Liver Cirrhosis, Experimental",MESH:D008106,8,bisphenol A|Curcumin|Estradiol|Plant Extracts|Quercetin|Resveratrol|Sulfasalazine|Tetrachlorodibenzodioxin,1,ACP5
aconitate hydratase activity,GO:0003994,Liver Cirrhosis,MESH:D008103,4,bisphenol A|chromium hexavalent ion|Dietary Fats|Streptozocin,0,
aconitate hydratase activity,GO:0003994,"Liver Cirrhosis, Experimental",MESH:D008106,2,bisphenol A|Zinc,0,
acrosin binding,GO:0032190,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,CNPY4
actin binding,GO:0003779,Liver Cirrhosis,MESH:D008103,0,,5,GC|MICAL2|MRTFA|TAGLN2|TRPM7
actin binding,GO:0003779,"Liver Cirrhosis, Biliary",MESH:D008105,0,,2,NOS2|NOS3
actin binding,GO:0003779,"Liver Cirrhosis, Experimental",MESH:D008106,0,,41,ABLIM3|ACTN1|ADD3|ARPC1B|CAPG|COTL1|ENC1|EPB41L2|EZR|FLNA|FMNL1|FMNL2|FXYD5|GBP2|GC|GMFG|GSN|HIP1|INPPL1|ITGB1|LCP1|LPXN|MSN|MYO1C|MYO1F|MYO5A|NOS2|NOS3|PFN1|PPP1R18|PSTPIP1|PTPN1|SPTAN1|TAGLN2|TMSB10|TPM1|TPM3|TPM4|VASP|WIPF1|YWHAG
actin filament binding,GO:0051015,Copper-Overload Cirrhosis,MESH:C566858,0,,1,MET
actin filament binding,GO:0051015,Liver Cirrhosis,MESH:D008103,0,,1,TAGLN2
actin filament binding,GO:0051015,"Liver Cirrhosis, Experimental",MESH:D008106,0,,29,ABLIM3|ACTN1|ADD3|AIF1|ANXA2|ARPC1B|CAPG|COTL1|EZR|FLNA|FMNL1|FMNL2|GSN|HIP1|IQGAP1|LCP1|MYO1C|MYO1F|MYO5A|PSTPIP1|RCN2|RCSD1|SPTAN1|TAGLN2|TPM1|TPM3|TPM4|VOPP1|WLS
actinin binding,GO:0042805,"Liver Cirrhosis, Alcoholic",MESH:D008104,0,,1,RELA
actinin binding,GO:0042805,"Liver Cirrhosis, Biliary",MESH:D008105,0,,2,NFKB1|RELA
actinin binding,GO:0042805,"Liver Cirrhosis, Experimental",MESH:D008106,0,,2,PKD2|RELA
actin monomer binding,GO:0003785,Liver Cirrhosis,MESH:D008103,0,,1,MRTFA
actin monomer binding,GO:0003785,"Liver Cirrhosis, Biliary",MESH:D008105,0,,1,NOS3
actin monomer binding,GO:0003785,"Liver Cirrhosis, Experimental",MESH:D008106,0,,3,NOS3|PFN1|TMSB10
active monoatomic ion transmembrane transporter activity,GO:0022853,Liver Cirrhosis,MESH:D008103,1,Nicotine,0,
activin binding,GO:0048185,Liver Cirrhosis,MESH:D008103,0,,1,TGFBR1
activin binding,GO:0048185,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,TGFBR2
activin receptor activity,GO:0017002,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,TGFBR2
"activin receptor activity, type I",GO:0016361,Liver Cirrhosis,MESH:D008103,0,,1,TGFBR1
"activin receptor activity, type I",GO:0016361,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,TGFBR2
"activin receptor activity, type II",GO:0016362,Liver Cirrhosis,MESH:D008103,0,,1,TGFBR1
"activin receptor activity, type II",GO:0016362,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,TGFBR2
activin receptor binding,GO:0070697,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,FKBP1A
acyl-CoA dehydrogenase activity,GO:0003995,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,IVD
acyl-CoA hydrolase activity,GO:0047617,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ACOT9
acyl-CoA oxidase activity,GO:0003997,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ACOX2
acylglycerol lipase activity,GO:0047372,Liver Cirrhosis,MESH:D008103,1,JZL 184,1,MGLL
acylglycerol O-acyltransferase activity,GO:0016411,"Liver Cirrhosis, Alcoholic",MESH:D008104,0,,1,PNPLA3
acylphosphatase activity,GO:0003998,Liver Cirrhosis,MESH:D008103,1,Quercetin,0,
acylphosphatase activity,GO:0003998,"Liver Cirrhosis, Biliary",MESH:D008105,1,Glutathione,0,
acylphosphatase activity,GO:0003998,"Liver Cirrhosis, Experimental",MESH:D008106,2,Glutathione|Quercetin,0,
acylpyruvate hydrolase activity,GO:0047621,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,FAHD1
acyltransferase activity,GO:0016746,"Liver Cirrhosis, Alcoholic",MESH:D008104,0,,1,MBOAT7
acyltransferase activity,GO:0016746,"Liver Cirrhosis, Experimental",MESH:D008106,0,,8,ACAT1|CROT|GCAT|GPAM|LRAT|SOAT1|ZDHHC13|ZDHHC2
"acyltransferase activity, transferring groups other than amino-acyl groups",GO:0016747,"Liver Cirrhosis, Alcoholic",MESH:D008104,0,,1,MBOAT7
"acyltransferase activity, transferring groups other than amino-acyl groups",GO:0016747,"Liver Cirrhosis, Experimental",MESH:D008106,0,,3,ACAT1|NAT8|ZDHHC2
adenine nucleotide transmembrane transporter activity,GO:0000295,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,SLC25A24
adenine transmembrane transporter activity,GO:0015207,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,SLC25A4
adenosine deaminase activity,GO:0004000,Liver Cirrhosis,MESH:D008103,1,Lamivudine,0,
adenosine deaminase activity,GO:0004000,"Liver Cirrhosis, Biliary",MESH:D008105,1,Lamivudine,0,
adenosine deaminase activity,GO:0004000,"Liver Cirrhosis, Experimental",MESH:D008106,1,Zinc,1,ADA
adenylate cyclase activity,GO:0004016,Liver Cirrhosis,MESH:D008103,2,Cadmium Chloride|sodium arsenite,0,
adenylate cyclase activity,GO:0004016,"Liver Cirrhosis, Experimental",MESH:D008106,1,Colforsin,0,
adenylate cyclase inhibitor activity,GO:0010855,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,RGS2
adenylate kinase activity,GO:0004017,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,GK
adenyl-nucleotide exchange factor activity,GO:0000774,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,PFN1
ADP binding,GO:0043531,"Liver Cirrhosis, Experimental",MESH:D008106,0,,5,ABCG1|APAF1|ERN1|GCK|TAP2
ADP phosphatase activity,GO:0043262,Liver Cirrhosis,MESH:D008103,2,bisphenol A|NG-Nitroarginine Methyl Ester,0,
ADP phosphatase activity,GO:0043262,"Liver Cirrhosis, Biliary",MESH:D008105,0,,1,ENTPD2
ADP phosphatase activity,GO:0043262,"Liver Cirrhosis, Experimental",MESH:D008106,2,bisphenol A|Caffeine,0,
adrenergic receptor activity,GO:0004935,Liver Cirrhosis,MESH:D008103,2,Chlorpyrifos|Nicotine,0,
adrenergic receptor activity,GO:0004935,"Liver Cirrhosis, Experimental",MESH:D008106,1,Dexamethasone,0,
adrenomedullin receptor binding,GO:0031700,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ADM
advanced glycation end-product receptor activity,GO:0050785,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,LGALS3
alcohol dehydrogenase (NAD+) activity,GO:0004022,"Liver Cirrhosis, Experimental",MESH:D008106,1,Curcumin,3,ADH1|ADH4|ADHFE1
alcohol sulfotransferase activity,GO:0004027,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,SULT2A1
aldehyde dehydrogenase (NAD+) activity,GO:0004029,"Liver Cirrhosis, Experimental",MESH:D008106,0,,6,ALDH1A1|ALDH1A7|ALDH1B1|ALDH1L1|ALDH1L2|ALDH2
aldehyde dehydrogenase (NADP+) activity,GO:0033721,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ALDH1L1
aldehyde dehydrogenase [NAD(P)+] activity,GO:0004030,Liver Cirrhosis,MESH:D008103,2,Ethanol|Plant Extracts,0,
aldehyde dehydrogenase [NAD(P)+] activity,GO:0004030,"Liver Cirrhosis, Alcoholic",MESH:D008104,1,Ethanol,0,
aldehyde dehydrogenase [NAD(P)+] activity,GO:0004030,"Liver Cirrhosis, Experimental",MESH:D008106,3,Ethanol|Plant Extracts|Silybin,2,ALDH1L1|ALDH2
alditol:NADP+ 1-oxidoreductase activity,GO:0004032,Liver Cirrhosis,MESH:D008103,4,Losartan|Metformin|Quercetin|Streptozocin,0,
alditol:NADP+ 1-oxidoreductase activity,GO:0004032,"Liver Cirrhosis, Experimental",MESH:D008106,3,Capsaicin|Losartan|Quercetin,4,ADH4|AKR1B1|AKR1C1|AKR1C3
aldo-keto reductase (NADP) activity,GO:0004033,"Liver Cirrhosis, Experimental",MESH:D008106,0,,2,AKR1C1|AKR1C3
alkaline phosphatase activity,GO:0004035,Liver Cirrhosis,MESH:D008103,68,1-Naphthylisothiocyanate|Acetaminophen|acetamiprid|Aluminum Chloride|Arsenic|Ascorbic Acid|aucubin|bisphenol A|Cadmium Chloride|Carbon Tetrachloride|caryophyllene|Chenodeoxycholic Acid|Chlorpyrifos|Cholecalciferol|chromium hexavalent ion|chrysin|Colchicine|curcumol|cyanoginosin LR|Cyclophosphamide|deoxynivalenol|Diclofenac|Dietary Carbohydrates|Dietary Fats|Diethylnitrosamine|Dimethylnitrosamine|Doxorubicin|epigallocatechin gallate|Ethanol|ferulic acid|Fluorouracil|Folic Acid|Fructose|Galactosamine|Gallic Acid|Genistein|Hesperidin|Imatinib Mesylate|Isoniazid|Luteolin|Metformin|Methionine|Methotrexate|Nicotine|Oleanolic Acid|Phenobarbital|Plant Extracts|Quercetin|Resveratrol|Rivaroxaban|Rosiglitazone|Silymarin|Simvastatin|Sirolimus|sodium arsenite|Streptozocin|tanshinone|Taurine|Tea|Tetrachlorodibenzodioxin|Thiamethoxam|Thioacetamide|thymoquinone|titanium dioxide|Ursodeoxycholic Acid|Vincristine|Vitamin A|Zinc Sulfate,0,
alkaline phosphatase activity,GO:0004035,"Liver Cirrhosis, Alcoholic",MESH:D008104,2,Ethanol|Genistein,0,
alkaline phosphatase activity,GO:0004035,"Liver Cirrhosis, Biliary",MESH:D008105,8,1-Naphthylisothiocyanate|Carbon Tetrachloride|Fluorouracil|Fructose|Methotrexate|Sildenafil Citrate|Ursodeoxycholic Acid|Y 27632,0,
alkaline phosphatase activity,GO:0004035,"Liver Cirrhosis, Experimental",MESH:D008106,45,1-Naphthylisothiocyanate|Acetaminophen|baicalin|Betaine|bisphenol A|Carbon Tetrachloride|Cesium-137|Chenodeoxycholic Acid|Coffee|Curcumin|Cysteine|Dexamethasone|Diethylnitrosamine|Dimethylnitrosamine|Dimethyl Sulfoxide|Doxorubicin|epigallocatechin gallate|Estradiol|Ethanol|ferulic acid|Genistein|Imatinib Mesylate|Lipopolysaccharides|Methionine|Methotrexate|naringenin|Oleanolic Acid|Phenobarbital|Pioglitazone|Plant Extracts|Quercetin|Resveratrol|Rosiglitazone|Silybin|Silymarin|Sirolimus|Sulfasalazine|Taurine|Tetrachlorodibenzodioxin|Thioacetamide|Ursodeoxycholic Acid|Vitamin A|Vitamin E|Y 27632|Zinc,0,
alkane 1-monooxygenase activity,GO:0018685,Liver Cirrhosis,MESH:D008103,1,Phenobarbital,1,CYP4A11
alkane 1-monooxygenase activity,GO:0018685,"Liver Cirrhosis, Experimental",MESH:D008106,1,Phenobarbital,0,
alkylglycerophosphoethanolamine phosphodiesterase activity,GO:0047391,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ENPP2
all-trans retinal binding,GO:0005503,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ADH4
all-trans retinoic acid 18-hydroxylase activity,GO:0062183,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,CYP26A1
all-trans retinoic acid 4-hydrolase activity,GO:0062182,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,CYP26A1
allyl-alcohol dehydrogenase activity,GO:0047655,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,AKR1B1
"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity",GO:0030144,"Liver Cirrhosis, Experimental",MESH:D008106,0,,2,CCDC126|MGAT5
alpha-1A adrenergic receptor binding,GO:0031691,Liver Cirrhosis,MESH:D008103,0,,1,ARRB1
alpha-1A adrenergic receptor binding,GO:0031691,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ARRB2
alpha1-adrenergic receptor activity,GO:0004937,Liver Cirrhosis,MESH:D008103,0,,1,ADRA1A
alpha1-adrenergic receptor activity,GO:0004937,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ADRA1B
alpha-1B adrenergic receptor binding,GO:0031692,Liver Cirrhosis,MESH:D008103,0,,1,ARRB1
alpha-1B adrenergic receptor binding,GO:0031692,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,ARRB2
alpha-actinin binding,GO:0051393,"Liver Cirrhosis, Experimental",MESH:D008106,0,,4,ACTN1|ADORA2A|ITGB1|PKD2
alpha-amylase activity,GO:0004556,Liver Cirrhosis,MESH:D008103,1,Resveratrol,0,
alpha-amylase activity,GO:0004556,"Liver Cirrhosis, Biliary",MESH:D008105,1,Rosmarinic Acid,0,
alpha-amylase activity,GO:0004556,"Liver Cirrhosis, Experimental",MESH:D008106,2,Curcumin|Resveratrol,0,
alpha-catenin binding,GO:0045294,Liver Cirrhosis,MESH:D008103,0,,2,CDH1|CTNNB1
alpha-L-arabinofuranosidase activity,GO:0046556,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,IL33
alpha-mannosidase activity,GO:0004559,"Liver Cirrhosis, Experimental",MESH:D008106,1,Plant Preparations,0,
alpha-methylacyl-CoA racemase activity,GO:0008111,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,AMACR
alpha-tubulin binding,GO:0043014,"Liver Cirrhosis, Experimental",MESH:D008106,0,,4,ARL8A|DYSF|FYN|GJA1
amide binding,GO:0033218,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,SRD5A1
amide transmembrane transporter activity,GO:0042887,"Liver Cirrhosis, Biliary",MESH:D008105,0,,1,ABCG2
amine N-methyltransferase activity,GO:0030748,"Liver Cirrhosis, Experimental",MESH:D008106,0,,1,INMT
