GOName,GOID,DiseaseName,DiseaseID,InferenceChemicalQty,InferenceChemicalNames,InferenceGeneQty,InferenceGeneSymbols
3'-phosphoadenosine 5'-phosphosulfate binding,GO:0050656,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,ENPP1
3-phosphoinositide-dependent protein kinase activity,GO:0004676,Diabetes Mellitus,MESH:D003920,0,,1,ALPK1
3-phosphoinositide-dependent protein kinase activity,GO:0004676,"Diabetes Mellitus, Type 2",MESH:D003924,0,,5,AKT1|AKT2|BRAF|KSR2|PIK3CG
3-phosphoinositide-dependent protein kinase binding,GO:0043423,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,INSR
3-phosphoinositide-dependent protein kinase binding,GO:0043423,"Diabetes Mellitus, Insulin-Resistant, with Acanthosis Nigricans",MESH:C562710,0,,1,INSR
"4 iron, 4 sulfur cluster binding",GO:0051539,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,CDKAL1
5'-deoxyribose-5-phosphate lyase activity,GO:0051575,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,HMGA1
5'-nucleotidase activity,GO:0008253,Diabetes Mellitus,MESH:D003920,3,bisphenol A|Metformin|Streptozocin,0,
5'-nucleotidase activity,GO:0008253,"Diabetes Mellitus, Experimental",MESH:D003921,6,bisphenol A|Fructose|Metformin|sodium arsenite|Streptozocin|thymoquinone,0,
5'-nucleotidase activity,GO:0008253,"Diabetes Mellitus, Type 1",MESH:D003922,3,bisphenol A|sodium arsenite|Streptozocin,0,
5'-nucleotidase activity,GO:0008253,"Diabetes Mellitus, Type 2",MESH:D003924,4,bisphenol A|Fructose|Metformin|Streptozocin,0,
6-phosphofructokinase activity,GO:0003872,Diabetes Mellitus,MESH:D003920,1,Lead,0,
6-phosphofructokinase activity,GO:0003872,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,PFKM
6-phosphofructokinase activity,GO:0003872,"Diabetes Mellitus, Type 2",MESH:D003924,1,Lead,0,
7-beta-hydroxysteroid dehydrogenase (NADP+) activity,GO:0047022,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,HSD11B1
"8-oxo-7,8-dihydroguanine DNA N-glycosylase activity",GO:0034039,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,OGG1
8-oxo-(d)RTP hydrolase activity,GO:0106379,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,ENPP1
ABC-type transporter activity,GO:0140359,"Diabetes Mellitus, Experimental",MESH:D003921,1,Dietary Fats,0,
ABC-type transporter activity,GO:0140359,"Diabetes Mellitus, Transient Neonatal, 2",MESH:C563672,0,,1,ABCC8
ABC-type transporter activity,GO:0140359,"Diabetes Mellitus, Type 1",MESH:D003922,0,,1,ABCC8
ABC-type transporter activity,GO:0140359,"Diabetes Mellitus, Type 2",MESH:D003924,1,Dietary Fats,1,ABCC8
ABC-type xenobiotic transporter activity,GO:0008559,Diabetes Mellitus,MESH:D003920,2,alachlor|Chlorpyrifos,0,
ABC-type xenobiotic transporter activity,GO:0008559,"Diabetes Mellitus, Experimental",MESH:D003921,1,Dronabinol,0,
acetate-CoA ligase activity,GO:0003987,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,ACSL1
acetylation-dependent protein binding,GO:0140033,"Diabetes Mellitus, Type 1",MESH:D003922,0,,1,STAT3
acetylcholine-gated monoatomic cation-selective channel activity,GO:0022848,"Diabetes Mellitus, Experimental",MESH:D003921,2,Dronabinol|Nicotine,0,
acetylcholine-gated monoatomic cation-selective channel activity,GO:0022848,"Diabetes Mellitus, Type 2",MESH:D003924,1,Nicotine,0,
acetylcholine receptor regulator activity,GO:0030548,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,EPC2
acetylcholinesterase activity,GO:0003990,Diabetes Mellitus,MESH:D003920,10,"bisphenol A|Chlorodiphenyl (54% Chlorine)|Chlorpyrifos|Flavonoids|Metals, Heavy|Particulate Matter|Pesticides|Plant Extracts|Selenium|Sodium Selenite",0,
acetylcholinesterase activity,GO:0003990,"Diabetes Mellitus, Experimental",MESH:D003921,7,bisphenol A|Coconut Oil|Diethylhexyl Phthalate|Dronabinol|Plant Extracts|Quercetin|Sodium Selenite,1,ACE
acetylcholinesterase activity,GO:0003990,"Diabetes Mellitus, Type 1",MESH:D003922,1,bisphenol A,0,
acetylcholinesterase activity,GO:0003990,"Diabetes Mellitus, Type 2",MESH:D003924,8,Ascorbic Acid|bisphenol A|Diethylhexyl Phthalate|epigallocatechin gallate|Particulate Matter|Pesticides|Plant Extracts|Vehicle Emissions,0,
acetyl-CoA carboxylase activity,GO:0003989,Diabetes Mellitus,MESH:D003920,2,bisphenol A|Resveratrol,0,
acetyl-CoA carboxylase activity,GO:0003989,"Diabetes Mellitus, Experimental",MESH:D003921,8,Bile Acids and Salts|bisphenol A|Dietary Fats|Glucose|Inositol|Lithocholic Acid|Niacinamide|Resveratrol,0,
acetyl-CoA carboxylase activity,GO:0003989,"Diabetes Mellitus, Type 1",MESH:D003922,3,bisphenol A|Niacinamide|Resveratrol,0,
acetyl-CoA carboxylase activity,GO:0003989,"Diabetes Mellitus, Type 2",MESH:D003924,6,bisphenol A|Dietary Fats|Glucose|Lithocholic Acid|Niacinamide|Resveratrol,0,
[acetyl-CoA carboxylase] kinase activity,GO:0050405,"Diabetes Mellitus, Type 1",MESH:D003922,1,Lipopolysaccharides,0,
[acetyl-CoA carboxylase] kinase activity,GO:0050405,"Diabetes Mellitus, Type 2",MESH:D003924,1,Ethanol,0,
acetylesterase activity,GO:0008126,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,LIPC
acidic amino acid transmembrane transporter activity,GO:0015172,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,SLC1A2
acid phosphatase activity,GO:0003993,Diabetes Mellitus,MESH:D003920,13,Arsenic|bisphenol A|Cadmium|Chlorpyrifos|Cyclosporine|Flavonoids|Gallic Acid|Iron|Lead|Plant Extracts|Resveratrol|Streptozocin|Tetrachlorodibenzodioxin,0,
acid phosphatase activity,GO:0003993,"Diabetes Mellitus, Experimental",MESH:D003921,10,bisphenol A|Diethylhexyl Phthalate|Gallic Acid|Plant Extracts|Quercetin|Resveratrol|S-allylcysteine|sodium arsenite|Streptozocin|thymoquinone,0,
acid phosphatase activity,GO:0003993,"Diabetes Mellitus, Type 1",MESH:D003922,6,bisphenol A|Iron|Resveratrol|sodium arsenite|Streptozocin|Tetrachlorodibenzodioxin,0,
acid phosphatase activity,GO:0003993,"Diabetes Mellitus, Type 2",MESH:D003924,14,alpha-Tocopherol|Arsenic|Ascorbic Acid|bisphenol A|Cadmium|Curcumin|Diethylhexyl Phthalate|Folic Acid|Iron|Lead|Plant Extracts|Resveratrol|Silver|Streptozocin,0,
aconitate hydratase activity,GO:0003994,Diabetes Mellitus,MESH:D003920,4,bisphenol A|Pyruvaldehyde|Streptozocin|Zinc,0,
aconitate hydratase activity,GO:0003994,"Diabetes Mellitus, Experimental",MESH:D003921,4,bisphenol A|Dietary Fats|Hydrogen Peroxide|Streptozocin,0,
aconitate hydratase activity,GO:0003994,"Diabetes Mellitus, Type 1",MESH:D003922,2,bisphenol A|Streptozocin,0,
aconitate hydratase activity,GO:0003994,"Diabetes Mellitus, Type 2",MESH:D003924,4,bisphenol A|Dietary Fats|Streptozocin|Zinc,0,
actin binding,GO:0003779,"Diabetes Mellitus, Experimental",MESH:D003921,0,,4,ACE|NOS2|NOS3|YWHAH
actin binding,GO:0003779,"Diabetes Mellitus, Insulin-Dependent, 22",MESH:C567284,0,,1,CCR5
actin binding,GO:0003779,"Diabetes Mellitus, Type 1",MESH:D003922,0,,1,NOS3
actin binding,GO:0003779,"Diabetes Mellitus, Type 2",MESH:D003924,0,,5,INPPL1|MAEA|NOS2|NOS3|PTPN1
actin filament binding,GO:0051015,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,EGFR
actinin binding,GO:0042805,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,RELA
actinin binding,GO:0042805,"Diabetes Mellitus, Type 1",MESH:D003922,0,,1,CRP
actinin binding,GO:0042805,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,NFKB1
actin monomer binding,GO:0003785,"Diabetes Mellitus, Experimental",MESH:D003921,0,,2,NOS3|PRKCE
actin monomer binding,GO:0003785,"Diabetes Mellitus, Type 1",MESH:D003922,0,,1,NOS3
actin monomer binding,GO:0003785,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,NOS3
active monoatomic ion transmembrane transporter activity,GO:0022853,"Diabetes Mellitus, Experimental",MESH:D003921,1,Nicotine,0,
active monoatomic ion transmembrane transporter activity,GO:0022853,"Diabetes Mellitus, Type 2",MESH:D003924,1,Nicotine,0,
acyl-CoA hydrolase activity,GO:0047617,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,ACOT1
acyl-CoA oxidase activity,GO:0003997,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,ACOX1
acyl-CoA oxidase activity,GO:0003997,"Diabetes Mellitus, Type 2",MESH:D003924,1,perfluoroundecanoic acid,0,
acylglycerol lipase activity,GO:0047372,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,LIPC
acyl-L-homoserine-lactone lactonohydrolase activity,GO:0102007,Diabetes Mellitus,MESH:D003920,0,,1,PON1
acylphosphatase activity,GO:0003998,"Diabetes Mellitus, Experimental",MESH:D003921,1,Quercetin,0,
acylphosphatase activity,GO:0003998,"Diabetes Mellitus, Type 2",MESH:D003924,1,Glutathione,0,
acyltransferase activity,GO:0016746,Diabetes Mellitus,MESH:D003920,0,,1,CPT1A
acyltransferase activity,GO:0016746,"Diabetes Mellitus, Experimental",MESH:D003921,0,,3,CPT1A|CPT1B|GPAM
acyltransferase activity,GO:0016746,"Diabetes Mellitus, Type 2",MESH:D003924,0,,2,CPT1A|LIPC
adenosine deaminase activity,GO:0004000,Diabetes Mellitus,MESH:D003920,1,Zinc,0,
adenosine deaminase activity,GO:0004000,"Diabetes Mellitus, Type 2",MESH:D003924,2,efavirenz|Zinc,0,
adenylate cyclase activity,GO:0004016,Diabetes Mellitus,MESH:D003920,1,triphenyltin,0,
adenylate cyclase activity,GO:0004016,"Diabetes Mellitus, Experimental",MESH:D003921,3,Dronabinol|sodium arsenite|tributyltin,0,
adenylate cyclase activity,GO:0004016,"Diabetes Mellitus, Type 1",MESH:D003922,1,sodium arsenite,0,
adenylate cyclase activity,GO:0004016,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,ADCY5
adenylate cyclase binding,GO:0008179,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,ADCY5
adenylate kinase activity,GO:0004017,Diabetes Mellitus,MESH:D003920,1,Berberine,0,
adenylate kinase activity,GO:0004017,"Diabetes Mellitus, Experimental",MESH:D003921,1,Berberine,0,
adenylate kinase activity,GO:0004017,"Diabetes Mellitus, Type 2",MESH:D003924,1,Berberine,0,
ADP binding,GO:0043531,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,GCK
ADP binding,GO:0043531,"Diabetes Mellitus, Permanent Neonatal",MESH:C563425,0,,1,GCK
ADP binding,GO:0043531,"Diabetes Mellitus, Transient Neonatal, 2",MESH:C563672,0,,1,ABCC8
ADP binding,GO:0043531,"Diabetes Mellitus, Type 1",MESH:D003922,0,,1,ABCC8
ADP binding,GO:0043531,"Diabetes Mellitus, Type 2",MESH:D003924,0,,4,ABCC8|GCK|GCLC|MAT1A
ADP phosphatase activity,GO:0043262,Diabetes Mellitus,MESH:D003920,1,bisphenol A,0,
ADP phosphatase activity,GO:0043262,"Diabetes Mellitus, Experimental",MESH:D003921,1,bisphenol A,0,
ADP phosphatase activity,GO:0043262,"Diabetes Mellitus, Type 1",MESH:D003922,1,bisphenol A,0,
ADP phosphatase activity,GO:0043262,"Diabetes Mellitus, Type 2",MESH:D003924,1,bisphenol A,0,
adrenergic receptor activity,GO:0004935,Diabetes Mellitus,MESH:D003920,1,Chlorpyrifos,1,ADRB1
adrenergic receptor activity,GO:0004935,"Diabetes Mellitus, Experimental",MESH:D003921,1,Nicotine,0,
adrenergic receptor activity,GO:0004935,"Diabetes Mellitus, Type 2",MESH:D003924,1,Nicotine,0,
alcohol dehydrogenase (NAD+) activity,GO:0004022,"Diabetes Mellitus, Experimental",MESH:D003921,2,Dibutyl Phthalate|Diethylhexyl Phthalate,0,
alcohol dehydrogenase (NAD+) activity,GO:0004022,"Diabetes Mellitus, Type 2",MESH:D003924,4,Curcumin|Dibutyl Phthalate|Diethylhexyl Phthalate|diethyl phthalate,0,
aldehyde dehydrogenase [NAD(P)+] activity,GO:0004030,Diabetes Mellitus,MESH:D003920,2,Dieldrin|Plant Extracts,0,
aldehyde dehydrogenase [NAD(P)+] activity,GO:0004030,"Diabetes Mellitus, Experimental",MESH:D003921,1,Plant Extracts,0,
aldehyde dehydrogenase [NAD(P)+] activity,GO:0004030,"Diabetes Mellitus, Type 2",MESH:D003924,2,Ethanol|Plant Extracts,0,
alditol:NADP+ 1-oxidoreductase activity,GO:0004032,Diabetes Mellitus,MESH:D003920,3,Berberine|Metformin|Streptozocin,0,
alditol:NADP+ 1-oxidoreductase activity,GO:0004032,"Diabetes Mellitus, Experimental",MESH:D003921,6,Berberine|Capsaicin|Losartan|Metformin|Quercetin|Streptozocin,0,
alditol:NADP+ 1-oxidoreductase activity,GO:0004032,"Diabetes Mellitus, Type 1",MESH:D003922,1,Streptozocin,0,
alditol:NADP+ 1-oxidoreductase activity,GO:0004032,"Diabetes Mellitus, Type 2",MESH:D003924,3,Berberine|Metformin|Streptozocin,0,
aliphatic amine oxidase activity,GO:0052595,Diabetes Mellitus,MESH:D003920,0,,1,AOC3
aliphatic amine oxidase activity,GO:0052595,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,AOC3
alkaline phosphatase activity,GO:0004035,Diabetes Mellitus,MESH:D003920,26,"2,2',4,4'-tetrabromodiphenyl ether|Alloxan|Arsenic|bisphenol A|Cadmium|Chlorpyrifos|Cyclosporine|Fatty Acids, Omega-3|Gallic Acid|Glyburide|Lead|Mercury|Metformin|Niacin|Pioglitazone|Plant Extracts|Prednisolone|Raloxifene Hydrochloride|Resveratrol|Rosiglitazone|Selenium|Sodium Selenite|Streptozocin|Telmisartan|Tetrachlorodibenzodioxin|Zinc",0,
alkaline phosphatase activity,GO:0004035,"Diabetes Mellitus, Congenital Autoimmune",MESH:C565730,1,Cyclophosphamide,0,
alkaline phosphatase activity,GO:0004035,"Diabetes Mellitus, Experimental",MESH:D003921,31,"Alloxan|bisphenol A|Cyclophosphamide|Dietary Fats|Diethylhexyl Phthalate|Fatty Acids, Omega-3|Fructose|Gallic Acid|Glucose|Glyburide|Hydrogen Peroxide|Imatinib Mesylate|Inositol|Metformin|Niacinamide|Nicotine|Pioglitazone|Plant Extracts|Quercetin|Resveratrol|Rosiglitazone|S-allylcysteine|sodium arsenite|Sodium Glutamate|Sodium Selenite|Streptozocin|Taurine|Telmisartan|thymoquinone|tributyltin|Vitamin E",0,
alkaline phosphatase activity,GO:0004035,"Diabetes Mellitus, Type 1",MESH:D003922,17,Alloxan|bisphenol A|Calcitriol|Cyclophosphamide|decabromobiphenyl ether|Genistein|Imatinib Mesylate|Lipopolysaccharides|Mercury|Niacinamide|Resveratrol|sodium arsenite|Streptozocin|Taurine|Tetrachlorodibenzodioxin|Vitamin A|Warfarin,0,
alkaline phosphatase activity,GO:0004035,"Diabetes Mellitus, Type 2",MESH:D003924,35,Alloxan|alpha-Tocopherol|Arsenic|Ascorbic Acid|bisphenol A|Cadmium|Curcumin|Cysteine|daidzein|Dietary Fats|Diethylhexyl Phthalate|Diethylnitrosamine|epigallocatechin gallate|Ethanol|Folic Acid|Fructose|Genistein|Glucose|Glyburide|Lead|Malathion|Mercury|Metformin|Niacinamide|Nickel|Nicotine|Pioglitazone|Plant Extracts|Resveratrol|Rosiglitazone|Silver|Streptozocin|Telmisartan|titanium dioxide|Zinc,0,
alkane 1-monooxygenase activity,GO:0018685,"Diabetes Mellitus, Experimental",MESH:D003921,0,,2,CYP4A10|CYP4A14
alpha1-adrenergic receptor activity,GO:0004937,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,ADRA1A
alpha-2A adrenergic receptor binding,GO:0031694,Diabetes Mellitus,MESH:D003920,0,,1,ADRB1
alpha2-adrenergic receptor activity,GO:0004938,Diabetes Mellitus,MESH:D003920,0,,1,ADRB1
alpha-actinin binding,GO:0051393,Diabetes Mellitus,MESH:D003920,0,,1,PPARG
alpha-actinin binding,GO:0051393,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,PPARG
alpha-actinin binding,GO:0051393,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,PPARG
alpha-amylase activity,GO:0004556,Diabetes Mellitus,MESH:D003920,2,Berberine|Resveratrol,0,
alpha-amylase activity,GO:0004556,"Diabetes Mellitus, Experimental",MESH:D003921,2,Berberine|Resveratrol,0,
alpha-amylase activity,GO:0004556,"Diabetes Mellitus, Type 1",MESH:D003922,1,Resveratrol,0,
alpha-amylase activity,GO:0004556,"Diabetes Mellitus, Type 2",MESH:D003924,4,Acarbose|Berberine|Curcumin|Resveratrol,0,
alpha-glucosidase activity,GO:0090599,Diabetes Mellitus,MESH:D003920,1,Berberine,0,
alpha-glucosidase activity,GO:0090599,"Diabetes Mellitus, Experimental",MESH:D003921,1,Berberine,0,
alpha-glucosidase activity,GO:0090599,"Diabetes Mellitus, Type 2",MESH:D003924,2,Acarbose|Berberine,0,
alpha-mannosidase activity,GO:0004559,Diabetes Mellitus,MESH:D003920,1,Plant Preparations,0,
alpha-mannosidase activity,GO:0004559,"Diabetes Mellitus, Experimental",MESH:D003921,1,Plant Preparations,0,
alpha-N-acetylglucosaminidase activity,GO:0004561,"Diabetes Mellitus, Experimental",MESH:D003921,1,tributyltin,0,
alpha-tubulin binding,GO:0043014,"Diabetes Mellitus, Experimental",MESH:D003921,0,,2,CAV3|PPARGC1A
alpha-tubulin binding,GO:0043014,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,PPARGC1A
amine binding,GO:0043176,Diabetes Mellitus,MESH:D003920,0,,1,ADRB1
amino acid binding,GO:0016597,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,MAT1A
amino acid transmembrane transporter activity,GO:0015171,"Diabetes Mellitus, Type 2",MESH:D003924,1,perfluorohexanesulfonic acid,0,
aminoacylase activity,GO:0004046,Diabetes Mellitus,MESH:D003920,0,,1,CAT
aminoacylase activity,GO:0004046,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,CAT
aminoacylase activity,GO:0004046,"Diabetes Mellitus, Type 1",MESH:D003922,0,,1,CAT
aminoacylase activity,GO:0004046,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,CAT
aminopeptidase activity,GO:0004177,Diabetes Mellitus,MESH:D003920,4,Chlorpyrifos|Dichlorodiphenyl Dichloroethylene|Streptozocin|Zinc,0,
aminopeptidase activity,GO:0004177,"Diabetes Mellitus, Experimental",MESH:D003921,3,Glucose|Hydrogen Peroxide|Streptozocin,0,
aminopeptidase activity,GO:0004177,"Diabetes Mellitus, Type 1",MESH:D003922,1,Streptozocin,1,CTSH
aminopeptidase activity,GO:0004177,"Diabetes Mellitus, Type 2",MESH:D003924,4,Dichlorodiphenyl Dichloroethylene|Glucose|Streptozocin|Zinc,0,
AMP-activated protein kinase activity,GO:0004679,Diabetes Mellitus,MESH:D003920,5,Berberine|bisphenol A|Metformin|Resveratrol|Streptozocin,1,ALPK1
AMP-activated protein kinase activity,GO:0004679,"Diabetes Mellitus, Experimental",MESH:D003921,14,Berberine|Bile Acids and Salts|bisphenol A|Cholesterol|Dietary Fats|Glucose|Hydrogen Peroxide|Imatinib Mesylate|Lithocholic Acid|Metformin|Niacinamide|Nicotine|Resveratrol|Streptozocin,0,
AMP-activated protein kinase activity,GO:0004679,"Diabetes Mellitus, Type 1",MESH:D003922,6,bisphenol A|Imatinib Mesylate|Lipopolysaccharides|Niacinamide|Resveratrol|Streptozocin,0,
AMP-activated protein kinase activity,GO:0004679,"Diabetes Mellitus, Type 2",MESH:D003924,14,Amino Acids|Berberine|bisphenol A|Dietary Fats|Ethanol|Folic Acid|Glucose|Linagliptin|Lithocholic Acid|Metformin|Niacinamide|Nicotine|Resveratrol|Streptozocin,5,AKT1|AKT2|BRAF|KSR2|PIK3CG
AMP binding,GO:0016208,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,PFKM
AMP deaminase activity,GO:0003876,"Diabetes Mellitus, Experimental",MESH:D003921,1,sodium arsenite,0,
AMP deaminase activity,GO:0003876,"Diabetes Mellitus, Type 1",MESH:D003922,1,sodium arsenite,0,
AMP deaminase activity,GO:0003876,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,HECTD4
amylase activity,GO:0016160,Diabetes Mellitus,MESH:D003920,3,Cadmium|Metformin|Streptozocin,0,
amylase activity,GO:0016160,"Diabetes Mellitus, Experimental",MESH:D003921,3,Fructose|Metformin|Streptozocin,0,
amylase activity,GO:0016160,"Diabetes Mellitus, Type 1",MESH:D003922,2,Lipopolysaccharides|Streptozocin,0,
amylase activity,GO:0016160,"Diabetes Mellitus, Type 2",MESH:D003924,5,Cadmium|Ethanol|Fructose|Metformin|Streptozocin,0,
amyloid-beta binding,GO:0001540,"Diabetes Mellitus, Experimental",MESH:D003921,0,,2,IAPP|INSR
amyloid-beta binding,GO:0001540,"Diabetes Mellitus, Insulin-Resistant, with Acanthosis Nigricans",MESH:C562710,0,,1,INSR
amyloid-beta binding,GO:0001540,"Diabetes Mellitus, Type 2",MESH:D003924,0,,2,CD36|IAPP
"anandamide 11,12 epoxidase activity",GO:0062188,"Diabetes Mellitus, Experimental",MESH:D003921,0,,2,CYP2B10|CYP2B9
"anandamide 14,15 epoxidase activity",GO:0062189,"Diabetes Mellitus, Experimental",MESH:D003921,0,,2,CYP2B10|CYP2B9
"anandamide 8,9 epoxidase activity",GO:0062187,"Diabetes Mellitus, Experimental",MESH:D003921,0,,2,CYP2B10|CYP2B9
androgen binding,GO:0005497,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,SHBG
ankyrin binding,GO:0030506,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,KCNJ11
ankyrin binding,GO:0030506,"Diabetes Mellitus, Transient Neonatal, 3",MESH:C566432,0,,1,KCNJ11
ankyrin binding,GO:0030506,"Diabetes Mellitus, Type 1",MESH:D003922,0,,1,KCNJ11
ankyrin binding,GO:0030506,"Diabetes Mellitus, Type 2",MESH:D003924,0,,1,KCNJ11
ankyrin repeat binding,GO:0071532,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,RELA
antigen binding,GO:0003823,"Diabetes Mellitus, Experimental",MESH:D003921,0,,1,TGFB1
antigen binding,GO:0003823,"Diabetes Mellitus, Type 2",MESH:D003924,0,,2,GP2|TNFRSF1B
antioxidant activity,GO:0016209,Diabetes Mellitus,MESH:D003920,8,"bisphenol A|Chlorpyrifos|Hexachlorobenzene|Particulate Matter|Pravastatin|pregna-4,17-diene-3,16-dione|Selenium|Sodium Selenite",2,CAT|SOD1
antioxidant activity,GO:0016209,"Diabetes Mellitus, Congenital Autoimmune",MESH:C565730,1,Cyclophosphamide,0,
antioxidant activity,GO:0016209,"Diabetes Mellitus, Experimental",MESH:D003921,12,bisphenol A|Cholesterol|Coconut Oil|Cyclophosphamide|Dietary Fats|Diethylhexyl Phthalate|Malondialdehyde|platycodin D|pterostilbene|Quercetin|sodium arsenite|Sodium Selenite,3,CAT|SOD1|SOD2
antioxidant activity,GO:0016209,"Diabetes Mellitus, Type 1",MESH:D003922,3,bisphenol A|Cyclophosphamide|sodium arsenite,2,CAT|HP
